resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 220,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 221,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 222,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 223,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 224,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 225,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 226,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 227,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 228,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 229,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 230,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 231,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 232,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 233,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 234,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 235,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 236,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 237,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 238,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 239,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 240,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 241,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 242,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 243,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 244,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 245,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 246,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 247,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 248,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 249,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 250,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 251,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 252,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 253,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 254,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 255,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 256,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 257,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 258,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 259,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 260,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 261,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 262,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 263,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 264,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 265,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 266,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 267,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 268,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 269,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 270,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 271,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 272,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 273,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 274,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 275,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 276,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 277,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 278,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 279,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 280,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 281,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 282,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 283,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 284,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 285,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 286,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 287,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 288,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 289,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 290,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 291,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 292,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 293,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 294,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 295,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 296,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 297,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 298,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 299,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 300,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 301,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 302,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 303,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 304,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 305,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 306,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 307,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 308,,,,,,,
Pre Wire,Terminated & Tested,Fit Off,Villa Commissioning,Completion Documents,folder-with-checklists,,,,Villa 309,,,,,,,
