Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,TYPE A2(a) - Grid R-S - L1,,Kitchen splashback / Vanity Splashback,L1,Grid R-S,TYPE A2(a),Block 3D,Unit Types,Site QA
,,TYPE A2(a) - Grid R-S - L2,,Kitchen splashback / Vanity Splashback,L2,Grid R-S,TYPE A2(a),Block 3D,Unit Types,Site QA
,,TYPE A3(a) - Grid S-T - Ground Floor,,Kitchen splashback / Vanity Splashback,Ground Floor,Grid S-T,TYPE A3(a),Block 3D,Unit Types,Site QA
,,TYPE A3(a) - Grid S-T - L1,,Kitchen splashback / Vanity Splashback,L1,Grid S-T,TYPE A3(a),Block 3D,Unit Types,Site QA
,,TYPE A3(a) - Grid S-T - L2,,Kitchen splashback / Vanity Splashback,L2,Grid S-T,TYPE A3(a),Block 3D,Unit Types,Site QA
,Columns,,,,,,,,,
,,Waterproofing,,Waterproofing,,,,,,
,,Tiling,, Tiling,,,,,,
,,Grout and silicone,,Grout and silicone,,,,,,
,,Completion,, Completion,,,,,,
