Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
e6af57c2-f8f0-4223-b9fb-8490dde1e3a1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C2,Electrical Services
43625f27-9526-4ede-a88d-7aaf99a28681,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C4,Electrical Services
1b80619d-5427-4e99-8292-b60f4ac3c727,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C6,Electrical Services
4b1ff5fe-feb8-4bcc-840b-08343feb3175,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C9,Electrical Services
4218ac24-120f-42d7-bb3b-692b802aa4ad,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C10,Electrical Services
e96d6c9b-e294-4776-90fa-e5a474b20a7d,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C11,Electrical Services
2dced572-1321-4ccd-a3c3-476b307bb284,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C13,Electrical Services
363fd0c1-5f56-4bb1-baa3-0175b8cf2ad4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,West,Columns,C8,Electrical Services
fcc9f805-ade8-4ca0-8d85-8902a72cd3dd,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C2,Electrical Services
3cdb3367-f887-45ae-94d8-77b54bb58fa2,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C4,Electrical Services
cb17bb6c-f7fb-4e74-b20b-0cee38c57f65,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C6,Electrical Services
35a932f0-aaa9-404d-9e70-fc3f28aecacc,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C9,Electrical Services
18368ee0-e67a-4e00-b650-3f9f330dc962,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C10,Electrical Services
365cbc9c-0052-4c04-8fcd-e54d765bab9a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C11,Electrical Services
aa031dd0-d802-4c0e-a81f-d2011d5af2f4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C13,Electrical Services
5fe11776-d781-4262-8564-07a1d5136c8f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,West,Columns,C8,Electrical Services
09a109d3-0379-43bc-a8b6-57e277a534c7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C2,Electrical Services
6e2e786c-6bbd-454d-b7ec-69164c18fee0,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C4,Electrical Services
9013b55a-fd42-4562-bc43-25db52bfb458,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C6,Electrical Services
cd73fcb3-e11c-4295-a0b7-a51c3c4c3fab,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C9,Electrical Services
7f46ef7a-d140-4fb9-b1b6-3fff3457ae66,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C10,Electrical Services
c22973be-4138-40d9-a3de-ac714aa55fd2,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C11,Electrical Services
831839ee-d3ee-4e4f-9aed-6650973d4f06,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C13,Electrical Services
857ab861-324c-4fde-a599-163e78b6f0e2,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,West,Columns,C8,Electrical Services
f2fd05cf-a78c-40c3-9366-d0de4f4f3adf,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C2,Electrical Services
9d816486-8a47-41e7-b928-bf5b60980017,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C4,Electrical Services
44f5b3eb-a0c7-4b0b-8fd9-130a887820f1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C6,Electrical Services
e0aa8da1-f111-49e7-b35b-5ebc6b61be81,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C9,Electrical Services
fb77037e-d36c-4573-89be-8075c30fcd65,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C10,Electrical Services
85dda20a-ef79-400d-9eff-ab58b9fd86f4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C11,Electrical Services
5f20ba40-e1e6-4cf7-be66-9dec31bb3f65,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C13,Electrical Services
f89d0f10-bbb1-4af1-b091-88a942208d2a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,West,Columns,C8,Electrical Services
b92813e3-222c-4baa-ba4f-df396cdabafc,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C2,Electrical Services
cb87ee46-dd52-418e-a023-3c37f7fd5fd7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C4,Electrical Services
b0492407-194d-4555-8c71-d2d8e1bde9ef,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C6,Electrical Services
a0047cd7-ffc7-4c0a-8686-12fef8444fb3,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C9,Electrical Services
1a8a98f3-0fc6-48b0-8ba3-ef915d425376,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C10,Electrical Services
734da50b-2982-4022-af79-fe580805b8a7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C11,Electrical Services
8abd5714-569d-4911-a049-92716710e1e4,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C13,Electrical Services
6a816088-9aef-430a-841f-47dec96bfae7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,West,Columns,C8,Electrical Services
5eb8af4e-0025-4d62-9452-beaf3cdf2138,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,North,Columns,C2,Electrical Services
db2da79a-a448-4ea4-aa48-e64ebaded79c,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,North,Columns,C4,Electrical Services
3747f1d9-4d89-43a4-9daa-025b41f06419,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,North,Columns,C6,Electrical Services
225c5b72-b105-4aff-b105-a446e5db4293,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,South,Columns,C9,Electrical Services
0fbc6971-ac74-447a-a980-d3da5cdb7c8f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,South,Columns,C10,Electrical Services
f5f16dca-5009-418b-91fe-ee1da4163b32,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,South,Columns,C11,Electrical Services
12616cf2-c60e-498d-9f14-9fa10cb7c2b7,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,South,Columns,C13,Electrical Services
28a8d781-e024-4103-931c-ed3d59a07c7a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,West,Columns,C8,Electrical Services
915477b4-1eb9-4b16-b259-eb5f9154e19a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,North,Columns,C2,Electrical Services
8a7ecb1e-8271-4876-9bac-ca1dd3e165e1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,North,Columns,C4,Electrical Services
75939b3e-d4de-418c-966b-872fb47ad3a6,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 25,North,Columns,C6,Electrical Services
bf6e7bfe-9a21-4657-93fe-ae6700288211,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,South,Columns,C9,Electrical Services
570b66fb-eee8-41d0-84f9-155db1c7cafb,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,South,Columns,C10,Electrical Services
52a62575-3ad2-4765-8f05-ce80657d4181,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,South,Columns,C11,Electrical Services
e572a078-ac26-4f08-b06e-4e92a602aa19,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,South,Columns,C13,Electrical Services
3b5ca87a-9084-4b56-b8fc-a07964dcfd80,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,West,Columns,C8,Electrical Services
131e99c8-6f4f-4ef3-8190-c0768b6ea7b8,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,North,Columns,C2,Electrical Services
98a41193-0ec8-4406-bcde-de154f2bb965,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,North,Columns,C4,Electrical Services
24b09c1c-0844-486e-9381-4fd175b9e56f,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 26,North,Columns,C6,Electrical Services
31657428-f406-4cda-9465-79b0f50953e0,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,South,Columns,C9,Electrical Services
3c511ecd-23eb-4a15-82a4-952c7855f713,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,South,Columns,C10,Electrical Services
a5468e6c-9e69-469c-b22a-9d22023ed88a,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,South,Columns,C11,Electrical Services
84262e84-ae4e-421b-9ca4-c1cbe975b8ba,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,South,Columns,C13,Electrical Services
c2bc9916-d3de-40e0-b0fe-d16b14ae7f0e,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,West,Columns,C8,Electrical Services
e754444c-ed64-44aa-b2cd-bc17625b5d85,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,North,Columns,C2,Electrical Services
39373213-bc62-4eec-914a-ef1067975a4c,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,North,Columns,C4,Electrical Services
25529a6d-2341-4528-8638-c71d2e9f8286,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 27,North,Columns,C6,Electrical Services
78eed230-4552-46f6-b5d1-c8e0fef6546d,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,South,Columns,C9,Electrical Services
c36ada9e-163e-49d2-b046-6f3e28401377,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,South,Columns,C10,Electrical Services
3ef9bb03-5bd0-4474-aeb2-2f4478ef546c,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,South,Columns,C11,Electrical Services
281926d8-af17-448a-b7cc-b112ce9376b1,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,South,Columns,C13,Electrical Services
3c6fbc6b-7f8d-45db-abfc-2e5392c62005,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,West,Columns,C8,Electrical Services
1d904492-95b5-4626-a21a-9466e387c09e,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,North,Columns,C2,Electrical Services
4074304f-f904-43fe-b8a8-e876e426104c,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,North,Columns,C4,Electrical Services
99365cf1-091e-46aa-85f6-469d17c2f66b,,checklist-sectioned,not-started,ITP-001 - Conduit Installation (V.100321),checklist,FALSE,FALSE,Site QA,Slabs & Columns,Level 28,North,Columns,C6,Electrical Services
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
