,,"BUILDING-B2 - Ground Level - Common Area",,"site qa","common area","rough-in","building-b2","ground level","lobby area [j]"
,,"BUILDING-B2 - Level-1 - Common Area",,"level-1","site qa","common area","rough-in","building-b2","lobby area [j]"
,,"BUILDING-B2 - Level-2 - Common Area",,"level-2","site qa","common area","rough-in","building-b2","lobby area [j]"
,,"BUILDING-B2 - Level-3 - Common Area",,"level-3","site qa","common area","rough-in","building-b2","lobby area [j]"
,,"BUILDING-B2 - Level-4 - Common Area",,"site qa","level-4","common area","rough-in","building-b2","lobby area [j]"
,,"BUILDING-B2 - Level-5 - Common Area",,"site qa","level-5","common area","rough-in","building-b2","lobby area [j]"
,,"BUILDING-B2 - Level-6 - Common Area",,"site qa","common area","rough-in","level-6","building-b2","lobby area [j]"
,,"BUILDING-B2 - Level-7 - Common Area",,"site qa","common area","rough-in","building-b2","level-7","lobby area [j]"
,,"BUILDING-C","grouping","building-c"
,,"BUILDING-C - Ground Level - Common Area",,"building-c","site qa","common area","rough-in","ground level","lobby area [j]"
,,"BUILDING-C - Level-1 - Common Area",,"level-1","building-c","site qa","common area","rough-in","lobby area [j]"
,,"BUILDING-C - Level-2 - Common Area",,"level-2","building-c","site qa","common area","rough-in","lobby area [j]"
,,"BUILDING-C - Level-3 - Common Area",,"building-c","level-3","site qa","common area","rough-in","lobby area [j]"
,,"BUILDING-C - Level-4 - Common Area",,"building-c","site qa","level-4","common area","rough-in","lobby area [j]"
,,"BUILDING-C - Level-5 - Common Area",,"building-c","site qa","level-5","common area","rough-in","lobby area [j]"
,,"BUILDING-C - Level-6 - Common Area",,"building-c","site qa","common area","rough-in","level-6","lobby area [j]"
,,"BUILDING-C - Level-7 - Common Area",,"building-c","site qa","common area","rough-in","level-7","lobby area [j]"
,,"BUILDING-D","grouping","building-d"
,,"BUILDING-D - Level-1 - Common Area",,"level-1","site qa","building-d","common area","rough-in","lobby area [j]"
,,"BUILDING-D - Level-2 - Common Area",,"level-2","site qa","building-d","common area","rough-in","lobby area [j]"
,,"BUILDING-D - Level-3 - Common Area",,"level-3","site qa","building-d","common area","rough-in","lobby area [j]"
,,"BUILDING-D - Level-4 - Common Area",,"site qa","building-d","level-4","common area","rough-in","lobby area [j]"
,,"BUILDING-D - Level-5 - Common Area",,"site qa","building-d","level-5","common area","rough-in","lobby area [j]"
,,"BUILDING-D - Level-6 - Common Area",,"site qa","building-d","common area","rough-in","level-6","lobby area [j]"
,,"BUILDING-D - Level-7 - Common Area",,"site qa","building-d","common area","rough-in","level-7","lobby area [j]"
,,"BUILDING-D - Level-8 - Common Area",,"site qa","building-d","common area","rough-in","lobby area [j]","level-8"
,,"BUILDING-D - Level-9 - Common Area",,"level-9","site qa","building-d","common area","rough-in","lobby area [j]"
,"Columns"
,,"Inspection Date:","Inspection Date:","lobby area"
,,"Other services installed not impeding access to fan coil",,"other services installed are not impeding access to fan coil"
,,"All Ductwork passing block walls are flushed & sealed",,"all ductwork passing block walls are flushed and sealed"
,,"Transfer duct installed at Accessible toilet wall & penetration flushed/sealed",,"transfer duct installed at accessible toilet wall and penetration flushed and sealed"
,,"Where passing the block wall flexible ducts equipped with Sleeve & penetration sealed",,"where passing the block wall flexible ducts has been equipped with sleeve and penetration sealed"
,,"Refrigerant pipes passing through fire rarted walls sealed at wall penetration",,"refrigerant pipes passing through fire rarted walls are sealed at wall penetratiobn by using approved material"

"Apartment Fit-Off"
,"Scope",,,"apartment fit-off checklist [e]"
,"Rows"
,,"BUILDING-A1","grouping","building-a1"
,,"BUILDING-A1 - Level-1 - A119",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a119","building-a1"
,,"BUILDING-A1 - Level-2 - A219",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a219","building-a1"
,,"BUILDING-A1 - Level-2 - A220",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a220","building-a1"
,,"BUILDING-A1 - Level-2 - A221",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a221","building-a1"
,,"BUILDING-A1 - Level-2 - A222",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a222","building-a1"
,,"BUILDING-A1 - Level-2 - A223",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-a1","a223"
,,"BUILDING-A1 - Level-2 - A224",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-a1","a224"
,,"BUILDING-A1 - Level-3 - A318",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a318","building-a1"
,,"BUILDING-A1 - Level-3 - A319",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-a1","a319"
,,"BUILDING-A1 - Level-3 - A320",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a320","building-a1"
,,"BUILDING-A1 - Level-3 - A321",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a321","building-a1"
,,"BUILDING-A1 - Level-3 - A322",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-a1","a322"
,,"BUILDING-A1 - Level-3 - A323",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-a1","a323"
,,"BUILDING-A1 - Level 4 - A418",,"level 4","apartment fit-off checklist [e]","fit-off","site qa","building-a1","a418"
,,"BUILDING-A1 - Level 4 - A419",,"level 4","apartment fit-off checklist [e]","fit-off","site qa","building-a1","a419"
,,"BUILDING-A1 - Level 4 - A420",,"level 4","apartment fit-off checklist [e]","fit-off","site qa","a420","building-a1"
,,"BUILDING-A1 - Level 4 - A421",,"level 4","apartment fit-off checklist [e]","fit-off","site qa","building-a1","a421"
,,"BUILDING-A1 - Level 4 - A422",,"level 4","apartment fit-off checklist [e]","fit-off","site qa","building-a1","a422"
,,"BUILDING-A1 - Level 4 - A423",,"level 4","a423","apartment fit-off checklist [e]","fit-off","site qa","building-a1"
,,"BUILDING-A1 - Level 4 - A424",,"level 4","apartment fit-off checklist [e]","a424","fit-off","site qa","building-a1"
,,"BUILDING-A1 - Level 5 - A518",,"apartment fit-off checklist [e]","level 5","fit-off","site qa","building-a1","a518"
,,"BUILDING-A1 - Level 5 - A519",,"a519","apartment fit-off checklist [e]","level 5","fit-off","site qa","building-a1"
,,"BUILDING-A1 - Level 5 - A520",,"apartment fit-off checklist [e]","level 5","fit-off","site qa","building-a1","a520"
,,"BUILDING-A1 - Level 5 - A521",,"apartment fit-off checklist [e]","level 5","fit-off","site qa","building-a1","a521"
,,"BUILDING-A1 - Level 5 - A522",,"a522","apartment fit-off checklist [e]","level 5","fit-off","site qa","building-a1"
,,"BUILDING-A1 - Level 5 - A523",,"apartment fit-off checklist [e]","level 5","a523","fit-off","site qa","building-a1"
,,"BUILDING-A1 - Level 5 - A524",,"apartment fit-off checklist [e]","level 5","fit-off","a524","site qa","building-a1"
,,"BUILDING-A1 - Level 6 - A616",,"apartment fit-off checklist [e]","fit-off","level 6","site qa","building-a1","a616"
,,"BUILDING-A1 - Level 6 - A617",,"apartment fit-off checklist [e]","fit-off","level 6","site qa","building-a1","a617"
,,"BUILDING-A1 - Level 6 - A618",,"a618","apartment fit-off checklist [e]","fit-off","level 6","site qa","building-a1"
,,"BUILDING-A1 - Level 6 - A619",,"apartment fit-off checklist [e]","a619","fit-off","level 6","site qa","building-a1"
,,"BUILDING-A1 - Level 6 - A620",,"apartment fit-off checklist [e]","fit-off","level 6","site qa","building-a1","a620"
,,"BUILDING-A1 - Level 6 - A621",,"a621","apartment fit-off checklist [e]","fit-off","level 6","site qa","building-a1"
,,"BUILDING-A1 - Level 6 - A622",,"apartment fit-off checklist [e]","a622","fit-off","level 6","site qa","building-a1"
,,"BUILDING-A1 - Level 7 - A716",,"apartment fit-off checklist [e]","fit-off","site qa","level 7","building-a1","a716"
,,"BUILDING-A1 - Level 7 - A717",,"a717","apartment fit-off checklist [e]","fit-off","site qa","level 7","building-a1"
,,"BUILDING-A1 - Level 7 - A718",,"apartment fit-off checklist [e]","a718","fit-off","site qa","level 7","building-a1"
,,"BUILDING-A1 - Level 7 - A719",,"apartment fit-off checklist [e]","fit-off","a719","site qa","level 7","building-a1"
,,"BUILDING-A1 - Level 7 - A720",,"a720","apartment fit-off checklist [e]","fit-off","site qa","level 7","building-a1"
,,"BUILDING-A1 - Level 7 - A721",,"apartment fit-off checklist [e]","a721","fit-off","site qa","level 7","building-a1"
,,"BUILDING-A1 - Level 7 - A722",,"apartment fit-off checklist [e]","fit-off","a722","site qa","level 7","building-a1"
,,"BUILDING-A1 - Level 8 - A807",,"apartment fit-off checklist [e]","fit-off","a807","site qa","level 8","building-a1"
,,"BUILDING-A1 - Level 8 - A808",,"apartment fit-off checklist [e]","fit-off","site qa","a808","level 8","building-a1"
,,"BUILDING-A1 - Level 8 - A809",,"apartment fit-off checklist [e]","fit-off","site qa","level 8","a809","building-a1"
,,"BUILDING-A1 - Level 8 - A810",,"apartment fit-off checklist [e]","fit-off","a810","site qa","level 8","building-a1"
,,"BUILDING-A1 - Level 8 - A811",,"apartment fit-off checklist [e]","fit-off","site qa","a811","level 8","building-a1"
,,"BUILDING-A1 - Level 8 - A812",,"apartment fit-off checklist [e]","fit-off","site qa","level 8","a812","building-a1"
,,"BUILDING-A1 - Level 9 - A901",,"apartment fit-off checklist [e]","fit-off","site qa","level 9","a901","building-a1"
,,"BUILDING-A1 - Level 9 - A902",,"apartment fit-off checklist [e]","fit-off","site qa","level 9","building-a1","a902"
,,"BUILDING-A1 - Level 9 - A903",,"apartment fit-off checklist [e]","fit-off","site qa","level 9","building-a1","a903"
,,"BUILDING-A1 - Level 9 - A904",,"a904","apartment fit-off checklist [e]","fit-off","site qa","level 9","building-a1"
,,"BUILDING-A1 - Level 9 - A905",,"apartment fit-off checklist [e]","a905","fit-off","site qa","level 9","building-a1"
,,"BUILDING-A1 - Level 9 - A906",,"apartment fit-off checklist [e]","fit-off","a906","site qa","level 9","building-a1"
,,"BUILDING-A2","grouping","building-a2"
,,"BUILDING-A2 - Level-1 - A120",,"level-1","apartment fit-off checklist [e]","fit-off","a120","site qa","building-a2"
,,"BUILDING-A2 - Level-1 - A121",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a121","building-a2"
,,"BUILDING-A2 - Level-1 - A122",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a122","building-a2"
,,"BUILDING-A2 - Level-2 - A225",,"a225","apartment fit-off checklist [e]","level-2","fit-off","site qa","building-a2"
,,"BUILDING-A2 - Level-2 - A226",,"apartment fit-off checklist [e]","level-2","a226","fit-off","site qa","building-a2"
,,"BUILDING-A2 - Level-2 - A227",,"apartment fit-off checklist [e]","level-2","fit-off","a227","site qa","building-a2"
,,"BUILDING-A2 - Level-2 - A228",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a228","building-a2"
,,"BUILDING-A2 - Level-2 - A229",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a229","building-a2"
,,"BUILDING-A2 - Level-2 - A230",,"apartment fit-off checklist [e]","level-2","fit-off","a230","site qa","building-a2"
,,"BUILDING-A2 - Level-2 - A231",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a231","building-a2"
,,"BUILDING-A2 - Level-2 - A232",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a232","building-a2"
,,"BUILDING-A2 - Level-3 - A325",,"apartment fit-off checklist [e]","a325","fit-off","level-3","site qa","building-a2"
,,"BUILDING-A2 - Level-3 - A326",,"apartment fit-off checklist [e]","fit-off","level-3","a326","site qa","building-a2"
,,"BUILDING-A2 - Level-3 - A327",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a327","building-a2"
,,"BUILDING-A2 - Level-3 - A328",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a328","building-a2"
,,"BUILDING-A2 - Level-3 - A329",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-a2","a329"
,,"BUILDING-A2 - Level-3 - A330",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a330","building-a2"
,,"BUILDING-A2 - Level-4 - A425",,"apartment fit-off checklist [e]","fit-off","a425","site qa","level-4","building-a2"
,,"BUILDING-A2 - Level-4 - A426",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a426","building-a2"
,,"BUILDING-A2 - Level-4 - A427",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a427","building-a2"
,,"BUILDING-A2 - Level-4 - A428",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","building-a2","a428"
,,"BUILDING-A2 - Level-4 - A429",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","building-a2","a429"
,,"BUILDING-A2 - Level-4 - A430",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a430","building-a2"
,,"BUILDING-A2 - Level-5 - A525",,"apartment fit-off checklist [e]","fit-off","site qa","a525","level-5","building-a2"
,,"BUILDING-A2 - Level-5 - A526",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","a526","building-a2"
,,"BUILDING-A2 - Level-5 - A527",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-a2","a527"
,,"BUILDING-A2 - Level-5 - A528",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-a2","a528"
,,"BUILDING-A2 - Level-5 - A529",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-a2","a529"
,,"BUILDING-A2 - Level-5 - A530",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-a2","a530"
,,"BUILDING-A2 - Level-6 - A623",,"apartment fit-off checklist [e]","fit-off","a623","site qa","building-a2","level-6"
,,"BUILDING-A2 - Level-6 - A624",,"apartment fit-off checklist [e]","fit-off","site qa","a624","building-a2","level-6"
,,"BUILDING-A2 - Level-6 - A625",,"apartment fit-off checklist [e]","fit-off","site qa","a625","building-a2","level-6"
,,"BUILDING-A2 - Level-6 - A626",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","level-6","a626"
,,"BUILDING-A2 - Level-6 - A627",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","level-6","a627"
,,"BUILDING-A2 - Level-7 - A723",,"apartment fit-off checklist [e]","fit-off","site qa","a723","building-a2","level-7"
,,"BUILDING-A2 - Level-7 - A724",,"apartment fit-off checklist [e]","fit-off","site qa","a724","building-a2","level-7"
,,"BUILDING-A2 - Level-7 - A725",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","a725","level-7"
,,"BUILDING-A2 - Level-7 - A726",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","level-7","a726"
,,"BUILDING-A2 - Level-7 - A727",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","level-7","a727"
,,"BUILDING-A2 - Level-8 - A813",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","a813","level-8"
,,"BUILDING-A2 - Level-8 - A814",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","a814","level-8"
,,"BUILDING-A2 - Level-8 - A815",,"apartment fit-off checklist [e]","fit-off","site qa","building-a2","level-8","a815"
,,"BUILDING-A2 - Level-8 - A816",,"a816","apartment fit-off checklist [e]","fit-off","site qa","building-a2","level-8"
,,"BUILDING-A2 - Level-8 - A817",,"apartment fit-off checklist [e]","a817","fit-off","site qa","building-a2","level-8"
,,"BUILDING-A2 - Level-9 - A907",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","a907","building-a2"
,,"BUILDING-A2 - Level-9 - A908",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","a908","building-a2"
,,"BUILDING-A2 - Level-9 - A909",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","building-a2","a909"
,,"BUILDING-A2 - Level-9 - A910",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","a910","building-a2"
,,"BUILDING-A2 - Level-9 - A911",,"level-9","apartment fit-off checklist [e]","fit-off","site qa","a911","building-a2"
,,"BUILDING-B1","grouping","building-b1"
,,"BUILDING-B1 - Ground Level - A-G06",,"apartment fit-off checklist [e]","fit-off","site qa","a-g06","ground level","building-b1"
,,"BUILDING-B1 - Level-1 - A112",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a112","building-b1"
,,"BUILDING-B1 - Level-1 - A113",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a113","building-b1"
,,"BUILDING-B1 - Level-1 - A114",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","building-b1","a114"
,,"BUILDING-B1 - Level-1 - A115",,"level-1","a115","apartment fit-off checklist [e]","fit-off","site qa","building-b1"
,,"BUILDING-B1 - Level-1 - A116",,"level-1","apartment fit-off checklist [e]","a116","fit-off","site qa","building-b1"
,,"BUILDING-B1 - Level-1 - A117",,"level-1","apartment fit-off checklist [e]","fit-off","a117","site qa","building-b1"
,,"BUILDING-B1 - Level-1 - A118",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a118","building-b1"
,,"BUILDING-B1 - Level-2 - A212",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a212","building-b1"
,,"BUILDING-B1 - Level-2 - A213",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-b1","a213"
,,"BUILDING-B1 - Level-2 - A214",,"a214","apartment fit-off checklist [e]","level-2","fit-off","site qa","building-b1"
,,"BUILDING-B1 - Level-2 - A215",,"apartment fit-off checklist [e]","level-2","a215","fit-off","site qa","building-b1"
,,"BUILDING-B1 - Level-2 - A216",,"apartment fit-off checklist [e]","level-2","fit-off","a216","site qa","building-b1"
,,"BUILDING-B1 - Level-2 - A217",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a217","building-b1"
,,"BUILDING-B1 - Level-2 - A218",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a218","building-b1"
,,"BUILDING-B1 - Level-3 - A311",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a311","building-b1"
,,"BUILDING-B1 - Level-3 - A312",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-b1","a312"
,,"BUILDING-B1 - Level-3 - A313",,"a313","apartment fit-off checklist [e]","fit-off","level-3","site qa","building-b1"
,,"BUILDING-B1 - Level-3 - A314",,"apartment fit-off checklist [e]","a314","fit-off","level-3","site qa","building-b1"
,,"BUILDING-B1 - Level-3 - A315",,"apartment fit-off checklist [e]","fit-off","level-3","a315","site qa","building-b1"
,,"BUILDING-B1 - Level-3 - A316",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a316","building-b1"
,,"BUILDING-B1 - Level-3 - A317",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a317","building-b1"
,,"BUILDING-B1 - Level-4 - A411",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","building-b1","a411"
,,"BUILDING-B1 - Level-4 - A412",,"a412","apartment fit-off checklist [e]","fit-off","site qa","level-4","building-b1"
,,"BUILDING-B1 - Level-4 - A413",,"apartment fit-off checklist [e]","a413","fit-off","site qa","level-4","building-b1"
,,"BUILDING-B1 - Level-4 - A414",,"apartment fit-off checklist [e]","fit-off","a414","site qa","level-4","building-b1"
,,"BUILDING-B1 - Level-4 - A415",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a415","building-b1"
,,"BUILDING-B1 - Level-4 - A416",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a416","building-b1"
,,"BUILDING-B1 - Level-4 - A417",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a417","building-b1"
,,"BUILDING-B1 - Level-5 - A511",,"a511","apartment fit-off checklist [e]","fit-off","site qa","level-5","building-b1"
,,"BUILDING-B1 - Level-5 - A512",,"apartment fit-off checklist [e]","a512","fit-off","site qa","level-5","building-b1"
,,"BUILDING-B1 - Level-5 - A513",,"apartment fit-off checklist [e]","fit-off","a513","site qa","level-5","building-b1"
,,"BUILDING-B1 - Level-5 - A514",,"apartment fit-off checklist [e]","fit-off","site qa","a514","level-5","building-b1"
,,"BUILDING-B1 - Level-5 - A515",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","a515","building-b1"
,,"BUILDING-B1 - Level-5 - A516",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","a516","building-b1"
,,"BUILDING-B1 - Level-5 - A517",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","a517","building-b1"
,,"BUILDING-B1 - Level-6 - A609",,"apartment fit-off checklist [e]","fit-off","a609","site qa","level-6","building-b1"
,,"BUILDING-B1 - Level-6 - A610",,"a610","apartment fit-off checklist [e]","fit-off","site qa","level-6","building-b1"
,,"BUILDING-B1 - Level-6 - A611",,"apartment fit-off checklist [e]","a611","fit-off","site qa","level-6","building-b1"
,,"BUILDING-B1 - Level-6 - A612",,"apartment fit-off checklist [e]","fit-off","a612","site qa","level-6","building-b1"
,,"BUILDING-B1 - Level-6 - A613",,"apartment fit-off checklist [e]","fit-off","site qa","a613","level-6","building-b1"
,,"BUILDING-B1 - Level-6 - A614",,"apartment fit-off checklist [e]","fit-off","site qa","a614","level-6","building-b1"
,,"BUILDING-B1 - Level-6 - A615",,"apartment fit-off checklist [e]","fit-off","site qa","level-6","a615","building-b1"
,,"BUILDING-B1 - Level-7 - A709",,"apartment fit-off checklist [e]","fit-off","site qa","a709","level-7","building-b1"
,,"BUILDING-B1 - Level-7 - A710",,"apartment fit-off checklist [e]","a710","fit-off","site qa","level-7","building-b1"
,,"BUILDING-B1 - Level-7 - A711",,"apartment fit-off checklist [e]","fit-off","a711","site qa","level-7","building-b1"
,,"BUILDING-B1 - Level-7 - A712",,"apartment fit-off checklist [e]","fit-off","site qa","a712","level-7","building-b1"
,,"BUILDING-B1 - Level-7 - A713",,"apartment fit-off checklist [e]","fit-off","site qa","a713","level-7","building-b1"
,,"BUILDING-B1 - Level-7 - A714",,"apartment fit-off checklist [e]","fit-off","site qa","a714","level-7","building-b1"
,,"BUILDING-B1 - Level-7 - A715",,"apartment fit-off checklist [e]","fit-off","site qa","level-7","a715","building-b1"
,,"BUILDING-B1 - Level-8 - A801",,"apartment fit-off checklist [e]","fit-off","site qa","a801","building-b1","level-8"
,,"BUILDING-B1 - Level-8 - A802",,"apartment fit-off checklist [e]","fit-off","site qa","a802","building-b1","level-8"
,,"BUILDING-B1 - Level-8 - A803",,"apartment fit-off checklist [e]","fit-off","site qa","a803","building-b1","level-8"
,,"BUILDING-B1 - Level-8 - A804",,"apartment fit-off checklist [e]","fit-off","site qa","building-b1","level-8","a804"
,,"BUILDING-B1 - Level-8 - A805",,"a805","apartment fit-off checklist [e]","fit-off","site qa","building-b1","level-8"
,,"BUILDING-B1 - Level-8 - A806",,"apartment fit-off checklist [e]","a806","fit-off","site qa","building-b1","level-8"
,,"BUILDING-B2","grouping","building-b2"
,,"BUILDING-B2 - Ground Level - A-G03",,"apartment fit-off checklist [e]","fit-off","a-g03","site qa","building-b2","ground level"
,,"BUILDING-B2 - Ground Level - A-G04",,"apartment fit-off checklist [e]","fit-off","site qa","a-g04","building-b2","ground level"
,,"BUILDING-B2 - Ground Level - A-G05",,"apartment fit-off checklist [e]","fit-off","site qa","a-g05","building-b2","ground level"
,,"BUILDING-B2 - Level-1 - A106",,"level-1","apartment fit-off checklist [e]","fit-off","a106","site qa","building-b2"
,,"BUILDING-B2 - Level-1 - A107",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a107","building-b2"
,,"BUILDING-B2 - Level-1 - A108",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a108","building-b2"
,,"BUILDING-B2 - Level-1 - A109",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a109","building-b2"
,,"BUILDING-B2 - Level-1 - A110",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a110","building-b2"
,,"BUILDING-B2 - Level-1 - A111",,"level-1","apartment fit-off checklist [e]","fit-off","site qa","a111","building-b2"
,,"BUILDING-B2 - Level-2 - A206",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a206","building-b2"
,,"BUILDING-B2 - Level-2 - A207",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a207","building-b2"
,,"BUILDING-B2 - Level-2 - A208",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a208","building-b2"
,,"BUILDING-B2 - Level-2 - A209",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","building-b2","a209"
,,"BUILDING-B2 - Level-2 - A210",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a210","building-b2"
,,"BUILDING-B2 - Level-2 - A211",,"apartment fit-off checklist [e]","level-2","fit-off","site qa","a211","building-b2"
,,"BUILDING-B2 - Level-3 - A305",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a305","building-b2"
,,"BUILDING-B2 - Level-3 - A306",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a306","building-b2"
,,"BUILDING-B2 - Level-3 - A307",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a307","building-b2"
,,"BUILDING-B2 - Level-3 - A308",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-b2","a308"
,,"BUILDING-B2 - Level-3 - A309",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","building-b2","a309"
,,"BUILDING-B2 - Level-3 - A310",,"apartment fit-off checklist [e]","fit-off","level-3","site qa","a310","building-b2"
,,"BUILDING-B2 - Level-4 - A405",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a405","building-b2"
,,"BUILDING-B2 - Level-4 - A406",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","a406","building-b2"
,,"BUILDING-B2 - Level-4 - A407",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","building-b2","a407"
,,"BUILDING-B2 - Level-4 - A408",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","building-b2","a408"
,,"BUILDING-B2 - Level-4 - A409",,"a409","apartment fit-off checklist [e]","fit-off","site qa","level-4","building-b2"
,,"BUILDING-B2 - Level-4 - A410",,"apartment fit-off checklist [e]","fit-off","site qa","level-4","building-b2","a410"
,,"BUILDING-B2 - Level-5 - A505",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","a505","building-b2"
,,"BUILDING-B2 - Level-5 - A506",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-b2","a506"
,,"BUILDING-B2 - Level-5 - A507",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-b2","a507"
,,"BUILDING-B2 - Level-5 - A508",,"a508","apartment fit-off checklist [e]","fit-off","site qa","level-5","building-b2"
,,"BUILDING-B2 - Level-5 - A509",,"apartment fit-off checklist [e]","a509","fit-off","site qa","level-5","building-b2"
,,"BUILDING-B2 - Level-5 - A510",,"apartment fit-off checklist [e]","fit-off","site qa","level-5","building-b2","a510"
,,"BUILDING-B2 - Level-6 - A604",,"apartment fit-off checklist [e]","fit-off","site qa","level-6","a604","building-b2"
,,"BUILDING-B2 - Level-6 - A605",,"apartment fit-off checklist [e]","fit-off","site qa","level-6","building-b2","a605"
,,"BUILDING-B2 - Level-6 - A606",,"apartment fit-off checklist [e]","fit-off","site qa","level-6","building-b2","a606"
,,"BUILDING-B2 - Level-6 - A607",,"a607","apartment fit-off checklist [e]","fit-off","site qa","level-6","building-b2"
,,"BUILDING-B2 - Level-6 - A608",,"apartment fit-off checklist [e]","a608","fit-off","site qa","level-6","building-b2"
,,"BUILDING-B2 - Level-7 - A704",,"apartment fit-off checklist [e]","fit-off","site qa","building-b2","level-7","a704"
,,"BUILDING-B2 - Level-7 - A705",,"apartment fit-off checklist [e]","fit-off","site qa","building-b2","level-7","a705"
,,"BUILDING-B2 - Level-7 - A706",,"a706","apartment fit-off checklist [e]","fit-off","site qa","building-b2","level-7"
,,"BUILDING-B2 - Level-7 - A707",,"apartment fit-off checklist [e]","a707","fit-off","site qa","building-b2","level-7"
,,"BUILDING-B2 - Level-7 - A708",,"apartment fit-off checklist [e]","fit-off","a708","site qa","building-b2","level-7"
,,"BUILDING-C","grouping","building-c"
,,"BUILDING-C - Ground Level - A-G01",,"a-g01","apartment fit-off checklist [e]","fit-off","building-c","site qa","ground level"
