Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,,,
727fe633-d083-4aba-abe0-7d7f623a764a,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD115  ,,
86f26dec-297a-4517-ae55-0c717d95424d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD102 ,,
7b9c9c7a-5d2c-4e91-8dbc-d6869cba0e99,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD100 ,,
6759825a-e300-4508-9a3d-8371a64ad53a,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD101 ,,
16929478-857f-4cab-8dd7-a2a2d12838da,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD99 ,,
2146c94a-1e4b-4f94-8c44-b37f7c28749e,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD98 ,,
9e0643a6-fbe9-4d5d-bace-8b15e3736a2b,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD97 ,,
327de11f-4a54-46b3-86ec-48368a1bae46,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD96 ,,
4b873786-5a12-4d4f-ad7d-60d6f6e8c18f,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD95 ,,
9f0543a5-6e67-4a8d-9d6c-edbb227f805f,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD104 ,,
f4d65b12-f49f-49b8-aadb-58f13c5e4579,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD105 ,,
bee7689d-653b-49f7-9a00-88626b9c46b7,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD106 ,,
b7118280-d996-4040-a832-8ae64ba9b73c,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD109 ,,
0f1161ef-2a46-44b8-ac3e-adf179c88509,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD110 ,,
09fa4e68-d3d9-47b1-a7a0-e4e24a5a8066,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD111 ,,
d1e70a8b-b8c7-42ba-a561-ae2ec589d278,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 10,Fire Penetration:GRD112 ,,
d74280d5-53a5-4a4e-bf41-bf073e4d478a,,folder-normal,,,step,TRUE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,,,
89b4bc79-64c6-496e-a2ce-d7d305ddc036,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD01 ,,
1275cd39-4f50-4354-9ba4-3afd3109b6ce,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD03 ,,
6b199e7a-7f2a-4430-9f01-242ac18dae4f,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD04 ,,
08387b70-9d58-45e2-b9b1-c39bf863f98d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD05 ,,
d94af28f-8514-49c0-878a-b7be7f14b71d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD06 ,,
8d36f1ed-fdba-4b64-b8cd-4247513d92e0,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD07 ,,
3f2c331b-3130-4b52-9163-8a5bfa0aa29c,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD08 ,,
946652eb-e779-4d49-a81a-5dc4f6e6f4f4,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD09 ,,
0352213e-8fa6-483f-bd6e-2847e820ec95,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD10 ,,
5f56795d-a9ff-4996-8de5-723260014084,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD65 ,,
e16cd626-ac66-4c8b-bc42-76f0d7b6ca85,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD66 ,,
1a642ae9-edc4-4951-9618-854cc28ae14d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD67 ,,
cb0f49f7-61c5-4f71-aa31-ec2f63430c35,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD68 ,,
77149801-ae55-4be5-8cda-4d4118bca6fc,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD69 ,,
27d9dfa9-aa6c-4d13-95c7-d67b8dac81f9,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD70 ,,
662fc575-7d37-4046-b874-0a6e403ab7ab,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD71 ,,
80674aac-b821-4c56-97f4-f4d9d9cdd9d9,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD72 ,,
71b51895-f1a3-4784-82cb-b8db006b957d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD73 ,,
87fda038-d6da-404a-acb1-d0915ac7dfd6,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD343  ,,
1dcec3d3-a820-405b-9a28-a0efa1217619,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD344 ,,
2dc8f9c3-a1dd-41c3-85e2-24e2a379fdba,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration:GRD345 ,,
5dd602be-baca-4ab9-b067-6b39b8607831,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration: Grd-348 ,,
68b4221b-d2fc-44f8-8c76-4d2435e10f61,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration: grd-347 ,,
3d06f781-0864-43da-a7d0-ba85b083535d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 11,Fire Penetration: GRD-346 ,,
12034061-c5e6-42af-ab85-7ced4e713968,,folder-normal,,,step,TRUE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,,,
7c7a03d2-1d7c-4472-a43e-f3b70b39ed1d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD11 ,,
ac07fd18-6df4-4434-af0a-f4aa2b8dc0e4,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD12 ,,
e86d6c62-02dc-48c3-b593-3da7909f1592,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD13 ,,
02f21138-e771-4afd-bd7d-d387cd1c86a9,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD15 ,,
f5d16529-35b4-4396-8c15-e81ef083f499,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD16 ,,
69f9f193-2ba1-4f6f-91d0-3de6d9898ae2,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD17 ,,
34edf3df-4f94-430e-b978-b126e1d549f1,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD18 ,,
54a9f3c7-f13d-4c51-bea1-2d7d44a441a7,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD20 ,,
c521611d-be88-4ccc-9094-1ccb9f6bde63,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD21 ,,
bdb32058-a703-453f-8a2b-f66d63841f20,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD22 ,,
d47a0697-54dc-4109-bf3f-eda8a7d79fc5,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD23 ,,
2cb7e906-50ba-4a6b-ad91-8a4d0e642118,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD24 ,,
1b5fab44-8bdf-473a-bcce-eb3a1ec628d7,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD52 ,,
e74180e6-2edd-4415-b22f-abe6b9406d5b,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD54 ,,
a12e7ff2-7d45-4923-b6cf-608ebb3fa194,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD55 ,,
1d3d567f-ee92-4e1c-b66e-2d0c91a4f0b7,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD56 ,,
65f77c2e-d491-4f13-95aa-98fd64997fb9,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD57 ,,
f8721139-4dab-4165-9155-010d64f586c6,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD58  ,,
a01068b8-ad4f-461d-b35f-c8878bb9140f,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD59 ,,
69e15778-4275-4621-99d5-8e78b403b9ad,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD60 ,,
d762a4d5-3eb7-40b6-bc87-2ec90f088e49,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD61 ,,
97c87195-ec5f-45c8-82fc-ab0638490702,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD62 ,,
e7dcb034-7514-4699-96fb-8e574316d284,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD63 ,,
0fbe35d1-0724-4230-8a73-860204eb4b24,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD64 ,,
6d4f1db9-8014-4fe8-97b6-53236f874266,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration:GRD114 ,,
57085f3c-cf3f-4820-865f-8ea29fddefa8,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour, Pour 12,Fire Penetration: temp sewer 1 ,,
774b3975-9454-40ed-9b15-316355428df4,,folder-normal,,,step,TRUE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,,,
61e5835c-c9f0-5ab0-9fd6-2d30eab43c58,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: Z4 #1,,
786469a7-744c-5cbb-b64c-5b624f39dd99,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #2,,
94d315d5-ca7e-53bd-a5b9-599ad9b6e669,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #3,,
8df6d966-5bb0-5609-8d0e-8d4f28f3aa72,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #4,,
943ed338-b7f4-5edb-bf68-a97581af7611,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #5,,
5e8c9d8a-d19c-597c-b40d-98f0856a12e8,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #6,,
c809898d-68d3-5086-a859-02868817faf0,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #7,,
8a859d0c-f535-50b5-968a-ef4455a59128,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration:#8,,
266b4d8b-efc6-59e8-ad60-770e1cca9b9d,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #9,,
374ff532-abe6-5d47-84fe-7af215181616,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #10,,
20e84263-6112-57d6-a15c-cd24d241f7bc,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #11,,
6e9cf8b7-d1d9-56b3-9b83-de0d661d78ff,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration:#12,,
7facbe9b-4b6c-51d2-8ab5-c095c0060ff2,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #13,,
cd066ba4-d4af-59de-a7ed-6511088eae38,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration:#14,,
6e0797de-809b-523d-a694-24a6f41980d4,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #15,,
a9cbb8a9-1623-5404-a698-779f9ae29e60,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #16,,
4ca0277f-eb0c-51de-b652-c49b9f57f4e2,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #17,,
a4e011b1-98e3-55f1-bf74-a7e99a7ffbcb,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #34,,
96a65a90-f844-5717-915c-3a520d9118d7,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #35,,
d7826a24-2110-5d8c-bea3-becc4b752954,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #36,,
539079ce-8662-5c3d-b8a3-1b46fe8948a3,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #37,,
2d4b5e41-80cf-569b-bbbc-cb2d68ba4b0c,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #38,,
69f7ed96-60ad-5a5e-9247-8010a205306f,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #39,,
ce2e8830-5b14-551d-a23a-c720ae2fa22b,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #40,,
61f22c7f-f7fc-5844-9649-76b345622398,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #41,,
47a40170-d183-5aff-a988-72e4dbd90b07,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #42,,
4741e7ac-2b3e-510a-b98d-44f1ba19a174,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #43,,
840e1825-1fd5-569e-be9d-62ab81232eeb,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #44,,
a403280b-ce96-5d0b-9ad3-dc21b197db5c,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #100,,
c71d73aa-039a-5f4c-bfad-2d38b3539a63,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #101,,
5dcd4636-008f-5020-9d6f-9c79f4b70bf2,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #211,,
214cc0ad-ed55-57da-b492-4b9a72181da1,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #212,,
d86a0e4a-8643-5d6f-9647-52a2ed6b543e,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #213,,
53d230b7-1113-5965-8e0b-8273903e91c1,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #214,,
3adbd624-22b8-5944-8c41-70a0143f15c4,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #215,,
ac81b95b-e3ff-58c9-ba26-be810c1768de,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #216,,
e1424d11-9252-5a03-a2c7-dcb4d876d172,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #217,,
4ed993f4-3f60-5901-b209-26ac52503356,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #218,,
a205a468-b570-56e0-bc3d-99a4aa608ddc,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #219,,
11615936-5638-59f3-b46f-affdb67e9692,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #220,,
577ca33d-863b-5230-b360-c58b25b990e1,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #221,,
0b7e9f42-3936-52b5-9138-52e1eeeadf74,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #222,,
3794030e-a6a8-545a-b5db-57f238b63529,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #223,,
cc7a037e-ad41-5dd5-8a96-9153e34662e3,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #323,,
a5e056f7-fdec-5ba2-a72b-dc1fdb754066,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #324,,
b6822b81-9113-5130-bcca-eacdd67d260c,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #317,,
b8660a04-8a91-5ff1-a422-3db3d74ff66b,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration #318,,
9d9fcbf7-869b-540b-b8b5-3664a191ea55,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #319,,
c502fab6-9676-5c9a-a571-c83a063ac174,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #320,,
a399c2da-6a7b-5ebc-a785-b7a7d803dd90,,checklist-flat,,Add Fire Penetration Checklist,checklist-flat,FALSE,FALSE,Site QA, Ground,Fire Penetrations Treatment,Pre Pour,Wall penetration,Fire Penetration: #321,,
