Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
817c55ee-20c0-542e-a6e0-652755bf0d68,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 57,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
1dae633b-a5c7-5f3d-9420-0576489d50a5,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 58,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
85b96153-a26d-56d7-a802-a2019b463e5d,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 59,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
74a1909b-4995-5e2f-9ff4-dc5044882df2,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 60,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
db07af4d-4838-5ccf-9102-67cc99e842cc,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 61,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
6c6ecbbb-52ef-5e2a-96f8-9c1275683d20,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 62,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
62e40d2a-9225-59d9-9dbf-74a0f335711e,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 65,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
7a0906ee-48d7-5a50-a25c-692c1727a50f,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 66,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
e1bf19e3-146b-53c5-94ce-c8733236672d,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 67,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
bd097981-fdcd-5a6b-a4f8-fc9b1756de98,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 68,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
f06c9ebf-8c21-561b-b836-786b4e8d94c5,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 69,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
92fb8736-a9a1-59c8-9691-4621253603f5,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 70,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
35414d3d-9140-5b69-9ded-a210ab843094,,pass,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 71,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
454566ec-3f31-51f7-8c3c-f4ce2ba612fc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 01,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
8b8c5c28-4730-5049-8e7d-98288c6bf86e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 02,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
e21e6557-b3a3-5fb2-a472-b13b4f238b73,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 03,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
a84825a2-a795-54a9-a716-eac13311ab0b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 04,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
f8afd9b1-2757-5f46-8a07-f10055c2ff99,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 05,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
6cbf847e-3220-53ed-bb25-70c4a99d7fc2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 06,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
596fe8f0-b488-526d-8c77-5fc2fa5024d1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 07,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
fb26001d-44cf-51da-8676-55c60b1e1fdc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 08,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
689e9ea0-9f96-5054-88a5-76807a9165b0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 09,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
dc0d599b-69de-57b0-9607-f4f737dbd767,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 10,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
bf76980a-b778-56f4-8e4e-a6085280fc79,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 11,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
fa6a5147-1f45-57cc-bd70-95fd413b9e68,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 35,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
356a453c-c39b-50ee-9023-06121a1c15ac,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 36,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
0a80f135-f38e-565a-af78-c824228fdc23,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 37,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
130d0b07-a494-59b7-aa47-0420ca8e04e4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 38,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
727a4997-dbf0-5397-ae23-4f089b753bcc,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 39,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
874babb3-21d0-5395-a3b2-1baf1591fa00,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 40,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
51bd0fee-672a-5bb2-bea5-7d698c4988c5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 41,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
59ecbbbe-4fac-529d-b358-03a86736b52a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 42,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
10cab62d-0bc1-5756-9e6c-0e8f4b2f8202,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 43,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
f0608744-86f5-5f47-95af-3ad69ccd81f9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 44,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
17b0833a-7b65-5f42-b698-15fe07496486,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 45,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
00652e09-fa4f-5c27-9383-bc9b441b1b64,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 46,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
346cda35-554e-5f30-a5f7-3c690b5f3a19,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 47,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
82f12f33-a78b-565c-9870-76d4a6ff63e5,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 48,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
6183683f-e0c6-59c3-b29b-8392e517901f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 49,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
f561ccd6-1599-59c6-9835-4cc58a53f47c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 50,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
5b5bf960-b0db-5ccd-bebf-4cfbe226ea83,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 51,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
4d58fafb-8aa7-527b-9329-885c6e61767f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 52,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
6cfa232c-f17e-5524-bcae-33723ce81f9e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 53,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
72766df4-2be7-5e35-9521-60a6fa15aae8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 72,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
70bacb46-e853-5d91-808b-057a3014786a,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 73,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
d4252bd0-84b4-544e-9cc1-b78dad62d511,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 74,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
c2b427bd-3d79-55a2-86af-84f1fcf8d345,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 75,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
f3ce0aa6-34e7-5305-b3b3-70a33a056e9b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 76,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
659a87f0-83dd-5d08-b3a4-dcfa40afe575,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 77,Rough-in Plumbing Installation,Gas Service Installation (Rough-ins),Details:,Installation complies with latest revision of AS/NZS-5601 (Note: Installation photos to be taken only within this Checkpoint)
