Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,
f797f7cc-c8be-56db-bdff-dd0d10261391,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 21,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
e2f3f83d-7dfa-5808-bbca-966a118d2f26,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 21,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
8c52527e-6417-566e-9066-d94cf059a8f6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 22,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
d580e2d1-97ef-59fd-8168-bc067d0fa37e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 22,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
ff432c3c-358f-5b8f-9809-66ae016290bd,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 23,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
cfd228a3-9b16-5cad-bd58-2c27f000aa94,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 23,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
725cb428-fb1e-52d0-9971-769141c5a5db,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 24,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
18456a2f-e304-5f1e-a003-4e5cdb8232e9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 24,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
24673244-0586-5c87-a5a6-22788cb563a6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 25,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
22ee60f9-52ec-5713-a777-6c8ea9ad577b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 25,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
2e068553-2e79-50b4-8d23-efe045139bb1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 26,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
100fc830-fe96-515e-b384-6ebbd503b456,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 26,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
a0b36a03-48f8-5950-8798-3b85ad4a72f2,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 27,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
9692fa4d-18ad-520e-b8f0-883b9998dce0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 27,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
122bdae6-7d3c-542b-91d9-75e0d985c482,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 28,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
64799bdc-344c-53c7-94af-7785706e87b8,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 28,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
a6f41ca0-dd9f-553a-b005-8a00ce96fb90,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 29,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
92823dde-0c11-519e-a2a4-44a34ad9bd40,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 29,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
a59bbf45-0152-55ee-a6ba-75cfd4f57312,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 30,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
9548f030-3263-5ca3-b5e0-ead6d288d21c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 30,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
a5187c88-3dce-56b0-aabf-0bc85ab428ac,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 31,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
4efbb682-f09c-5bbb-b053-a9f0ecbf25b9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 31,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7a2472b2-0022-53f9-9142-5a5409e19493,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 32,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
5a39ce16-1f4d-5c25-a742-6ac399c686a4,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 32,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
dcfff038-3864-5bec-ba33-5769187aae54,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 33,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
c56bbc24-b7de-567f-96c9-ef175a1e5e79,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 33,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
ebad7baf-a18c-5a74-9808-9708b45e7c1b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 34,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7ff1f9a0-045c-52f4-abc0-367daee99b39,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 34,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
dbaccfa7-759e-51dc-bf48-4211fd0e3404,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 54,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
dcb2e2eb-a9d0-57c2-900e-8b3d93bd39ef,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 54,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
e6d42b7f-07ac-5219-ba92-1f695780a7ed,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 55,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7d5ea022-e1c6-58b8-a118-2439c4d8dc8b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 55,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
e5ccbee9-2387-54c9-8ce6-85ef38c83741,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 56,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
b5b1c0b1-6d13-5919-b269-d14329e982c3,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 56,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7a2fbbf5-2f19-5871-b2fe-208cfaf369db,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 57,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7cf55053-1d82-5b1c-9d75-230bdc1a4fc0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 57,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
b17407de-d26a-55f9-ba67-090837b4d0ea,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 58,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
20b5da03-30fd-5ac7-aaea-1bb0b5f66104,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 58,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
89219cbb-93b3-5d3d-b0d3-96c5c5db3619,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 59,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
e086c501-a6d2-54e4-b8e7-f2d001910790,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 59,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
58181288-afa7-56ce-b220-54e5ef1d092b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 60,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
9e17422b-16db-5a35-863d-cf42a4bb9877,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 60,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
69d835d3-df35-510a-bdae-d40e170bb3be,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 61,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
24ec457d-162d-5a8c-9dd5-6f90a452eb0e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 61,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
ff572e42-8960-57a8-89a5-cf986c376107,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 62,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
43aaf4ca-4d03-5849-b89c-f58e52ffb062,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 62,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
f197adb7-401e-5396-bb1e-d9ca052636c9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 63,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
81cd5a1d-0cbb-5581-a5b7-36fa2d4c6e5d,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 63,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
fdd6ad04-79eb-5745-86c3-0bf23c4b311e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 64,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
66d024da-47bb-5566-83b4-b63f39734427,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 64,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
dbe1572e-fa46-5493-bd5e-765904292769,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 65,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
3e9da21b-9d32-5bfe-8ba2-f2b67eae239b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 65,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
869fa63e-4871-5a13-b1c2-fcc9c3d4b1ae,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 66,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
1089a12c-cc75-54e7-a3af-f97af8741a0b,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 66,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
ed8c8497-a32c-5e19-999c-ca4f1d78cd78,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 67,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
bf87c590-5d1a-57d6-af4f-fc906decc03e,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 67,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
deeb9a6b-0553-5689-91cb-953aa63c96e1,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 68,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
200860e8-a310-57cc-b310-74af886e1c02,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 68,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
c33639c5-c553-56f3-beed-1826b37aff00,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 69,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
9cbe3819-dc8c-586a-b3b1-035b8c18eb5f,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 69,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
3e1bd1b1-30f7-55f5-b0e4-04ded8328cf9,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 70,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
8e232f92-1c7c-5235-b4d4-a0d16e6b6a7c,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 70,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
0b694182-1e88-56eb-aa2d-d1f9d7af81ed,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 71,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
dbcb8830-6b62-517a-a8ab-dd3ea5fd9320,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 1,Lot 71,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
ad5a0042-2cbb-5bc0-9dc4-c2d677437ad0,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 01,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
51b6de32-caa5-5fc1-800e-ce1ca4b0f5a6,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 01,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
59fe7ae5-d938-50c4-9eb8-571af7249447,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 02,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
7d8c1908-279b-5d72-b9df-f488c729cf75,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 02,Commissioning,Commission Hot Water Generating Plant,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
58f59b78-f06e-5edf-afa4-c8f5134f74ae,,not-started,,checkpoint,TRUE,TRUE,Site QA,Stage 2,Lot 03,Commissioning,Commission Fixture Group,Details:,Installation complies with latest revision of AS/NZS-3500 Parts 1 - 4 &/or AS/NZS-5601 (Note: Commissioning photos to be taken only within this Checkpoint)
