Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,,
dd424fe1-8fb9-44d3-8c19-85f534dd5744,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B1/13,
0496352b-6ed8-4533-82ed-e665217d5408,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B1/10,
353a58ae-0139-44d1-ab7c-08d4cc2115d7,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B1/10-9A,
24b4a14b-fbeb-438b-bea9-77d160e20343,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B1/9A,
996aa187-2248-4886-abfd-420a4f4defa7,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/14,
dda885ce-6f95-4022-a711-d990cf6a0f67,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/13A,
f7432064-a05b-4f47-8ed1-b124f1b4335a,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/13A-13,
3a2a051e-87ee-4f00-8ff4-441c184ac446,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/13,
1c85b15a-4ca0-48d6-ab90-54ceafb6b025,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/12,
a8a1b954-ab39-46ef-a330-f026183143ab,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/11,
38db4688-1228-4367-85d6-3c0146f37a58,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/10,
cd076b2b-5a97-4dd5-82ea-2420da4b2b33,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/10-9A,
0cd5b6e0-fb13-43fa-ab16-46240e53ed45,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,B/9A,
d8f68586-202a-4dae-b49c-f91261e7d449,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/14,
cda77e52-71b4-4d24-ba25-14bce2f55756,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/13A,
03604088-a615-45a1-97a8-818b8014c854,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/13,
0cdc6123-4738-4817-af38-d3efbdec1eaa,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/12,
4647c56d-3743-46a1-aa66-7d6b686ce324,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/11,
127ad6d1-945d-4bef-9316-833e8e0e7ed0,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/10,
674b61c3-e538-44c1-bfdf-0f21a737987c,,checklist-flat,not-started,QA - Steel Bolt,checklist-flat,FALSE,FALSE,Project QA,Structure,Bolt QA,Zone 9,Roof Level,A/9A,
80c76196-1415-4b06-ad38-bb4e3a035c76,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 1,,,,
a515250e-7be0-4276-a8e6-9e9ed2cdbeab,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 1,Structural Trade Check,,,
3d0d1e56-34aa-434f-9f7d-5d5cd0211520,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 2,,,,
de68873b-77d5-4ccb-b0ae-36b81e978277,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 2,Structural Trade Check,,,
07a67208-a2bd-4cce-9cf9-d976640003f9,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 3,,,,
da9e6850-c226-4e36-9bb7-ebbc6939fcf0,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 3,Structural Trade Check,,,
b1d400e8-f85e-4729-bf7e-1fe3c594dcd4,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 4,,,,
bc8e1584-ed05-4b97-86f5-d4472f8c55e5,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 4,Structural Trade Check,,,
83fb6e7e-5a61-4d8e-a833-0001e00742f3,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 5,,,,
3f2d1e1a-6bfa-4985-ae22-5fc6e42c2291,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 5,Ground Floor,,,
e1e6918f-3bf0-476f-b676-5e78bf7c8e2b,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 5,Ground Floor,Structural Trade Check,,
f7a6d693-a6a6-47b7-8e83-b839c18e703a,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 5,Level One,,,
e7bcdb8c-6647-4e57-a5a8-977fd1ba28e1,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 5,Level One,Structural Trade Check,,
c327d15e-efbc-43e0-8274-b79332e77c82,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 6,,,,
19d05385-6fe4-4c82-84db-e8b34070b714,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 6,Structural Trade Check,,,
71911791-02c5-4b56-922e-e01feadd8a7d,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 7,,,,
6820bffb-a901-4ce8-a54a-42569a1ba8fe,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 7,Structural Trade Check,,,
fc7312cd-f77e-44a1-8086-8f8c14f438b5,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Structure,Zone 8,,,,
3e15e49c-765f-4ac8-860f-7a45d6c35564,,checklist-flat,not-started,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 8,Structural Trade Check,,,
41a793c6-b12a-4ae9-aebc-f17ef488f95e,,folder-normal,work-in-progress,,step,TRUE,FALSE,Project QA,Structure,Zone 9,,,,
d0c97c64-27b7-4ec7-bf8b-72534365c709,,checklist-flat,work-in-progress,Trade Check - Structural ,checklist-flat,FALSE,FALSE,Project QA,Structure,Zone 9,Structural Trade Check,,,
33713591-abee-4f59-afa2-338182cbd41b,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Facade,,,,,
f04acfdc-efb7-4705-bc0b-2b8f585096b2,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,North Elevation,,,,
1d7229fb-db6e-4c18-94ad-86f757e76a75,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,North Elevation,Gridline 1-7,,,
af063d5c-dcf9-4ce3-be74-096817cb4ede,,checklist-flat,not-started,Trade Check - Facade,checklist-flat,FALSE,FALSE,Project QA,Facade,North Elevation,Gridline 1-7,Facade Trade Check,,
8ec6e996-d3fe-4423-8bc7-6dd175d7cae7,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,North Elevation,Gridline 7-14,,,
25c091cd-a0ad-4420-b43a-40366fb2374e,,checklist-flat,not-started,Trade Check - Facade,checklist-flat,FALSE,FALSE,Project QA,Facade,North Elevation,Gridline 7-14,Facade Trade Check,,
5769b1f5-e935-4cd9-92f7-f1d1b78ee6a3,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,South Elevation,,,,
c17efa6e-8b56-4300-9dc0-02402e20a4f3,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,South Elevation,Gridline 1-7,,,
1c31028e-43b9-4358-aceb-62ae894c2f8b,,checklist-flat,not-started,Trade Check - Facade,checklist-flat,FALSE,FALSE,Project QA,Facade,South Elevation,Gridline 1-7,Facade Trade Check,,
fc252483-918c-4561-aa9f-8d57ac40b100,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,South Elevation,Gridline 7-14,,,
9da4f242-1a21-43b7-b2d2-3ab9f20118c8,,checklist-flat,not-started,Trade Check - Facade,checklist-flat,FALSE,FALSE,Project QA,Facade,South Elevation,Gridline 7-14,Facade Trade Check,,
de41d97a-7bd1-4dd0-8dce-efaceb83fee3,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,East Elevation,,,,
270c3025-d72d-4e51-9b32-a59c263a7e8d,,checklist-flat,not-started,Trade Check - Facade,checklist-flat,FALSE,FALSE,Project QA,Facade,East Elevation,Facade Trade Check,,,
b1f17fd7-b137-4651-8c3e-7d2dff840a86,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,West Elevation,,,,
06ee5380-3160-47e6-a99e-0b9102da0de5,,checklist-flat,not-started,Trade Check - Facade,checklist-flat,FALSE,FALSE,Project QA,Facade,West Elevation,Facade Trade Check,,,
0ea0f78f-7151-4ea5-be0e-2e2a14a24b8d,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Facade,Roof,,,,
5a9d8a4a-679a-4a7c-ab7b-f30b4c34ba45,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,Roof,Zone 5,,,
69a5058e-c0c6-4b0c-b5bc-c13b1e09dc1e,,checklist-flat,not-started,257dd97b0fb2f1f95252bc0ff8742ada4d90e94501de9f2fed39023ac276c639,checklist-flat,FALSE,FALSE,Project QA,Facade,Roof,Zone 5,Roof Trade Check,,
b0ed4321-e8f4-4539-8925-5656b00d6cc3,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,Roof,Zone 6,,,
5a62ecb1-e41a-4f4b-926d-0b8f42f13c8a,,checklist-flat,not-started,257dd97b0fb2f1f95252bc0ff8742ada4d90e94501de9f2fed39023ac276c639,checklist-flat,FALSE,FALSE,Project QA,Facade,Roof,Zone 6,Roof Trade Check,,
d4f03787-08dc-4f27-a720-da6abc57b4f7,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,Roof,Zone 7,,,
237a2c86-0d9f-4f85-ab31-31aa5d56b00c,,checklist-flat,not-started,257dd97b0fb2f1f95252bc0ff8742ada4d90e94501de9f2fed39023ac276c639,checklist-flat,FALSE,FALSE,Project QA,Facade,Roof,Zone 7,Roof Trade Check,,
bd6ca4f5-603b-4eb3-bd9a-69d59241549f,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,Roof,Zone 8,,,
a2d6c941-b5df-4d1f-962d-504597905055,,checklist-flat,not-started,257dd97b0fb2f1f95252bc0ff8742ada4d90e94501de9f2fed39023ac276c639,checklist-flat,FALSE,FALSE,Project QA,Facade,Roof,Zone 8,Roof Trade Check,,
a30e5b2e-e2da-40b5-b58f-4a438e6031d5,,folder-normal,not-started,,step,FALSE,FALSE,Project QA,Facade,Roof,Zone 9,,,
b27ff412-bc73-4acd-a898-8b0f0039ba77,,checklist-flat,not-started,257dd97b0fb2f1f95252bc0ff8742ada4d90e94501de9f2fed39023ac276c639,checklist-flat,FALSE,FALSE,Project QA,Facade,Roof,Zone 9,Roof Trade Check,,
88541630-366a-43aa-a84f-0b91ddb4cb58,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,,,,,
2a9a9239-8ab9-438f-b765-9c57539f5bfd,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,,,,
b63eff52-67cf-45ab-b67a-c7b34b72ae62,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,,,
a48535d7-e791-4892-ae94-c663c2e84c65,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,Wall Preline,,
d40fe5f9-4615-4586-a7d5-e461570e1160,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,Walls Postline,,
e2a9779b-ffb1-4190-a6db-fe40dc544e17,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,Ceiling Preline incl High Level Services ,,
dca4660d-ec6d-4250-90a1-c2b5a12f8c2f,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,Ceiling Postline,,
044e630d-1ab4-4064-8327-9e88f4a0481d,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,Flooring,,
3255e1f8-2f55-4e5b-900a-abf49a41b98b,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-101    COLO 1 CELL 1,Final Sign Off,,
2ce9a8d5-68db-4c65-ade6-69e48882a5a5,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,,,
8f018251-c4e1-4a73-beff-3e22bafe7efa,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,Wall Preline,,
c5f2e192-34df-4712-ad50-3f3561b36863,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,Walls Postline,,
911786cc-62c7-4e0f-9922-55f25bcaabff,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,Ceiling Preline incl High Level Services ,,
ae6c8c2d-6c4b-435b-a976-38ec2ef2f5d0,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,Ceiling Postline,,
ee75547c-e069-468c-b57f-29ffa20cd66e,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,Flooring,,
dc2b6327-93fa-467b-9bc6-38491375fe2c,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-105    COLO 1 MECH GALLERY 1,Final Sign Off,,
a6a4fa4c-646b-4abe-a81e-7c4121bf4232,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,,,
53f522f1-20fc-4a25-9c78-946c15b30870,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,Wall Preline,,
666dea57-17ff-48dd-9ebf-177656962ea2,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,Walls Postline,,
21ea92d9-6ebc-42b6-bf3f-2cb5e350b713,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,Ceiling Preline incl High Level Services,,
e91127b7-6742-451f-9a88-db4fc49659d5,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,Ceiling Postline,,
288223b9-75ab-485a-9107-6063326dd50b,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,Flooring,,
e2f4fb71-1677-44ff-92f6-fb31693ae4ba,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-115    COLO1 CELL1 ELECTRICAL,Final Sign Off,,
338ab825-2e51-4888-9e1f-d0e0e3dda7c4,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,,,
a38798d0-76d1-4f7e-8501-31e0e97a2400,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,Wall Preline,,
9ce0bc00-bf2c-4eb0-a7d5-08d806985fbb,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,Walls Postline,,
1d23aabe-123c-4e17-ab23-ced597120e1a,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,Ceiling Preline incl High Level Services,,
62401008-1558-4dd9-998b-bea41e35ac92,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,Ceiling Postline,,
f07fe58b-9ac5-41cb-b411-c5da9f9cc068,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,Flooring,,
4f0cf521-02d2-4de7-9f15-d6351ecad352,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-119    COLO 1 CELL 1 BATTERY,Final Sign Off,,
16491ce6-7b58-410e-a0ce-e12217ad6b28,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,,,
ad11904f-1501-426a-8d92-e73671736a87,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,Wall Preline,,
ec37eb47-5d65-4868-984c-5a250ea97edc,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,Walls Postline,,
8349bcf7-a163-4de0-af98-76eda4e4792e,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,Ceiling Preline incl High Level Services,,
78b38158-df85-433a-896f-f28395ec2683,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,Ceiling Postline,,
d6d54f6c-7e3e-431a-8472-a773b8b534a1,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,Flooring,,
e0ba00c3-1ba6-4e2d-9e05-f0ca965f8a6d,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-EX-03    FS1,Final Sign Off,,
f5e48439-45e7-4b7a-b0be-d41644240b4f,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,,,
346243c0-aa66-43e2-9e38-8f39c0b155f1,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,Wall Preline,,
017dacd1-3ecd-4f26-b929-210427f486fd,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,Walls Postline,,
7563ee18-9d0c-429b-8a70-989a4b1e6ffe,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,Ceiling Preline incl High Level Services,,
8a39c5e4-8ed1-45ec-900f-914dfedb91e6,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,Ceiling Postline,,
dbdd77a6-bed9-4b89-a7d1-dc032243ee1d,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,Flooring,,
916c2fed-a5fb-404b-beaa-b8ff2cd01741,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 1,02-00-111 SER 2,Final Sign Off,,
26e305e9-2110-45ca-9825-ab440762b2f1,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 2,,,,
b222e3cf-8985-442d-99d8-585ca74cb5f2,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,,,
de43b2d7-9f4e-4489-9c77-1e45b755ae60,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,Wall Preline,,
b32bbf0f-36d9-4a10-b405-ac0289bbf392,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,Walls Postline,,
134c5851-ad8a-4c95-b554-bd206b62b372,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,Ceiling Preline incl High Level Services,,
f5db251a-1bce-4505-985d-739922d2a0ac,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,Ceiling Postline,,
674efe51-a024-4b1e-a436-f0f41881765c,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,Flooring,,
f321e41b-5121-40cf-9e89-5394aa383528,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-102    COLO1 CELL 2,Final Sign Off,,
968afe18-b4b1-4f2d-a5a0-6fe7d042e53c,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,,,
272afff1-bf73-43c3-8b6a-84126749da1a,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,Wall Preline,,
26c67f80-86b7-48ef-b635-f322aa7da7ac,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,Walls Postline,,
e5e34281-f18d-41e8-aa65-685fc3cd4344,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,Ceiling Preline incl High Level Services,,
29651bc7-d2e4-450e-814b-de874c9c9020,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,Ceiling Postline,,
26af2bed-1769-4f00-aa37-93852cd00055,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,Flooring,,
40db4864-12d3-4203-b02a-6f1ad6d44b35,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-106    COLO 1 MECH GALLERY 2,Final Sign Off,,
5947b3b3-ed84-4088-9c5b-93926017b02f,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,,,
be6a76df-d68f-4a67-9e01-eb62f6b9958f,,checklist-sectioned,not-started,Fitout - Wall Preline,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,Wall Preline,,
12538381-9a61-4107-83de-a918d80c351c,,checklist-flat,not-started,Fitout - Walls Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,Walls Postline,,
56a56883-b00b-43cf-97c0-e26e8f54c503,,checklist-sectioned,not-started,Fitout - Ceiling Preline incl High Level Services ,checklist,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,Ceiling Preline incl High Level Services,,
9dedce9b-3b1b-42de-abdc-a7fa1eacaa61,,checklist-flat,not-started,Fitout - Ceiling Postline,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,Ceiling Postline,,
17d0e08f-0554-4ba2-9e2a-20a384e7eeb0,,checklist-flat,not-started,Fitout - Flooring,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,Flooring,,
ee1d1833-c840-49df-bdde-fc8848431c49,,checklist-flat,not-started,Fitout - Final Sign Off,checklist-flat,FALSE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-116    COLO 1 CELL 2 ELECTRICAL,Final Sign Off,,
f59a8361-74bc-451c-9048-b5b3c4136fe5,,folder-normal,not-started,,step,TRUE,FALSE,Project QA,Fitout,Colo 1 Cell 2,02-00-120    COLO 1 CELL 2 BATTERY,,,
