Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,
ce289c70-5eb7-4807-a153-ea121a0866e9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,,,
003046ed-0349-4ea8-9467-e23f4311f07d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,North Elevation,,
e8e7cc59-b08f-413d-ad8c-a0942c765c1f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,North Elevation,Curtain Wall,
81d804d2-64ea-484c-9442-619942f400f6,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Curtain Wall,Structural Opening Handover Checklist
59e16ed6-df78-41b0-8074-4bbbb19ffa04,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
c810a4f3-bf0b-4a09-90d3-4221d464a54f,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Curtain Wall,Fixing of CW Panel
9b46e0e9-c9cf-44ad-8caf-5a0b7d1e355f,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Curtain Wall,Gutter Splices & Drainage
f94979e6-0640-4929-9792-39ea155b175a,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Curtain Wall,Rockwool & Fireseal
86cd0582-e025-4389-a0d2-cc68afc9c0a7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,North Elevation,Balcony Area,
5efb2c3c-60b1-4347-b2ee-17458d7c34ae,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Balcony Area,Structural Opening Handover Checklist
9cb3b13d-ebee-4297-9f62-16769f9c2ace,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
1679c668-c2e2-4c78-8113-41eb11dff433,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Balcony Area,FIXING OF PANEL
be1e6184-8b32-4fc2-b7ff-f8c146ecbbed,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,North Elevation,Balcony Area,Aluminum Cladding
68f55df2-6ab6-454c-a5c4-f771c848d2c6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,West Elevation,,
5729911f-ec13-4d9f-bce2-77496b52c9c3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,West Elevation,Curtain Wall,
f3ddc72f-71d7-4aef-8a73-a90363d5d94c,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Curtain Wall,Structural Opening Handover Checklist
507cad0d-d9a1-4a96-903e-b39cf2f98288,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
402aa028-b226-41fc-8bef-3a4fbbf3dd51,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Curtain Wall,Fixing of CW Panel
c7704bc1-8883-4561-8ac2-c7a413838754,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Curtain Wall,Gutter Splices & Drainage
6d1fdbaa-5959-4548-9a88-543e0afb371a,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Curtain Wall,Rockwool & Fireseal
ae38ccc4-6490-4e46-b7fe-e8ff381f32ec,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,West Elevation,Balcony Area,
f8307945-859e-46c5-8c10-411c01d237c9,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Balcony Area,Structural Opening Handover Checklist
00006161-7c6f-412f-a7fc-262a4e1ab537,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
07fbfc41-cd89-4803-a8bc-280b3e20cc4f,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Balcony Area,FIXING OF PANEL
8675afca-e9af-45d1-aa84-c24bdf8da8c8,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,West Elevation,Balcony Area,Aluminum Cladding
2fc3e8c8-4bdb-4b80-8f33-7a95389a971f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,South Elevation,,
78807512-a709-491c-90f2-6297554bb88f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,South Elevation,Curtain Wall,
8635e177-2eb8-4340-ae18-a25f5985c220,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Curtain Wall,Structural Opening Handover Checklist
71e1a33d-2abd-4c0a-9abb-368fcdeb9f7b,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
da2d72cb-041c-4643-854d-fd77a8e850d4,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Curtain Wall,Fixing of CW Panel
d70eff36-09d5-4faf-95e5-30c2dbdc45a2,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Curtain Wall,Gutter Splices & Drainage
7c2194b9-118d-4b92-94ad-86c4d52266af,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Curtain Wall,Rockwool & Fireseal
07dbceae-1d6d-4a31-8e0c-ca3bc55e93a8,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,South Elevation,Balcony Area,
6c513682-6afd-4218-9eb5-8b6e3e87f419,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Balcony Area,Structural Opening Handover Checklist
7eb8e985-8022-4f07-8aa9-70fd9e20a038,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
271df7df-7fd5-431e-8cfa-214025f60ea2,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Balcony Area,FIXING OF PANEL
67da9f8f-f5c2-4ef4-aad5-884c0b077730,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,South Elevation,Balcony Area,Aluminum Cladding
cba70653-1301-4e45-a1ed-3ad3e2b51371,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,East Elevation,,
ac310dce-71a4-428d-8eab-c3cb0c55b35d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,East Elevation,Curtain Wall,
9c9dc97b-3dfe-4b40-aee0-98345bcc082e,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Curtain Wall,Structural Opening Handover Checklist
2df68ce3-99d0-4f09-82d5-f26bf6a0ee52,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
f48639a4-6e86-4095-94f5-b0d093418197,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Curtain Wall,Fixing of CW Panel
0cdb801d-7ea7-4429-b339-86196ba4da43,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Curtain Wall,Gutter Splices & Drainage
d38958eb-c267-4af5-8ec4-1433c086227d,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Curtain Wall,Rockwool & Fireseal
afd2628e-91dc-4f4f-aa9c-83aa9cbc90e6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 6,East Elevation,Balcony Area,
1f20873e-f397-4ab5-af78-701f046d3494,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Balcony Area,Structural Opening Handover Checklist
b154ffe0-b843-47dd-a744-e812514a7071,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
f1fe93a1-0f05-4530-88b7-0710fa04b969,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Balcony Area,FIXING OF PANEL
ff99b058-7121-49cc-bc32-2851a29b2fd3,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 6,East Elevation,Balcony Area,Aluminum Cladding
65e896f2-b8ff-479d-904a-1acd1da09758,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,,,
f8a814a7-4acf-439f-b151-3501bbe3fae3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,North Elevation,,
d9548ccc-51ea-4645-b439-733f863b3e59,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,North Elevation,Curtain Wall,
b3c4bf94-96ea-4574-8202-5088c2808330,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Curtain Wall,Structural Opening Handover Checklist
3be01efb-a6e9-4f4e-a349-7ae2728cd709,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
cb2b43d4-9c0e-4a54-a86b-3a2c7728d29a,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Curtain Wall,Fixing of CW Panel
71823b22-6c26-4c2d-988b-9ae681ceb002,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Curtain Wall,Gutter Splices & Drainage
117c24db-8da9-4ca4-97c4-009ac20f5ab5,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Curtain Wall,Rockwool & Fireseal
2281abeb-830b-41d3-b8ae-1c9939fc9983,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,North Elevation,Balcony Area,
5f040606-438e-4ecc-9e91-caba1dd180af,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Balcony Area,Structural Opening Handover Checklist
c147f3a4-b9e3-4549-8cc8-981b3bad0cef,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
d1d0e880-2194-4eea-8fcc-e92b42dd9cbf,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Balcony Area,FIXING OF PANEL
4800beec-aad3-45e0-a7c7-bae9da54acec,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,North Elevation,Balcony Area,Aluminum Cladding
af0c5380-d3ec-46e9-befc-9ed018c9c530,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,West Elevation,,
c18c9416-31c1-408b-a3ed-37750d79e63c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,West Elevation,Curtain Wall,
12a9687e-7c66-4fd4-9258-2efe82e64afe,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Curtain Wall,Structural Opening Handover Checklist
3bc42530-639d-45b3-bf1d-1c01ae816836,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
583c3657-062f-4e8d-85ee-76b20895b389,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Curtain Wall,Fixing of CW Panel
495a436a-0eea-4764-a669-da201f4641e4,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Curtain Wall,Gutter Splices & Drainage
669526dc-bde9-44de-a800-f3adb4680306,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Curtain Wall,Rockwool & Fireseal
12dcfd28-f8f8-4b18-a77b-c6aa9a72b68e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,West Elevation,Balcony Area,
49c9d097-b1d9-4e95-92bd-b3b1bef3ddeb,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Balcony Area,Structural Opening Handover Checklist
0f6c480a-63c8-4e46-984c-3010e4e9a534,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
c6fe781a-ddaa-4048-9d99-82bfa94a066a,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Balcony Area,Fixing of CW Panel
87e899eb-f3f0-4f82-8502-47b4dbe09798,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,West Elevation,Balcony Area,Aluminum Cladding
4e095588-dfe5-4b05-89df-1f0588865931,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,South Elevation,,
6ebf0645-c100-47cf-a6b1-4ccdb09de98d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,South Elevation,Curtain Wall,
0822bbc4-6b21-45f2-adfe-db6634caf571,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Curtain Wall,Structural Opening Handover Checklist
3af3c570-a692-4593-97b2-eb0fde4323a1,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
27ccc318-b58e-424a-b727-5cc104d323b8,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Curtain Wall,Fixing of CW Panel
2ca6d74b-a1fc-4505-9253-a030e34d3825,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Curtain Wall,Gutter Splices & Drainage
c7d1b2d3-f566-4362-a012-b5c954616a5f,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Curtain Wall,Rockwool & Fireseal
4dcbe37b-1eff-4299-9a73-b4407eeb420b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,South Elevation,Balcony Area,
97d8f824-fe39-41f5-971b-06b5f0eb5174,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Balcony Area,Structural Opening Handover Checklist
90ee351b-c8c6-468b-9822-8c10ea41e010,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
399bc37b-4a8c-4877-950f-07321ebb566a,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Balcony Area,FIXING OF PANEL
feea8beb-51d1-4015-9447-c80902c0d412,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,South Elevation,Balcony Area,Aluminum Cladding
b31db712-e704-4390-a7f8-6123e2056b9f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,East Elevation,,
c0bd1aca-4a67-46d4-8cd8-d56bc2d77eca,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,East Elevation,Curtain Wall,
b7584316-aee2-4307-a177-4964e02b84fd,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Curtain Wall,Structural Opening Handover Checklist
9fede8f6-6d0a-4135-9d3e-182730ba2f71,,checklist-flat,not-started,"SYS - Brackets, Bolts & Nuts (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Curtain Wall,"Brackets, Bolts & Nuts"
2bdb97c0-79dd-425d-a704-d66957ed8603,,checklist-flat,not-started,SYS - Fixing of CW Panel (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Curtain Wall,Fixing of CW Panel
9c28566b-08c4-40f1-a8b1-ebd7c06a84f7,,checklist-flat,not-started,SYS - Gutter Splices & Drainage (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Curtain Wall,Gutter Splices & Drainage
3e93781c-f752-491a-b81e-5fe1e5e61556,,checklist-flat,not-started,SYS - Rockwool & Fireseal (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Curtain Wall,Rockwool & Fireseal
2a18ab72-f998-4722-a248-8dff4add5b8e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 7,East Elevation,Balcony Area,
577540c4-2e75-4e71-8c6f-ffdfd4400986,,checklist-flat,not-started,SYS - Structural Opening Handover Checklist (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Balcony Area,Structural Opening Handover Checklist
5ac79de6-fbf9-44a1-a6e5-6701ce6e8533,,checklist-flat,not-started,"SYS - SILL FLASHING, SILL TRAY, & SEISMIC HEAD (old version)",checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Balcony Area,"SILL FLASHING, SILL TRAY, & SEISMIC HEAD"
175aeb72-4a26-49e3-9a14-50a935b5ab3e,,checklist-flat,not-started,SYS - FIXING OF PANEL (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Balcony Area,FIXING OF PANEL
bbe37f45-1b59-4949-a174-08914ef93a4b,,checklist-flat,not-started,SYS - Aluminum Cladding (old version),checklist-flat,FALSE,FALSE,Site QA,Level 7,East Elevation,Balcony Area,Aluminum Cladding
eb0c80cd-9c19-4bb4-aa29-56d7a891700b,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Level 8,,,
431f5931-3f5f-48c7-8a42-4dd2a871bff1,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Level 8,North Elevation,,
f9cf7c66-e167-4bb5-bada-6f17eccd6aca,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Level 8,West Elevation,,
e8003f9a-77c6-49a4-befb-f2c97e711419,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Level 8,South Elevation,,
6314dc02-0ba7-4b7d-b3a8-2cd8a14451e2,,folder-normal,no-status-not-started,,step,TRUE,FALSE,Site QA,Level 8,East Elevation,,
