Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Basement 1 - FD-B1.34,,Site QA,Penetrations,Basement 1,FD-B1.34,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.35,,Site QA,Penetrations,Basement 1,FD-B1.35,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.36,,Site QA,Penetrations,Basement 1,FD-B1.36,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.37,,Site QA,Penetrations,Basement 1,FD-B1.37,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.37,,Site QA,Penetrations,Basement 1,FD-B1.37,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.38,,Site QA,Penetrations,Basement 1,FD-B1.38,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.39,,Site QA,Penetrations,Basement 1,FD-B1.39,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.40,,Site QA,Penetrations,Basement 1,FD-B1.40,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.41,,Site QA,Penetrations,Basement 1,FD-B1.41,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.42,,Site QA,Penetrations,Basement 1,FD-B1.42,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.43,,Site QA,Penetrations,Basement 1,FD-B1.43,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.44,,Site QA,Penetrations,Basement 1,FD-B1.44,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.45,,Site QA,Penetrations,Basement 1,FD-B1.45,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.46,,Site QA,Penetrations,Basement 1,FD-B1.46,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.47,,Site QA,Penetrations,Basement 1,FD-B1.47,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.48,,Site QA,Penetrations,Basement 1,FD-B1.48,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.49,,Site QA,Penetrations,Basement 1,FD-B1.49,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.50,,Site QA,Penetrations,Basement 1,FD-B1.50,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.51,,Site QA,Penetrations,Basement 1,FD-B1.51,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.52,,Site QA,Penetrations,Basement 1,FD-B1.52,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.53,,Site QA,Penetrations,Basement 1,FD-B1.53,Fire Damper Checklist -IBD-FS-A [H],
,,Basement 1 - FD-B1.54,,Site QA,Penetrations,Basement 1,FD-B1.54,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.01,,Site QA,Penetrations,Lower Ground Floor,FD-LG.01,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.02,,Site QA,Penetrations,Lower Ground Floor,FD-LG.02,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.03,,Site QA,Penetrations,Lower Ground Floor,FD-LG.03,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.04,,Site QA,Penetrations,Lower Ground Floor,FD-LG.04,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.05,,Site QA,Penetrations,Lower Ground Floor,FD-LG.05,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.06,,Site QA,Penetrations,Lower Ground Floor,FD-LG.06,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.07,,Site QA,Penetrations,Lower Ground Floor,FD-LG.07,Fire Damper Checklist -IBD-FS-A [H],
,,Lower Ground Floor - FD-LG.08,,Site QA,Penetrations,Lower Ground Floor,FD-LG.08,Fire Damper Checklist -IBD-FS-A [H],
,,Ground Floor - FD-E-G-01,,Site QA,Penetrations,Ground Floor,FD-E-G-01,Fire Damper Checklist -IBD-FS-A [H],
,,Level 01 - FD-E-L1-02,,Site QA,Penetrations,Level 01,FD-E-L1-02,Fire Damper Checklist -IBD-FS-A [H],
,,Level 01 - FD-E-L1-09,,Site QA,Penetrations,Level 01,FD-E-L1-09,Fire Damper Checklist -IBD-FS-A [H],
,,Level 01 - FD-E-L1-02,,Site QA,Penetrations,Level 01,FD-E-L1-02,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-C-L2-01,,Site QA,Penetrations,Level 02,FD-C-L2-01,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-D-L2-01,,Site QA,Penetrations,Level 02,FD-D-L2-01,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-D-L2-08,,Site QA,Penetrations,Level 02,FD-D-L2-08,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-D-L2-14,,Site QA,Penetrations,Level 02,FD-D-L2-14,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-D-L2-20,,Site QA,Penetrations,Level 02,FD-D-L2-20,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-E-L2-03,,Site QA,Penetrations,Level 02,FD-E-L2-03,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-E-L2-10,,Site QA,Penetrations,Level 02,FD-E-L2-10,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-E-L2-03,,Site QA,Penetrations,Level 02,FD-E-L2-03,Fire Damper Checklist -IBD-FS-A [H],
,,Level 02 - FD-E-L2-09,,Site QA,Penetrations,Level 02,FD-E-L2-09,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-A-L3-01,,Site QA,Penetrations,Level 03,FD-A-L3-01,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-B-L3-01,,Site QA,Penetrations,Level 03,FD-B-L3-01,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-C-L3-02,,Site QA,Penetrations,Level 03,FD-C-L3-02,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-D-L3-02,,Site QA,Penetrations,Level 03,FD-D-L3-02,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-D-L3-09,,Site QA,Penetrations,Level 03,FD-D-L3-09,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-D-L3-15,,Site QA,Penetrations,Level 03,FD-D-L3-15,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-D-L3-21,,Site QA,Penetrations,Level 03,FD-D-L3-21,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-E-L3-04,,Site QA,Penetrations,Level 03,FD-E-L3-04,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-E-L3-11,,Site QA,Penetrations,Level 03,FD-E-L3-11,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-E-L3-04,,Site QA,Penetrations,Level 03,FD-E-L3-04,Fire Damper Checklist -IBD-FS-A [H],
,,Level 03 - FD-E-L3-10,,Site QA,Penetrations,Level 03,FD-E-L3-10,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-A-L4-02,,Site QA,Penetrations,Level 04,FD-A-L4-02,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-B-L4-02,,Site QA,Penetrations,Level 04,FD-B-L4-02,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-C-L4-03,,Site QA,Penetrations,Level 04,FD-C-L4-03,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-D-L4-03,,Site QA,Penetrations,Level 04,FD-D-L4-03,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-D-L4-10,,Site QA,Penetrations,Level 04,FD-D-L4-10,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-D-L4-16,,Site QA,Penetrations,Level 04,FD-D-L4-16,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-D-L4-22,,Site QA,Penetrations,Level 04,FD-D-L4-22,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-E-L4-05,,Site QA,Penetrations,Level 04,FD-E-L4-05,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-E-L4-12,,Site QA,Penetrations,Level 04,FD-E-L4-12,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-E-L4-05,,Site QA,Penetrations,Level 04,FD-E-L4-05,Fire Damper Checklist -IBD-FS-A [H],
,,Level 04 - FD-E-L4-11,,Site QA,Penetrations,Level 04,FD-E-L4-11,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-A-L5-03,,Site QA,Penetrations,Level 05,FD-A-L5-03,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-B-L5-03,,Site QA,Penetrations,Level 05,FD-B-L5-03,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-C-L5-04,,Site QA,Penetrations,Level 05,FD-C-L5-04,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-D-L5-04,,Site QA,Penetrations,Level 05,FD-D-L5-04,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-D-L5-11,,Site QA,Penetrations,Level 05,FD-D-L5-11,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-D-L5-17,,Site QA,Penetrations,Level 05,FD-D-L5-17,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-D-L5-23,,Site QA,Penetrations,Level 05,FD-D-L5-23,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-E-L5-06,,Site QA,Penetrations,Level 05,FD-E-L5-06,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-E-L5-13,,Site QA,Penetrations,Level 05,FD-E-L5-13,Fire Damper Checklist -IBD-FS-A [H],
,,Level 05 - FD-E-L5-06,,Site QA,Penetrations,Level 05,FD-E-L5-06,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-A-L6-04,,Site QA,Penetrations,Level 06,FD-A-L6-04,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-B-L6-04,,Site QA,Penetrations,Level 06,FD-B-L6-04,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-C-L6-05,,Site QA,Penetrations,Level 06,FD-C-L6-05,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-D-L6-05,,Site QA,Penetrations,Level 06,FD-D-L6-05,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-D-L6-12,,Site QA,Penetrations,Level 06,FD-D-L6-12,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-D-L6-18,,Site QA,Penetrations,Level 06,FD-D-L6-18,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-D-L6-24,,Site QA,Penetrations,Level 06,FD-D-L6-24,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-E-L6-07,,Site QA,Penetrations,Level 06,FD-E-L6-07,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-E-L6-14,,Site QA,Penetrations,Level 06,FD-E-L6-14,Fire Damper Checklist -IBD-FS-A [H],
,,Level 06 - FD-E-L6-07,,Site QA,Penetrations,Level 06,FD-E-L6-07,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-A-L7-05,,Site QA,Penetrations,Level 07,FD-A-L7-05,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-B-L7-05,,Site QA,Penetrations,Level 07,FD-B-L7-05,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-C-L7-06,,Site QA,Penetrations,Level 07,FD-C-L7-06,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-D-L7-06,,Site QA,Penetrations,Level 07,FD-D-L7-06,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-D-L7-13,,Site QA,Penetrations,Level 07,FD-D-L7-13,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-D-L8-14,,Site QA,Penetrations,Level 07,FD-D-L8-14,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-D-L7-19,,Site QA,Penetrations,Level 07,FD-D-L7-19,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-D-L7-25,,Site QA,Penetrations,Level 07,FD-D-L7-25,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-E-L7-08,,Site QA,Penetrations,Level 07,FD-E-L7-08,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-E-L7-15,,Site QA,Penetrations,Level 07,FD-E-L7-15,Fire Damper Checklist -IBD-FS-A [H],
,,Level 07 - FD-E-L7-08,,Site QA,Penetrations,Level 07,FD-E-L7-08,Fire Damper Checklist -IBD-FS-A [H],
,,Level 08 - FD-A-L8-06,,Site QA,Penetrations,Level 08,FD-A-L8-06,Fire Damper Checklist -IBD-FS-A [H],
,,Level 08 - FD-B-L8-06,,Site QA,Penetrations,Level 08,FD-B-L8-06,Fire Damper Checklist -IBD-FS-A [H],
,,Level 08 - FD-D-L8-07,,Site QA,Penetrations,Level 08,FD-D-L8-07,Fire Damper Checklist -IBD-FS-A [H],
,,Level 08 - FD-D-L8-20,,Site QA,Penetrations,Level 08,FD-D-L8-20,Fire Damper Checklist -IBD-FS-A [H],
,,Level 08 - FD-D-L8-25,,Site QA,Penetrations,Level 08,FD-D-L8-25,Fire Damper Checklist -IBD-FS-A [H],
,Columns,,,,,,,,
,,Penetration details have been captured,,Penetration details have been captured,,,,,
,,Gaps between fire damper & wall no greater than 25mm,,Gaps between the fire damper and wall no greater than 25mm and is filled with Lorient Intumescent Sealant with no cracking visible,,,,,
,,Lorient fire rated mastic applied to entire perimeter,,Lorient fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. No evidence of cracking.,,,,,
,,Casing perimeter sealed with Lorient intumescent sealant,,Casing perimeter is sealed with Lorient intumescent sealant. No evidence of cracking.,,,,,
,,Mechanically fix the branch to the vertical riser,,Mechanically fix the branch to the vertical riser with steel screws or pop rivets,,,,,
,,Sheet metal thickness is 0.7mm or greater,,Sheet metal thickness is 0.7mm or greater.,,,,,
,,Ductwork connected to either side of casing with nylon bolts,,Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter.,,,,,
,,Access panel provided to access fire damper,,Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections.,,,,,
,,Fire damper labelling in accordance with AS1682.2,,Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper,,,,,
,,Pictures attached,,Pictures attached,,,,,
,,Signature (Contract/Subcontractor Assessor),,Signature (Contract/Subcontractor Assessor),,,,,
,,Signature (Builder Representative),,Signature (Builder Representative),,,,,
,,,,,,,,,
Jet Fans,,,,,,,,,
,Scope,,,Site QA,,,,,
,Rows,,,,,,,,
,,Basement 3 - JET-B3.01,,Site QA,Rough-In,Basement 3,JET-B3.01,Jet Fans [L],
,,Basement 3 - JET-B3.02,,Site QA,Rough-In,Basement 3,JET-B3.02,Jet Fans [L],
,,Basement 2 - JET-B2.01,,Site QA,Rough-In,Basement 2,JET-B2.01,Jet Fans [L],
,,Basement 2 - JET-B2.02,,Site QA,Rough-In,Basement 2,JET-B2.02,Jet Fans [L],
,,Basement 2 - JET-B2.03,,Site QA,Rough-In,Basement 2,JET-B2.03,Jet Fans [L],
,,Basement 2 - JET-B2.04,,Site QA,Rough-In,Basement 2,JET-B2.04,Jet Fans [L],
,,Basement 2 - JET-B2.05,,Site QA,Rough-In,Basement 2,JET-B2.05,Jet Fans [L],
,,Basement 2 - JET-B2.06,,Site QA,Rough-In,Basement 2,JET-B2.06,Jet Fans [L],
,,Basement 1 - JET-B1.01,,Site QA,Rough-In,Basement 1,JET-B1.01,Jet Fans [L],
,,Basement 1 - JET-B1.02,,Site QA,Rough-In,Basement 1,JET-B1.02,Jet Fans [L],
,,Basement 1 - JET-B1.03,,Site QA,Rough-In,Basement 1,JET-B1.03,Jet Fans [L],
,,Basement 1 - JET-B1.04,,Site QA,Rough-In,Basement 1,JET-B1.04,Jet Fans [L],
,,Lower Ground Floor - JET-LG-01,,Site QA,Rough-In,Lower Ground Floor,JET-LG-01,Jet Fans [L],
,Columns,,,,,,,,
,,Drawings on site latest issue,,Are drawings on site the latest issue?,,,,,
,,Plant & equipment location installed correctly,,Are plant and equipment location installed correctly as per drawings?,,,,,
,,Model of fan is correct as per latest Fan Schedule,,Model of the fan is correct as per latest Fan Schedule?,,,,,
,,Fan attached to ceiling structure of carpark with hardware,,Is the fan attached to the ceiling structure of the carpark with hardware appropriate to the size and weight of the units (Typically 8mm fasteners)?,,,,,
,,Correct anti-vibration mounts being used ,,Are the correct anti-vibration mounts being used ?,,,,,
,,Fan discharge parallel to beams,,Is the Fan discharge parallel to beams?,,,,,
,,Sufficient Clearance,,Do we have sufficient Clearance?,,,,,
,,Is obstruction too close,,Is the obstruction too close?,,,,,
,,Is fan installation site coordinated between trades,,"Is the fan installation site coordinated between trades to avoid clashes with pipe work, signage and other obstructions?",,,,,
,,,,,,,,,
Lobby Area,,,,,,,,,
,Scope,,,Site QA,,,,,
,Rows,,,,,,,,
,,BLK-A - Level 3,,Site QA,Rough-In,BLK-A,Level 3,Common Area,Lobby Area [J]
,,BLK-A - Level 4,,Site QA,Rough-In,BLK-A,Level 4,Common Area,Lobby Area [J]
,,BLK-A - Level 5,,Site QA,Rough-In,BLK-A,Level 5,Common Area,Lobby Area [J]
,,BLK-A - Level 6,,Site QA,Rough-In,BLK-A,Level 6,Common Area,Lobby Area [J]
,,BLK-A - Level 7,,Site QA,Rough-In,BLK-A,Level 7,Common Area,Lobby Area [J]
,,BLK-A - Level 8,,Site QA,Rough-In,BLK-A,Level 8,Common Area,Lobby Area [J]
,,BLK-B - Level 3,,Site QA,Rough-In,BLK-B,Level 3,Common Area,Lobby Area [J]
,,BLK-B - Level 4,,Site QA,Rough-In,BLK-B,Level 4,Common Area,Lobby Area [J]
,,BLK-B - Level 5,,Site QA,Rough-In,BLK-B,Level 5,Common Area,Lobby Area [J]
,,BLK-B - Level 6,,Site QA,Rough-In,BLK-B,Level 6,Common Area,Lobby Area [J]
,,BLK-B - Level 7,,Site QA,Rough-In,BLK-B,Level 7,Common Area,Lobby Area [J]
,,BLK-B - Level 8,,Site QA,Rough-In,BLK-B,Level 8,Common Area,Lobby Area [J]
,,BLK-C - Level 2,,Site QA,Rough-In,BLK-C,Level 2,Common Area,Lobby Area [J]
,,BLK-C - Level 3,,Site QA,Rough-In,BLK-C,Level 3,Common Area,Lobby Area [J]
,,BLK-C - Level 4,,Site QA,Rough-In,BLK-C,Level 4,Common Area,Lobby Area [J]
,,BLK-C - Level 5,,Site QA,Rough-In,BLK-C,Level 5,Common Area,Lobby Area [J]
,,BLK-C - Level 6,,Site QA,Rough-In,BLK-C,Level 6,Common Area,Lobby Area [J]
,,BLK-C - Level 7,,Site QA,Rough-In,BLK-C,Level 7,Common Area,Lobby Area [J]
,,BLK-D - Level 2,,Site QA,Rough-In,BLK-D,Level 2,Common Area,Lobby Area [J]
,,BLK-D - Level 3,,Site QA,Rough-In,BLK-D,Level 3,Common Area,Lobby Area [J]
,,BLK-D - Level 4,,Site QA,Rough-In,BLK-D,Level 4,Common Area,Lobby Area [J]
,,BLK-D - Level 5,,Site QA,Rough-In,BLK-D,Level 5,Common Area,Lobby Area [J]
,,BLK-D - Level 6,,Site QA,Rough-In,BLK-D,Level 6,Common Area,Lobby Area [J]
,,BLK-D - Level 7,,Site QA,Rough-In,BLK-D,Level 7,Common Area,Lobby Area [J]
,,BLK-D - Level 8,,Site QA,Rough-In,BLK-D,Level 8,Common Area,Lobby Area [J]
,,BLK-E - Ground Level,,Site QA,Rough-In,BLK-E,Ground Level,Common Area,Lobby Area [J]
,,BLK-E - Level-1,,Site QA,Rough-In,BLK-E,Level-1,Common Area,Lobby Area [J]
,,BLK-E - Level-2,,Site QA,Rough-In,BLK-E,Level-2,Common Area,Lobby Area [J]
,,BLK-E - Level-3,,Site QA,Rough-In,BLK-E,Level-3,Common Area,Lobby Area [J]
,,BLK-E - Level-4,,Site QA,Rough-In,BLK-E,Level-4,Common Area,Lobby Area [J]
,,BLK-E - Level-5,,Site QA,Rough-In,BLK-E,Level-5,Common Area,Lobby Area [J]
,,BLK-E - Level-6,,Site QA,Rough-In,BLK-E,Level-6,Common Area,Lobby Area [J]
,,BLK-E - Level-7,,Site QA,Rough-In,BLK-E,Level-7,Common Area,Lobby Area [J]
,Columns,,,,,,,,
,,Inspection Date:,Inspection Date:,Inspection,,,,,
,,Other services installed are not impeding access to fan coil,,Other services installed are not impeding access to fan coil,,,,,
,,All Ductwork passing block walls are flushed & sealed,,All Ductwork passing block walls are flushed and sealed,,,,,
,,Transfer duct installed at Accessible toilet wall & penetration flushed/sealed,,Transfer duct installed at Accessible toilet wall and penetration flushed and sealed,,,,,
,,Passing the block wall flexible ducts equipped with Sleeve,,Where passing the block wall flexible ducts has been equipped with Sleeve and penetration sealed,,,,,
,,Refrigerant pipes passing through fire rarted,,Refrigerant pipes passing through fire rarted walls are sealed at wall penetratiobn by using approved material,,,,,
