"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"70ed7c65-8ecd-47c5-ad19-41f048c98adb","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Thermal Imagery"
"cb97a4cd-a482-4922-88dd-24504031744d","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"cb943a39-1fa6-48fd-9759-12994211c453","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - RCD Testing"
"f8beb241-6755-4a00-8404-4d838eca45d9","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Comms Rack"
"29d687e9-73c6-4d06-b88d-2a0c77eb1364","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Comms Rack - Final check"
"31b9ff78-4bcd-4d3d-b895-34de99dfb3f4","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Test and Tag"
"587c4649-d220-4657-adc3-53846175c41f","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Test and Tag - Final check"
"7c8335c8-1e40-4f2a-8918-15718c311b49","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - General maintenance"
"e58abaa6-38c3-4f4b-a1ea-e90f5e91d9eb","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - General maintenance - Final check"
"5e742baf-ec62-4552-b632-bf7271bf75c0","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Wallsend Service Centre","SNSW Maintenance - Additional Notes"
"b4339d9c-a0f6-4481-9d18-43b85d952a39","","not-started","","folder","TRUE","FALSE","Warners Bay Service Centre"
"9100e137-0ede-423e-ad2f-6ec03535206f","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Building details"
"fe0c86d0-6ce7-40e3-90ad-2a145eeb606d","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Site Information"
"34466cea-c70a-4dd4-9a4b-681486ba4770","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Site information - Final check"
"48914b78-f3a3-4b82-a887-9a6998f3519c","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Emergency Lighting"
"329b056c-4e79-4d64-a5de-b538ba5cf644","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"fac920d5-0e6f-4d30-ab3e-0194434c9629","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Lighting Audit"
"fa0b9041-1fad-45b4-a59e-e828cba51079","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"62722be4-7b53-4417-8e29-38459feb5238","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Distribution Board"
"d350cd8d-943f-47fc-adf6-b214d527fd7a","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Distribution Board - Final check"
"39940f24-a38d-4e92-b012-9763db7f5434","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Thermal Imagery"
"466a726f-37e3-4cdb-b458-a8bb53ab0d67","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"86e6d646-eb3d-4c30-a958-a228d750b7b3","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - RCD Testing"
"dbb4ac03-a7a9-4276-bbf0-00cce1bf44c4","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Comms Rack"
"31d0e79f-f0d2-4038-9e28-a81b31b75e4f","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Comms Rack - Final check"
"f4d95694-a2ff-4ebd-896b-b48d05aee41a","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Test and Tag"
"30613066-d3e2-4be6-bd0d-8f95ea0d69db","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Test and Tag - Final check"
"95325969-bb11-4437-b520-1c4812392e24","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - General maintenance"
"45b20b6b-29d5-48e1-aded-3a7f125a24a1","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - General maintenance - Final check"
"3018839b-80dc-4969-b9f5-e7039e6f899a","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Warners Bay Service Centre","SNSW Maintenance - Additional Notes"
"65518cc5-6b4b-4057-9f65-cf1d0a22313b","","not-started","","folder","TRUE","FALSE","Warrawong Service Centre"
"a1a8687e-1b85-4097-bc11-7604bd905059","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Building details"
"fe0d312d-9e09-4e32-b92e-c0fe3c29a964","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Site Information"
"ab18dec2-a919-4e6c-97e1-4c61184c2747","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Site information - Final check"
"eb919c0b-d10d-47e6-9984-0aabf2ac1ea3","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Emergency Lighting"
"3acdb591-260a-44ec-b09f-270be97b9247","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"d5228b14-d9be-46c3-b743-77abb1afa600","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Lighting Audit"
"8a5d579d-b700-4dbe-9506-efc968515780","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"15f2d6e2-2930-4f3f-a78b-112aa959676b","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Distribution Board"
"ecff05c5-7d36-48df-b9ea-1e0cad957039","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Distribution Board - Final check"
"c7df7cee-8e37-4bf8-aaff-c7649f66a5e7","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Thermal Imagery"
"facd5be0-9c94-4d47-aabb-cc6b37b92a17","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"42812290-83f6-4580-a462-ff3a2c197d70","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - RCD Testing"
"f5d3eb13-dbad-4f3c-95dd-afe3d16ab56d","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Comms Rack"
"66193860-8f7a-4644-8b89-c54bb94b571c","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Comms Rack - Final check"
"8be5332b-87f4-4eac-9099-e239b04f8c77","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Test and Tag"
"2351ce19-6013-4311-a625-88e6d9212ce5","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Test and Tag - Final check"
"001afd60-d794-4c6c-ab78-ce283e10d8d3","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - General maintenance"
"31fa37f1-4a8c-41c0-9eda-a0a3c966ad29","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - General maintenance - Final check"
"d79e44c8-3416-464e-b094-0bd7cf202d73","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Warrawong Service Centre","SNSW Maintenance - Additional Notes"
"7d647167-63b7-473d-9d6e-e2b28a5b38e3","","not-started","","folder","TRUE","FALSE","Warriwood Service Centre"
"b2b02559-a157-4a70-a4f1-bdab54d728d7","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Building details"
"c8793848-932c-4555-ac47-4b893b344dd8","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Site Information"
"e47ce231-0ab4-4900-84c8-71d96a6db846","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Site information - Final check"
"ae0d634d-4af8-433a-a262-735881d06dbe","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Emergency Lighting"
"082cf709-42bf-4407-9925-eb040bc42e3a","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"ab5112c9-8bff-48f9-8270-8c6ad4432ea3","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Lighting Audit"
"d9e88bd9-2028-4981-9030-85b4d8732382","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"3b84e037-8fef-4a8c-80c0-3c50682bdbcc","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Distribution Board"
"04a19cdf-53d3-4320-b1f2-54d129acac90","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Distribution Board - Final check"
"75e59efc-957b-4eab-9387-074ba5babf11","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Thermal Imagery"
"44649113-607a-4e28-9217-f6228a8fd0f4","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"ac56fbc6-a846-414e-b49e-ce8e12e0adbf","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - RCD Testing"
"59b564d8-342b-46da-a655-4a1623384487","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Comms Rack"
"d293d708-37ea-40b1-9dae-dab8d131e976","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Comms Rack - Final check"
"5964bf07-349f-4339-a2a9-3208b98dfac5","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Test and Tag"
"e8de81cd-2e17-4c26-aa3c-146fb16d389c","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Test and Tag - Final check"
"b5ff8946-424b-4227-94ea-fd461f2673bf","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - General maintenance"
"765b2186-a3e5-49e7-a28c-4f9b6528277d","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - General maintenance - Final check"
"adb99615-41df-4655-ad2a-30215161049c","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Warriwood Service Centre","SNSW Maintenance - Additional Notes"
"a3cb8507-4729-4c29-a370-99c9f8f8bf88","","not-started","","folder","TRUE","FALSE","Wauchope Service Centre"
"c86be85e-6dd4-4db6-af4d-0df32e11be54","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Building details"
"9d47af9c-c0bb-4d36-99a9-5f6707f1a91b","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Site Information"
"6d0e65eb-717b-462d-8487-725dc7d3bedb","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Site information - Final check"
"1f01294b-296a-47e5-b941-fa74646544d7","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Emergency Lighting"
"d336db0e-9b9e-43b7-9ea9-818d97464eb2","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"456e6b7a-4e68-4c7e-babd-cf5c51e4895c","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Lighting Audit"
"90254112-9a71-4744-a730-11e44114abd7","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"fdb3f7ab-10e9-41d2-bfde-610c5001fc38","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Distribution Board"
"02a75e6f-0eed-48f1-bf3a-5f4873221be0","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Distribution Board - Final check"
"da6aca21-6ea0-4eb7-b5d0-c6501fae4d9a","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Thermal Imagery"
"3575787d-1473-4262-b217-0bbedb6db7eb","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"7c0de6fb-d3cf-4f16-ba2e-3e17be74200f","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - RCD Testing"
"5b07ef94-161c-4b4a-9cb1-394b6e94f7b4","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Comms Rack"
"bfffa60a-3fc6-46aa-a254-37e04fd2fb01","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Comms Rack - Final check"
"5f7cb2e3-d850-4f9b-a1bc-b52811f3c16c","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Test and Tag"
"5a67284b-a12d-4dc6-885e-0fc17937a7cc","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Test and Tag - Final check"
"97380233-6fb4-484e-8575-aa18c6ab8b5c","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - General maintenance"
"32bb3323-07c2-47a6-9a8c-d2d255eb73e4","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - General maintenance - Final check"
"b700f8e9-ba13-4088-98f1-97df1d69f09f","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Wauchope Service Centre","SNSW Maintenance - Additional Notes"
"d5ac6080-ddf4-469b-a862-e876b86ffdad","","not-started","","folder","TRUE","FALSE","Wellington Service Centre"
"ea4030e9-4e8f-4ad8-951f-5c901984ce60","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Building details"
"cf28f034-58e0-417d-9e3f-138a1ffd2f70","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Site Information"
"b34590ca-1e0d-4824-9e76-a9ad4090769e","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Site information - Final check"
"3fda6935-0421-444c-8a51-c69e011ae544","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Emergency Lighting"
"0b031840-9bde-48c3-82a1-a8d0f5663182","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"85f1fb80-eeba-4b9c-b7f1-5164aa41a8ae","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Lighting Audit"
"13448d9d-769a-4d22-b2c0-9d937fb68759","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"36a6a8e9-cb09-4bd7-8ff1-86d7df45eb7c","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Distribution Board"
"8004fbe0-99ab-43d2-ad4e-62bbb70160fc","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Distribution Board - Final check"
"6495f437-15bd-4fca-877e-49102288885e","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Thermal Imagery"
"50a60407-cee4-4420-9101-03fa70f9335e","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"af0da578-af26-4e7f-9011-8dd9c2d6d2da","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - RCD Testing"
"546d8a9c-f2aa-4e59-bf52-216b198920b9","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Comms Rack"
"b2b36f3d-9621-43a7-b7cc-38d594d7a1bd","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Comms Rack - Final check"
"7082caf1-8ecb-4f7e-a5f9-8572f7e5eb1b","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Test and Tag"
"439176be-4ae5-43e3-9783-b0f3c7705c5f","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Test and Tag - Final check"
"b402819f-bdc0-4747-adf5-9069c13aef3e","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - General maintenance"
"3e381e40-2a43-49f0-8f08-00504a333ac7","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - General maintenance - Final check"
"7e02eb78-8031-4221-83e4-dd036e5627e6","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Wellington Service Centre","SNSW Maintenance - Additional Notes"
"3cf19b7e-2141-4071-b01d-5d5e637b9c6a","","not-started","","folder","TRUE","FALSE","Wentworth Service Centre"
"ccb445fb-c354-405d-a762-4d57e43aa961","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Building details"
"b97eb37e-7915-41e7-9814-d8e665e380e2","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Site Information"
"317c28be-ee9f-4eff-8657-b7e0e94d60de","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Site information - Final check"
"3054fff3-8f34-4020-bb0f-faf60a75ff7c","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Emergency Lighting"
"7abfc391-1986-4724-98c0-225cf9efc57d","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"e75e26e0-c686-4036-94e9-5b13491ed1c6","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Lighting Audit"
"489be289-2076-4a7e-b2ed-cd2a1d568d9f","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"a8dcff85-170b-4b72-8200-ea51d26cdad7","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Distribution Board"
"2afc1ffe-20f0-49ed-b21f-a8859fe21ec6","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Distribution Board - Final check"
"58c71b17-6b93-420d-a010-f1beb74d71a1","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Thermal Imagery"
"9d952a53-a009-4a41-8c7d-9e5924fb7b22","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"4e02ab6a-c2eb-47a1-8301-d1c19355be2e","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - RCD Testing"
"efd99f87-27af-4ad7-ae8e-cdcdf9d0a8fe","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Comms Rack"
"f61e47e9-1374-4627-a610-14396d57a6d0","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Comms Rack - Final check"
"4426b9ad-e22b-40ad-9c62-fafeba03e993","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Test and Tag"
"0563d8e1-f87f-4388-8dea-201657e47483","","not-started","SNSW Maintenance - Test and Tag - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Test and Tag - Final check"
"a1792c39-cb80-4fcf-9624-49442b69fbcf","","no-status-not-started","SNSW Maintenance - General maintenance","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - General maintenance"
"5f5c8c88-7ebd-4f65-a129-00a8b842b8a5","","not-started","SNSW Maintenance - General maintenance - Final check","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - General maintenance - Final check"
"bb0795ac-ca1d-47d7-8bab-0740517d23d1","","no-status-not-started","SNSW Maintenance - Additional Notes","checklist","FALSE","FALSE","Wentworth Service Centre","SNSW Maintenance - Additional Notes"
"ab78e3cf-71a7-4bcc-bdbb-689c79e0d363","","not-started","","folder","TRUE","FALSE","West Wyalong Service Centre"
"77206cbe-e21f-42c3-966c-a32027263248","","no-status-not-started","SNSW Maintenance - Building details","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Building details"
"263805fb-1726-4979-a20d-0c4512766ca5","","not-started","SNSW Maintenance - Site Information","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Site Information"
"af507125-b589-40e0-abe3-1a9b4dd184df","","not-started","SNSW Maintenance - Site information - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Site information - Final check"
"b3f7671d-71b4-4c3a-83c3-1d650f993073","","not-started","SNSW Maintenance - Emergency Lighting","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Emergency Lighting"
"c7b0401e-558b-4847-a1bd-dc048eadb966","","not-started","SNSW Maintenance - Emergency Lighting - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Emergency Lighting - Final check"
"07763aee-1a57-4608-9f74-a6fdba7362d1","","not-started","SNSW Maintenance - Lighting Audit","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Lighting Audit"
"67a11792-27b8-4f46-aa04-4afe9182de3d","","not-started","SNSW Maintenance - Lighting Audit - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Lighting Audit - Final check"
"bc9124b0-a4e2-46b2-bb7b-4debbefbc20a","","not-started","SNSW Maintenance - Distribution Board","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Distribution Board"
"14208434-c7bc-492d-99ca-81da0386e791","","not-started","SNSW Maintenance - Distribution Board - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Distribution Board - Final check"
"fa8718af-78b3-4857-8aa4-2f3cca5fab00","","not-started","SNSW Maintenance - Thermal Imagery","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Thermal Imagery"
"9e5277c4-9679-492f-9de1-40ff752888da","","not-started","SNSW Maintenance - Thermal Imagery - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Thermal Imagery - Final check"
"203d4231-328a-4010-b72c-c38da9474205","","not-started","SNSW Maintenance - RCD Testing","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - RCD Testing"
"b73483cd-c463-4686-a614-2cef40048a44","","not-started","SNSW Maintenance - Comms Rack","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Comms Rack"
"4f93e886-34ff-46f4-942f-a0d64ba20b62","","not-started","SNSW Maintenance - Comms Rack - Final check","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Comms Rack - Final check"
"e00baa72-8a7e-4668-a3fe-e733eda6e3b1","","no-status-not-started","SNSW Maintenance - Test and Tag","checklist","FALSE","FALSE","West Wyalong Service Centre","SNSW Maintenance - Test and Tag"
