Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,,
a28ba0fb-7988-4511-82de-1ef2d09eaa0d,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region A,ST55
7ded3412-758a-44f1-ac3d-a446c94b6782,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region A,VD60
23d7c2df-71de-4884-aaa8-f49d9f05a1f0,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region A,VD215
9668e2cb-e39b-41f1-9180-cfda3b1fbbce,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region A,ST225
6e5b254d-adb7-4924-8837-f57ab92951e0,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region A,VD230
676149e3-81d0-4ba5-9043-e3fcf5a50662,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,
bc289a29-2a32-4eea-8ee9-4a149a719a80,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD210
5e5d4475-7c44-4887-a01d-deed8831e0a9,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD200
5ee37127-fd0c-4728-94f8-cb743eeffe9d,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD195
dea110a8-e262-4563-80c0-0c4f9140543c,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD190
33046a34-45a7-48fd-89ec-7f01f7eb74e5,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD185
b401e114-ff96-45e9-afa1-f954e6c0a949,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,ST180
3cf06a0d-8e33-4830-9e76-4c7858cf817e,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,ST175
e243ede3-1030-4c5c-bce9-32f8e22ffa35,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,ST170
18d47d0c-dc29-4694-bb61-e54a5a4b7784,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD85
4eed9a50-6779-40e4-b563-a6aab10498cf,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD80
a7bdf7dd-c2aa-4b55-a995-e6481adb4528,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD75
70862ed1-f852-4367-bad0-276a8cc7c7ae,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,ST70
8a4671b3-4086-4a58-a01c-a5685a064581,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region B,VD65
f2d8f59a-d55b-49b2-adeb-2182c5065c55,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,
5e6daa45-c049-4606-90a3-aa209599b36c,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST165
66a65d28-cef2-45fb-b36d-087237c3097d,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST160
ae72b9a5-8972-4361-9d40-5a41ec32c68d,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST155
41fc1590-f647-4fcb-80a2-62a39dd83a0f,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST150
0d9ec58e-9813-4049-83c6-bdd662c8166f,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST145
acf0501c-5810-4a06-8a8b-9a8e16472bcb,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST140
106c7438-e9b7-435d-8941-0485b2a45c75,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,VD135
c730f6af-d634-4494-b7f1-ced827aa9135,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST130
9519a512-f72d-4d66-aad7-9842fb1628e7,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST125
eb2fde46-b79f-4ff2-a112-49ea5ff3559f,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST120
48ac1b32-6baf-40bc-8a49-68a58e4f74a1,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST115
83c96287-4316-4ebf-87a9-e0a689d3b06b,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST110
11661d85-deac-4a0c-ab31-84f6fe639201,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST105
9e3ccf22-dac4-468b-ad5d-ce5870991e8b,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST100
29f28d71-383a-4292-898d-808722711ce7,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,ST95
922bfecd-8430-4760-879d-886b28d6147e,,checklist-flat,not-started,QA - Stormwater Risers,checklist-flat,FALSE,FALSE,Site QA,First Fix,Level 2,Stormwater Risers,Region C,VD90
c19bb5d4-51fd-4b62-b868-7b81ce9ac4c2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,First Fix,Level 2,Preline,,
1063a0ab-8df6-45fb-a910-c0454c6f9da6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,
586f7b4b-9a05-4eae-9061-357164a7c699,,checklist-sectioned,not-started,QA - Plumbing Preline (Hallways),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Hallways
4c549300-c7c7-4b5e-a385-1082e53dd6c3,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs203
858704f8-7c4b-4fa3-bebf-299b053c5df6,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cleaners sink
8f490555-7888-452f-8606-c654a2751779,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs204
0ca2b61d-89e4-43c1-bfdc-76009b868897,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs205
57c8972e-95ea-48a8-a660-c5c3bf291658,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs206
06f60ea6-0a66-4676-b0bf-2aa3aa59d0f9,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs207
eb324417-5d83-4ca9-9e62-0bd7ef15efbd,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Sh don/doff
23bb5b01-5642-4ff3-b00f-9219c48a1f17,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs208
b7b9b0bc-6d50-4511-adc2-6f1214261738,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Trauma
c1c90c6b-487e-49e3-a678-f5c3cf87565e,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs209
da46e42b-8173-4a67-970e-4f130cfc3766,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs210
2aa71e9f-4186-4854-8dd4-7b4b7f64e28a,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs211
8d40d971-68bc-48b1-a353-49e85d321060,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs212
400c370e-8de3-48fc-b8ad-4189fe0dd90a,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs213
7762c80c-f091-41f5-82f8-566452bfbc66,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs214
c4e7e652-9ced-4264-b260-30f720ef0179,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs215
0aace222-efcc-42f5-a9d9-c1ae038f4d89,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Nurses office
b4973521-5ee6-4ce6-9d88-f785d40e245f,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Sluice room
ab06e513-6559-4646-badb-afd96fdd8420,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region A,Cs216
7fa5c5b1-62a8-4744-9e04-95f798f346ee,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,
dcc84e73-3d6f-4655-9202-b1beeea4b1ff,,checklist-sectioned,not-started,QA - Plumbing Preline (Hallways),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Hallways
2f9b76d2-f349-45a7-81a9-469bf8a73c8b,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs219
c04ea4ef-af92-4c93-b64f-6eb5ce546142,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs217
b8c64e56-ec3f-4e81-8b47-6fcaff5a2a3e,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs218
27c64a18-b24d-44f5-bba5-89110d467029,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Dining lounge servers
1f3c58ba-f961-4bec-8492-386109e61f2e,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,WC
2c461cee-1600-4432-9dbb-e0f497b82c12,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs235
2ccaf6a9-dc7e-4760-81d0-0db186c0753b,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs236
5ed058d1-710f-41b0-b615-032ce88409d8,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Activities multi use
9fc1be5d-d12d-40f0-95e0-1897063a6a74,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs201
db56b064-0960-41da-9faf-1670d8bb0d5f,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region B,Cs202
af9ea4be-8565-4e72-b9b3-a256df4b9589,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,
174faf7f-b433-4598-9c2f-0c6e4a508b1b,,checklist-sectioned,not-started,QA - Plumbing Preline (Hallways),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Hallways
9da087b0-ec38-46f0-9763-bf231361e8e8,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs220
9f464b5e-651b-4dfb-a3f4-2eafc110be31,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs221
fee577bf-eee7-4ca6-a823-b38fc06c4cb4,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Trauma
b63807cb-cac8-4b4a-a993-6da00cea9b76,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs222
b90a6506-f00c-4e76-8b36-4a6f3607b344,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs223
0535064c-1bfc-4634-9d59-e6d222470245,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs224
bd3dd74b-78a0-42ee-80ce-a50ab1778338,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs225
18ab5236-b77d-4ed3-b1da-26745ae2dc60,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cleaners sink
32d556bb-6fcb-409c-a948-d5b37a9088f7,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs226
425232a9-a470-42b6-81d1-59fab9b12c96,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Sluice
c3086524-37bc-43ab-a3d6-2a22652161e2,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs227
1e00cce1-604e-42f9-9838-10e136e4263a,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs228
a7d2b1e8-c872-41f4-bc00-d06c70b288ad,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs229
d239def0-58de-4f3e-8753-24ff5076a32c,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs230
b24f3e4b-fc89-45d1-9d59-62975664cedf,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs231
5c5e1b09-a5f9-4276-abfb-6da09e1ddb42,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs232
6e1e78ac-35dc-40cd-866a-b60d74c55d19,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs233
3938afea-103f-4321-a0fd-2c4080018607,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Don/doff
050e3acd-e981-4502-a3a1-1580a19a5fe4,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs234
c3ee84ec-051d-4167-855a-cde7acc8c616,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs235
769463f1-350a-4774-a377-56105ae680e4,,checklist-sectioned,not-started,QA - Plumbing Preline (Levels),checklist,FALSE,FALSE,Site QA,First Fix,Level 2,Preline,Region C,Cs236
dcf07e53-3667-4614-8e70-afef850bdde2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,,,,
417758cf-17e6-4df8-9c21-52066b322b69,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Ground Floor,,,
b2a5c320-518a-42e8-b5d7-ae3bd9d64807,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Ground Floor,Region A,,
57c3784a-d491-47e3-9856-eb115a73e921,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs001,
c2ddd695-a6b3-426d-a521-7137e882b8ee,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs002,
4d713921-355b-424e-8e86-072f89a6e50e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs003,
6e99c2ef-4aee-4343-ad8f-09c57cc7d34f,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs004,
68aa308a-b470-4eb1-9c30-c5c4e0e83012,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs005,
d18089d6-0b5e-4468-a037-0bfcf929c075,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs006,
0992ef5e-fb48-4598-aa2d-fcaf8fc0fb2b,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs007,
4fcf6ab6-607b-46f9-aa53-8d18e6034849,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs008,
97c3a1fd-bd20-4b7b-abb9-ad2ff10fe992,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs009,
af57a4e9-4f1b-4fa8-97ad-0aa1332be53e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs010,
1df6a4b3-8658-4878-8056-014b6fd81faa,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,TR,
6f2a9fee-d9ce-4380-9ae5-8a1dde0afdb5,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs011,
5029dd9b-fc79-4022-8c2a-b7c7b6e9c991,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs012,
fe6e82a0-83e3-4eac-95ca-bc79c9dd171d,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs013,
66d6436b-2d25-41d6-8a1a-d34553f8962e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs014,
9ec55286-154b-40f4-b930-43e8f8ef596d,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs015,
8e398762-dadc-4dd8-a354-1182ea9fa882,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,WC room,
b5687ae1-7cf0-44d8-8e6a-f6f3e6ce4831,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs016,
c7f3a99a-75ef-4ffa-9edc-d25388647c5d,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cs017,
f9e32abf-b4c8-410d-86c1-8e0cb0142871,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Cleaners,
8308126a-16fe-4f3f-9f94-41ca4f57a6d8,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Linen out,
dc454ee2-1784-4abe-b93a-677113170f2b,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Don / doff,
3def4913-6372-4822-b57d-32c7976a413e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Sluice room,
1cdb0d12-2268-4c2d-88be-008194cbb320,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region A,Staff was,
a8a8bc0f-6cdb-46b8-9a0b-d5307dd34e9b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Ground Floor,Region B,,
ad7ad031-0103-47e0-ad9f-64d44c4d5992,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Staff kitchen,
1cfade29-01f0-4a04-ae5b-47c7814c6d84,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,WC,
02354aa1-5e23-46ca-932b-da8dd579bc18,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Pod,
61de7712-150a-4d2f-94c0-e467fdc36bcd,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Hair dresser,
b8d3b350-8476-4c75-92ae-feac49348673,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Wellness clinic,
e6c653d5-f8e3-4c34-a960-fa115218a70d,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Cafe,
fb59788e-6799-4833-96bc-4cbdf54e7c40,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Main kitchen,
b59c5cfd-a133-4cbe-8ff7-bde3daf6bca4,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Plant room,
92d7cf0f-2382-4625-9b72-bf50b601cf01,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,Cs018,
0a3c8a2c-0059-497d-a537-d849ca2b7f71,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region B,WC,
11fe9cc1-96b4-4fe3-b419-0ade41d024ae,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Second Fix,Ground Floor,Region C,,
ccd2248f-dc94-49fc-ad9a-dde809a69298,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs019,
0e88ff4b-a24a-4515-adc7-a17798ef78c0,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs020,
d8af9452-6811-4580-86ac-3fccc60159f3,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs021,
b6b9904d-1268-432d-bf5c-065a0164650e,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs022,
9be82eb0-e232-43f1-b7e0-d76e3a84d310,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs023,
2aa8718f-1567-4246-a20c-ef5acc1fc0ac,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Garden store + off,
76196e75-fd3e-4224-9aef-d5f7415516c6,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Don / doff,
69374277-6d7c-43b8-b9fb-1976d6b6d511,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs024,
472791fb-3e1a-4b12-8359-4e5c84ae6496,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cleaners sink,
e3d1d49e-2f55-41ae-9c36-f9c5d2db2f13,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Cs025,
b8e630ed-eaf1-4a07-8548-59dae2587a14,,checklist-sectioned,not-started,QA - Plumbing Fitoff,checklist,FALSE,FALSE,Site QA,Second Fix,Ground Floor,Region C,Sluice / dirty linen,
