Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,
2f5ff9f2-3c5d-5924-99cc-0201bc55007f,,checkpoint-status,not-applicable,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B1,CRL-KRD-MEC-AES-DRG-132101 - Zone 3,CRL-KRD-MEC-AES-DRG-132102 - Zone 3 - Sheet 1,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
e7f7fabd-1faa-5cb6-9a8c-e047c320a8eb,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B1,CRL-KRD-MEC-AES-DRG-132101 - Zone 3,CRL-KRD-MEC-AES-DRG-132103 - Zone 3 - Sheet 2,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
f3306bd8-631d-5af8-9621-f4325046ce05,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,Roof,Drawing No. 131901 (Piping),CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
76f2291e-2024-55b1-864d-9df4781b13a2,,checkpoint-status,work-in-progress,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,PIPING - Drawing No. 132720 Zone 3,"CHW / HHW F & R Main Piping Run (Isolation Valve, Air Vents, Welding Procedure Doc, Air PT Incomplete)",CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,
65d82a8f-265d-5367-a6f8-1bd155b64824,,checkpoint-status,fail,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L1,PIPING - Drawing No. 132521 Zone 3,"CHW / HHW F & R Main Piping Riser Run (Seismic Drawing, Pressure Test, Insulation Incomplete)",CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,
ebe0827f-5a55-5b4c-8a6f-b57c3c04a8f9,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,PIPING - Drawing No. 132520 -Zone 3,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,
27f4020b-3e07-59cf-9277-c4fd9c99a0f5,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,B1 Transfer Level,PIPING - Drawing No. 132221 TL Zone 3,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,,
d5d03017-e498-5716-95a4-40aac78abf59,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
98bc7f01-7541-557b-8325-8f22a882b7f3,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,Condensate Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
04312254-b505-5b46-acce-e1b0839aa6eb,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 4,Drawing No. 133205 (Piping),CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,,
cfdc3808-48f9-5f4a-ac80-36399ff38c9b,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133101 (piping),CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,
288fd5ad-c475-567d-83ca-2fc1520ed979,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133101 (piping),Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,
1266d646-d257-5399-82a6-c38e4c26614c,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133102 (piping),CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,
2500ed8a-e294-57a6-8cc6-15d7711de3e0,,checkpoint-status,not-started,,,TRUE,TRUE,Aotea Station,B1,Piping,CRL-AOT-MEC-AES-DRG-133101/102-MECHANICAL PIPEWORK_B1  - ZONE 4,CRL-AOT-MEC-AES-DRG - 133102 (piping),Condensate Drain Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,
265236a2-9997-5773-bffc-4514c8fa2e68,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,PIPING,PIPING BOH - Drawing No. ----- Zone ----- ,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,
456947c8-d7d2-5e20-808d-c71f2dc6d6c4,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,PIPING,PIPING BOH - Drawing No. 131022,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems (VICTAULIC),Steel is primed and weld painted after works are completed (PA10),,,
1c918026-c192-5676-bd0a-c216cced653b,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,PIPING,PIPING BOH - Drawing No. 131022,CHW / HHW F & R Main Piping Run,CRL-ITR-006 - Chilled Water Pipe Systems,Steel is primed and weld painted after works are completed (PA10),,,
8dd748b4-1b43-5ab6-9478-52c0ae07398c,,checkpoint-status,pass,,,TRUE,TRUE,Aotea Station,B3,Piping,"CRL-AOT-MEC-AES-DRG-133301	MECHANICAL PIPEWORK_B3 PLATFORM - ZONE 4 ",CHW / HHW F & R Main Piping Run,ITR-006-Main Pipe,Steel is primed and weld painted after works are completed (PA10),,,,
