resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
,step,,,,,,,,EDB-H-L5-COM,,,,
DB 1,checklist,,,,,,,,,DB 501,,,
DB 1,checklist,,,,,,,,,DB 502,,,
DB 1,checklist,,,,,,,,,DB 503,,,
DB 1,checklist,,,,,,,,,DB 504,,,
DB 1,checklist,,,,,,,,,DB 505,,,
DB 1,checklist,,,,,,,,,DB 506,,,
DB 1,checklist,,,,,,,,,DB 507,,,
DB 1,checklist,,,,,,,,,DB 508,,,
DB 1,checklist,,,,,,,,,DB 509,,,
DB 1,checklist,,,,,,,,,DB 510,,,
DB 1,checklist,,,,,,,,,DB 511,,,
DB 1,checklist,,,,,,,,,DB 512,,,
DB 1,checklist,,,,,,,,,DB 513,,,
DB 1,checklist,,,,,,,,,DB 514,,,
DB 1,checklist,,,,,,,,,DB 515,,,
DB 1,checklist,,,,,,,,,DB 516,,,
DB 1,checklist,,,,,,,,,DB 517,,,
DB 1,checklist,,,,,,,,,DB 518,,,
DB 1,checklist,,,,,,,,,DB 519,,,
DB 1,checklist,,,,,,,,,DB 520,,,
DB 1,checklist,,,,,,,,,DB 521,,,
DB 1,checklist,,,,,,,,,DB 522,,,
DB 1,checklist,,,,,,,,,DB 523,,,
DB 1,checklist,,,,,,,,,DB 524,,,
DB 1,checklist,,,,,,,,,DB 525,,,
DB 1,checklist,,,,,,,,,DB 526,,,
,step,,,,,,,,EDB-H-L6-COM,,,,
DB 1,checklist,,,,,,,,,DB 601,,,
DB 1,checklist,,,,,,,,,DB 602,,,
DB 1,checklist,,,,,,,,,DB 603,,,
DB 1,checklist,,,,,,,,,DB 604,,,
DB 1,checklist,,,,,,,,,DB 605,,,
DB 1,checklist,,,,,,,,,DB 606,,,
DB 1,checklist,,,,,,,,,DB 607,,,
DB 1,checklist,,,,,,,,,DB 608,,,
DB 1,checklist,,,,,,,,,DB 609,,,
DB 1,checklist,,,,,,,,,DB 610,,,
DB 1,checklist,,,,,,,,,DB 611,,,
DB 1,checklist,,,,,,,,,DB 612,,,
DB 1,checklist,,,,,,,,,DB 613,,,
DB 1,checklist,,,,,,,,,DB 614,,,
DB 1,checklist,,,,,,,,,DB 615,,,
DB 1,checklist,,,,,,,,,DB 616,,,
DB 1,checklist,,,,,,,,,DB 617,,,
DB 1,checklist,,,,,,,,,DB 618,,,
DB 1,checklist,,,,,,,,,DB 619,,,
DB 1,checklist,,,,,,,,,DB 620,,,
DB 1,checklist,,,,,,,,,DB 621,,,
DB 1,checklist,,,,,,,,,DB 622,,,
DB 1,checklist,,,,,,,,,DB 623,,,
DB 1,checklist,,,,,,,,,DB 624,,,
DB 1,checklist,,,,,,,,,DB 625,,,
,step,,,,,,,,EDB-H-L7-COM,,,,
DB 1,checklist,,,,,,,,,DB 701,,,
DB 1,checklist,,,,,,,,,DB 702,,,
DB 1,checklist,,,,,,,,,DB 703,,,
DB 1,checklist,,,,,,,,,DB 704,,,
DB 1,checklist,,,,,,,,,DB 705,,,
DB 1,checklist,,,,,,,,,DB 706,,,
DB 1,checklist,,,,,,,,,DB 707,,,
DB 1,checklist,,,,,,,,,DB 708,,,
DB 1,checklist,,,,,,,,,DB 709,,,
DB 1,checklist,,,,,,,,,DB 710,,,
DB 1,checklist,,,,,,,,,DB 711,,,
DB 1,checklist,,,,,,,,,DB 712,,,
DB 1,checklist,,,,,,,,,DB 713,,,
DB 1,checklist,,,,,,,,,DB 714,,,
DB 1,checklist,,,,,,,,,DB 715,,,
DB 1,checklist,,,,,,,,,DB 716,,,
DB 1,checklist,,,,,,,,,DB 717,,,
DB 1,checklist,,,,,,,,,DB 718,,,
DB 1,checklist,,,,,,,,,DB 719,,,
DB 1,checklist,,,,,,,,,DB 720,,,
DB 1,checklist,,,,,,,,,DB 721,,,
DB 1,checklist,,,,,,,,,DB 722,,,
DB 1,checklist,,,,,,,,,DB 723,,,
DB 1,checklist,,,,,,,,,DB 724,,,
DB 1,checklist,,,,,,,,,DB 725,,,
,step,,,,,,,,EDB-H-L8-COM,,,,
DB 1,checklist,,,,,,,,,DB 801,,,
DB 1,checklist,,,,,,,,,DB 802,,,
DB 1,checklist,,,,,,,,,DB 803,,,
DB 1,checklist,,,,,,,,,DB 804,,,
DB 1,checklist,,,,,,,,,DB 805,,,
DB 1,checklist,,,,,,,,,DB 806,,,
DB 1,checklist,,,,,,,,,DB 807,,,
DB 1,checklist,,,,,,,,,DB 808,,,
DB 1,checklist,,,,,,,,,DB 809,,,
DB 1,checklist,,,,,,,,,DB 810,,,
DB 1,checklist,,,,,,,,,DB 811,,,
DB 1,checklist,,,,,,,,,DB 812,,,
DB 1,checklist,,,,,,,,,DB 813,,,
DB 1,checklist,,,,,,,,,DB 814,,,
DB 1,checklist,,,,,,,,,DB 815,,,
DB 1,checklist,,,,,,,,,DB 816,,,
DB 1,checklist,,,,,,,,,DB 817,,,
DB 1,checklist,,,,,,,,,DB 818,,,
DB 1,checklist,,,,,,,,,DB 819,,,
DB 1,checklist,,,,,,,,,DB 820,,,
DB 1,checklist,,,,,,,,,DB 821,,,
DB 1,checklist,,,,,,,,,DB 822,,,
DB 1,checklist,,,,,,,,,DB 823,,,
DB 1,checklist,,,,,,,,,DB 824,,,
DB 1,checklist,,,,,,,,,DB 825,,,
,step,,,,,,,,EDB-H-L9-COM,,,,
DB 1,checklist,,,,,,,,,DB 901,,,
DB 1,checklist,,,,,,,,,DB 902,,,
DB 1,checklist,,,,,,,,,DB 903,,,
DB 1,checklist,,,,,,,,,DB 904,,,
DB 1,checklist,,,,,,,,,DB 905,,,
DB 1,checklist,,,,,,,,,DB 906,,,
DB 1,checklist,,,,,,,,,DB 907,,,
DB 1,checklist,,,,,,,,,DB 908,,,
DB 1,checklist,,,,,,,,,DB 909,,,
DB 1,checklist,,,,,,,,,DB 910,,,
DB 1,checklist,,,,,,,,,DB 911,,,
DB 1,checklist,,,,,,,,,DB 912,,,
DB 1,checklist,,,,,,,,,DB 913,,,
DB 1,checklist,,,,,,,,,DB 914,,,
DB 1,checklist,,,,,,,,,DB 915,,,
DB 1,checklist,,,,,,,,,DB 916,,,
DB 1,checklist,,,,,,,,,DB 917,,,
DB 1,checklist,,,,,,,,,DB 918,,,
DB 1,checklist,,,,,,,,,DB 919,,,
DB 1,checklist,,,,,,,,,DB 920,,,
DB 1,checklist,,,,,,,,,DB 921,,,
DB 1,checklist,,,,,,,,,DB 922,,,
DB 1,checklist,,,,,,,,,DB 923,,,
DB 1,checklist,,,,,,,,,DB 924,,,
DB 1,checklist,,,,,,,,,DB 925,,,
,step,,,,,,,,EDB-H-L10-COM,,,,
DB 1,checklist,,,,,,,,,DB 1001,,,
DB 1,checklist,,,,,,,,,DB 1002,,,
DB 1,checklist,,,,,,,,,DB 1003,,,
DB 1,checklist,,,,,,,,,DB 1004,,,
DB 1,checklist,,,,,,,,,DB 1005,,,
DB 1,checklist,,,,,,,,,DB 1006,,,
DB 1,checklist,,,,,,,,,DB 1007,,,
DB 1,checklist,,,,,,,,,DB 1008,,,
DB 1,checklist,,,,,,,,,DB 1009,,,
DB 1,checklist,,,,,,,,,DB 1010,,,
DB 1,checklist,,,,,,,,,DB 1011,,,
DB 1,checklist,,,,,,,,,DB 1012,,,
DB 1,checklist,,,,,,,,,DB 1013,,,
DB 1,checklist,,,,,,,,,DB 1014,,,
