"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3d321021-b6f6-41b6-88c0-a8434b527a36","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"09809baa-34c7-4f33-8234-7168558a1013","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01"
"c20e491f-d022-469c-8bf7-550e9fe1a85a","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-01","Apartment 1.04"
"48f3c31e-d642-4d59-aa4b-f7b4cad26fa4","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-01","Apartment 1.04","W-104-02 - W25"
"2df99b0c-b5f8-5790-bb38-973c5afd83ed","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","WANZ notes applied"
"13c5bbbe-5671-583c-bbab-0d526b10ecc2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Surface finish is compliant to standards"
"cfd3dce9-f4e1-59e7-a75e-e8c8563ed325","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Small Joint and back sealing correct"
"67e6b474-4af2-50a5-ac67-aff746f05dca","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Hardware is correct and correctly fitted"
"9fbb7cc7-ecf3-5297-a96c-cb5e04a4be2c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","01003 Liner adaptor fitted to specified centres"
"931c62a2-af88-5dea-b04c-04b9575e72dc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Item number & description written on adaptor"
"c55d659f-071d-59d4-b2a3-44ba604cb24e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Sizes are correct against job sheets"
"512bccd6-1ab8-530a-b692-ebe3af46e46f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Drainage correct as per APL manufacturing pack"
"9db68283-3713-58bf-a2c6-d007f93b4f71","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Sashes are fitted square and operating correctly"
"32f45719-8289-5cf0-906f-b4174151dd8c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Restrictor stays fitted where required"
"7cf67345-7283-5865-a970-56ee1dc928ff","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-11 - W75A","Correct beads supplied for site glazing"
"478ff816-e65d-459e-b881-8c06a8da991f","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13"
"a9a34048-48f4-5288-8708-1b3a67b1a635","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","WANZ notes applied"
"e77ef185-a66b-5d3c-b415-80ed9df6d86f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Surface finish is compliant to standards"
"2ba6b088-72a0-5de7-8698-a845aa728282","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Small Joint and back sealing correct"
"d92bf041-c738-5b51-9548-e097ac296a5d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Hardware is correct and correctly fitted"
"587ac3dd-e76e-50e2-bbb4-7e44e9ab02d6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","01003 Liner adaptor fitted to specified centres"
"c5abc230-e40f-5e1f-9c3f-8d6267fe2c70","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Item number & description written on adaptor"
"feeaf5c8-b4e8-577f-b7d1-acb61ada2506","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Sizes are correct against job sheets"
"eebc16c4-5e50-5649-b404-2f1858a0fdbe","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Drainage correct as per APL manufacturing pack"
"148749ba-4626-5237-a36c-3b3ed99269c6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Sashes are fitted square and operating correctly"
"1d2495ab-a7d2-58e0-979e-c93041b69fb4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Restrictor stays fitted where required"
"ef3bc18c-28c0-514d-aa39-2ccb8cf4369c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-08 - W13","Correct beads supplied for site glazing"
"f5af8e51-09c6-4e42-91d6-e3861afbc258","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23"
"17cddff3-d8e1-53ca-97af-7c8f9f093e39","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","WANZ notes applied"
"76a6408a-0d59-58c3-b648-1edb4b34988f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Surface finish is compliant to standards"
"07fd9095-47b6-5ba5-9dc8-6d7cf628afb7","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Small Joint and back sealing correct"
"c00c987b-646a-50ff-9313-2d00554ca0f5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Hardware is correct and correctly fitted"
"16a0eb4c-603b-54d6-bada-48a3d0f8f172","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","01003 Liner adaptor fitted to specified centres"
"41968870-2838-51cc-8d88-376511b3b386","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Item number & description written on adaptor"
"f9aa4b4b-3c35-573b-8ec4-ee1760b9ef55","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Sizes are correct against job sheets"
"10e69c46-ecea-5ae9-a19b-634bc7966771","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Drainage correct as per APL manufacturing pack"
"8939d614-d2ea-5d39-947c-7340b78a7253","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Sashes are fitted square and operating correctly"
"323f8414-2543-5c5d-b536-77289f68556c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Restrictor stays fitted where required"
"6697d549-938f-5d2c-a5f1-c5c9632e2773","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.06","W-406-07 - W23","Correct beads supplied for site glazing"
"73f81c2f-c4e7-426a-a1cd-2899c5a610df","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-02","Apartment 4.00"
"977fff45-19b3-4d5a-84eb-5c810d32146c","","checklist-flat","pass","Windows Manufacturing (with Stiffeners fitted)","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28"
"e324f456-487c-5726-9b46-40bad6120317","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","WANZ notes applied"
"9e8e7b26-e60d-540e-b527-a31431e4bd57","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Surface finish is compliant to standards"
"481cfad1-9e2a-55c3-8279-0de86bd449ad","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Small Joint and back sealing correct"
"460508fc-4556-5bbf-ac2f-97ab44d1365d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Hardware is correct and correctly fitted"
"4d41e609-0def-5e91-898f-c6315c3b233b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","01003 Liner adaptor fitted to specified centres"
"ed9af2f7-89fb-5a8d-ac3c-f1d4eb851708","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Item number & description written on adaptor"
"9add39d3-959e-5839-9748-c8d85cc9dc97","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Sizes are correct against job sheets"
"a6e8fecc-62f7-59ff-b1d1-066436637b33","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Drainage correct as per APL manufacturing pack"
"5530ebf0-a4b8-5fb9-ae1a-4e1d19caa7fe","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Sashes are fitted square and operating correctly"
"f338fb1b-3aa9-5cd9-8e78-0300bb18074e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Restrictor stays fitted where required"
"acf66984-ee6f-51c7-a01d-c8aaf427c9b5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Correct beads supplied for site glazing"
"7d4ca4e9-4603-58fe-890f-30e163f8d23c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-07 - W28","Stiffeners fitted - 25x50x2.5 Galvenised steel R.H.S fitted inside mullion"
"301b3617-481e-4666-a350-544d45293d1c","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13"
"bf09dc1e-096d-5fb9-b819-8af03c10270f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","WANZ notes applied"
"8deaef1c-9dd1-5359-a55a-55395299a7fb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Surface finish is compliant to standards"
"09294215-16c8-5db5-8fa0-902f0d505c81","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Small Joint and back sealing correct"
"7f7c82c1-cc89-57cb-93eb-3b2fb8e3ac11","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Hardware is correct and correctly fitted"
"fca205dc-6138-5825-acb1-d2fa70d70395","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","01003 Liner adaptor fitted to specified centres"
"77c77597-e9a4-530d-b374-26d91406ec8d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Item number & description written on adaptor"
"2a5d8c34-30ae-5802-90f9-300a8a767372","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Sizes are correct against job sheets"
"adece177-f806-5f6e-b8de-3b474208cb59","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Drainage correct as per APL manufacturing pack"
"5a361f60-cc5c-5794-ade2-3243f4600b15","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Sashes are fitted square and operating correctly"
"a0a5b724-d7c3-5d8f-9aef-6cf3222c8ff8","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Restrictor stays fitted where required"
"e9be1a9a-3b5a-521c-a294-a9e36598e265","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-06 - W13","Correct beads supplied for site glazing"
"c19668d6-651a-4ef5-8dfa-19b9063ea39e","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26"
"6c63aa8e-bfce-56b1-8fe9-ce6d9ffdc6a6","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","WANZ notes applied"
"43795b63-1f65-5e71-9f81-d951d165765c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Surface finish is compliant to standards"
"e17d8d9e-b32c-53cd-a0e9-27b00467abfb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Small Joint and back sealing correct"
"82a3acce-8dfa-58a8-83d1-2162ed222b76","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Hardware is correct and correctly fitted"
"885591c6-ded5-5800-becc-34784789401d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","01003 Liner adaptor fitted to specified centres"
"bea27d6f-b9a8-5037-9cb5-9f972c5714c3","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Item number & description written on adaptor"
"d3694667-f0b4-5a0d-83bd-8f2d99cdcdf8","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Sizes are correct against job sheets"
"dd10c87a-900e-5ab3-a80f-616f2d958453","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Drainage correct as per APL manufacturing pack"
"75c84d2f-8a35-5572-b1d2-1f4af406d5db","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Sashes are fitted square and operating correctly"
"f868041e-31f5-52d4-aa03-80f3b28d9396","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Restrictor stays fitted where required"
"d4420e8d-f7e8-5c17-9ebd-1188b582d0ee","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.00","W-400-05 - W26","Correct beads supplied for site glazing"
"43f94050-39ad-462b-ab0e-d3a4391ec407","","folder-normal","pass","","step","TRUE","FALSE","Manufacturing QA","7546-02","Apartment 4.09"
"98f806a0-66c5-4e1b-9fe6-4f1eeb024298","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A"
"0202280f-049e-548f-95ac-5547edd03418","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","WANZ notes applied"
"14b73b4d-3534-5a55-a6e1-3041deb919fb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Surface finish is compliant to standards"
"2f41ec96-9f52-55db-92e2-f144dc0389a4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Small Joint and back sealing correct"
"32d70355-8b1f-53b2-b806-bcf9cde4efe5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Hardware is correct and correctly fitted"
"9c797f7a-d8b6-5fc9-8acd-98aab558e4c1","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","01003 Liner adaptor fitted to specified centres"
"c87e9432-868d-59b1-a1fe-e3289b44fed4","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Item number & description written on adaptor"
"5382216d-a2d7-523a-be8a-b6a84cea846b","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Sizes are correct against job sheets"
"6c1d37ff-6b17-5441-9bfb-5fd632547a55","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Drainage correct as per APL manufacturing pack"
"0ca61917-2105-50ef-b592-14065789688d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Sashes are fitted square and operating correctly"
"8c951fcf-f5b7-5fa9-8c98-f04cb7237e96","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Restrictor stays fitted where required"
"af1501c2-357b-5985-90e6-834826a961af","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-10 - W26A","Correct beads supplied for site glazing"
"71915c06-5ba9-4cf5-9da7-b791e7322ca3","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13"
"d9bc8bf5-9f05-5387-ab16-ef7fd94a3baa","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","WANZ notes applied"
"e942dc02-d2b7-5dbe-bf9c-87ac9f7d1f84","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Surface finish is compliant to standards"
"a54f56ad-1da8-5d81-a22e-9a8087fe0f8c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Small Joint and back sealing correct"
"f3a2fe32-bf0c-5a2b-b7a5-659430a1d207","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Hardware is correct and correctly fitted"
"7875f652-b9ff-5bfb-8a1a-9fa7064feded","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","01003 Liner adaptor fitted to specified centres"
"d9d851ec-12c3-50a0-b731-d27a4344da1a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Item number & description written on adaptor"
"3a7ed9b4-e4c3-5b1b-954c-c9f54ced943f","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Sizes are correct against job sheets"
"e0716bc3-e99b-5805-9715-6aabff29b166","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Drainage correct as per APL manufacturing pack"
"2e5b2987-d9b2-5c25-9b6d-920c8ec9388e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Sashes are fitted square and operating correctly"
"23177d41-368c-5c61-81e5-ecb54e6a2ec3","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Restrictor stays fitted where required"
"d146a381-ed5e-597f-8298-1d1fbef961e2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-09 - W13","Correct beads supplied for site glazing"
"5034d8ce-33f6-4544-9bc8-62961eb3dd42","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13"
"f87f243f-6cfa-591c-8418-f2c4438e2600","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","WANZ notes applied"
"5d58eb29-e51b-5c48-9a38-271470074fff","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Surface finish is compliant to standards"
"d70cd50c-80e1-506a-9819-8143fb93e6b5","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Small Joint and back sealing correct"
"a456e545-cb51-54d4-96b1-0bd66068fa1d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Hardware is correct and correctly fitted"
"dc50cb16-7d6a-57d3-9d28-ff5b4ac71926","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","01003 Liner adaptor fitted to specified centres"
"52cdf114-8852-5b6d-9e2d-cfc7daafdb5e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Item number & description written on adaptor"
"54b51e3f-82cd-53b1-9e50-4c3168bd8105","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Sizes are correct against job sheets"
"ff2dfd4d-52f8-51dc-963f-307a6303e367","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Drainage correct as per APL manufacturing pack"
"e332b916-c402-5484-a881-3e64aa89187a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Sashes are fitted square and operating correctly"
"ead8b596-5bb2-59f4-ab38-f14d4fbae6eb","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Restrictor stays fitted where required"
"a73d5b24-cd9b-54e4-9704-fe05aa50617e","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-08 - W13","Correct beads supplied for site glazing"
"959ad690-a98e-4c24-a1ce-d2c067b5a9f3","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23"
"63a0e6b6-27b7-5870-8717-81a222767525","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","WANZ notes applied"
"8d432f5f-3fb5-5cda-bf58-4f0048d91daa","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Surface finish is compliant to standards"
"758b70c3-220c-56ab-8024-6c444874e55a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Small Joint and back sealing correct"
"38970794-9259-552c-8e00-a818427c348a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Hardware is correct and correctly fitted"
"e8531fc7-aac6-54f5-aea9-5d5e8e5d1c50","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","01003 Liner adaptor fitted to specified centres"
"e7d90e7a-3426-5388-bdee-36e126236b1c","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Item number & description written on adaptor"
"2032f676-d81f-5c02-b375-8e9eaecc2b11","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Sizes are correct against job sheets"
"4a746756-ee6e-5a16-8166-16b4755693ac","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Drainage correct as per APL manufacturing pack"
"213acc16-3c83-526b-9941-350ed1617063","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Sashes are fitted square and operating correctly"
"560097c9-9785-5f32-8eb9-333b2e165b27","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Restrictor stays fitted where required"
"ba4ef31d-da15-51eb-814f-6a0b3aa5deb2","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-07 - W23","Correct beads supplied for site glazing"
"7a476f5a-1395-441f-808c-b5ffe767819b","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21"
"927ae87e-ba28-5b8a-bc91-311ea77a551a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","WANZ notes applied"
"3552148b-7373-51ae-b26e-c9088f0f900a","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Surface finish is compliant to standards"
"c3192d5b-eb55-5544-bdae-052405453ad0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Small Joint and back sealing correct"
"0c4639bb-32e2-5fbf-b76b-77b940022a98","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Hardware is correct and correctly fitted"
"a9de8cce-892e-597e-badb-844bd385b1dc","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","01003 Liner adaptor fitted to specified centres"
"c22f89a1-71c0-581a-bb31-1a273380c991","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Item number & description written on adaptor"
"20e53ddd-1cf8-579d-af93-a69514d1a3ba","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Sizes are correct against job sheets"
"08f71fb7-05bf-5cde-8122-2e56f5846295","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Drainage correct as per APL manufacturing pack"
"0bd79d72-aecc-50f3-b798-58e74f003a64","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Sashes are fitted square and operating correctly"
"6af580f7-84a0-516d-aa03-7fa025edd8e0","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Restrictor stays fitted where required"
"b4028b36-655e-5f8a-9486-bbc5f3ab6471","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-06 - W21","Correct beads supplied for site glazing"
"665a7c85-2105-4603-bbf3-c104ae80a203","","checklist-flat","pass","Windows Manufacturing","checklist-flat","FALSE","FALSE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11"
"96e05601-1cc6-5b03-9679-71a260bf985d","","checkpoint-status","pass","","","TRUE","TRUE","Manufacturing QA","7546-02","Apartment 4.09","W-409-05 - W11","WANZ notes applied"
