"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
,,"Level 47","dynamic","level 47","scsa"
,,"Level 48","dynamic","level 48","scsa"
,,"Level 49","dynamic","level 49","scsa"
,,"Level 50","dynamic","level 50","scsa"
,,"Level 51","dynamic","level 51","scsa"
,,"Level 52","dynamic","level 52","scsa"
,,"Level 53","dynamic","scsa","level 53"
,,"Level 54","dynamic","level 54","scsa"
,,"Level 55","dynamic","level 55","scsa"
,,"Level 56","dynamic","level 56","scsa"
,,"Roof","dynamic","roof","scsa"
,"Columns"
,,"Rough In",,"rough in"
,,"Fit Off",,"fit off"
,,"Commissioning",,"commissioning"

"All Systems - Overall Progress"
,"Scope",,
,"Rows"
,,"Basements","dynamic","all systems","basements"
,,"Ground Floor","dynamic","all systems","ground floor"
,,"Level 1","dynamic","all systems","level 1"
,,"Level 2","dynamic","all systems","level 2"
,,"Level 3","dynamic","all systems","level 3"
,,"Level 4","dynamic","all systems","level 4"
,,"Level 5","dynamic","all systems","level 5"
,,"Level 6","dynamic","all systems","level 6"
,,"Level 7","dynamic","all systems","level 7"
,,"Level 8","dynamic","all systems","level 8"
,,"Level 9","dynamic","all systems","level 9"
,,"Level 10","dynamic","all systems","level 10"
,,"Level 11","dynamic","all systems","level 11"
,,"Level 12","dynamic","all systems","level 12"
,,"Level 13","dynamic","all systems","level 13"
,,"Level 14","dynamic","all systems","level 14"
,,"Level 15","dynamic","all systems","level 15"
,,"Level 16","dynamic","all systems","level 16"
,,"Level 17","dynamic","all systems","level 17"
,,"Level 18","dynamic","all systems","level 18"
,,"Level 19","dynamic","all systems","level 19"
,,"Level 20","dynamic","all systems","level 20"
,,"Level 21","dynamic","all systems","level 21"
,,"Level 22","dynamic","all systems","level 22"
,,"Level 23","dynamic","all systems","level 23"
,,"Level 24","dynamic","all systems","level 24"
,,"Level 25","dynamic","all systems","level 25"
,,"Level 26","dynamic","all systems","level 26"
,,"Level 27","dynamic","all systems","level 27"
,,"Level 28","dynamic","all systems","level 28"
,,"Level 29","dynamic","all systems","level 29"
,,"Level 30","dynamic","all systems","level 30"
,,"Level 31","dynamic","all systems","level 31"
,,"Level 32","dynamic","all systems","level 32"
,,"Level 33","dynamic","all systems","level 33"
,,"Level 34","dynamic","all systems","level 34"
,,"Level 35","dynamic","all systems","level 35"
,,"Level 36","dynamic","all systems","level 36"
,,"Level 37","dynamic","all systems","level 37"
,,"Level 38","dynamic","all systems","level 38"
,,"Level 39","dynamic","all systems","level 39"
,,"Level 40","dynamic","all systems","level 40"
,,"Level 41","dynamic","all systems","level 41"
,,"Level 42","dynamic","all systems","level 42"
,,"Level 43","dynamic","all systems","level 43"
,,"Level 44","dynamic","all systems","level 44"
,,"Level 45","dynamic","all systems","level 45"
,,"Level 46","dynamic","all systems","level 46"
,,"Level 47","dynamic","all systems","level 47"
,,"Level 48","dynamic","all systems","level 48"
,,"Level 49","dynamic","all systems","level 49"
,,"Level 50","dynamic","all systems","level 50"
,,"Level 51","dynamic","all systems","level 51"
,,"Level 52","dynamic","all systems","level 52"
,,"Level 53","dynamic","all systems","level 53"
,,"Level 54","dynamic","all systems","level 54"
,,"Level 55","dynamic","all systems","level 55"
,,"Level 56","dynamic","all systems","level 56"
,,"Roof","dynamic","all systems","roof"
,"Columns"
,,"Rough In",,"rough in"
,,"Fit Off",,"fit off"
,,"Commissioning",,"commissioning"

