"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4a81be08-2fc8-41cd-8d54-68cf7c0d9c03","","work-in-progress","","folder","TRUE","FALSE","Earthworks"
"4e98943e-42a5-4927-8119-5629e56322e2","","work-in-progress","","folder","TRUE","FALSE","Earthworks","BESS Pad"
"a7732ad5-3c4e-4c8d-827e-28a1c81b2d06","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall","Type 2"
"f61c890c-473e-4879-8df5-6bb09c08afda","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall","Type 2","Base Slab"
"8e42aeb7-a2a2-459d-a440-bd79276050a5","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall","Type 2","Wall"
"d14d8612-a092-4268-a274-6450a8c21e4f","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall","Type 3"
"cf865aa1-8e3b-4315-bb5e-b41dcb69e996","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall","Type 3","Base Slab"
"db184b20-47e7-42db-8299-48f2425dc6fb","","no-status-not-started","","folder","TRUE","FALSE","FRP","South Retaining Wall","Type 3","Wall"
"045877cd-d416-42d8-9efc-16bf486267c3","","work-in-progress","","folder","TRUE","FALSE","FRP","Lot 001 - Base Slab Pour #01"
"9a203011-531a-4daa-8ffd-38d08a4d6896","","work-in-progress","Lot Checks (Concrete Slabs)","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-ITP-002-02 - Concrete slabs - Lot checks"
"6d5f10a7-3b5a-4218-b2be-061cb58563cb","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete slabs","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-ITP-002-02 - Concrete slabs"
"f298f9be-4e96-4a94-a85b-74a3c628e290","","work-in-progress","RR-SEPD-BESS-FIC-002-00 - Concrete slabs","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-FIC-002-00 - Concrete slabs"
"6accdb79-15f8-4ccc-8d6c-30d028d6630d","","work-in-progress","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"f6a849e6-6467-4189-b5ab-790c8c6708ac","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.1"
"183648fe-e211-4cf1-b855-777041900a0a","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.2"
"b705fc33-943a-4ac5-af70-b46ea069cdc4","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.3"
"1cc12b00-dad5-43da-83e2-1b7cb516deae","","not-started","Add Concrete Pour Record","checklist","FALSE","FALSE","FRP","Lot 001 - Base Slab Pour #01","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","Concrete Pour Record","Load No.4"
"eb8f1edd-a0d1-4fb6-815d-19e8ba7e9c25","","work-in-progress","","folder","TRUE","FALSE","FRP","Lot 002 - Base Slab Pour #02"
"cfc0ec54-7475-47a7-b984-d134d625d89d","","work-in-progress","RR-SEPD-BESS-FIC-002-00 - Concrete slabs","checklist","FALSE","FALSE","FRP","Lot 002 - Base Slab Pour #02","RR-SEPD-BESS-FIC-002-00 - Concrete slabs"
"7950fafc-9d14-4f4c-8f44-2feb74405121","","not-started","RR-SEPD-BESS-ITP-002-02 - Concrete slabs","checklist","FALSE","FALSE","FRP","Lot 002 - Base Slab Pour #02","RR-SEPD-BESS-ITP-002-02 - Concrete slabs"
"47b3481e-6b29-4eea-b0fa-b8e139c054d0","","not-started","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record","checklist","FALSE","FALSE","FRP","Lot 002 - Base Slab Pour #02","RR-SEPD-BESS-QA-ITR-001-01 - Concrete Pour Record"
"69fc44cf-9176-4b75-bbdf-db9d0ce3ce87","","no-status-not-started","","folder","TRUE","FALSE","NCRs"
"619b67b5-7f61-4bcd-ac0a-f87274fe8d3c","","work-in-progress","","folder","TRUE","FALSE","Site Photos"
"ad9bfbb8-fb67-40ff-a85d-3f60397e5f39","","work-in-progress","","folder","TRUE","FALSE","Site Photos","November 2024"
"51ac935a-6a67-4ea3-ae97-10dda4db20a9","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.11"
"195cd535-31bc-404d-a57a-6f3817c32b24","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.12"
"d1c71d7b-8aba-4765-850a-07b45713c24e","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.13"
"82645ca7-197b-4319-aba7-64ae201bd110","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.14"
"ba0e32ba-e52c-4d8f-a710-8e7e1856df90","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.15"
"4f54a647-04bb-4b7b-948a-53d4ac36a0a3","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.16"
"f11e33b2-c637-4838-8ecb-3f0360f42602","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.17"
"6896f619-dd1e-4249-ac99-3b3c4cc25333","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.18"
"6b1d3ca3-124a-42e9-b574-83e8f09e10d9","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.19"
"a0230f42-ec40-44c7-beb9-57eed6f9aa3d","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.20"
"11ab3fbf-587d-4218-9897-1af520d9d93b","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.21"
"4756428c-990d-4b5e-b7b5-f4d0f2703994","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.22"
"6b55f124-faaa-4e9f-8bfc-08a9f2803cde","","not-started","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.23"
"3f55b3e0-ff3a-4ef1-b1c4-622a6bf664ec","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.25"
"576c520c-8e1b-48c0-a2cc-926c102e9841","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.26"
"12727a9f-bb19-4dd7-b5bb-30801b5abd6c","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.27"
"d1dbee01-7831-4807-8c64-a3b017724c6c","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.28"
"22df95ae-0b00-4868-b32a-b7581800cca2","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.29"
"f6e27ace-d203-4313-b61f-a3ac1a9bde68","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.30"
"fe502c19-bb7d-4a32-87a6-d572504a365b","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","November 2024","Project Photos 24.11.30 - Stockpile Delay"
"d45ba168-01cd-48c9-a361-3925920a8ffa","","work-in-progress","","folder","TRUE","FALSE","Site Photos","December 2024"
"6f41f066-041c-46c3-bee9-da56cb395609","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","December 2024","Project Photos 24.12.01"
"292f4632-9107-40c1-a490-3ad07eb64ad5","","pass","Project Photos","checklist","FALSE","FALSE","Site Photos","December 2024","Project Photos 24.12.02"
"72e3b36d-50f5-44b6-98c1-7243583510fc","","work-in-progress","Project Photos","checklist","FALSE","FALSE","Site Photos","December 2024","Project Photos 03.12.24"
"3eb48ae9-212f-4ea4-9f55-628ae7e21188","","no-status-not-started","","folder","TRUE","FALSE","Site Photos","January 2024"
"42b9c60d-4f7f-4148-9248-e83adb8eac1d","","no-status-not-started","","folder","TRUE","FALSE","Site Photos","February 2024"
"3cdc730a-48f3-438f-909c-dd048e4489b9","","no-status-not-started","","folder","TRUE","FALSE","Site Photos","March 2024"
