"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1d1e6a92-4c79-4cfd-b6a1-eea37e486c63","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"320e6e77-1cd7-4e50-97b7-0763c598e6c1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B"
"1288f73d-af33-474c-9d1d-c76834ed5bb1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground"
"a6ecec03-b91a-4fc3-bfca-7d236c26ca48","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground","50"
"aa175498-d48f-43d7-a719-d30f0e0cdc81","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","55","Speedpanel"
"e08955db-3666-4852-8685-f167c2a27f6f","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 10","56"
"87c35547-3f51-45ba-801b-28dee1af7789","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","56","Walls"
"4db63666-a284-49b5-8161-d15209fb7720","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","56","Ceilings"
"e8460055-0ca8-4007-89b8-0a26bbf4b8f0","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","56","Speedpanel"
"1bde4127-1e4b-48a5-ad13-441f610531c6","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 10","58"
"0e549a79-7069-4083-8bdd-034b64068f37","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","58","Walls"
"35b8456e-6a67-486b-aa58-c3e1af28e6a6","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","58","Ceilings"
"b75b706e-88a2-4224-9002-3c179ce1236b","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","58","Speedpanel"
"55357f2b-6dad-49c0-bfd4-207adf05eb0a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 10","59"
"9c59593b-b5a1-45ec-b22c-943ffb5e58e2","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","59","Walls"
"264b7be2-ddd1-4fe4-8fe4-6a159598d29c","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","59","Ceilings"
"29a5264b-ddd7-4a3c-a357-49b5c6fb7a67","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","59","Speedpanel"
"501477b4-b3d1-4138-8eb6-ae47696185a5","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 10","60"
"6e6a0a8a-eb92-4124-aef0-8b71b550dbb3","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","60","Walls"
"31f4f092-5a35-4728-9dc8-524c15de791f","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","60","Ceilings"
"4c7b5d84-87f7-4c19-bee9-d7428bcf30cc","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","60","Speedpanel"
"cb3bf65c-45e8-43b6-a6c9-426c29750a57","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 10","61"
"c38bf5d1-e574-44c7-a427-6c1ee61a1e83","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","61","Walls"
"a667dfd1-27a0-45fd-bcc2-228982caa591","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","61","Ceilings"
"18481722-d5fd-4da2-8bfc-28d4f46188ae","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 10","61","Speedpanel"
"4c41fca1-3f8e-4808-9c5c-f87416d09648","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11"
"b54bb36e-0ee3-4708-95bd-1c23566c2e3e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","50"
"590333c4-29c2-49b4-bbf9-d9128595b0fd","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","50","Walls"
"3ffdb3f2-51a3-4c5b-a26a-544175478852","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","50","Ceilings"
"c8beef22-7579-421b-9452-7c49b68e8c2a","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","50","Speedpanel"
"36ffd67a-e41a-4709-a835-3a2ec34b0d32","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","51"
"961bade5-5410-41ed-a2d1-db3e404df221","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","51","Walls"
"e986c47d-284f-4921-9948-df19036a8192","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","51","Ceilings"
"57851d90-b7f9-4878-a302-65a099303473","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","51","Speedpanel"
"c35dcf44-d9e8-4ccd-ae82-047c2c43583b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","52"
"aa3236dc-6144-499f-8387-8c38d5005ca4","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","52","Walls"
"26b87920-935f-452d-8bd9-fa11f78ccf39","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","52","Ceilings"
"057751c4-668a-4d03-99b5-18ab724eb3a9","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","52","Speedpanel"
"80e08134-4668-4808-a2d2-8388210ca058","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","53"
"2480bef8-d06a-41a1-aa9f-39907df682a3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","53","Walls"
"26c351ed-fefb-4196-adb1-ba38e6d3b918","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","53","Ceilings"
"1379c06b-240d-4e35-86e4-060db7aec3f0","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","53","Speedpanel"
"8208c3e0-7586-4df9-901b-b00aed3be38d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","55"
"da89c1ba-82de-4ecc-b275-e779a8adf775","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","55","Walls"
"4d6a9abf-b8a2-4d74-bf8a-f7e4f1923fd2","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","55","Ceilings"
"382a4c91-efe3-4cc8-873a-55544531ce38","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","55","Speedpanel"
"0107fef9-2c24-4245-bdda-3b40b4914461","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","56"
"cf5c757e-b00e-4d94-be02-3b1b47aa3aed","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","56","Walls"
"138f196b-82c3-40d3-ba89-961be73e3dfc","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","56","Ceilings"
"8e34439a-33eb-468e-b7ec-9d8bf46cd35c","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","56","Speedpanel"
"7694e25e-48ee-44a2-8dcd-83fadb0e4152","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","58"
"c4641551-3b7a-4c65-a320-99cbeeff52d3","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","58","Walls"
"e8a4b073-d156-44df-896c-dd3ff35db6dc","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","58","Ceilings"
"c94cce6f-d1db-448a-87bd-bd9c41c85656","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","58","Speedpanel"
"c49267ac-10dd-4420-88f5-bc05407d865d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","59"
"ce1c7bc9-6248-4e0f-84ab-fc450f9c7da1","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","59","Walls"
"ab288008-1edd-4cc4-a045-dec1a6e042da","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","59","Ceilings"
"98adb52c-ab5e-42c5-8d0a-b3b516901465","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","59","Speedpanel"
"f3349199-6485-45e1-a844-3f6a2352a877","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","60"
"ebe116ab-c6b8-4ff7-9b2b-022c772aa3c4","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","60","Walls"
"9b0a8838-5ea3-4dba-b802-ba72c92e9bb0","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","60","Ceilings"
"eabcd53e-0d30-4756-a4fe-f3c547b9c62a","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","60","Speedpanel"
"e4ca2788-889c-4250-9e2c-fea3c24e52a0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 11","61"
"e26a909d-4fd4-4c39-9b9f-07cecc9ce563","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","61","Walls"
"fe5cd811-589e-4d7e-8d39-f294a6863e0a","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","61","Ceilings"
"cb9f4924-5c11-4839-80b4-34eef80e3b99","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 11","61","Speedpanel"
"b3b04aad-2a72-4a4c-a031-9555092e9e6f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building B","Level 12"
"5882275e-3c56-4e16-b4e4-964afada7777","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","50"
"6283ac4e-1581-4e1f-8298-a7376be22a6f","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","50","Walls"
"79f4922f-0916-4649-b357-5e7a001547ef","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","50","Ceilings"
"c4ae4be2-0a55-4179-830a-206bc5f999a1","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","50","Speedpanel"
"722bd157-d963-4ff8-8e6c-e0f1bd305292","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","51"
"d730531a-ba4e-4259-87f4-5cd600180489","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","51","Walls"
"5d6537b5-a3fd-4abe-a862-adad80beeaf6","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","51","Ceilings"
"d1c1d2c3-a500-49ef-b6e1-0e584af17b43","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","51","Speedpanel"
"08c0aa51-8f3f-47d6-bcdf-ee3e6a75b4c6","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","52"
"c9515b84-6aa4-402c-a864-fec53ab4c597","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","52","Walls"
"ca0e6f57-78e9-4964-9b2d-7ef6e8f3ffe4","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","52","Ceilings"
"8705f165-e64d-460e-9f29-714517666618","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","52","Speedpanel"
"07cedfe0-a6f2-4ed4-92e9-5fa6a5f44f84","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","53"
"a95ca054-7697-4c4c-b80a-1f03b9b95a06","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","53","Walls"
"ba6ff6c9-8e44-430d-9839-b707014e201f","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","53","Ceilings"
"ade37f36-04b4-4645-ab58-1072f6341a4c","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","53","Speedpanel"
"e41c9944-5b86-430f-9fb7-39788930ad91","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","55"
"1a1759e8-81d2-4788-aa36-edbb5e0716de","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","55","Walls"
"1d00c334-451a-4395-9bc4-4e405b930d88","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","55","Ceilings"
"bad2db08-b646-40d2-983c-4188d278ee23","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","55","Speedpanel"
"63cc0ca7-8c3e-4af0-9e1d-1810b9639c51","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","56"
"0120d47c-d0d0-46b5-9036-2fe8d7c72a42","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","56","Walls"
"f97ab597-d924-4b2e-ad6b-5428b4bd75b2","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","56","Ceilings"
"1f4e575d-0b5e-49a7-953b-117d7ebdf79a","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","56","Speedpanel"
"3aa1aada-e78e-4045-92de-8e3f9f016aa4","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","58"
"1c4a8942-a2a6-4769-9b55-978c6337e27f","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","58","Walls"
"87803c10-458d-4208-bb4a-1b7e1a84d1ba","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","58","Ceilings"
"f8914522-3ff4-448f-a266-1eb638c2ea9e","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","58","Speedpanel"
"2568971c-1a12-429b-80c2-121024252677","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","59"
"fca7c5b1-c370-401a-8bf3-a8e423cd889b","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","59","Walls"
"20f2a6a3-20df-426f-a74c-be3d4fdd5084","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","59","Ceilings"
"e499dc9a-1940-4136-807e-f14a351d3f3d","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","59","Speedpanel"
"66b44622-4f17-414e-9363-0cc85b702f03","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","60"
"251ec5eb-00af-45a2-970c-f649653cb37d","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","60","Walls"
"c9e23b7b-bd24-4e16-8c4d-bc1a114c90df","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","60","Ceilings"
"7db8c7cc-890e-4524-a97b-ae79c0d0bab3","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","60","Speedpanel"
"1a0c3629-82f0-492c-942d-8455b0a0ae16","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 12","61"
"5c7c6c73-c455-4e25-8eb5-5308e7a39177","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","61","Walls"
"75078503-c0c1-40e4-b2c5-ce4fc3445f3c","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","61","Ceilings"
"f1b2c6e9-05ab-4671-818a-1aca7312a9f1","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 12","61","Speedpanel"
"78bed1ec-317c-47f0-b4c8-b01d5278c32a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13"
"4e61d891-1acd-41b1-b15e-8ac25705be1c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","50"
"19b18bc1-2fca-4507-b5a8-4e98bc7358bb","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","50","Walls"
"bc45e7be-5cde-4c21-8513-37281723f4ce","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","50","Ceilings"
"bcf043f6-a55b-48b0-ab74-402723f3ec4a","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","50","Speedpanel"
"70e3df0f-f8dc-4695-ba88-324971dbec6b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","51"
"45a68efa-ed86-4b6d-9034-227bb596ede0","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","51","Walls"
"bb5f1234-4ff7-4646-a41c-53d63f848098","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","51","Ceilings"
"848ada7a-ed70-4055-b1ba-d28da5ea3c5a","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","51","Speedpanel"
"3f96f1e8-7877-42a0-936a-8b13a69d187f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","52"
"35b8ab14-ed3e-4280-b173-472983aadda4","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","52","Walls"
"5c542e88-863b-4670-a63b-ebd9ecd61b8e","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","52","Ceilings"
"a990f42a-2de6-4cd5-8d20-cc1d95904f03","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","52","Speedpanel"
"5bfb4b44-9a48-4469-a37d-d91528d187a3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","53"
"c6327fdb-656c-4b17-bb97-193fb01f987e","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","53","Walls"
"fa90496a-5734-4619-83f8-8ef2612ef8dc","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","53","Ceilings"
"8f70db56-0585-40c2-82ab-4ed8a8211a17","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","53","Speedpanel"
"6cf8be44-7932-4e56-9726-cb2e59ed2ac2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","55"
"41768af5-a7e5-4e29-833a-ad179304fec6","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","55","Walls"
"4ca573d9-6f0d-4728-9619-72c9563e7edf","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","55","Ceilings"
"58a41969-26eb-4297-bd30-1643b671556d","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","55","Speedpanel"
"0f17a2ce-037e-453f-accb-c18172e1c4b8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","56"
"4d57b5e7-a202-42f8-8755-f343bb670bd1","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","56","Walls"
"2055352c-31fe-4c20-b68d-e70ade1b3eed","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","56","Ceilings"
"c2608fd0-d698-4716-80ad-099c8f2c8662","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","56","Speedpanel"
"78574651-49d6-4205-90ce-52d915ab16b9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","58"
"b7848eba-e3a2-4ebc-aaf6-f1647855ca17","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","58","Walls"
"61962783-a309-405b-8a69-1c8902a3a58f","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","58","Ceilings"
"490425de-ee17-42cd-b14d-34e8ebb81e38","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","58","Speedpanel"
"f4dfd98f-90f6-4a1e-8bb9-e3b9e9ca1d3d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 13","59"
"4f78649a-a0c1-42c2-af19-b8015424774a","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","59","Walls"
"9bef69c4-b8a9-4f36-bf53-9277da335c46","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","59","Ceilings"
"8a6fe8e6-8158-425b-8517-2945c8d8e29f","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","59","Speedpanel"
"c5e86bd7-e423-413b-af55-ee08f3dcc88c","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Level 13","60"
"cb5ad56c-b2c9-412a-a9fb-f3e87d27ef54","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","60","Walls"
"e914b0d9-564b-41bc-b5d5-a5b3cd1263cd","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","60","Ceilings"
"432817a3-5250-43cd-a05a-9e961448282f","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","60","Speedpanel"
"abdbf15f-3103-41c3-895d-6f266c2d4378","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","Building B","Level 13","61"
"194cf6f9-c878-47aa-a41c-8a3f45958709","","checklist-flat","","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","61","Walls"
"ba92d2c9-0848-4d3a-8f97-b19c4385dd99","","checklist-flat","","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","61","Ceilings"
"37c11961-e177-49f7-99bd-070cb3d4e973","","checklist-flat","","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Level 13","61","Speedpanel"
"7d0c6038-172b-45d6-9db9-52ae7ba02790","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D"
"3dd6c2c7-6453-4836-92f0-49d98c8f1382","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Ground"
"71dfefb2-0e8d-40ad-85ef-9f491f77700e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Ground","84"
"3b73fd50-4021-435d-90b3-63fe70ece929","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Ground","84","Walls"
"ea423e7d-e3a6-4fe8-8215-40ba0c40fe10","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Ground","84","Ceilings"
"06c9074f-e7d8-4933-aaf5-331af37a2077","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Ground","84","Speedpanel"
"b8a7f447-f42d-4bf6-aae2-0c073a2005e7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Ground","85"
"6a7cf24d-748a-4fef-8ebe-23ede7a50b88","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Ground","85","Speedpanel"
"f01a49c9-e17f-4dc1-bd5a-bb47910df5d4","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Ground","85","Walls"
"766052ca-6e09-4c97-a0fc-a57871fb5b48","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Ground","85","Ceilings"
"0a153f7b-373e-4cae-b226-abdfbd3e067c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 1"
"d2e8c89e-ce84-42d6-b63f-e607075cd734","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 1","85"
"69a39637-8d92-4383-9ec4-d894d4f78c90","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 1","85","Walls"
"c2a84d85-78cd-4ca8-b769-e91764569d52","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 1","85","Ceilings"
"d95a2ea3-0c74-445e-bda5-38539da3a8a9","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 1","85","Speedpanel"
"8f2d1bfd-67f4-408e-87a9-98af139ccdca","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 1","84"
"4cb2b703-c6a6-42a4-aaa0-f5d1c5a1548f","","checklist-flat","not-started","Wall Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 1","84","Walls"
"69967cd7-49c0-4bef-95b4-92451e646d59","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 1","84","Ceilings"
"a7b0b4b1-b921-4088-b775-e24e0b92426e","","checklist-flat","work-in-progress","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 1","84","Speedpanel"
"72356af7-75f0-4634-88d5-a078b27a5c0b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 2"
"8c7881ec-435e-45ce-b05f-8194797eeb06","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building D","Level 2","85"
