Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,
,,3A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3A,Balcony Wall and Ceiling- Framing and Sheeting,
,,3B - Wall Framing & Sheeting,,Site QA,Level 3,3B,Wall Framing & Sheeting,
,,3B - Suspended Framing,,Site QA,Level 3,3B,Suspended Framing,
,,3B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3B,Balcony Wall and Ceiling- Framing and Sheeting,
,,3C - Wall Framing & Sheeting,,Site QA,Level 3,3C,Wall Framing & Sheeting,
,,3C - Suspended Framing,,Site QA,Level 3,3C,Suspended Framing,
,,3C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3C,Balcony Wall and Ceiling- Framing and Sheeting,
,,3D - Wall Framing & Sheeting,,Site QA,Level 3,3D,Wall Framing & Sheeting,
,,3D - Suspended Framing,,Site QA,Level 3,3D,Suspended Framing,
,,3D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3D,Balcony Wall and Ceiling- Framing and Sheeting,
,,3E - Wall Framing & Sheeting,,Site QA,Level 3,3E,Wall Framing & Sheeting,
,,3E - Suspended Framing,,Site QA,Level 3,3E,Suspended Framing,
,,3E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3E,Balcony Wall and Ceiling- Framing and Sheeting,
,,3F - Wall Framing & Sheeting,,Site QA,Level 3,3F,Wall Framing & Sheeting,
,,3F - Suspended Framing,,Site QA,Level 3,3F,Suspended Framing,
,,3F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3F,Balcony Wall and Ceiling- Framing and Sheeting,
,,3G - Wall Framing & Sheeting,,Site QA,Level 3,3G,Wall Framing & Sheeting,
,,3G - Suspended Framing,,Site QA,Level 3,3G,Suspended Framing,
,,3G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3G,Balcony Wall and Ceiling- Framing and Sheeting,
,,3H - Wall Framing & Sheeting,,Site QA,Level 3,3H,Wall Framing & Sheeting,
,,3H - Suspended Framing,,Site QA,Level 3,3H,Suspended Framing,
,,3H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 3,3H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 3,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 3,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 3,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 3,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 3,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 3,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 3,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 3,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 5,grouping,Level 5,,,,
,,5A - Wall Framing & Sheeting,,Site QA,Level 5,5A,Wall Framing & Sheeting,
,,5A - Suspended Framing,,Site QA,Level 5,5A,Suspended Framing,
,,5A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5A,Balcony Wall and Ceiling- Framing and Sheeting,
,,5B - Wall Framing & Sheeting,,Site QA,Level 5,5B,Wall Framing & Sheeting,
,,5B - Suspended Framing,,Site QA,Level 5,5B,Suspended Framing,
,,5B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5B,Balcony Wall and Ceiling- Framing and Sheeting,
,,5C - Wall Framing & Sheeting,,Site QA,Level 5,5C,Wall Framing & Sheeting,
,,5C - Suspended Framing,,Site QA,Level 5,5C,Suspended Framing,
,,5C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5C,Balcony Wall and Ceiling- Framing and Sheeting,
,,5D - Wall Framing & Sheeting,,Site QA,Level 5,5D,Wall Framing & Sheeting,
,,5D - Suspended Framing,,Site QA,Level 5,5D,Suspended Framing,
,,5D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5D,Balcony Wall and Ceiling- Framing and Sheeting,
,,5E - Wall Framing & Sheeting,,Site QA,Level 5,5E,Wall Framing & Sheeting,
,,5E - Suspended Framing,,Site QA,Level 5,5E,Suspended Framing,
,,5E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5E,Balcony Wall and Ceiling- Framing and Sheeting,
,,5F - Wall Framing & Sheeting,,Site QA,Level 5,5F,Wall Framing & Sheeting,
,,5F - Suspended Framing,,Site QA,Level 5,5F,Suspended Framing,
,,5F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5F,Balcony Wall and Ceiling- Framing and Sheeting,
,,5G - Wall Framing & Sheeting,,Site QA,Level 5,5G,Wall Framing & Sheeting,
,,5G - Suspended Framing,,Site QA,Level 5,5G,Suspended Framing,
,,5G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5G,Balcony Wall and Ceiling- Framing and Sheeting,
,,5H - Wall Framing & Sheeting,,Site QA,Level 5,5H,Wall Framing & Sheeting,
,,5H - Suspended Framing,,Site QA,Level 5,5H,Suspended Framing,
,,5H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 5,5H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 5,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 5,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 5,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 5,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 5,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 5,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 5,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 5,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 6,grouping,Level 6,,,,
,,6A - Wall Framing & Sheeting,,Site QA,Level 6,6A,Wall Framing & Sheeting,
,,6A - Suspended Framing,,Site QA,Level 6,6A,Suspended Framing,
,,6A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6A,Balcony Wall and Ceiling- Framing and Sheeting,
,,6B - Wall Framing & Sheeting,,Site QA,Level 6,6B,Wall Framing & Sheeting,
,,6B - Suspended Framing,,Site QA,Level 6,6B,Suspended Framing,
,,6B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6B,Balcony Wall and Ceiling- Framing and Sheeting,
,,6C - Wall Framing & Sheeting,,Site QA,Level 6,6C,Wall Framing & Sheeting,
,,6C - Suspended Framing,,Site QA,Level 6,6C,Suspended Framing,
,,6C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6C,Balcony Wall and Ceiling- Framing and Sheeting,
,,6D - Wall Framing & Sheeting,,Site QA,Level 6,6D,Wall Framing & Sheeting,
,,6D - Suspended Framing,,Site QA,Level 6,6D,Suspended Framing,
,,6D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6D,Balcony Wall and Ceiling- Framing and Sheeting,
,,6E - Wall Framing & Sheeting,,Site QA,Level 6,6E,Wall Framing & Sheeting,
,,6E - Suspended Framing,,Site QA,Level 6,6E,Suspended Framing,
,,6E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6E,Balcony Wall and Ceiling- Framing and Sheeting,
,,6F - Wall Framing & Sheeting,,Site QA,Level 6,6F,Wall Framing & Sheeting,
,,6F - Suspended Framing,,Site QA,Level 6,6F,Suspended Framing,
,,6F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6F,Balcony Wall and Ceiling- Framing and Sheeting,
,,6G - Wall Framing & Sheeting,,Site QA,Level 6,6G,Wall Framing & Sheeting,
,,6G - Suspended Framing,,Site QA,Level 6,6G,Suspended Framing,
,,6G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6G,Balcony Wall and Ceiling- Framing and Sheeting,
,,6H - Wall Framing & Sheeting,,Site QA,Level 6,6H,Wall Framing & Sheeting,
,,6H - Suspended Framing,,Site QA,Level 6,6H,Suspended Framing,
,,6H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 6,6H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 6,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 6,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 6,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 6,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 6,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 6,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 6,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 6,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 7,grouping,Level 7,,,,
,,7A - Wall Framing & Sheeting,,Site QA,Level 7,7A,Wall Framing & Sheeting,
,,7A - Suspended Framing,,Site QA,Level 7,7A,Suspended Framing,
,,7A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7A,Balcony Wall and Ceiling- Framing and Sheeting,
,,7B - Wall Framing & Sheeting,,Site QA,Level 7,7B,Wall Framing & Sheeting,
,,7B - Suspended Framing,,Site QA,Level 7,7B,Suspended Framing,
,,7B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7B,Balcony Wall and Ceiling- Framing and Sheeting,
,,7C - Wall Framing & Sheeting,,Site QA,Level 7,7C,Wall Framing & Sheeting,
,,7C - Suspended Framing,,Site QA,Level 7,7C,Suspended Framing,
,,7C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7C,Balcony Wall and Ceiling- Framing and Sheeting,
,,7D - Wall Framing & Sheeting,,Site QA,Level 7,7D,Wall Framing & Sheeting,
,,7D - Suspended Framing,,Site QA,Level 7,7D,Suspended Framing,
,,7D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7D,Balcony Wall and Ceiling- Framing and Sheeting,
,,7E - Wall Framing & Sheeting,,Site QA,Level 7,7E,Wall Framing & Sheeting,
,,7E - Suspended Framing,,Site QA,Level 7,7E,Suspended Framing,
,,7E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7E,Balcony Wall and Ceiling- Framing and Sheeting,
,,7F - Wall Framing & Sheeting,,Site QA,Level 7,7F,Wall Framing & Sheeting,
,,7F - Suspended Framing,,Site QA,Level 7,7F,Suspended Framing,
,,7F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7F,Balcony Wall and Ceiling- Framing and Sheeting,
,,7G - Wall Framing & Sheeting,,Site QA,Level 7,7G,Wall Framing & Sheeting,
,,7G - Suspended Framing,,Site QA,Level 7,7G,Suspended Framing,
,,7G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7G,Balcony Wall and Ceiling- Framing and Sheeting,
,,7H - Wall Framing & Sheeting,,Site QA,Level 7,7H,Wall Framing & Sheeting,
,,7H - Suspended Framing,,Site QA,Level 7,7H,Suspended Framing,
,,7H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 7,7H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 7,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 7,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 7,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 7,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 7,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 7,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 7,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 7,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 8,grouping,Level 8,,,,
,,8A - Wall Framing & Sheeting,,Site QA,Level 8,8A,Wall Framing & Sheeting,
,,8A - Suspended Framing,,Site QA,Level 8,8A,Suspended Framing,
,,8A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8A,Balcony Wall and Ceiling- Framing and Sheeting,
,,8B - Wall Framing & Sheeting,,Site QA,Level 8,8B,Wall Framing & Sheeting,
,,8B - Suspended Framing,,Site QA,Level 8,8B,Suspended Framing,
,,8B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8B,Balcony Wall and Ceiling- Framing and Sheeting,
,,8C - Wall Framing & Sheeting,,Site QA,Level 8,8C,Wall Framing & Sheeting,
,,8C - Suspended Framing,,Site QA,Level 8,8C,Suspended Framing,
,,8C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8C,Balcony Wall and Ceiling- Framing and Sheeting,
,,8D - Wall Framing & Sheeting,,Site QA,Level 8,8D,Wall Framing & Sheeting,
,,8D - Suspended Framing,,Site QA,Level 8,8D,Suspended Framing,
,,8D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8D,Balcony Wall and Ceiling- Framing and Sheeting,
,,8E - Wall Framing & Sheeting,,Site QA,Level 8,8E,Wall Framing & Sheeting,
,,8E - Suspended Framing,,Site QA,Level 8,8E,Suspended Framing,
,,8E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8E,Balcony Wall and Ceiling- Framing and Sheeting,
,,8F - Wall Framing & Sheeting,,Site QA,Level 8,8F,Wall Framing & Sheeting,
,,8F - Suspended Framing,,Site QA,Level 8,8F,Suspended Framing,
,,8F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8F,Balcony Wall and Ceiling- Framing and Sheeting,
,,8G - Wall Framing & Sheeting,,Site QA,Level 8,8G,Wall Framing & Sheeting,
,,8G - Suspended Framing,,Site QA,Level 8,8G,Suspended Framing,
,,8G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8G,Balcony Wall and Ceiling- Framing and Sheeting,
,,8H - Wall Framing & Sheeting,,Site QA,Level 8,8H,Wall Framing & Sheeting,
,,8H - Suspended Framing,,Site QA,Level 8,8H,Suspended Framing,
,,8H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 8,8H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 8,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 8,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 8,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 8,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 8,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 8,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 8,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 8,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 9,grouping,Level 9,,,,
,,9A - Wall Framing & Sheeting,,Site QA,Level 9,9A,Wall Framing & Sheeting,
,,9A - Suspended Framing,,Site QA,Level 9,9A,Suspended Framing,
,,9A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9A,Balcony Wall and Ceiling- Framing and Sheeting,
,,9B - Wall Framing & Sheeting,,Site QA,Level 9,9B,Wall Framing & Sheeting,
,,9B - Suspended Framing,,Site QA,Level 9,9B,Suspended Framing,
,,9B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9B,Balcony Wall and Ceiling- Framing and Sheeting,
,,9C - Wall Framing & Sheeting,,Site QA,Level 9,9C,Wall Framing & Sheeting,
,,9C - Suspended Framing,,Site QA,Level 9,9C,Suspended Framing,
,,9C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9C,Balcony Wall and Ceiling- Framing and Sheeting,
,,9D - Wall Framing & Sheeting,,Site QA,Level 9,9D,Wall Framing & Sheeting,
,,9D - Suspended Framing,,Site QA,Level 9,9D,Suspended Framing,
,,9D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9D,Balcony Wall and Ceiling- Framing and Sheeting,
,,9E - Wall Framing & Sheeting,,Site QA,Level 9,9E,Wall Framing & Sheeting,
,,9E - Suspended Framing,,Site QA,Level 9,9E,Suspended Framing,
,,9E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9E,Balcony Wall and Ceiling- Framing and Sheeting,
,,9F - Wall Framing & Sheeting,,Site QA,Level 9,9F,Wall Framing & Sheeting,
,,9F - Suspended Framing,,Site QA,Level 9,9F,Suspended Framing,
,,9F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9F,Balcony Wall and Ceiling- Framing and Sheeting,
,,9G - Wall Framing & Sheeting,,Site QA,Level 9,9G,Wall Framing & Sheeting,
,,9G - Suspended Framing,,Site QA,Level 9,9G,Suspended Framing,
,,9G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9G,Balcony Wall and Ceiling- Framing and Sheeting,
,,9H - Wall Framing & Sheeting,,Site QA,Level 9,9H,Wall Framing & Sheeting,
,,9H - Suspended Framing,,Site QA,Level 9,9H,Suspended Framing,
,,9H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 9,9H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 9,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 9,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 9,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 9,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 9,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 9,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 9,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 9,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,Columns,,,,,,,
,,Materials Inspected upon delivery,,Materials Inspected upon delivery,Wall Framing,,,
,,Wall framing dimension checked,,Wall framing dimension checked,Wall Framing,,,
,,Allowance for access panels & service penetration,,Allowance for access panels and service penetration,Wall Framing,,,
,,"Openings (incl. doors, windows, removable parts) installed",,"Openings (Including doors, windows, removable parts) installed to correct position and height, with right opening towards, plumb and square, as per Rondo designs",Wall Framing,,,
,,Plywood Noggins & structural stud installed for all fixtures,,Plywood Noggins and structural stud installed for all fixtures,Wall Framing,,,
,,Door & window Frame installed as per manufacturer's specs.,,Door and window Frame installed as per manufacturer's specification stud installed for all fixtures,Wall Framing,,,
,,Materials Inspected upon delivery,,Materials Inspected upon delivery,Sheeting (One Side),,,
,,Sheeting carried as per manufacturer’s specs.,,"Sheeting carried as per manufacturer’s specification, specified sheeting as per schedule. Ensuring correct layering and components and completed fixing as specification",Sheeting (One Side),,,
,,Caulking to acoustic/fire/smoke/details.,,Caulking to acoustic / fire / smoke/ details.,Sheeting (One Side),,,
,,Penetration sheeted & sealed as per builder's drawings,,Penetration sheeted and sealed as per builder's drawings,Sheeting (One Side),,,
,,All in wall Services signed off by other trades,,"All in wall Services signed off by other trades, wall closeout checklist received by Lendlease",Sheeting (Close Wall),,,
,,Insulation completed as per acoustic report/partition plans/spec,,"Insulation completed as per acoustic report, partition plans and spec",Sheeting (Close Wall),,,
,,Plywood Noggins & structural stud installed for all FFE,,Plywood Noggins and structural stud installed for all FFE,Sheeting (Close Wall),,,
,,Close wall,,Close wall,Sheeting (Close Wall),,,
,,Caulking to acoustic/fire/smoke/details,,Caulking to acoustic / fire / smoke/ details,Sheeting (Close Wall),,,
,,Set & sand ready for painting,,Set and sand ready for painting,Sheeting (Close Wall),,,
,,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,,COMPREHENSIVE FIRST-OF-TYPE INSPECTION,Sheeting (Close Wall),,,
,,,,,,,,
ITP 003 Installation of Internal Partitions (L10-L20),,,,,,,,
,Scope,,,Site QA,,,,
,Rows,,,,,,,
,,Level 10,grouping,Level 10,,,,
,,10A - Wall Framing & Sheeting,,Site QA,Level 10,10A,Wall Framing & Sheeting,
,,10A - Suspended Framing,,Site QA,Level 10,10A,Suspended Framing,
,,10A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10A,Balcony Wall and Ceiling- Framing and Sheeting,
,,10B - Wall Framing & Sheeting,,Site QA,Level 10,10B,Wall Framing & Sheeting,
,,10B - Suspended Framing,,Site QA,Level 10,10B,Suspended Framing,
,,10B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10B,Balcony Wall and Ceiling- Framing and Sheeting,
,,10C - Wall Framing & Sheeting,,Site QA,Level 10,10C,Wall Framing & Sheeting,
,,10C - Suspended Framing,,Site QA,Level 10,10C,Suspended Framing,
,,10C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10C,Balcony Wall and Ceiling- Framing and Sheeting,
,,10D - Wall Framing & Sheeting,,Site QA,Level 10,10D,Wall Framing & Sheeting,
,,10D - Suspended Framing,,Site QA,Level 10,10D,Suspended Framing,
,,10D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10D,Balcony Wall and Ceiling- Framing and Sheeting,
,,10E - Wall Framing & Sheeting,,Site QA,Level 10,10E,Wall Framing & Sheeting,
,,10E - Suspended Framing,,Site QA,Level 10,10E,Suspended Framing,
,,10E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10E,Balcony Wall and Ceiling- Framing and Sheeting,
,,10F - Wall Framing & Sheeting,,Site QA,Level 10,10F,Wall Framing & Sheeting,
,,10F - Suspended Framing,,Site QA,Level 10,10F,Suspended Framing,
,,10F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10F,Balcony Wall and Ceiling- Framing and Sheeting,
,,10G - Wall Framing & Sheeting,,Site QA,Level 10,10G,Wall Framing & Sheeting,
,,10G - Suspended Framing,,Site QA,Level 10,10G,Suspended Framing,
,,10G - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10G,Balcony Wall and Ceiling- Framing and Sheeting,
,,10H - Wall Framing & Sheeting,,Site QA,Level 10,10H,Wall Framing & Sheeting,
,,10H - Suspended Framing,,Site QA,Level 10,10H,Suspended Framing,
,,10H - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 10,10H,Balcony Wall and Ceiling- Framing and Sheeting,
,,OMKT Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 10,OMKT Corridor,Corridor Wall Framing & Sheeting,
,,OMKT Corridor - Corridor Suspended Framing,,Site QA,Level 10,OMKT Corridor,Corridor Suspended Framing,
,,OMKT Corridor - Garbage Room Suspended Framing,,Site QA,Level 10,OMKT Corridor,Garbage Room Suspended Framing,
,,OMKT Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 10,OMKT Corridor,Garbage Room Wall Framing & Sheeting,
,,KWH Corridor - Corridor Wall Framing & Sheeting,,Site QA,Level 10,KWH Corridor,Corridor Wall Framing & Sheeting,
,,KWH Corridor - Corridor Suspended Framing,,Site QA,Level 10,KWH Corridor,Corridor Suspended Framing,
,,KWH Corridor - Garbage Room Suspended Framing,,Site QA,Level 10,KWH Corridor,Garbage Room Suspended Framing,
,,KWH Corridor - Garbage Room Wall Framing & Sheeting,,Site QA,Level 10,KWH Corridor,Garbage Room Wall Framing & Sheeting,
,,Level 11,grouping,Level 11,,,,
,,11A - Wall Framing & Sheeting,,Site QA,Level 11,11A,Wall Framing & Sheeting,
,,11A - Suspended Framing,,Site QA,Level 11,11A,Suspended Framing,
,,11A - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11A,Balcony Wall and Ceiling- Framing and Sheeting,
,,11B - Wall Framing & Sheeting,,Site QA,Level 11,11B,Wall Framing & Sheeting,
,,11B - Suspended Framing,,Site QA,Level 11,11B,Suspended Framing,
,,11B - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11B,Balcony Wall and Ceiling- Framing and Sheeting,
,,11C - Wall Framing & Sheeting,,Site QA,Level 11,11C,Wall Framing & Sheeting,
,,11C - Suspended Framing,,Site QA,Level 11,11C,Suspended Framing,
,,11C - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11C,Balcony Wall and Ceiling- Framing and Sheeting,
,,11D - Wall Framing & Sheeting,,Site QA,Level 11,11D,Wall Framing & Sheeting,
,,11D - Suspended Framing,,Site QA,Level 11,11D,Suspended Framing,
,,11D - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11D,Balcony Wall and Ceiling- Framing and Sheeting,
,,11E - Wall Framing & Sheeting,,Site QA,Level 11,11E,Wall Framing & Sheeting,
,,11E - Suspended Framing,,Site QA,Level 11,11E,Suspended Framing,
,,11E - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11E,Balcony Wall and Ceiling- Framing and Sheeting,
,,11F - Wall Framing & Sheeting,,Site QA,Level 11,11F,Wall Framing & Sheeting,
,,11F - Suspended Framing,,Site QA,Level 11,11F,Suspended Framing,
,,11F - Balcony Wall and Ceiling- Framing and Sheeting,,Site QA,Level 11,11F,Balcony Wall and Ceiling- Framing and Sheeting,
,,11G - Wall Framing & Sheeting,,Site QA,Level 11,11G,Wall Framing & Sheeting,
,,11G - Suspended Framing,,Site QA,Level 11,11G,Suspended Framing,
