Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,,,,,,,
28987ed5-1f44-5ffa-9e35-da6e3788ef85,,checkpoint-status,pass,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142602- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-009),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
65b38d61-75e3-5544-9e2a-8d3f521f4ab4,,checkpoint-status,pass,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142602- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-010),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
f6acf472-7d81-572d-b065-1f9d54652dc7,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142603 - Zone 3,FCU,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
d0cf62f2-69bc-58af-9e02-f367bf26afac,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142603 - Zone 3,FCU,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
700bdaf5-a0e8-5b2c-86e3-d3464786084c,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142603 - Zone 3,FCU,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-005),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
6ad6643c-835c-53fa-ab49-542bb36e10d9,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142603 - Zone 3,FCU,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-006),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
18cc6671-94cc-5955-ad7e-28f3a3579fbe,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Mercury Lane,B6 Platform,CRL-KRD-MEC-AES-DRG-142603 - Zone 3,Fire Damper,CRL-ITR-005 - Fan Coil Units (FDR-033),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
b15002da-d62a-5ad5-a158-8396c3a29789,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-143604 - Zone 4 & 9,FCU,CRL-ITR-005 - Fan Coil Units - (KRD-BEB6-ASS-FCU-004),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
ff74cc89-8689-5fc3-aea6-2aa57f7822a7,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-143604 - Zone 4 & 9,FCU,CRL-ITR-005 - Fan Coil Units - (KRD-BEB6-ASS-FCU-003),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
ef99a937-446b-5bb0-9eb7-0fa7d5eea9b0,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-143607 Zone 6 & 11,FCU,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
1a1163ef-086f-5111-ab18-714b28e568d6,,checkpoint-status,not-started,,,TRUE,TRUE,Karangahape Station,Platform,B6,CRL-KRD-MEC-AES-DRG-143607 Zone 6 & 11,FCU,CRL-ITR-005 - Fan Coil Units (KRD-MEB6-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
5410be43-efa6-51b0-8214-35a77f714d62,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
4dda308c-c65f-57ff-b2b4-47ba107bb6c5,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
535372c1-6ebf-5d1c-9445-b106753402e9,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-003),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
2e0f5248-7cf9-5aa3-bd62-335b117a458f,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-004),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
25d7ca40-2230-55a4-adca-edf0065fec07,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-005),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
a164731c-1297-5a04-a970-35a7d0a1dbcd,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-006),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
9d94bc77-ca60-5cea-9fdc-59a8c1d33232,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-007),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
10804b92-e364-5a1a-9145-a66d01430171,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L2,DUCTING - Drawing No. 142720 Zone 3,"FCUs (Seismic Drawing, Electrical QA Incomplete)",CRL-ITR-005 - Fan Coil Units (MTE-VBL2-ASS-FCU-008),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
55dd43b1-fdfe-5c0d-a72c-ec2cde361ba9,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
13a7419b-eed7-580b-83d5-7f5bd9d5ac96,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-003),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
3c04d5a0-b36a-5c22-ae1b-15f098ca3fed,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-004),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
44973cf2-1273-52cc-9de6-880dbd085673,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-005),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
d0e85447-80f0-5681-8ae0-a01afa450662,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-006),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
025af249-ea81-5928-9ef3-31ab7b5608ed,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-007),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
70ec9f3e-06ef-5f38-9ddc-a3ae7647d718,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-008),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
c68fc2c4-eee9-565b-8a2c-a53d77019431,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-009),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
aa53574b-da41-5d4c-8887-d169ee4874f2,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-010),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
85facd73-1609-5133-988f-213f8fb651ca,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-011),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
b6ec7a70-882d-5c2c-a044-05b296169827,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,L0,DUCTING - Drawing No. 142520- Zone 3,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBL0-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
12a66249-400f-5d89-af56-5aa0e0adf4ad,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,B1 Platform,DUCTING - Drawing No.-142220 Platform Zone 3,FCUs,"CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-001) (Seismic Drawing, SN, Electrical QA Incomplete)",Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
e041c790-21ef-5ce9-ac02-94f95670f983,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,B1 Platform,DUCTING - Drawing No.-142220 Platform Zone 3,FCUs,"CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-002) (Seismic Drawing, SN, Electrical QA Incomplete)",Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
1ca2ed29-405e-57fb-a8d2-357bb83915f5,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,B1 Platform,DUCTING - Drawing No.-142220 Platform Zone 3,FCUs,"CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-003) (Seismic Drawing, Electrical QA Incomplete)",Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
cdb83ad0-67e2-5e61-bae8-11a42673d0a8,,checkpoint-status,not-applicable,,,TRUE,TRUE,Mt. Eden Station,Ventilation Building,B1 Platform,DUCTING - Drawing No.-142220 Platform Zone 3,FCUs,"CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-004) (Seismic Drawing, Electrical QA Incomplete)",Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
3a7f1872-203a-521d-a875-fc87de476b3b,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
7ac3e8e6-18a1-5566-808d-0d178203e4e8,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
c23d8e02-866d-5697-9397-c539f07f23f5,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-003),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
e72d5c5a-e225-5b70-9928-682adccd74e0,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-004),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
844528d7-8a8b-5dfb-b4a5-b887da61224f,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-009),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
6fb63b51-bd4d-5afa-bf01-ab0ec0e94ec4,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-010),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
f88b2b62-e625-51e2-9b22-6c42e6eb12ab,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-011),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
c92972cb-6e7d-5df6-938d-1bbc92b8f00b,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 133201 (Piping) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-012),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
be20a63d-3c71-5a7b-8854-5d6c064a0265,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 143220 (Ducting) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-009),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
2d4b7272-ad93-5125-861b-47e9a976c257,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 143220 (Ducting) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-010),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
1ded4706-d219-5a0d-84a4-5aa43584378a,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 143220 (Ducting) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-011),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
61c8b572-eb69-5893-b640-6af91d9a4f8e,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,CRL Platform,Zone 3,Drawing No. 143220 (Ducting) B1,FCUs,CRL-ITR-005 - Fan Coil Units (MTE-VBB1-ASS-FCU-012),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,,
e9eb8010-a572-50c0-aaa3-4a3cd1b34e09,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-018),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
92142c87-c064-56f3-ae19-49f3cabebdd7,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-019),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
91e2d3df-da3a-57f0-b27d-d1e7b59a8c28,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-020),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
32d1577f-52c0-53b3-8a10-96e37eb6e49f,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-021),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
84a8055b-38dc-5553-8c51-65694fc5955c,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-022),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
656ab372-80b7-596a-9384-72ec4121c3d4,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-023),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
f240ba3d-bbb4-53a9-9008-ec0cecda0765,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-024),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
22de3732-97bb-5eb4-8159-644f03484d0c,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141620 -SHEET 1,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-025),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
7a39b0fa-10ef-5af5-b5c5-66d648297d9c,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
fdda48d2-b667-57eb-a275-b50ec0a61dc1,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
ea64e167-e917-5b7b-ab48-0ecf26869c9e,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-003),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
2c1e455e-9d0f-5c04-b53c-bbcac8626c30,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-004),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
7a52c3c9-cec5-5de1-bff0-46615e10b342,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-012),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
c5dd774a-7ea5-544f-9e1f-6cafc676d776,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-006),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
378d0a89-20f7-58dd-9b7d-5eed4e5edf6a,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-007),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
68b329b8-4d18-539d-adea-36a2e8c56624,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-008),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
ac4afd87-e43e-5fca-b66d-822b6b5c78d5,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-009),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
dead5b6d-6fed-5c90-b160-d413738d7fc0,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-010),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
7ee0a84c-bfb7-51c1-a27d-5f4e4b8da84a,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-011),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
3e80f0eb-0e6a-5ba3-be83-2a3de5ad0ab7,,checkpoint-status,pass,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-005),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
040fd0a5-a51a-543a-909b-e84790655b37,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,CCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-CCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
478550b4-ebf6-577a-93ac-50287ff21888,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.-141621- SHEET 2,CCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-CCU-002),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
3c1a4c92-d246-5479-a7a2-ebdd09f42f3d,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141622 -SHEET 3,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-013),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
97914d81-0511-5cf5-92f4-0bc17e670719,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141622 -SHEET 3,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-014),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
20b1fe8b-43cc-5b53-a898-c1e6b19f114f,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141622 -SHEET 3,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-015),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
995ef66a-5920-53e0-97a2-68c118cca62d,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141622 -SHEET 3,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-016),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
88f8acfb-32e3-58a6-b82c-fcebb398e138,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L1,DUCTING,Drawing No.- 141622 -SHEET 3,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL1-ASS-FCU-017),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
b780cddf-1507-51a7-8f63-4ac6c58112c8,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141020,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-005),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
0eddf512-609b-5763-b19e-b58ec5986057,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141020,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-00018),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
4eccb37a-6f09-56bd-a8f0-22a4d40c1284,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141020,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-00019),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
2420abb4-bb8c-5934-858e-af100756803f,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141020,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-001),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
ebeaee4f-d76c-52f6-8525-673cd6c12ff3,,checkpoint-status,not-started,,,TRUE,TRUE,Mt. Eden Station,Station Building,L0,DUCTING,DUCTING FOH - Drawing No. 141020,FCUs,CRL-ITR-005 - Fan Coil Units(MTE-STL0-ASS-FCU-004),Unit First Fix QA,Correct mountings / Springs Installed,,,,,,,,,,
