"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1d1e6a92-4c79-4cfd-b6a1-eea37e486c63","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"320e6e77-1cd7-4e50-97b7-0763c598e6c1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B"
"1288f73d-af33-474c-9d1d-c76834ed5bb1","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground"
"a6ecec03-b91a-4fc3-bfca-7d236c26ca48","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Building B","Lower Ground","50"
"446a2fd0-9932-433a-a09c-aaab2b43fa17","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","STAIR E1 GF.E.113","Ceilings (grid/sheeting)"
"ffc756ab-248e-4c72-89ff-38a462c80921","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","STAIR E1 GF.E.113","Plaster Walls Set Out"
"ff5e240b-8f67-4225-843c-ad2084ac8924","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","STAIR E1 GF.E.113","Plaster Walls Framing"
"6c6c3b56-6ed0-4142-b7ac-eafcfc818d15","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","STAIR E1 GF.E.113","Plaster Walls Sheeting"
"a1658492-ed81-4c90-804e-5879ccb4b1f8","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","STAIR E1 GF.E.113","Plaster Walls Finishing"
"c08a972a-7e20-45f5-9f9a-38eb8c47a0cb","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Ground","83","BALM HUB GF.E.051"
"609d11a5-e381-47c3-97f1-2fba370b9e4b","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","BALM HUB GF.E.051","Ceilings (grid/sheeting)"
"31b2cf57-4f48-4ab3-9275-c0e44ef03402","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","BALM HUB GF.E.051","Plaster Walls Set Out"
"2700f289-046c-4d19-a760-62dd912033e9","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","BALM HUB GF.E.051","Plaster Walls Framing"
"afdf204e-6a9c-4a40-b9dd-6f69ba51e437","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","BALM HUB GF.E.051","Plaster Walls Sheeting"
"ed31e956-6611-40ca-a3b9-a7b8ef868080","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Ground","83","BALM HUB GF.E.051","Plaster Walls Finishing"
"a531edc7-1a1e-4e23-a27a-536a78845f4c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1"
"cbea323c-6467-440b-9385-91f8794ad464","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80"
"da326bcd-962a-478d-8962-50b1a17979f8","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Wall Set Out."
"965baab1-f841-4f54-b8a5-fc4339d1e04e","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Wall Framing."
"348cd718-623b-44d5-a8dd-52015173468d","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Wall Sheeting."
"4ff91ec3-b874-4c37-a13b-3ab045ee938d","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Wall Finishing."
"2d65b04b-e95c-4276-be4d-2fe4a3f0648d","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Ceilings"
"1f07c955-8093-4126-a743-49632411a133","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","Speedpanel"
"ace01892-ddaf-4bd4-9d19-0df6e83f527e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013"
"ba4cb1a5-2774-482c-8e28-32bb1b071d8c","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013","Ceilings (grid/sheeting)"
"67b9ce91-70dd-412a-8d8a-ff1dc54459b1","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013","Soffit Lining"
"4d063976-11f4-4876-82c2-3fc11e60d448","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013","Plaster Walls Set Out"
"026a31af-4177-474b-b0f1-68a10c9158a1","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013","Plaster Walls Framing"
"61e3f4d5-b735-4307-87d2-53510c8903a8","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013","Plaster Walls Sheeting"
"1cde329e-1a23-4cf9-ab20-7316a7373706","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW LARGE 01.E.013","Plaster Walls Finishing"
"db616732-a0f1-4e6e-b902-6e1ebcb0f879","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","STORE 01.E.012"
"96cc2c06-4898-4a27-996b-817037beb846","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STORE 01.E.012","Ceilings (grid/sheeting)"
"cec7fb2b-fad7-457a-b0ad-41c4443514d6","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STORE 01.E.012","Plaster Walls Set Out"
"87666ff8-0423-4393-99d4-bbd3777fafb1","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STORE 01.E.012","Plaster Walls Framing"
"017191d5-cff1-4d27-a062-cc821033f788","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STORE 01.E.012","Plaster Walls Sheeting"
"0d5ccdd0-7765-499b-8222-35aa98ae8747","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STORE 01.E.012","Plaster Walls Finishing"
"baa47f96-a383-4018-a8ad-a58b52e7549f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW SMALL 01.E.017"
"17b62a2b-86d9-44dd-8c7e-dd0aa9f82b84","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW SMALL 01.E.017","Ceilings (grid/sheeting)"
"833eb370-dfd1-4dab-9e00-17b815a35d31","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW SMALL 01.E.017","Plaster Walls Set Out"
"5d939c52-620f-4881-9ddc-7535f27fde2e","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW SMALL 01.E.017","Plaster Walls Framing"
"ce3c5aba-6afd-4a76-a1a9-8dadc786309e","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW SMALL 01.E.017","Plaster Walls Sheeting"
"75361ce6-a47d-4720-9705-45226d1223b5","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","INTERVIEW SMALL 01.E.017","Plaster Walls Finishing"
"ba05a152-89d0-4a22-9dd0-f28385103bdd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","CIRC-NRSCIL 01.E.067"
"f2486352-f3e4-4e4a-9085-426667fd3b29","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","CIRC-NRSCIL 01.E.067","Ceilings (grid/sheeting)"
"7070dfdd-b748-4f4e-9f15-709505489b08","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","CIRC-NRSCIL 01.E.067","Plaster Walls Set Out"
"909157c8-93ce-474d-8eba-f52e39fcbfa7","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","CIRC-NRSCIL 01.E.067","Plaster Walls Framing"
"4a0c53f9-7f59-4dfc-b160-4bd2a85138f2","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","CIRC-NRSCIL 01.E.067","Plaster Walls Sheeting"
"31e1740e-66a7-425f-9424-73ab778c04c5","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","CIRC-NRSCIL 01.E.067","Plaster Walls Finishing"
"ac800bb7-1290-409b-8004-6846f28972ab","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","STAIR E2 01.E.159"
"571a8ac3-1631-4027-aa02-2a4e049c7dbf","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STAIR E2 01.E.159","Plaster Walls Set Out"
"31ec7d77-db18-408d-b7b1-32efd93341fd","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STAIR E2 01.E.159","Plaster Walls Framing"
"2c194274-60c4-4882-bc9f-b41d7f0f76a9","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STAIR E2 01.E.159","Plaster Walls Sheeting"
"5c9ab051-5c3d-475c-9df5-c045a8642196","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STAIR E2 01.E.159","Plaster Walls Finishing"
"f4ce0e81-6461-470f-b546-12f276969994","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","STAIR PRES 01.E.161"
"84652129-b944-488b-b796-6c7ea22a31aa","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","STAIR PRES 01.E.161","Speedpanel"
"e56a1412-1e22-41fe-8e07-3a7f31d6c5d5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","80","EXH 01.E.163"
"0b08704f-8eb1-4a9c-a524-0bde539c9d46","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","80","EXH 01.E.163","Speedpanel"
"e2e8c316-6afd-401f-8507-1074ef92031b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81"
"3ca71ac6-21d7-45e5-a76f-7e6bcab1d38f","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Wall Set Out."
"27d68bb7-89da-421d-b7db-49a59e9713da","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Wall Framing."
"0904059f-e50a-4468-874f-34e3ed8a3793","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Wall Sheeting."
"adde1e4d-c26e-460c-a6b0-72515f8827f9","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Wall Finishing."
"030bcd69-01b9-4f75-84bc-f66d4a6b6329","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Ceilings"
"eb0920f4-f3b2-43a8-9945-5ca04539554b","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","Speedpanel"
"a495e066-b048-427a-80b9-1f7ff4b8cf2b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","NEW IDEAS SPACE 01.E.070"
"ba130e80-f80e-4af2-ab84-9ac6f100f168","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","NEW IDEAS SPACE 01.E.070","Soffit Lining"
"caeb37c4-2980-4026-98b1-392e0dbc5d69","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","CIRC-NIS 01.E.002"
"4a1dea20-a7bb-437a-a8ba-5503a8274f49","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","CIRC-NIS 01.E.002","Ceilings (grid/sheeting)"
"2e287ba1-229d-4c41-8691-25ba01d447a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","AIRLOCK 01.E.001"
"a42346c6-4662-437b-ab29-249af4e8980a","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","AIRLOCK 01.E.001","Ceilings (grid/sheeting)"
"67622315-b173-41f9-bfa8-52e0facf8c29","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","AIRLOCK 01.E.001","Soffit Lining"
"93fd314f-9a01-437b-8783-4a9498c640a5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","COMM 01.E.155"
"126652d3-1760-4df0-99cf-e4cc80c9b2aa","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","COMM 01.E.155","Speedpanel"
"10b832a7-40a3-4481-9b77-deefbaf1a013","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","ELEC"
"92bb8abd-9612-4807-a056-77144cc2fee1","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","ELEC","Speedpanel"
"002d20fd-0433-4fc5-9bc0-88efa73b03f3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","MECH"
"5e79dfdc-c78a-43a4-b63b-b252a9049143","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","MECH","Speedpanel"
"6a44213e-f0d2-4f5a-bbb8-7ae984b9faaa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","LIFT LOBBY 01.E.069"
"00eb08b5-8ad0-49dd-b7d0-efd8b2b8fb4b","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","LIFT LOBBY 01.E.069","Ceilings (grid/sheeting)"
"c56bf8fc-c14f-46b1-b97c-6090aa2909c7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","81","TRAVEL 01.E.010"
"87b80a01-9768-4f08-88f8-af4d3e38f311","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","81","TRAVEL 01.E.010","Ceilings (grid/sheeting)"
"66d9945a-49d3-4a74-8382-f8db265f478d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82"
"90b03330-8169-4b4c-9d27-050eeabd261c","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Wall Set Out."
"1fd3eb73-e4b3-410e-95e4-e53903a04813","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Wall Framing."
"ddd67c4c-1e33-4eb8-9d09-513ba76ed61f","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Wall Sheeting."
"54d974d1-7981-451f-ac2e-44c8da794d4b","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Wall Finishing."
"364b63e3-99a9-41d2-a929-fa5bf0e26655","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Ceilings"
"6b0e081d-dad8-44fb-85c1-696917c69ac6","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","Speedpanel"
"35ef241c-a303-484a-b34c-d49f9e7b6b3c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016"
"62450704-5cb3-437c-b8eb-6a40d0659b59","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016","Ceilings (grid/sheeting)"
"bc4d1874-cd62-4de6-8bf3-c147c5109549","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016","Soffit Lining"
"83afe7ee-575b-474f-af26-3822f2dd8025","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016","Plaster Walls Set Out"
"df6d6cd1-2b29-4177-a712-f9012284bb4a","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016","Plaster Walls Framing"
"5eccdf95-c4f4-4a2c-adec-8803d4351337","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016","Plaster Walls Sheeting"
"b02f9e5e-43c0-42c6-a475-f85e389810e1","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.016","Plaster Walls Finishing"
"cfd514c4-c594-4d1c-804b-88cc96dfb6b4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015"
"fb70d206-6565-455d-b637-0382849c9050","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015","Ceilings (grid/sheeting)"
"8b9aeef4-0be9-4f89-80b8-5a0c7d96eb1c","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015","Soffit Lining"
"9ce0f5f7-38fb-4566-a2f8-66460f9df2a5","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015","Plaster Walls Set Out"
"aab3345b-7726-4ee6-983d-5db69bf16453","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015","Plaster Walls Framing"
"bb37df85-9c12-4511-92ce-005f96d2d4dc","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015","Plaster Walls Sheeting"
"112f4dc6-a4ac-4495-ae05-6eb1e40621d0","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","ANRM-NURSE 01.E.015","Plaster Walls Finishing"
"59c78a8b-29e4-448e-960a-22ec0216e512","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014"
"d160ad49-70a9-4892-a118-f0bc0418b695","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014","Ceilings (grid/sheeting)"
"516decd1-9147-405a-8fd9-25a89bd4f230","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014","Soffit Lining"
"da92992b-be59-4417-8ba7-cbe9d1f28c34","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014","Plaster Walls Set Out"
"ed350904-a7cf-4d69-9b7f-b75eacb54b26","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014","Plaster Walls Framing"
"8b5f03d7-a96b-4e11-8b83-00ad462c87b6","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014","Plaster Walls Sheeting"
"ee00f08d-74c0-4b82-9512-b8ef37cc0d03","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","NURSING RESEARCH LAB 2 01.E.014","Plaster Walls Finishing"
"26115a3f-ed6b-424c-aed9-4c70e5904230","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","COMM 01.E.152"
"49d4610e-19e5-4077-b5e0-e82b927ff393","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","COMM 01.E.152","Speedpanel"
"26159778-21b1-4f69-8ca1-f28bd1939a6d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","PIPE GF.E.154"
"a040edec-89d8-4cf5-8f2f-f19e1822ab80","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","PIPE GF.E.154","Speedpanel"
"b49f249e-a3bd-4bbc-962d-bbbd8691a19a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","RISER GF.E.151"
"86db5d8f-162d-4d16-ad49-54f8686ecb97","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","RISER GF.E.151","Speedpanel"
"afcaa73e-5cb2-41be-9c7c-a876314e3152","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","EXH 01.E.150"
"705e48bc-5cfd-49d9-a1b0-9979afa2e73b","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","EXH 01.E.150","Speedpanel"
"593c4fb8-d247-430e-98e3-ad0b156121f8","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","TRAVEL 01.E.006"
"32fe0c9e-58ce-434f-b2bb-63d289a7bf38","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","TRAVEL 01.E.006","Ceilings (grid/sheeting)"
"906e45df-4e35-4d42-bf8b-727dceceaff0","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","TRAVEL 01.E.006","Plaster Walls Set Out"
"94884538-195e-43a8-bc7c-7c4fcda5df7e","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","TRAVEL 01.E.006","Plaster Walls Framing"
"3aa7ae68-e075-41af-a892-93cd2895cbdb","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","TRAVEL 01.E.006","Plaster Walls Sheeting"
"6804d3b3-c96d-4354-bc6b-7ff0253670ac","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","TRAVEL 01.E.006","Plaster Walls Finishing"
"4c966914-a0f8-44bd-ab6e-b68f3426f64f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","EDB"
"fe6ceb83-5544-4b97-aedf-c8193e2755c2","","checklist-flat","not-started","Speedpanel Checklist (+Door Frames)","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","EDB","Speedpanel"
"91035a0b-e6a0-4224-a6c2-b9bef8911fee","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009"
"484420d6-f117-4e70-ab8d-aede33423935","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009","Ceilings (grid/sheeting)"
"9590d951-9be6-4e84-92a6-96a3b19ab167","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009","Soffit Lining"
"8554afcd-74ee-4f53-9324-ca1de7673a86","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009","Plaster Walls Set Out"
"a51d6786-809a-4ade-b297-1744910315e5","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009","Plaster Walls Framing"
"24501bf6-3bc0-487b-bfdf-be8a1c15562e","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009","Plaster Walls Sheeting"
"ee7aab93-22cf-481d-b23b-b4e11b81623b","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","82","WCPU M 01.E.009","Plaster Walls Finishing"
"8e35e89c-6c0a-462e-81bb-f61d3f86183b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","83"
"5b542edc-7058-4431-92b5-c35e205136b0","","checklist-flat","not-started","Wall Set Out","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Wall Set Out."
"20f5f343-afb7-42ab-87da-c9a1bcf5390f","","checklist-flat","not-started","Wall Framing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Wall Framing."
"dc268d3e-8235-4c12-9136-c9f41ad3bf2a","","checklist-flat","not-started","Wall Sheeting","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Wall Sheeting."
"f83701a1-322a-4e74-abe2-d00727c41249","","checklist-flat","not-started","Wall Finishing","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Wall Finishing."
"e7e4bc85-5afc-4c8e-a935-f6e89973731b","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Ceilings"
"877baa96-033e-4930-b83e-f498725b58f1","","checklist-flat","not-started","Speedpanel Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","Speedpanel"
"249ffbf1-7325-4eb4-bbdf-064ea81d9ef2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Building E","Level 1","83","WCPU F 01.E.008"
"7f9eb6ee-2d44-4f01-a5b8-baf3cd6cb018","","checklist-flat","not-started","Ceiling Checklist","checklist-flat","FALSE","FALSE","Site QA","Building E","Level 1","83","WCPU F 01.E.008","Ceilings (grid/sheeting)"
