"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","fail","","folder","TRUE","FALSE","Area 1"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","work-in-progress","","folder","TRUE","FALSE","Area 1","ITP 0001 - Clearing & Grubbing"
"197b9ac0-7d47-4a88-9d50-99847c3f5385","","pass","efb06602b4cc49af5f93fc42534a81b1a9fe52d07b356e4058c478f5596f06db","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-042- Memorial Park East - CH26145 - CH26220 - 600mm below Subgrade"
"36c891fc-a9fc-40f5-8100-8f07a9375ed3","","pass","efb06602b4cc49af5f93fc42534a81b1a9fe52d07b356e4058c478f5596f06db","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-045 - Hardy St - West Bound - CH16068  - CH16105 - 100 mm below   Subgrade"
"bac3a1f6-47d0-4305-a3f9-acea3411d0b2","","pass","efb06602b4cc49af5f93fc42534a81b1a9fe52d07b356e4058c478f5596f06db","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-046 - Memorial Park - CH16266 to CH16345 - WB - Subgrade "
"08990d1f-f6a5-43ad-af55-643cb8d7308d","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-047 - Memorial Park - CH16148 to CH16266 - WB - Subgrade"
"fbe6993c-30be-46ba-9e4c-476164775562","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-048- Memorial Park - CH26135 to CH26255 - EB - Subgrade"
"1f5f1149-f9ca-4657-8147-74d3c70a743f","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-049- Hume Hwy West Slither - CH70075 to CH70200  - Subgrade"
"f5ab721e-f617-4be7-898c-2b61c64c55c9","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-050 - Zone 3.1 - CH 15080 - 14860"
"997c82a6-1266-4719-849b-638fa582c979","","pass","1847022e4c829cf78d543c7b5a5689105d3c8ef580dbb9a21fcdee605e47a1ef","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-051 - Zone 3.1 - CH 14860 - 14760"
"624f9618-93f2-4007-8707-db7be47b4b99","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-052 Bridgewater Road Northern Median - CH25090 - CH25100 - Subgrade"
"de25b7af-6104-4f40-a770-d7791c5ed8b4","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-053 - Bridgewater Road Southern Median - CH25090 - CH25100 - Subgrade"
"7208a685-b3bc-49db-92fe-8c40aeb33026","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-054 - Bridgewater Road South East Corner - CH25115 - CH25120 - Subgrade"
"81dd176a-369f-4110-9bb6-173a55dff9bc","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-055 - Bridgewater Road  - CH25080 - CH25115 - Subgrade"
"92a06920-622f-447e-b912-9fa50a0da654","","fail","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-056 - Craigieburn Plaza Eastbound - CH25900 - CH26060 - Subgrade"
"b21a7ec8-d388-4279-87b4-b9d757e49219","","fail","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-057- Memorial Park - CH26330 to CH26350 - EB - Subgrade"
"9e7e5148-0de9-411b-9c06-b8489ae2366f","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-059- Zone 3.1 - Between Bridgewater Rd and Gate 3.1 - CH15070 to CH 15080 - WB - Subgrade"
"3500e5e2-1593-45c0-a9b1-afe504185a71","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-061 - Craigieburn Rd Westbound - CH16015 to CH16080"
"4f8aa80c-8df1-4693-be33-234b5973f2cd","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-062 - Zone 3.1 - Pavement type 7 - CH15040 to CH15060"
"a0b6c7d2-a6c7-4dab-9ae8-1e62352dde28","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-063 - Zone 3.2 - Clovelly west - CH14500 to CH14690"
"16e9c5be-fb33-4cab-947a-cf47faf8a0e2","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-064 - Zone 3.2 - Clovelly west 2nd layer - CH14500 to CH14690"
"d8327888-90c7-43e6-8ea7-14561ecf09e0","","pass","f3c1520f09cbb3e4ae782af8b272592a55873d2ecc89cd01514629fbd06902a9","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-065 - Zone 4.4 - Zone 4 West - CH13570 - CH13400"
"b46d2c3b-e9ad-4d24-b585-8bb423598e58","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-067 - Zone 3.1E CH15120 to CH15186"
"254e7b50-7124-4940-996a-a1e6ac4d6e6c","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-069 - Zone 3.3 - Pavement Type 1 - CH14420 to CH14500"
"3a8825f4-27b5-4827-b23b-fa14febb61af","","fail","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-070 - 3.1 E Subgrade Prep - Craigieburn Rd CH15187 to CH15217 WEST BOUND"
"4b3f4f38-485e-49b9-ad2c-c94fba8efad7","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-073- Zone 3.1W subgrade rectification - Slip lane bridgewater"
"826e1c02-fb6b-4246-9e7c-83458d2b1cb2","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-074- Zone 4 - Golf Course Driveway"
"179a120e-9a28-454a-94f4-8b3e0d293157","","pass","011c4b3ac9008cc212ea6fab9cd0fb77ff726d0c679e9a48c32a607d405ed427","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-075 - Zone 4 - Balyang Way"
"21cedf28-24a3-49ba-ac1e-b390f15aee7b","","fail","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-076 - Zone 3.2 - Belsay Pl - CH15330 - CH15338"
"62a685ab-5eee-4036-b02e-3ec90bc25c7b","","pass","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-077 - Zone 2 -  centre median north east Hanson intersection - CH15880 - CH15940"
"42598f9d-4534-41a2-aeef-6574de6f49da","","pass","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-079 - Zone 2 west of Hanson - Ch25680 to Ch25720"
"a168c77d-a6a4-416b-97a1-810ef14ae8cd","","pass","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-081 - Zone 4 - Dorchestor CH14360 TO CH14410"
"52c7a3c2-737a-420e-8dd4-d8674acdbd50","","fail","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-082 - Zone 3.1 Occo - CRG Rd EB - CH25232 - CH25302"
"732e7844-d6c2-4393-acc5-37a73055bf42","","fail","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-083 - Zone 3 east Craigeiburn Rd CH25429 to CH25513"
"054fce11-9aad-435f-9350-9a1fa4e6628a","","pass","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-084 - Zone 2 East - Craigieburn Rd Westbound CH15780 to CH15930"
"40c82ac9-2323-4b2d-85a4-7863823433a0","","pass","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-086 - Zone 2 West - Craigieburn Rd Westbound - CH15615 to CH15670"
"5b459935-8133-45c1-b283-b9abe9f5f825","","fail","023f9813d61c6ae5fd7adb52ac4f554537bffd46b95bb46ec5296e779d0000c3","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-087 - Zone 3.2 West - Clovelly  Westbound - CH14740 to CH14760"
"36642f0d-cf14-4d5e-92ae-0dc44c8e03b6","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-089 - Zone 4 - Craigieburn Rd CH14250 to CH14330"
"5b97dcd3-bc34-4347-b11a-6006d2ca7419","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-090 - Zone 2 Coffee shop type B - PT3"
"d035c34c-0390-438e-bfbb-7b16125f0289","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-091 - Area 1 Zone 2 Plaza drive way PT3 slithers"
"36bb650d-2c8a-43de-b306-aaa1195ea6e0","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-092 - East Dorchester PT6 subgrade"
"7b7d41b0-9ade-44a1-bd33-08184e2c9a00","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-093 - Zone 3 PT7"
"82c6a4f5-0144-44d5-a2dd-65b26346de42","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-095 - Zone 3 West Cimberwood PT6"
"c269df21-0c08-4691-97e2-e95ba502a156","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-096 - Zone 3 - East Dorchester PT1"
"56f72ae2-2fdd-452e-b31c-141f0149df14","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-097 - Zone 3 Selwyn - Rayfield PT3 wedges."
"d000bf05-6ee1-40a2-83b2-1415b1da4f43","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-098 - Zone 2 Coffee shop PT3 Driveway"
"ee4b3348-2eed-4c12-9f45-60fe2e66a597","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-099 - Zone 3 Dorchester bullnose PT1"
"c09e5775-61e8-4eb4-99d7-e6646a27a44e","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-100 - Zone 3 Dorchester PT6 islands"
"947f7136-7531-4fe9-9809-3eaf92b5aa42","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-101 - Zone 3 Rayfield PT7"
"405f8ea3-2c09-40d2-849e-ef18cebd5403","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-102 - Zone 4 Aitken to Balyang PT6 subgrade"
"995b756e-e38c-4afa-985d-50f3e09366da","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-103 - Zone 4 PT1 west of Lygon"
"8f0a256a-3dcd-4130-b904-fe780a7c5a73","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-104 - Zone 1 Walter St PT6"
"05d493f4-1279-4bed-85d4-50bf5991f571","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-105 - Zone 4 PT6 west of Lygon"
"27b344ee-bcbd-4cea-acad-d99e86ef6085","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-106 - Zone 3 Selwyn - Rayfield PT3 Subgrade"
"b37e9ad2-e649-45e7-bdbd-b6620f4c89a8","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-107 - Zone 4 Lygon to Dorchester PT6 subgrade"
"e2bda740-0552-4143-a403-7407d157909f","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-108 - Zone 3 Selwyn - Rayfield PT6 Subgrade"
"58cfdec2-68dc-4cc8-bd14-7ddd3d95aff8","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-109 - Zone 4 Lygon to medical PT 6 subgrade"
"2b157ede-f050-4263-99cd-1312e56b001a","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-110 - Zone 4 Aitken to Main PT2 Subgrade"
"80f1df90-51a4-4177-8f60-7252473e927a","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-111 - Zone 2 Plumpton Ave PT7"
"71301bfd-f237-4eec-9f14-0333d0e382e2","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-112 - Zone 4 Aitken to Main PT6 subgrade"
"a5bdb544-bdc7-45a5-8349-d3d31acf616d","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-113 - Zone 3 Selwyn PT5 SG"
"7e0d9b85-6b42-4b25-94cd-311ddce9d580","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-114 - Zone 3 Cimberwood East PT3 SG"
"dcca1f83-76eb-4bd3-aeeb-ae70889229e3","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-115 - Zone 3 Glade Ave PT3"
"0ba2bb01-e621-4042-99ef-6e2f81b88176","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-116 - Zone 3 Selwyn PT6 SG"
"6059604e-fbf7-44ff-b581-4d7392528d3a","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-118 - Zone 3 Cimberwood East PT7 SG"
"d7623876-182d-4184-baa3-c9ad59f93717","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-119 - Zone 4 Medical driveway subgrade"
"ba5df058-a79a-43a6-bf15-26bc4ec1772f","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-120 - Zone 3 Selwyn West PT6 SG"
"5e82cb8f-a058-4618-8e71-5b530f90b515","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-121 - Zone 4 Atiken intersection PT6 subgrade"
"b3101ce6-54e8-4717-b41a-a7b81e204af6","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-122 - Zone 3 West Cimberwood  PT7 SG"
"e3b51188-8a2e-49fd-8c33-cd7f44e88987","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-123 - Zone 4 Aitken east intersection PT2 subgrade"
"885956aa-b4ed-4496-a6f8-a65ce3c71695","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-124 - Zone 3 West Selwyn Pt7 SG"
"4b95f1e6-cb65-432d-97a4-107b4d21d561","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-125 - Zone 3 Glade from pit 135 to west of PT3 SG"
"6b2c1133-9c40-413c-b244-86ab4d0b5bc9","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-126 - Zone 3 Cimberwood West PT6 SG"
"985f0849-0cb6-43f9-a3ce-1bac95788138","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-127 - Zone 4 Main st Island PT6"
"90cab59c-9727-41bb-a951-a4f1492e25bb","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-128 - Zone 3 Glade West PT6 SG"
"6607c5e2-e5de-4851-8bfa-94dda6cd20cf","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-129 - Zone 3 Cimberwood East PT3 SG continuation"
"28d78302-d516-4192-800c-55d2db9fbe6c","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-130 - Zone 3 Glade North West PT6 SG"
"b30027e5-0cbc-4074-8909-22229b69726c","","fail","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-131 - Zone 3 Glade North West PT7 SG (Stab Sand)"
"e4695ec5-6ebf-4c2d-b260-e6c0fb94fdb3","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-132 - Zone 3 Glade North West PT6 SG from pit 79"
"c2d30479-c329-4865-91a6-8ef9becdbcb6","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-133 - Zone 3 Glade North West PT6 SG from pit 109 "
"901f637e-b463-41b3-afb4-3a8a4b4d7fa2","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-134 - Zone 3 Glade South West PT6 SG"
"c3eedb82-1d8d-4796-beca-fcc2369e1c39","","pass","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","checklist","FALSE","FALSE","Area 1","ITP 0006 - Excavation, Fill With Type B & Subgrade Prep","ITP-006-A1-LOT-135 - Zone 4 Lygon intersection PT6 North east island"
