resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
General Equipment Checklist,,checklist,,,,,GEF-4,,,,,,
General Equipment Checklist,,checklist,,,,,GEF-5,,,,,,
General Equipment Checklist,,checklist,,,,,GEF-6,,,,,,
General Equipment Checklist,,checklist,,,,,GEF-3.01,,,,,,
General Equipment Checklist,,checklist,,,,,GEF-3.02,,,,,,
General Equipment Checklist,,checklist,,,,,SPF-3.10,,,,,,
General Equipment Checklist,,checklist,,,,,SPF-3.03,,,,,,
General Equipment Checklist,,checklist,,,,,PEF-1,,,,,,
General Equipment Checklist,,checklist,,,,,PEF-2,,,,,,
General Equipment Checklist,,checklist,,,,,PEF-3,,,,,,
