Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Ground Floor - G.09 - Living Area ,,Site QA,Tiling,Ground Floor,G.09,Living Area,
,,Ground Floor - G.09 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.09,Laundry,Floor
,,Ground Floor - G.09 - Kitchen ,,Site QA,Tiling,Ground Floor,G.09,Kitchen,
,,Ground Floor - G.09 - Bathroom Floor,,Site QA,Tiling,Ground Floor,G.09,Bathroom,Floor
,,Ground Floor - G.09 - Terrace ,,Site QA,Tiling,Ground Floor,G.09,Terrace,
,,Ground Floor - G.10 - Bathroom 1 Floor,,Site QA,Tiling,Ground Floor,G.10,Bathroom 1,Floor
,,Ground Floor - G.10 - Bathroom 2 Floor,,Site QA,Tiling,Ground Floor,G.10,Bathroom 2,Floor
,,Ground Floor - G.10 - Laundry Floor,,Site QA,Tiling,Ground Floor,G.10,Laundry,Floor
,,Ground Floor - G.10 - Terrace 1 ,,Site QA,Tiling,Ground Floor,G.10,Terrace 1,
,,Ground Floor - G.10 - Small Terrace ,,Site QA,Tiling,Ground Floor,G.10,Small Terrace,
,,Ground Floor - G.external - External Paving ,,Site QA,Tiling,Ground Floor,G.external,External Paving,
,,Level 1,grouping,Level 1,,,,,
,,Level 1 - 1.01 - Living Area ,,Site QA,Tiling,Level 1,1.01,Living Area,
,,Level 1 - 1.01 - Kitchen ,,Site QA,Tiling,Level 1,1.01,Kitchen,
,,Level 1 - 1.01 - Laundry Floor,,Site QA,Tiling,Level 1,1.01,Laundry,Floor
,,Level 1 - 1.01 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.01,Bathroom 1,Floor
,,Level 1 - 1.01 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.01,Bathroom 2,Floor
,,Level 1 - 1.01 - Balcony ,,Site QA,Tiling,Level 1,1.01,Balcony,
,,Level 1 - 1.02 - Living Area ,,Site QA,Tiling,Level 1,1.02,Living Area,
,,Level 1 - 1.02 - Kitchen ,,Site QA,Tiling,Level 1,1.02,Kitchen,
,,Level 1 - 1.02 - Laundry Floor,,Site QA,Tiling,Level 1,1.02,Laundry,Floor
,,Level 1 - 1.02 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.02,Bathroom 1,Floor
,,Level 1 - 1.02 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.02,Bathroom 2,Floor
,,Level 1 - 1.02 - Balcony ,,Site QA,Tiling,Level 1,1.02,Balcony,
,,Level 1 - 1.03 - Kitchen ,,Site QA,Tiling,Level 1,1.03,Kitchen,
,,Level 1 - 1.03 - Laundry Floor,,Site QA,Tiling,Level 1,1.03,Laundry,Floor
,,Level 1 - 1.03 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.03,Bathroom 1,Floor
,,Level 1 - 1.03 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.03,Bathroom 2,Floor
,,Level 1 - 1.03 - Balcony 1 ,,Site QA,Tiling,Level 1,1.03,Balcony 1,
,,Level 1 - 1.03 - Small Balcony ,,Site QA,Tiling,Level 1,1.03,Small Balcony,
,,Level 1 - 1.04 - Living Area ,,Site QA,Tiling,Level 1,1.04,Living Area,
,,Level 1 - 1.04 - Bedroom ,,Site QA,Tiling,Level 1,1.04,Bedroom,
,,Level 1 - 1.04 - Kitchen ,,Site QA,Tiling,Level 1,1.04,Kitchen,
,,Level 1 - 1.04 - Laundry Floor,,Site QA,Tiling,Level 1,1.04,Laundry,Floor
,,Level 1 - 1.04 - Bathroom Floor,,Site QA,Tiling,Level 1,1.04,Bathroom,Floor
,,Level 1 - 1.04 - Balcony ,,Site QA,Tiling,Level 1,1.04,Balcony,
,,Level 1 - 1.05 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.05,Bathroom 1,Floor
,,Level 1 - 1.05 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.05,Bathroom 2,Floor
,,Level 1 - 1.05 - Laundry Floor,,Site QA,Tiling,Level 1,1.05,Laundry,Floor
,,Level 1 - 1.05 - Balcony ,,Site QA,Tiling,Level 1,1.05,Balcony,
,,Level 1 - 1.05 - Small Balcony ,,Site QA,Tiling,Level 1,1.05,Small Balcony,
,,Level 1 - 1.06 - Living Area ,,Site QA,Tiling,Level 1,1.06,Living Area,
,,Level 1 - 1.06 - Kitchen ,,Site QA,Tiling,Level 1,1.06,Kitchen,
,,Level 1 - 1.06 - Laundry Floor,,Site QA,Tiling,Level 1,1.06,Laundry,Floor
,,Level 1 - 1.06 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.06,Bathroom 1,Floor
,,Level 1 - 1.06 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.06,Bathroom 2,Floor
,,Level 1 - 1.06 - Balcony ,,Site QA,Tiling,Level 1,1.06,Balcony,
,,Level 1 - 1.07 - Living Area ,,Site QA,Tiling,Level 1,1.07,Living Area,
,,Level 1 - 1.07 - Kitchen ,,Site QA,Tiling,Level 1,1.07,Kitchen,
,,Level 1 - 1.07 - Laundry Floor,,Site QA,Tiling,Level 1,1.07,Laundry,Floor
,,Level 1 - 1.07 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.07,Bathroom 1,Floor
,,Level 1 - 1.07 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.07,Bathroom 2,Floor
,,Level 1 - 1.07 - Balcony ,,Site QA,Tiling,Level 1,1.07,Balcony,
,,Level 1 - 1.08 - Living Area ,,Site QA,Tiling,Level 1,1.08,Living Area,
,,Level 1 - 1.08 - Kitchen ,,Site QA,Tiling,Level 1,1.08,Kitchen,
,,Level 1 - 1.08 - Laundry Floor,,Site QA,Tiling,Level 1,1.08,Laundry,Floor
,,Level 1 - 1.08 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.08,Bathroom 1,Floor
,,Level 1 - 1.08 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.08,Bathroom 2,Floor
,,Level 1 - 1.08 - Balcony ,,Site QA,Tiling,Level 1,1.08,Balcony,
,,Level 1 - 1.09 - Living Area ,,Site QA,Tiling,Level 1,1.09,Living Area,
,,Level 1 - 1.09 - Kitchen ,,Site QA,Tiling,Level 1,1.09,Kitchen,
,,Level 1 - 1.09 - Laundry Floor,,Site QA,Tiling,Level 1,1.09,Laundry,Floor
,,Level 1 - 1.09 - Bathroom Floor,,Site QA,Tiling,Level 1,1.09,Bathroom,Floor
,,Level 1 - 1.09 - Balcony ,,Site QA,Tiling,Level 1,1.09,Balcony,
,,Level 1 - 1.1 - Living Area ,,Site QA,Tiling,Level 1,1.1,Living Area,
,,Level 1 - 1.1 - Kitchen ,,Site QA,Tiling,Level 1,1.1,Kitchen,
,,Level 1 - 1.1 - Laundry Floor,,Site QA,Tiling,Level 1,1.1,Laundry,Floor
,,Level 1 - 1.1 - Bathroom 1 Floor,,Site QA,Tiling,Level 1,1.1,Bathroom 1,Floor
,,Level 1 - 1.1 - Bathroom 2 Floor,,Site QA,Tiling,Level 1,1.1,Bathroom 2,Floor
,,Level 1 - 1.1 - Balcony 1 ,,Site QA,Tiling,Level 1,1.1,Balcony 1,
,,Level 1 - 1.1 - Small Balcony ,,Site QA,Tiling,Level 1,1.1,Small Balcony,
,,Level 1 - L1 Lift Lobby - Lift Lobby ,,Site QA,Tiling,Level 1,L1 Lift Lobby,Lift Lobby,
,,Level 2,grouping,Level 2,,,,,
,,Level 2 - 2.01 - Kitchen ,,Site QA,Tiling,Level 2,2.01,Kitchen,
,,Level 2 - 2.01 - Laundry Floor,,Site QA,Tiling,Level 2,2.01,Laundry,Floor
,,Level 2 - 2.01 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.01,Bathroom 1,Floor
,,Level 2 - 2.01 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.01,Bathroom 2,Floor
,,Level 2 - 2.01 - Balcony ,,Site QA,Tiling,Level 2,2.01,Balcony,
,,Level 2 - 2.02 - Living Area ,,Site QA,Tiling,Level 2,2.02,Living Area,
,,Level 2 - 2.02 - Study ,,Site QA,Tiling,Level 2,2.02,Study,
,,Level 2 - 2.02 - Bathroom Floor,,Site QA,Tiling,Level 2,2.02,Bathroom,Floor
,,Level 2 - 2.02 - Laundry Floor,,Site QA,Tiling,Level 2,2.02,Laundry,Floor
,,Level 2 - 2.02 - Kitchen ,,Site QA,Tiling,Level 2,2.02,Kitchen,
,,Level 2 - 2.02 - Ensuite ,,Site QA,Tiling,Level 2,2.02,Ensuite,
,,Level 2 - 2.02 - Terrace ,,Site QA,Tiling,Level 2,2.02,Terrace,
,,Level 2 - 2.03 - Living Area ,,Site QA,Tiling,Level 2,2.03,Living Area,
,,Level 2 - 2.03 - Kitchen ,,Site QA,Tiling,Level 2,2.03,Kitchen,
,,Level 2 - 2.03 - Laundry Floor,,Site QA,Tiling,Level 2,2.03,Laundry,Floor
,,Level 2 - 2.03 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.03,Bathroom 1,Floor
,,Level 2 - 2.03 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.03,Bathroom 2,Floor
,,Level 2 - 2.03 - Balcony 1 ,,Site QA,Tiling,Level 2,2.03,Balcony 1,
,,Level 2 - 2.03 - Small Balcony ,,Site QA,Tiling,Level 2,2.03,Small Balcony,
,,Level 2 - 2.04 - Kitchen ,,Site QA,Tiling,Level 2,2.04,Kitchen,
,,Level 2 - 2.04 - Laundry Floor,,Site QA,Tiling,Level 2,2.04,Laundry,Floor
,,Level 2 - 2.04 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.04,Bathroom 1,Floor
,,Level 2 - 2.04 - Balcony ,,Site QA,Tiling,Level 2,2.04,Balcony,
,,Level 2 - 2.05 - Kitchen ,,Site QA,Tiling,Level 2,2.05,Kitchen,
,,Level 2 - 2.05 - Laundry Floor,,Site QA,Tiling,Level 2,2.05,Laundry,Floor
,,Level 2 - 2.05 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.05,Bathroom 1,Floor
,,Level 2 - 2.05 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.05,Bathroom 2,Floor
,,Level 2 - 2.05 - Balcony 1 ,,Site QA,Tiling,Level 2,2.05,Balcony 1,
,,Level 2 - 2.05 - Small Balcony ,,Site QA,Tiling,Level 2,2.05,Small Balcony,
,,Level 2 - 2.06 - Living Area ,,Site QA,Tiling,Level 2,2.06,Living Area,
,,Level 2 - 2.06 - Kitchen ,,Site QA,Tiling,Level 2,2.06,Kitchen,
,,Level 2 - 2.06 - Laundry Floor,,Site QA,Tiling,Level 2,2.06,Laundry,Floor
,,Level 2 - 2.06 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.06,Bathroom 1,Floor
,,Level 2 - 2.06 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.06,Bathroom 2,Floor
,,Level 2 - 2.06 - Balcony ,,Site QA,Tiling,Level 2,2.06,Balcony,
,,Level 2 - 2.07 - Living Area ,,Site QA,Tiling,Level 2,2.07,Living Area,
,,Level 2 - 2.07 - Kitchen ,,Site QA,Tiling,Level 2,2.07,Kitchen,
,,Level 2 - 2.07 - Laundry Floor,,Site QA,Tiling,Level 2,2.07,Laundry,Floor
,,Level 2 - 2.07 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.07,Bathroom 1,Floor
,,Level 2 - 2.07 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.07,Bathroom 2,Floor
,,Level 2 - 2.07 - Balcony ,,Site QA,Tiling,Level 2,2.07,Balcony,
,,Level 2 - 2.08 - Living Area ,,Site QA,Tiling,Level 2,2.08,Living Area,
,,Level 2 - 2.08 - Kitchen ,,Site QA,Tiling,Level 2,2.08,Kitchen,
,,Level 2 - 2.08 - Laundry Floor,,Site QA,Tiling,Level 2,2.08,Laundry,Floor
,,Level 2 - 2.08 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.08,Bathroom 1,Floor
,,Level 2 - 2.08 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.08,Bathroom 2,Floor
,,Level 2 - 2.08 - Balcony 1 ,,Site QA,Tiling,Level 2,2.08,Balcony 1,
,,Level 2 - 2.08 - Small Balcony ,,Site QA,Tiling,Level 2,2.08,Small Balcony,
,,Level 2 - 2.09 - Living Area ,,Site QA,Tiling,Level 2,2.09,Living Area,
,,Level 2 - 2.09 - Kitchen ,,Site QA,Tiling,Level 2,2.09,Kitchen,
,,Level 2 - 2.09 - Laundry Floor,,Site QA,Tiling,Level 2,2.09,Laundry,Floor
,,Level 2 - 2.09 - Bathroom Floor,,Site QA,Tiling,Level 2,2.09,Bathroom,Floor
,,Level 2 - 2.09 - Balcony ,,Site QA,Tiling,Level 2,2.09,Balcony,
,,Level 2 - 2.1 - Kitchen ,,Site QA,Tiling,Level 2,2.1,Kitchen,
,,Level 2 - 2.1 - Laundry Floor,,Site QA,Tiling,Level 2,2.1,Laundry,Floor
,,Level 2 - 2.1 - Bathroom 1 Floor,,Site QA,Tiling,Level 2,2.1,Bathroom 1,Floor
,,Level 2 - 2.1 - Bathroom 2 Floor,,Site QA,Tiling,Level 2,2.1,Bathroom 2,Floor
,,Level 2 - 2.1 - Balcony 1 ,,Site QA,Tiling,Level 2,2.1,Balcony 1,
,,Level 2 - 2.1 - Small Balcony ,,Site QA,Tiling,Level 2,2.1,Small Balcony,
,,Level 2 - L2 Lift Lobby - Lift Lobby ,,Site QA,Tiling,Level 2,L2 Lift Lobby,Lift Lobby,
,,Level 3,grouping,Level 3,,,,,
,,Level 3 - 3.01 - Living Area ,,Site QA,Tiling,Level 3,3.01,Living Area,
,,Level 3 - 3.01 - Kitchen ,,Site QA,Tiling,Level 3,3.01,Kitchen,
,,Level 3 - 3.01 - Laundry Floor,,Site QA,Tiling,Level 3,3.01,Laundry,Floor
,,Level 3 - 3.01 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.01,Bathroom 1,Floor
,,Level 3 - 3.01 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.01,Bathroom 2,Floor
,,Level 3 - 3.01 - Balcony ,,Site QA,Tiling,Level 3,3.01,Balcony,
,,Level 3 - 3.02 - Living Area ,,Site QA,Tiling,Level 3,3.02,Living Area,
,,Level 3 - 3.02 - Study ,,Site QA,Tiling,Level 3,3.02,Study,
,,Level 3 - 3.02 - Kitchen ,,Site QA,Tiling,Level 3,3.02,Kitchen,
,,Level 3 - 3.02 - Laundry Floor,,Site QA,Tiling,Level 3,3.02,Laundry,Floor
,,Level 3 - 3.02 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.02,Bathroom 1,Floor
,,Level 3 - 3.02 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.02,Bathroom 2,Floor
,,Level 3 - 3.02 - Balcony ,,Site QA,Tiling,Level 3,3.02,Balcony,
,,Level 3 - 3.03 - Living Area ,,Site QA,Tiling,Level 3,3.03,Living Area,
,,Level 3 - 3.03 - Kitchen ,,Site QA,Tiling,Level 3,3.03,Kitchen,
,,Level 3 - 3.03 - Laundry Floor,,Site QA,Tiling,Level 3,3.03,Laundry,Floor
,,Level 3 - 3.03 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.03,Bathroom 1,Floor
,,Level 3 - 3.03 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.03,Bathroom 2,Floor
,,Level 3 - 3.03 - Balcony ,,Site QA,Tiling,Level 3,3.03,Balcony,
,,Level 3 - 3.03 - Small Balcony ,,Site QA,Tiling,Level 3,3.03,Small Balcony,
,,Level 3 - 3.04 - Living Area ,,Site QA,Tiling,Level 3,3.04,Living Area,
,,Level 3 - 3.04 - Bedroom ,,Site QA,Tiling,Level 3,3.04,Bedroom,
,,Level 3 - 3.04 - Kitchen ,,Site QA,Tiling,Level 3,3.04,Kitchen,
,,Level 3 - 3.04 - Laundry Floor,,Site QA,Tiling,Level 3,3.04,Laundry,Floor
,,Level 3 - 3.04 - Bathroom Floor,,Site QA,Tiling,Level 3,3.04,Bathroom,Floor
,,Level 3 - 3.04 - Balcony ,,Site QA,Tiling,Level 3,3.04,Balcony,
,,Level 3 - 3.05 - Living Area ,,Site QA,Tiling,Level 3,3.05,Living Area,
,,Level 3 - 3.05 - Kitchen ,,Site QA,Tiling,Level 3,3.05,Kitchen,
,,Level 3 - 3.05 - Laundry Floor,,Site QA,Tiling,Level 3,3.05,Laundry,Floor
,,Level 3 - 3.05 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.05,Bathroom 1,Floor
,,Level 3 - 3.05 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.05,Bathroom 2,Floor
,,Level 3 - 3.05 - Balcony ,,Site QA,Tiling,Level 3,3.05,Balcony,
,,Level 3 - 3.05 - Small Balcony ,,Site QA,Tiling,Level 3,3.05,Small Balcony,
,,Level 3 - 3.06 - Living Area ,,Site QA,Tiling,Level 3,3.06,Living Area,
,,Level 3 - 3.06 - Kitchen ,,Site QA,Tiling,Level 3,3.06,Kitchen,
,,Level 3 - 3.06 - Laundry Floor,,Site QA,Tiling,Level 3,3.06,Laundry,Floor
,,Level 3 - 3.06 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.06,Bathroom 1,Floor
,,Level 3 - 3.06 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.06,Bathroom 2,Floor
,,Level 3 - 3.06 - Balcony ,,Site QA,Tiling,Level 3,3.06,Balcony,
,,Level 3 - 3.07 - Living Area ,,Site QA,Tiling,Level 3,3.07,Living Area,
,,Level 3 - 3.07 - Kitchen ,,Site QA,Tiling,Level 3,3.07,Kitchen,
,,Level 3 - 3.07 - Laundry Floor,,Site QA,Tiling,Level 3,3.07,Laundry,Floor
,,Level 3 - 3.07 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.07,Bathroom 1,Floor
,,Level 3 - 3.07 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.07,Bathroom 2,Floor
,,Level 3 - 3.07 - Balcony ,,Site QA,Tiling,Level 3,3.07,Balcony,
,,Level 3 - 3.08 - Living Area ,,Site QA,Tiling,Level 3,3.08,Living Area,
,,Level 3 - 3.08 - Kitchen ,,Site QA,Tiling,Level 3,3.08,Kitchen,
,,Level 3 - 3.08 - Laundry Floor,,Site QA,Tiling,Level 3,3.08,Laundry,Floor
,,Level 3 - 3.08 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.08,Bathroom 1,Floor
,,Level 3 - 3.08 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.08,Bathroom 2,Floor
,,Level 3 - 3.08 - Balcony ,,Site QA,Tiling,Level 3,3.08,Balcony,
,,Level 3 - 3.08 - Small Balcony ,,Site QA,Tiling,Level 3,3.08,Small Balcony,
,,Level 3 - 3.09 - Living Area ,,Site QA,Tiling,Level 3,3.09,Living Area,
,,Level 3 - 3.09 - Kitchen ,,Site QA,Tiling,Level 3,3.09,Kitchen,
,,Level 3 - 3.09 - Laundry Floor,,Site QA,Tiling,Level 3,3.09,Laundry,Floor
,,Level 3 - 3.09 - Bathroom Floor,,Site QA,Tiling,Level 3,3.09,Bathroom,Floor
,,Level 3 - 3.09 - Balcony ,,Site QA,Tiling,Level 3,3.09,Balcony,
,,Level 3 - 3.1 - Living Area ,,Site QA,Tiling,Level 3,3.1,Living Area,
,,Level 3 - 3.1 - Kitchen ,,Site QA,Tiling,Level 3,3.1,Kitchen,
,,Level 3 - 3.1 - Laundry Floor,,Site QA,Tiling,Level 3,3.1,Laundry,Floor
,,Level 3 - 3.1 - Bathroom 1 Floor,,Site QA,Tiling,Level 3,3.1,Bathroom 1,Floor
,,Level 3 - 3.1 - Bathroom 2 Floor,,Site QA,Tiling,Level 3,3.1,Bathroom 2,Floor
,,Level 3 - 3.1 - Balcony ,,Site QA,Tiling,Level 3,3.1,Balcony,
,,Level 3 - 3.1 - Small Balcony ,,Site QA,Tiling,Level 3,3.1,Small Balcony,
,,Level 3 - L3 Lift Lobby - Lift Lobby ,,Site QA,Tiling,Level 3,L3 Lift Lobby,Lift Lobby,
,,Level 4,grouping,Level 4,,,,,
,,Level 4 - 4.01 - Living Area ,,Site QA,Tiling,Level 4,4.01,Living Area,
,,Level 4 - 4.01 - Kitchen ,,Site QA,Tiling,Level 4,4.01,Kitchen,
,,Level 4 - 4.01 - Laundry Floor,,Site QA,Tiling,Level 4,4.01,Laundry,Floor
,,Level 4 - 4.01 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.01,Bathroom 1,Floor
,,Level 4 - 4.01 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.01,Bathroom 2,Floor
,,Level 4 - 4.01 - Balcony ,,Site QA,Tiling,Level 4,4.01,Balcony,
,,Level 4 - 4.02 - Living Area ,,Site QA,Tiling,Level 4,4.02,Living Area,
,,Level 4 - 4.02 - Kitchen ,,Site QA,Tiling,Level 4,4.02,Kitchen,
,,Level 4 - 4.02 - Laundry Floor,,Site QA,Tiling,Level 4,4.02,Laundry,Floor
,,Level 4 - 4.02 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.02,Bathroom 1,Floor
,,Level 4 - 4.02 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.02,Bathroom 2,Floor
,,Level 4 - 4.02 - Balcony ,,Site QA,Tiling,Level 4,4.02,Balcony,
,,Level 4 - 4.03 - Kitchen ,,Site QA,Tiling,Level 4,4.03,Kitchen,
,,Level 4 - 4.03 - Laundry Floor,,Site QA,Tiling,Level 4,4.03,Laundry,Floor
,,Level 4 - 4.03 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.03,Bathroom 1,Floor
,,Level 4 - 4.03 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.03,Bathroom 2,Floor
,,Level 4 - 4.03 - Balcony ,,Site QA,Tiling,Level 4,4.03,Balcony,
,,Level 4 - 4.03 - Small Balcony ,,Site QA,Tiling,Level 4,4.03,Small Balcony,
,,Level 4 - 4.04 - Living Area ,,Site QA,Tiling,Level 4,4.04,Living Area,
,,Level 4 - 4.04 - Kitchen ,,Site QA,Tiling,Level 4,4.04,Kitchen,
,,Level 4 - 4.04 - Laundry Floor,,Site QA,Tiling,Level 4,4.04,Laundry,Floor
,,Level 4 - 4.04 - Bathroom Floor,,Site QA,Tiling,Level 4,4.04,Bathroom,Floor
,,Level 4 - 4.04 - Balcony ,,Site QA,Tiling,Level 4,4.04,Balcony,
,,Level 4 - 4.05 - Living Area ,,Site QA,Tiling,Level 4,4.05,Living Area,
,,Level 4 - 4.05 - Kitchen ,,Site QA,Tiling,Level 4,4.05,Kitchen,
,,Level 4 - 4.05 - Laundry Floor,,Site QA,Tiling,Level 4,4.05,Laundry,Floor
,,Level 4 - 4.05 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.05,Bathroom 1,Floor
,,Level 4 - 4.05 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.05,Bathroom 2,Floor
,,Level 4 - 4.05 - Balcony ,,Site QA,Tiling,Level 4,4.05,Balcony,
,,Level 4 - 4.05 - Small Balcony ,,Site QA,Tiling,Level 4,4.05,Small Balcony,
,,Level 4 - 4.06 - Living Area ,,Site QA,Tiling,Level 4,4.06,Living Area,
,,Level 4 - 4.06 - Kitchen ,,Site QA,Tiling,Level 4,4.06,Kitchen,
,,Level 4 - 4.06 - Laundry Floor,,Site QA,Tiling,Level 4,4.06,Laundry,Floor
,,Level 4 - 4.06 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.06,Bathroom 1,Floor
,,Level 4 - 4.06 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.06,Bathroom 2,Floor
,,Level 4 - 4.06 - Balcony ,,Site QA,Tiling,Level 4,4.06,Balcony,
,,Level 4 - 4.07 - Living Area ,,Site QA,Tiling,Level 4,4.07,Living Area,
,,Level 4 - 4.07 - Kitchen ,,Site QA,Tiling,Level 4,4.07,Kitchen,
,,Level 4 - 4.07 - Laundry Floor,,Site QA,Tiling,Level 4,4.07,Laundry,Floor
,,Level 4 - 4.07 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.07,Bathroom 1,Floor
,,Level 4 - 4.07 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.07,Bathroom 2,Floor
,,Level 4 - 4.07 - Balcony ,,Site QA,Tiling,Level 4,4.07,Balcony,
,,Level 4 - 4.08 - Living Area ,,Site QA,Tiling,Level 4,4.08,Living Area,
,,Level 4 - 4.08 - Kitchen ,,Site QA,Tiling,Level 4,4.08,Kitchen,
,,Level 4 - 4.08 - Laundry Floor,,Site QA,Tiling,Level 4,4.08,Laundry,Floor
,,Level 4 - 4.08 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.08,Bathroom 1,Floor
,,Level 4 - 4.08 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.08,Bathroom 2,Floor
,,Level 4 - 4.08 - Balcony ,,Site QA,Tiling,Level 4,4.08,Balcony,
,,Level 4 - 4.08 - Small Balcony ,,Site QA,Tiling,Level 4,4.08,Small Balcony,
,,Level 4 - 4.09 - Living Area ,,Site QA,Tiling,Level 4,4.09,Living Area,
,,Level 4 - 4.09 - Kitchen ,,Site QA,Tiling,Level 4,4.09,Kitchen,
,,Level 4 - 4.09 - Laundry Floor,,Site QA,Tiling,Level 4,4.09,Laundry,Floor
,,Level 4 - 4.09 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.09,Bathroom 1,Floor
,,Level 4 - 4.09 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.09,Bathroom 2,Floor
,,Level 4 - 4.09 - Balcony 1 ,,Site QA,Tiling,Level 4,4.09,Balcony 1,
,,Level 4 - 4.09 - Balcony 2 ,,Site QA,Tiling,Level 4,4.09,Balcony 2,
,,Level 4 - 4.1 - Living Area ,,Site QA,Tiling,Level 4,4.1,Living Area,
,,Level 4 - 4.1 - Kitchen ,,Site QA,Tiling,Level 4,4.1,Kitchen,
,,Level 4 - 4.1 - Laundry Floor,,Site QA,Tiling,Level 4,4.1,Laundry,Floor
,,Level 4 - 4.1 - Bathroom 1 Floor,,Site QA,Tiling,Level 4,4.1,Bathroom 1,Floor
,,Level 4 - 4.1 - Bathroom 2 Floor,,Site QA,Tiling,Level 4,4.1,Bathroom 2,Floor
,,Level 4 - 4.1 - Balcony ,,Site QA,Tiling,Level 4,4.1,Balcony,
,,Level 4 - L4 Lift Lobby - Lift Lobby ,,Site QA,Tiling,Level 4,L4 Lift Lobby,Lift Lobby,
,,Level 5,grouping,Level 5,,,,,
,,Level 5 - 5.01 - Bedroom 1 ,,Site QA,Tiling,Level 5,5.01,Bedroom 1,
,,Level 5 - 5.01 - Bedroom 2 ,,Site QA,Tiling,Level 5,5.01,Bedroom 2,
,,Level 5 - 5.01 - Living Area ,,Site QA,Tiling,Level 5,5.01,Living Area,
,,Level 5 - 5.01 - Laundry Floor,,Site QA,Tiling,Level 5,5.01,Laundry,Floor
,,Level 5 - 5.01 - Bathroom 1 Floor,,Site QA,Tiling,Level 5,5.01,Bathroom 1,Floor
,,Level 5 - 5.01 - Bathroom 2 Floor,,Site QA,Tiling,Level 5,5.01,Bathroom 2,Floor
,,Level 5 - 5.01 - Kitchen ,,Site QA,Tiling,Level 5,5.01,Kitchen,
,,Level 5 - 5.01 - Balcony ,,Site QA,Tiling,Level 5,5.01,Balcony,
,,Level 5 - 5.02 - Living Area ,,Site QA,Tiling,Level 5,5.02,Living Area,
,,Level 5 - 5.02 - Study ,,Site QA,Tiling,Level 5,5.02,Study,
,,Level 5 - 5.02 - Kitchen ,,Site QA,Tiling,Level 5,5.02,Kitchen,
