"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0919e26b-3042-419f-93ee-ef927464500d","","folder-normal","","","step","TRUE","FALSE","Site QA"
"12b96fec-564a-471d-ad15-ac462dfff604","","folder-normal","","","step","TRUE","FALSE","Site QA","Basement"
"06241ae8-6cf6-46f0-b269-d67b20a6901a","","folder-normal","","","step","TRUE","FALSE","Site QA","Ground Floor"
"03134e34-c10f-4645-b6d1-85fe137774f4","","folder-normal","","","step","TRUE","FALSE","Site QA","Level 1"
"59dd5665-23f8-4c66-bbe0-92fae59270fb","","folder-normal","","","step","TRUE","FALSE","Site QA","Level 2"
"a46d9105-7bc5-48e2-9f03-6eb3aafecd81","","folder-normal","","","step","TRUE","FALSE","Site QA","Crane Base"
"1c261676-ce4a-4bb6-8738-9c8ab2751b46","","folder-normal","","","step","TRUE","FALSE","Site QA","Pool & Spa"
"7ec25c98-e478-4b81-8614-778aa56cddc7","","folder-normal","","","step","TRUE","FALSE","OH&S"
"2220266f-e97f-4523-8f65-b6c646ad8412","","folder-normal","","","step","TRUE","FALSE","Varations"
"c18d73d4-98ff-4a10-bf1a-cc9990c11332","","folder-normal","","","step","TRUE","FALSE","Daily Full Activity Time Sheets"
"0aaf35a0-dd8d-4be2-85ed-c0b238413927","","folder-normal","","","step","TRUE","FALSE","Daily Full Activity Time Sheets","October 22"
"d78693df-2858-4c50-b30b-a89a6891fa89","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 14/10/22"
"934c8682-de84-4841-a8a6-62528cfcdabd","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 15/10/22"
"bd417be5-3890-4c3b-9e81-684f88d7e21b","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 18/10/22"
"87a9e030-3c17-4918-ac31-7f317f012968","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 19/10/22"
"c6367449-97b8-47d9-8969-22082e475f48","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 20/10/22"
"c64dd3e0-f0fb-436b-9635-bf7317d7f30d","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 21/10/22"
"20b812b9-8f51-49b1-bad5-c0d1d9178ebf","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","October 22","Daily Full Activity Timesheet - 25/10/22"
"374e6893-fa61-4ac9-933c-38894aabc5aa","","folder-normal","","","step","TRUE","FALSE","Daily Full Activity Time Sheets","September 22"
"623182b3-7132-4228-98e7-dc14f416d19e","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","September 22","Daily Full Activity Timesheet - 27/09/22"
"279ce9a9-5815-47e0-8e43-692c00f0ea38","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","September 22","Daily Full Activity Timesheet - 28/09/22"
"0ebedade-74d5-454e-990b-3f5098c56ae7","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","September 22","Daily Full Activity Timesheet - 29/09/22"
"f53e3cc2-da6f-4bc0-91ae-974aefe9e0aa","","checklist-flat","","Daily Full Activity Timesheet","checklist-flat","FALSE","FALSE","Daily Full Activity Time Sheets","September 22","Daily Full Activity Timesheet - 30/09/22"
"b53cdee8-c968-40c3-b237-1f53d6b1b367","","folder-normal","","","step","TRUE","FALSE","Day Sheets (Labour & Manual)"
