"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5f865196-0990-4761-be3b-f0511f6d8b40","","no-status-started","SYS - PT - Job Details","checklist","FALSE","FALSE","Job Details"
"debe6c4d-81fd-4d5c-908f-3d854e06247f","","work-in-progress","","folder","FALSE","FALSE","Health & Safety"
"87c6abf0-1620-48ac-aa06-c14ade47b0da","","work-in-progress","H&S - Task Analysis","checklist","FALSE","FALSE","Health & Safety","Daily/Weekly Health & Safety","Task Analysis","Task Analysis 21/02/2025"
"2c05372c-036b-449f-b2ba-18fd6fca8fd0","","work-in-progress","","folder","TRUE","FALSE","QA"
"4f62ed35-e344-4f1d-baf7-2d17c9396413","","work-in-progress","Final Defects/QA","checklist","FALSE","FALSE","QA","Final Defects/QA"
"2b3fbd7d-4780-42ca-81ed-eb2a80bd6f51","","pass","QA - Coloursteel Cladding","checklist","FALSE","FALSE","QA","QA - Coloursteel Cladding"
"9fdeb9c7-e08c-4f42-8604-0fd4c96d2227","","work-in-progress","QA - Enviroclad","checklist","FALSE","FALSE","QA","Enviroclad"
"53eb25ee-7dff-4744-81f4-cd7954d6969e","","work-in-progress","QA - Coloursteel Roofing Checklist","checklist","FALSE","FALSE","QA","Coloursteel Roofing"
"c3bc05ea-0439-4ef1-bbfe-99747fa66de7","","work-in-progress","","folder","TRUE","FALSE","Variations"
"3dc8c800-7295-4abe-ae07-ca67d29f5129","","no-status-not-started","","folder","TRUE","FALSE","Variations","Thu Jun 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"12c9aed4-8ed4-4f19-9404-6afd8282b793","","no-status-not-started","","folder","TRUE","FALSE","Variations","Sat Jul 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"b60574aa-a420-4b04-a5c9-afffa477ac00","","no-status-not-started","","folder","TRUE","FALSE","Variations","Tue Aug 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"8f51acc5-b89d-46f7-828b-ebdd19191b6f","","no-status-not-started","","folder","TRUE","FALSE","Variations","Fri Sep 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"b8ea7cfa-e383-469f-82da-a67b6a296b19","","no-status-not-started","","folder","TRUE","FALSE","Variations","Sun Oct 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"cbc4aa6d-f110-429f-ba69-e3c2b0bbe244","","no-status-not-started","","folder","TRUE","FALSE","Variations","Wed Nov 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"85da843b-b1be-4c52-a463-d7086cae4628","","no-status-not-started","","folder","TRUE","FALSE","Variations","Fri Dec 01 2023 00:00:00 GMT+0000 (Coordinated Universal Time)"
"c3b8c6b0-6d18-4abe-94ca-26ac61ddd96b","","work-in-progress","","folder","TRUE","FALSE","Variations","AC unit over flashings "
"f8a70740-efce-483f-a783-9090569a8b4c","","work-in-progress","QA - Flashings","checklist","FALSE","FALSE","Variations","AC unit over flashings ","Flashings"
"c76e9b1f-337d-4aaf-9349-886536148746","","no-status-not-started","","folder","TRUE","FALSE","Delays / Damages"
