"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"231c46f9-6447-4263-9019-61d906e151c8","","folder-normal","pass","","step","TRUE","FALSE","Nov 22"
"83022954-4240-4b9f-a0b7-633222af6d29","","folder-normal","pass","","step","TRUE","FALSE","Nov 22","Joel Gilbody "
"c33f48e5-7522-4cbe-8b55-58a27ea4c3d5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","02/08/2023"
"e975668e-713b-4cfb-b364-cad2e68e61c0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","03/08/2023"
"1649cd19-f163-455e-a2b3-46493d8688b7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","04/08/2023"
"5bfe45a0-993b-48b0-a8b1-d3d0354a4fb6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","07/08/2023"
"289b371c-9818-4a2e-8b94-a8dbcae8dd9f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","08/08/2023"
"dba8e79c-2f56-467b-9e01-c44fcf2f13cf","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","09/08/2023"
"7f3f239d-1dac-42ca-8fa3-e99f8a4902a2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","10/08/2023"
"056a4ee7-4a4f-415f-93e1-67375c0b91e7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","11/08/2023"
"b99bff8e-c458-40b7-a6f6-7b389d7420f7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","18/08/2023"
"673d8b44-3eaf-483a-8c14-dcd1dd541716","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","21/08/2023"
"b6514f9a-1d1a-43d1-aace-a956a14db958","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","22/08/2023"
"1339bd45-862b-42be-9056-0a2fa1bfc7f6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","23/08/2023"
"9af26e66-af96-486c-84dc-1b9d5b34de79","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","24/08/2023"
"a3102b7d-6774-4a0b-bff0-caf911837367","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","25/08/2023"
"63f8ac35-f6bf-416b-ab72-cdbacb72f2da","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","28/08/2023"
"bbcde278-47a6-4a87-8a47-0d238bf42d0f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","29/08/2023"
"f478a12c-445e-45e3-8b7a-710df188d1f0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","30/08/2023"
"97ec5137-30ed-4e48-ab9a-b6cba7ebfd3e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Tyler Nai","31/08/2023"
"fe99d56d-8e2a-4624-b013-5601c4b675f7","","folder-normal","pass","","step","TRUE","FALSE","August 2023","Wayne Buckingham"
"31a974a8-00a8-4233-8a92-745b998a30a9","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet 01.08.23"
"d4e44c1b-bd18-4a2a-b637-78b7afe9431b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet2.8.23"
"4af76d62-4908-46a7-863d-8cc03afab1aa","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet3.8.23"
"a55e5c6d-32ad-48d3-91fb-e18124f7a942","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet4.8.23"
"316fa511-482a-4ef9-ae58-3903236c9664","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet7.8.23"
"3d55658c-072d-4dc3-9988-5bbda27f60c4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet8.8.23"
"49f4b67d-8e96-4978-a42d-ed0c42e725b4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet9.8.23"
"11f0d929-62d9-4aeb-a70c-9744334d9953","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet10.8.23"
"cd20b331-ad01-4f24-8522-3caf6cbe6389","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet11.8.23"
"1f94f690-68ce-461f-b77c-d8d75b2f6eff","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet21.8.23"
"6442e438-7d22-4f54-a10d-d3ebc7f3a2a3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet22.8.23"
"4b99c2ee-4f13-4c37-8f93-d9e462c0d66a","","checklist-flat","pass","Daily Diary / Timesheet (Site Details)","checklist-flat","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet (Site Details)23.8.23"
"af4481f6-f8b6-4b5c-8dfd-9242542af92c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet23.8.23"
"8438192d-58f7-44ae-9f13-592466138aa3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet24.8.23"
"3c682045-a097-4b27-8dcd-52becfadd6b3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet25.8.23"
"7d470265-0361-43dc-bc14-85a88799dd45","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet28.8.23"
"5e2dfc5b-fe02-4805-9897-6b2bf7716cf6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet29.8.23"
"9c474224-abd2-4ab8-8c93-a55464e59ecc","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet30.8.23"
"a2b76b7f-59e9-46d0-b38f-576e98e52d95","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","August 2023","Wayne Buckingham","Daily Diary / Timesheet31.8.23"
"ebfdaa60-7e00-4ee0-b3b9-bbbfe08cb666","","folder-normal","pass","","step","TRUE","FALSE","Sep 23"
"73333b28-8aad-454a-b748-88e8a99ec1f5","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Blake Hadfield"
"787f392c-6d78-4c66-9bfa-c18864dab6dd","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","01/09/23"
"1afa0f14-549d-4f02-ba9b-be53a13d7ed5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","04/09/23"
"e27bb87d-dc3e-4732-8d50-faf032451102","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","05/09/23"
"c2c5809e-c079-4bc2-b03d-d7a070804199","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","06/09/23"
"adb9a140-dbff-45e0-8dd9-cba7a2a2c658","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","08/09/23"
"852bf3a3-4961-4722-a9be-fd7c5d3c96a3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","07/09/23"
"f3838972-f2df-4e37-9c9d-40c37c0d99fb","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","11/09/23"
"1577dbcb-e1fc-45f0-b02b-d8e65a10c22f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","12/09/23"
"adff2a3b-cb46-4c2f-a528-98481021fa0e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","13/09/23"
"c121b962-e19e-46ba-b942-5f25b446efe5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","14/09/23"
"e400743f-a61e-4662-bf8b-40caa73bb38c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","15/09/23"
"43f473c8-9de4-4a6c-88ad-7087ce04d4a1","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","19/09/23"
"557775c4-b77d-4811-aa45-2d0d00336027","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","20/09/23"
"963f24a6-7f3d-4138-872e-02958df80d34","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","21/09/23"
"bb0846ab-3548-4406-9ca5-a3334f445eb5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","22/09/23"
"3537fbed-69aa-48a1-9247-9a8ad2b9e046","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","25/09/23"
"762c4141-d252-4a65-a453-cf83a9501a9d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","26/09/23"
"4ec34fd8-11f9-4afa-960f-cacf6e8676fb","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","27/09/23"
"43eda838-31b6-439c-a3f6-4c39e5aa6b0b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Blake Hadfield","28/09/23"
"92cd4c89-852c-4e56-b803-136e568c3b22","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Corey Strom"
"d4a7fe72-cd7c-4dc9-bd48-b347588647a4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","01/09/23"
"dc867b46-49d6-4770-b063-f6f903b329cf","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","04/09/23"
"2036cccd-6e32-4670-93db-4c47b639036d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","05/09/23"
"6238fa07-a31f-461d-9229-4906d13faac7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","06/09/23"
"e1cbbc1c-b3d1-4ca4-8215-55d09bb008cd","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","07/09/23"
"e8c9ce9f-2185-42d0-ae6f-92db3c7d4a4e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","08/09/23"
"7a64e5bb-ab67-4c67-a4ca-55c0ca951a35","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","11/09/23"
"f9c764f0-c744-4d67-bb0c-8b9155ef323d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","12/09/23"
"1b938aae-da43-4dad-842c-c22a63b56614","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","13/09/23"
"2ee2169f-d441-476e-874e-8a8d839c3915","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","14/09/23"
"fbb0a75a-693b-4a84-a383-adcd3a19c3b5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","15/09/23"
"1b083ef7-f745-4b90-983d-772be04e7956","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","19/09/23"
"60ee8358-206d-47e7-9ca8-86be69175aa7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","20/09/23"
"bf1b7f05-7b08-412b-9544-88390318153b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","21/09/23"
"20e3ec9c-279b-492d-9f8e-11b5a1d1f5d2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","22/09/23"
"8455be21-7eb1-41ce-b09d-b7bb0bc43225","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","25/09/23"
"85bec119-52f1-44dd-b770-1530e08aea2d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","26/09/23"
"961fb8ef-af42-4244-9122-842b1a8093f0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","27/09/23"
"69265db7-b026-46a2-baa9-0e7e2f13617f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Corey Strom","28/09/23"
"560f8a25-cbf6-4a04-a3ab-ef7805d6fa0c","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Jonathan Brown"
"a4056a88-ed0e-4654-9e26-29f86f028cd3","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","01-09-23"
"f30278f7-430d-4e2b-9b68-9225baa0fe74","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","04-09-23"
"9ace73be-2a20-4c6a-a0de-fdebbec59ff4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","Daily Diary / Timesheet 05/09/23"
"1bc605ff-a769-4cc4-87c3-ba8575acaf53","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","06-09-23"
"c8546073-4428-4991-b9e4-00f277d4d9e7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","07-09-23"
"549e5e09-8932-40bc-b8d4-c19b2035be4d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","08-09-23"
"4f4810d9-1481-4a30-9df3-baf0e7d65f00","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","09-09-23"
"2daf2321-9e73-4941-9df9-8d1b5b815138","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","11-09-23"
"c2eb7376-1f79-4b48-a2a5-924ddd2080d2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","12-09-23"
"dd7ebf42-379b-4f86-aea9-c7244591022c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","13/09-23"
"0927e507-4714-4ec6-9112-cfae737c6151","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","14-09-23"
"c71c939e-2c24-4741-8910-1ca6a4b77824","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","15-09-23"
"71aa18f6-fc27-41f7-a2e7-b9acd05f4951","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","19-09-23"
"2938a70e-713e-4e5a-a07a-dd3b24daf3fc","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","20-09-23"
"62643295-3500-4a86-a931-e59611a49fd6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","21-09-23"
"e942046e-bb00-4048-bace-695999beb76b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","22-09-23"
"3c215d89-d9a8-4771-aec9-762101e4f5ba","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","25-09-23"
"b58109aa-f0bf-426a-8833-4923cd3796d9","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","26-09-23"
"73599291-16d8-4012-9baf-517fabcbdc25","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","27-09-23"
"e45ccf4c-1d75-4743-a59a-3f2e1bf9a628","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Jonathan Brown","28-09-23"
"97f86743-58bf-4dcd-bd5d-d70292066ce1","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Lachlan Cameron"
"d988a92e-5cd2-406b-a1e2-c2419ebf65b7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","01/09/2023"
"02aa9543-5f76-4591-bca1-08ed3c54d32d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","04/09/2023"
"92aa3888-3f57-49c7-b9b9-cf00e714ac9f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","05/09/2023"
"e002d7d1-c3ef-4cb4-ba88-39adcfeac963","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","06/09/2023"
"ad619606-8bc6-4bb8-b074-3753f1c6e2c5","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","07/09/2023"
"e588a336-2fdf-49f3-89da-63d81096c87b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","08/09/2023"
"8746a29a-7558-4975-8d14-a4ddfe417242","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","09/09/2023"
"6db5720c-1aca-4f32-9f87-4cf82fc02f04","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","11/09/2023"
"10a8516b-05cd-4a57-803f-4170174ff0de","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","12/09/2023"
"9c8f1319-68d8-4018-8a5f-be1914ceb6df","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","13/09/2023"
"ac793119-be57-4db1-9837-32e1737386e7","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","14/09/2023"
"699e79c6-467f-42ff-a2ab-b8176a6ed070","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","15/09/2023"
"5280b00c-b5ee-4633-998f-6e2be578781f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","19/09/2023"
"44a14bee-39be-40d0-970b-b8b5ad6fbb3f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","20/09/2023"
"ca4ee8f3-e4bd-414a-bcf7-05928fab5d4a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","21/09/2023"
"1dbfd6fe-6aca-44ff-a22d-cc563c8be8dd","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","22/09/2023"
"ccd1977c-9ce3-4c82-8396-072d8f7a1780","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","25/09/2023"
"811758a4-575c-410a-a427-773d32159fc0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","26/09/2023"
"fadfe5af-1c9e-4acc-9b8e-cfa41075456a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","27/09/2023"
"db701fe6-b700-4911-9130-b11cde698d8d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","28/09/2023"
"7088fa89-e3ca-49b9-9011-358204edab22","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Lachlan Cameron","29/09/2023"
"77b35461-7da6-42e8-89b2-d27883bb9d6c","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Quinlan Wanoa"
"3846edbd-d602-4f36-9fa8-18aa6d28112c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","1.9.23"
"66a02af6-20dd-4372-a8c3-f0eefae23281","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","4.8.23"
"4228b0ba-9578-4187-a32e-11f033b18aa6","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","5.9.23"
"816eefb1-2d9e-4458-b1b5-e200df145c9c","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","6.9.23"
"637aee97-8233-4cc5-b936-e8cb4f862e5d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","7.9.23"
"45d3e977-b58a-4026-8f6b-a0ad4848e5c2","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","8.9.23"
"48515a54-b1f3-4750-a708-afe0ed59f3de","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","9.9.23"
"293cd1fa-eb99-4403-b97b-a9b223264314","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","11.9.23"
"28946798-a9ed-41e1-a18f-8cddf8660730","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","12.9.23"
"120b1b52-72e4-4700-904e-64430b228e33","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","13.9.23"
"709cab45-30a5-48b2-a9c1-3779d5d8a9ff","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","14.9 23"
"0793ba7a-9748-421f-8666-6b1cbaa21ed0","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","15.9.23"
"37066901-f603-4ecc-afc5-06a58a5d959f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","19.9.23"
"a7ee5668-b80e-499d-96b4-07ca3e9dcfda","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","20.9.23"
"b0a9689b-946e-4185-a296-6fcbbba069ab","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","21.9.23"
"01926f4b-7909-4b17-abf4-b9c290f58afa","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","22.9.23"
"e20d8601-7b7e-4b05-950c-11f13987009f","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","25.9.23"
"bb885823-756c-409b-9d9a-2f20e90f981b","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","26.9.23"
"513a7e2b-f4b0-4bfc-9b7d-663410af5cd4","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","27.9.23"
"e45b566c-2818-46ad-b866-294b51da8b34","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","28.9.23"
"7b5d08e7-e4aa-4ef2-94e4-b22309ac362d","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Quinlan Wanoa","29.9.23"
"21bda1f9-6662-4e88-ba03-8a43341c06ee","","folder-normal","pass","","step","TRUE","FALSE","Sep 23","Taj Greenhalgh"
"21ce949e-ec81-46ff-a556-09c7d0c8fb0e","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 01/09/23"
"921438f1-25bc-4119-9e78-7e3ae445cb54","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 4.9.23"
"76fa4f41-dd23-42bb-84fe-1ef41f4b5e3a","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 5.9.2:"
"6d5a8f74-047d-4943-882f-070e9210f652","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 6.9"
"c01501fd-13fe-4f9e-a9a6-13b1a5e78afa","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 7.9.23"
"54f8b17c-b8fb-4843-8d41-0bd223c4fb35","","checklist-sectioned","pass","Daily Diary / Timesheet","checklist","FALSE","FALSE","Sep 23","Taj Greenhalgh","Daily Diary / Timesheet 8.9.23"
