"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cf8e844b-447d-4ee0-a493-475cf806b7b8","","checklist-flat","not-started","23f0a56255ea20d3fe92349a7a3e53b3e5f685f11a5f77462f929baf5bf1ba24","checklist-flat","FALSE","FALSE","Job Details"
"ad5b0959-c05b-4760-89d5-740483184762","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA"
"bf949de5-6bd7-466a-be80-04900ecd2752","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA","First Floor Ribs"
"4dd34296-d6e7-4277-a09a-997a8765aa58","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","21 Jul 23"
"f94804d1-34dd-4519-b759-7ebc1c9fd552","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","24 Jul 23"
"82634b1c-67d9-483d-b683-cbe7c89f9f92","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","25 Jul 23"
"1add35b5-3a86-4dc0-a0f3-5ea77c33ba0f","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","26 Jul 23"
"a2b2da9d-e7c7-4878-9626-01f9e2b42b05","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","27 July 23"
"8db0bca8-61df-4a13-b52b-f9ca9ffd9182","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","28 July  23"
"e5e5827d-7d35-472c-824e-c42981d7a5a7","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","29 July 23"
"736fe50e-ad8c-413b-a72d-05f4adac3bf6","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","31 Jul 23"
"f74bf4ac-c25e-493d-8ed6-7688bec7090d","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","1 August 23"
"aea3cc54-ae1f-4cc6-8f41-eb23cd54aa69","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","2 August 23"
"2fe32aff-3e9c-4e97-87e5-7c78ef7dc9db","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","3 August 23"
"8a59c017-dd2b-4be1-94e3-d16be89ef335","","checklist-sectioned","work-in-progress","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","04 Aug 23"
"07281d3c-65ac-4abf-a46d-85e350da40bc","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","07 Aug 23"
"2b55724f-7b86-48ca-b62e-e8b47ad0a03d","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","08 Aug 23"
"2e7f4066-6adf-4ffe-b754-1414f1b71448","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","09 Aug 23"
"51ad6831-f02d-4e26-830d-d498d8bd91c6","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","10 Aug 23"
"7fd0bfc4-0db1-4c37-a080-c39c4eb35d14","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","11 Aug 23"
"88a5659a-2053-4716-b174-33baa842bc1a","","checklist-sectioned","pass","c98afe948b709ccc244666c2778266fbce8c5bbf74b95e55855458f0698dcd7a","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","21 Aug 23"
"76c516dd-f245-4818-bf90-0d5e1d7f00ef","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","23 Aug 23"
"54b2061d-1b79-434d-b506-f0e761a078d7","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","24 Aug 23"
"b0769738-d030-4468-b561-7f64956d5293","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","25 Aug 23"
"01a53c77-7343-4bbe-885a-1795227c79df","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","First Floor Ribs","28 Aug 23"
"43484a23-b6bd-4f55-8807-c991784af40e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Manufacturing QA","Second Floor Ribs"
"0366eac2-3d56-4da0-af5a-96ff41cd390c","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","29 Aug 23"
"0e4d096b-486a-49bf-a767-4d50a5d1f0bb","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","30 Aug 23"
"2f45e541-6239-4292-893e-da7c75a8f301","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","31 Aug 23"
"abb357f3-25ab-4fb9-977a-c25707fd4261","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","01 Sep 23"
"6134e0b9-c820-4af5-aacb-e36ceeb8a2ea","","checklist-sectioned","pass","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","04 Sep 23"
"8ffb1922-fbbe-4386-ab26-f30499b28b06","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","05 Sep 23"
"c7566399-2a0e-4a6b-b064-85c14333a5e5","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","06 Sep 23"
"f2e37b01-f6ec-4042-8106-47961b9d401a","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","07 Sep 23"
"4d3dc8f0-0ce4-4d07-9ee7-57d02813ccbd","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","08 Sep 23"
"b3dfcb86-5a3b-4766-8b1f-6a2eba020644","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","11 Sep 23"
"e34b659e-cd0a-484b-a466-c515573ff712","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","12 Sep 23"
"42cd9e1a-477a-4419-b7c1-37bf30e44db2","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","13 Sep 23"
"340c8ee6-7fab-4913-b292-00f9346be555","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","14 Sep 23"
"e93eeb5f-4cfc-49bc-8a67-9ffca3b13411","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","15 Sep 23"
"7698a9f1-c54b-47f4-babb-4f0fc5bd85b8","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","16 Sept 23"
"63556640-1e1f-40b6-8d6b-a8c6cc2c6394","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","18 Sep 23"
"09a0f69a-b963-4f64-93de-b9536288aa57","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","19 Sep 23"
"14cbfbb0-aa62-410b-84f7-4f831acfabb7","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","20 Sep 23"
"cf4ab712-a553-4b77-8c6f-7b67ead0daa4","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","21 Sep 23"
"8839aab3-3465-4dbc-b935-cf1424a6634e","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","22 Sep 23"
"97dbd942-e8b8-456b-af75-868f5f3e5ad5","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","25 Sep 23"
"148c7201-6423-4e72-a55d-30e78e7858ba","","checklist-sectioned","work-in-progress","QA - Ribs/Flatslab Checklist","checklist","FALSE","FALSE","Manufacturing QA","Second Floor Ribs","26 Sep 23"
"d1f05063-2a0c-45e4-9a6d-1308708c4add","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","Third Floor Ribs"
"e777eef4-ca7c-4a88-bd31-b2f2fa131016","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Manufacturing QA","Forth Floor Ribs"
"81447308-99ce-4583-b6b6-7c3d1d11375f","","checklist-flat","not-started","d036d47271c8195b33eb8f8d161ac5a9557e0bf550cb258a89daeb8c511c8a2a","checklist-flat","FALSE","FALSE","Compliance Documentation"
