Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 3 - Sensory,,building d,site qa,common areas,sensory,terminated & tested,level 3
,,Level 3 - Medicine room,,building d,site qa,common areas,terminated & tested,level 3,medicine room
,,Level 3 - Nurse Manager,,building d,site qa,nurse manager,common areas,terminated & tested,level 3
,,Level 3 - Nurse Station,,building d,site qa,common areas,nurse station,terminated & tested,level 3
,,Level 3 - Lift Lobby,,building d,lift lobby,site qa,common areas,terminated & tested,level 3
,,Level 3 - Corridors & Common Area,,building d,corridors & common area,site qa,common areas,terminated & tested,level 3
,,Level 3 - TV Lounge,,building d,tv lounge,site qa,common areas,terminated & tested,level 3
,,Level 3 - Electrical DB,,building d,site qa,service areas,electrical db,terminated & tested,level 3
,,Level 3 - ICT Riser,,building d,ict riser,site qa,service areas,terminated & tested,level 3
,,Level 4 - Family room,,building d,level 4,family room,site qa,common areas,terminated & tested
,,Level 4 - Dining,,building d,level 4,site qa,common areas,dining,terminated & tested
,,Level 4 - Corridors,,building d,level 4,site qa,common areas,corridors,terminated & tested
,,Level 4 - Electrical DB,,building d,level 4,site qa,service areas,electrical db,terminated & tested
,,Level 4 - ICT Riser,,building d,level 4,ict riser,site qa,service areas,terminated & tested
,,Level 5 - Corridors,,building d,level 5,site qa,common areas,corridors,terminated & tested
,,Level 5 - Electrical DB,,building d,level 5,site qa,service areas,electrical db,terminated & tested
,,Level 5 - ICT Riser,,building d,ict riser,level 5,site qa,service areas,terminated & tested
,,Level 6 - Corridors,,building d,level 6,site qa,common areas,corridors,terminated & tested
,,Level 6 - Electrical DB,,building d,level 6,site qa,service areas,electrical db,terminated & tested
,,Level 6 - ICT Riser,,building d,ict riser,level 6,site qa,service areas,terminated & tested
,,Building E,grouping,building e,,,,,
,,Level 3 - Indoor Bowl/ Yoga,,indoor bowl/ yoga,building e,site qa,common areas,terminated & tested,level 3
,,Level 3 - Meeting Room,,building e,site qa,common areas,meeting room,terminated & tested,level 3
,,Level 3 - Foyer,,building e,site qa,foyer,common areas,terminated & tested,level 3
,,Level 3 - IA Sales Office,,building e,site qa,common areas,terminated & tested,level 3,ia sales office
,,Level 3 - Hair & Beauty,,building e,hair & beauty,site qa,common areas,terminated & tested,level 3
,,Level 3 - Property Manager,,building e,site qa,common areas,property manager,terminated & tested,level 3
,,Level 3 - Gym,,building e,gym,site qa,common areas,terminated & tested,level 3
,,Level 3 - Reception,,building e,site qa,reception,common areas,terminated & tested,level 3
,,Level 3 - Office,,building e,site qa,office,common areas,terminated & tested,level 3
,,Level 3 - Village Manager,,building e,site qa,village manager,common areas,terminated & tested,level 3
,,Level 3 - Foyer,,building e,site qa,foyer,common areas,terminated & tested,level 3
,,Level 3 - Meeting Room,,building e,site qa,common areas,meeting room,terminated & tested,level 3
,,Level 3 - Foyer,,building e,site qa,foyer,common areas,terminated & tested,level 3
,,Level 3 - Shower,,building e,shower,site qa,common areas,terminated & tested,level 3
,,Level 3 - ACC Shower,,acc shower,building e,site qa,common areas,terminated & tested,level 3
,,Level 3 - Spa,,building e,site qa,common areas,spa,terminated & tested,level 3
,,Level 3 - Pool,,pool,building e,site qa,common areas,terminated & tested,level 3
,,Level 3 - Café Dining,,building e,café dining,site qa,common areas,terminated & tested,level 3
,,Level 3 - Café servery,,building e,site qa,common areas,terminated & tested,level 3,café servery
,,Level 3 - Kitchen,,building e,site qa,kitchen,common areas,terminated & tested,level 3
,,Level 3 - ACC WC,,building e,site qa,common areas,acc wc,terminated & tested,level 3
,,Level 3 - WC male,,building e,wc male,site qa,common areas,terminated & tested,level 3
,,Level 3 - WC female,,building e,site qa,wc female,common areas,terminated & tested,level 3
,,Level 3 - Corridor,,building e,corridor,site qa,common areas,terminated & tested,level 3
,,Level 3 - Lobby,,building e,site qa,lobby,common areas,terminated & tested,level 3
,,Level 3 - Swb room,,building e,site qa,common areas,swb room,terminated & tested,level 3
,,Level 3 - Electrical DB,,building e,site qa,service areas,electrical db,terminated & tested,level 3
,,Level 3 - ICT Riser,,ict riser,building e,site qa,service areas,terminated & tested,level 3
,,Level 4 - Library,,level 4,building e,site qa,library,common areas,terminated & tested
,,Level 4 - Plant Room,,level 4,building e,plant room,site qa,common areas,terminated & tested
,,Level 4 - Theatre,,level 4,theatre,building e,site qa,common areas,terminated & tested
,,Level 4 - TV Lounge,,level 4,building e,tv lounge,site qa,common areas,terminated & tested
,,Level 4 - Biliards,,level 4,building e,site qa,common areas,biliards,terminated & tested
,,Level 4 - Bar,,level 4,building e,bar,site qa,common areas,terminated & tested
,,Level 4 - Bar/ Dining,,level 4,building e,site qa,common areas,bar/ dining,terminated & tested
,,Level 4 - Staff Room,,level 4,building e,site qa,common areas,terminated & tested,staff room
,,Level 4 - Lift Lobby,,level 4,building e,lift lobby,site qa,common areas,terminated & tested
,,Level 4 - Swb room,,level 4,building e,site qa,common areas,swb room,terminated & tested
,,Level 4 - ACC WC,,level 4,building e,site qa,common areas,acc wc,terminated & tested
,,Level 4 - WC 1,,level 4,building e,wc 1,site qa,common areas,terminated & tested
,,Level 4 - WC 2,,level 4,building e,wc 2,site qa,common areas,terminated & tested
,,Level 4 - Electrical DB,,level 4,building e,site qa,service areas,electrical db,terminated & tested
,,Level 4 - ICT Riser,,level 4,ict riser,building e,site qa,service areas,terminated & tested
,,Level 5 - IA Dining,,building e,level 5,site qa,ia dining,common areas,terminated & tested
,,Level 5 - Corridors,,building e,level 5,site qa,common areas,corridors,terminated & tested
,,Level 5 - Electrical DB,,building e,level 5,site qa,service areas,electrical db,terminated & tested
,,Level 5 - ICT Riser,,ict riser,building e,level 5,site qa,service areas,terminated & tested
,,Level 6 - IA Dining,,building e,level 6,site qa,ia dining,common areas,terminated & tested
,,Level 6 - Corridors,,building e,level 6,site qa,common areas,corridors,terminated & tested
,,Level 6 - Electrical DB,,building e,level 6,site qa,service areas,electrical db,terminated & tested
,,Level 6 - ICT Riser,,ict riser,building e,level 6,site qa,service areas,terminated & tested
,,Level 7 - Corridors,,building e,site qa,level 7,common areas,corridors,terminated & tested
,,Level 7 - Electrical DB,,building e,site qa,level 7,service areas,electrical db,terminated & tested
,,Level 7 - ICT Riser,,ict riser,building e,site qa,level 7,service areas,terminated & tested
,,Level 8 - Corridors,,building e,site qa,level 8,common areas,corridors,terminated & tested
,,Level 8 - Electrical DB,,building e,site qa,level 8,service areas,electrical db,terminated & tested
,,Level 8 - ICT Riser,,ict riser,building e,site qa,level 8,service areas,terminated & tested
,,Building F - Level 1 - Residential,dynamic,Site QA,Building F,Level 1,Residential,,
,,Building F - Level 1 - Service Areas,dynamic,Site QA,Building F,Level 1,Service Areas,,
,,Building F - Level 2 - Residential,dynamic,Site QA,Building F,Level 2,Residential,,
,,Building F - Level 2 - Service Areas,dynamic,Site QA,Building F,Level 2,Service Areas,,
,,Building F - Level 3 - Residential,dynamic,Site QA,Building F,Level 3,Residential,,
,,Building F - Level 3 - Service Areas,dynamic,Site QA,Building F,Level 3,Service Areas,,
,,Building F - Level 4 - Residential,dynamic,Site QA,Building F,Level 4,Residential,,
,,Building F - Level 4 - Service Areas,dynamic,Site QA,Building F,Level 4,Service Areas,,
,,Building F - Level 5 - Residential,dynamic,Site QA,Building F,Level 5,Residential,,
,,Building F - Level 5 - Service Areas,dynamic,Site QA,Building F,Level 5,Service Areas,,
,,Building F - Level 6 - Residential,dynamic,Site QA,Building F,Level 6,Residential,,
,,Building F - Level 6 - Service Areas,dynamic,Site QA,Building F,Level 6,Service Areas,,
,,Building F - Level 7 - Residential,dynamic,Site QA,Building F,Level 7,Residential,,
,,Building F - Level 7 - Service Areas,dynamic,Site QA,Building F,Level 7,Service Areas,,
,,Basement,grouping,basement,,,,,
,,Level 1 - Terminated & Tested,,basement,lift lobby 1,site qa,level 1,terminated & tested,
,,Level 1 - Terminated & Tested,,basement,locker storage,site qa,level 1,terminated & tested,
,,Level 1 - Terminated & Tested,,basement,scooter park,site qa,level 1,terminated & tested,
,,Level 1 - Terminated & Tested,,basement,site qa,generator room,level 1,terminated & tested,
,,Level 1 - Terminated & Tested,,basement,site qa,level 1,terminated & tested,roller gate,
,,Level 1 - Terminated & Tested,,basement,site qa,level 1,electrical db,terminated & tested,
,,Level 1 - Terminated & Tested,,basement,ict riser,site qa,level 1,terminated & tested,
,,Level 2 - Terminated & Tested,,basement,site qa,level 2,terminated & tested,ict room,
,,Level 2 - Terminated & Tested,,basement,site qa,lift lobby 3,level 2,terminated & tested,
,,Level 2 - Terminated & Tested,,basement,locker storage,site qa,level 2,terminated & tested,
,,Level 2 - Terminated & Tested,,basement,site qa,bms room,level 2,terminated & tested,
,,Level 2 - Terminated & Tested,,basement,site qa,level 2,terminated & tested,msb room,
,,Level 2 - Terminated & Tested,,basement,site qa,level 2,terminated & tested,roller gate,
,Columns,,,,,,,,
,,Visual Check and Cable Pairs Tested,,visual check and cable pairs tested (attach visual checklist-flat),,,,,
,,Visual Check and Cable Pairs Tested,,Visual Check and Cable Pairs Tested (Attach Visual Checklist),,,,,
,,Terminations,,terminations,,,,,
,,Testing,,testing,,,,,
,,ADE,,ade,,,,,
,,,,,,,,,
Building Commissioning,,,,,,,,,
,Scope,,,,,,,,
,Rows,,,,,,,,
,,Building A,,building commissioning,building a,site qa,,,
,,Building B,,building commissioning,building b,site qa,,,
,,Building D,,building d,building commissioning,level 6,site qa,,
,,Building E,,building commissioning,building e,site qa,,,
,,Building F,,Site QA,Building F,Building Commissioning,,,
,,Basement,,basement,building commissioning,site qa,,,
,Columns,,,,,,,,
,,GCS - Structured Cabling - CAT6 / POL,,gcs - structured cabling - cat6 / pol (photos attached),,,,,
,,PERS - Nurse Call,,pers - nurse call (photos attached),,,,,
,,ESS - CCTV,,ess - cctv (photos attached),,,,,
,,ESS - Intercom,,ess - intercom (photos attached),,,,,
,,ESS - Access Control,,ess - access control (photos attached),,,,,
,,Commission Fire Interface,,commission fire interface (attach photos),,,,,
,,GPON - BUDis / ONTS,,GPON - BUDis / ONTS (photos Attached - ONT info Required),,,,,
,,Audio Visual / MATV,,Audio Visual / MATV (Photos Attached),,,,,
,,,,,,,,,
Pre Wire,,,,,,,,,
,Scope,,,,,,,,
,Rows,,,,,,,,
,,Building A,grouping,building a,,,,,
,,Level 2 - Apartment 201,,site qa,residential areas,pre wire,building a,apartment 201,level 2
,,Level 2 - Apartment 202,,site qa,residential areas,pre wire,building a,level 2,apartment 202
,,Level 2 - Electrical DB,,site qa,pre wire,building a,service areas,electrical db,level 2
,,Level 2 - Services (Riser),,site qa,services (riser),pre wire,building a,service areas,level 2
,,Level 3 - Apartment 301,,site qa,residential areas,pre wire,building a,apartment 301,level 3
,,Level 3 - Apartment 302,,site qa,residential areas,pre wire,building a,level 3,apartment 302
,,Level 3 - Apartment 303,,apartment 303,site qa,residential areas,pre wire,building a,level 3
,,Level 3 - Apartment 304,,apartment 304,site qa,residential areas,pre wire,building a,level 3
,,Level 3 - Apartment 305,,apartment 305,site qa,residential areas,pre wire,building a,level 3
,,Level 3 - Apartment 306,,site qa,apartment 306,residential areas,pre wire,building a,level 3
,,Level 3 - Apartment 307,,site qa,residential areas,apartment 307,pre wire,building a,level 3
,,Level 3 - Apartment 308,,site qa,residential areas,pre wire,building a,apartment 308,level 3
,,Level 3 - Apartment 309,,site qa,residential areas,pre wire,building a,apartment 309,level 3
,,Level 3 - Apartment 310,,site qa,residential areas,apartment 310,pre wire,building a,level 3
,,Level 3 - Apartment 311,,site qa,residential areas,pre wire,building a,apartment 311,level 3
,,Level 3 - Apartment 312,,site qa,residential areas,pre wire,building a,apartment 312,level 3
,,Level 3 - Apartment 313,,site qa,residential areas,pre wire,building a,level 3,apartment 313
,,Level 3 - Apartment 314,,apartment 314,site qa,residential areas,pre wire,building a,level 3
,,Level 3 - Stair 1,,site qa,pre wire,building a,common areas,stair 1,level 3
,,Level 3 - Corridor near 301,,site qa,corridor near 301,pre wire,building a,common areas,level 3
,,Level 3 - Corridor near 303,,site qa,pre wire,building a,common areas,corridor near 303,level 3
,,Level 3 - ICT Riser,,ict riser,site qa,pre wire,building a,service areas,level 3
,,Level 3 - Comms Room,,site qa,comms room,pre wire,building a,service areas,level 3
,,Level 4 - Apartment 401,,level 4,site qa,residential areas,pre wire,building a,apartment 401
,,Level 4 - Apartment 402,,level 4,apartment 402,site qa,residential areas,pre wire,building a
,,Level 4 - Apartment 403,,level 4,apartment 403,site qa,residential areas,pre wire,building a
,,Level 4 - Apartment 404,,level 4,apartment 404,site qa,residential areas,pre wire,building a
,,Level 4 - Apartment 405,,level 4,site qa,apartment 405,residential areas,pre wire,building a
,,Level 4 - Apartment 406,,level 4,site qa,residential areas,apartment 406,pre wire,building a
,,Level 4 - Apartment 407,,level 4,site qa,residential areas,pre wire,building a,apartment 407
,,Level 4 - Apartment 408,,level 4,site qa,residential areas,pre wire,building a,apartment 408
,,Level 4 - Apartment 409,,level 4,site qa,residential areas,pre wire,building a,apartment 409
,,Level 4 - Apartment 410,,level 4,site qa,residential areas,pre wire,building a,apartment 410
,,Level 4 - Apartment 411,,level 4,site qa,residential areas,pre wire,building a,apartment 411
,,Level 4 - Apartment 412,,level 4,site qa,residential areas,pre wire,building a,apartment 412
,,Level 4 - Apartment 413,,level 4,apartment 413,site qa,residential areas,pre wire,building a
,,Level 4 - Apartment 414,,level 4,apartment 414,site qa,residential areas,pre wire,building a
,,Level 4 - Corridor,,level 4,corridor,site qa,pre wire,building a,common areas
,,Level 4 - ICT Riser,,level 4,ict riser,site qa,pre wire,building a,service areas
,,Level 5 - Apartment 501,,apartment 501,level 5,site qa,residential areas,pre wire,building a
,,Level 5 - Apartment 502,,level 5,apartment 502,site qa,residential areas,pre wire,building a
,,Level 5 - Apartment 503,,level 5,apartment 503,site qa,residential areas,pre wire,building a
,,Level 5 - Apartment 504,,level 5,site qa,apartment 504,residential areas,pre wire,building a
,,Level 5 - Apartment 505,,level 5,site qa,residential areas,apartment 505,pre wire,building a
,,Level 5 - Apartment 506,,level 5,site qa,residential areas,pre wire,building a,apartment 506
,,Level 5 - Apartment 507,,level 5,site qa,residential areas,pre wire,building a,apartment 507
,,Level 5 - Apartment 508,,level 5,site qa,residential areas,pre wire,building a,apartment 508
,,Level 5 - Apartment 509,,apartment 509,level 5,site qa,residential areas,pre wire,building a
,,Level 5 - Apartment 510,,level 5,site qa,residential areas,pre wire,building a,apartment 510
,,Level 5 - Apartment 511,,level 5,site qa,residential areas,pre wire,building a,apartment 511
,,Level 5 - Apartment 512,,apartment 512,level 5,site qa,residential areas,pre wire,building a
,,Level 5 - Corridor,,level 5,corridor,site qa,pre wire,building a,common areas
,,Level 5 - ICT Riser,,ict riser,level 5,site qa,pre wire,building a,service areas
,,Building B,grouping,building b,,,,,
,,Level 2 - Apartment 201,,site qa,residential areas,pre wire,apartment 201,building b,level 2
,,Level 2 - Apartment 202,,site qa,residential areas,pre wire,building b,level 2,apartment 202
,,Level 2 - Apartment 203,,site qa,residential areas,pre wire,building b,level 2,apartment 203
,,Level 2 - Apartment 204,,apartment 204,site qa,residential areas,pre wire,building b,level 2
,,Level 2 - Maintanance/ Store,,site qa,pre wire,common areas,building b,level 2,maintanance/ store
,,Level 2 - Hobbies workshop,,site qa,pre wire,common areas,building b,level 2,hobbies workshop
,,Level 2 - Hobbies lounge,,hobbies lounge,site qa,pre wire,common areas,building b,level 2
,,Level 2 - Scooter Parking,,site qa,pre wire,common areas,building b,level 2,scooter parking
,,Level 2 - Corridors,,site qa,pre wire,common areas,building b,level 2,corridors
,,Level 2 - ICT Riser,,ict riser,site qa,pre wire,service areas,building b,level 2
,,Level 2 - Comms Room,,site qa,comms room,pre wire,service areas,building b,level 2
,,Level 3 - Apartment 301,,site qa,residential areas,pre wire,building b,apartment 301,level 3
,,Level 3 - Apartment 302,,site qa,residential areas,pre wire,building b,level 3,apartment 302
,,Level 3 - Apartment 303,,apartment 303,site qa,residential areas,pre wire,building b,level 3
,,Level 3 - Apartment 304,,apartment 304,site qa,residential areas,pre wire,building b,level 3
,,Level 3 - Apartment 305,,apartment 305,site qa,residential areas,pre wire,building b,level 3
,,Level 3 - Apartment 306,,site qa,apartment 306,residential areas,pre wire,building b,level 3
,,Level 3 - Apartment 307,,site qa,residential areas,apartment 307,pre wire,building b,level 3
,,Level 3 - Apartment 308,,site qa,residential areas,pre wire,apartment 308,building b,level 3
,,Level 3 - Corridors,,site qa,pre wire,common areas,building b,corridors,level 3
,,Level 3 - ICT Riser,,ict riser,site qa,pre wire,service areas,building b,level 3
,,Level 4 - Apartment 401,,level 4,site qa,residential areas,pre wire,building b,apartment 401
,,Level 4 - Apartment 402,,level 4,apartment 402,site qa,residential areas,pre wire,building b
,,Level 4 - Apartment 403,,level 4,apartment 403,site qa,residential areas,pre wire,building b
,,Level 4 - Apartment 404,,level 4,apartment 404,site qa,residential areas,pre wire,building b
,,Level 4 - Apartment 405,,level 4,site qa,apartment 405,residential areas,pre wire,building b
,,Level 4 - Apartment 406,,level 4,site qa,residential areas,apartment 406,pre wire,building b
,,Level 4 - Apartment 407,,level 4,site qa,residential areas,pre wire,apartment 407,building b
,,Level 4 - Apartment 408,,level 4,site qa,residential areas,pre wire,building b,apartment 408
,,Level 4 - Corridors,,level 4,site qa,pre wire,common areas,building b,corridors
,,Level 4 - ICT Riser,,level 4,ict riser,site qa,pre wire,service areas,building b
,,Level 5 - Apartment 501,,apartment 501,level 5,site qa,residential areas,pre wire,building b
,,Level 5 - Apartment 502,,level 5,apartment 502,site qa,residential areas,pre wire,building b
,,Level 5 - Apartment 503,,level 5,apartment 503,site qa,residential areas,pre wire,building b
,,Level 5 - Apartment 504,,level 5,site qa,apartment 504,residential areas,pre wire,building b
,,Level 5 - Corridors,,level 5,site qa,pre wire,common areas,building b,corridors
,,Level 5 - ICT Riser,,ict riser,level 5,site qa,pre wire,service areas,building b
,,Building D,grouping,building d,,,,,
,,Level 3 - CS 301,,building d,site qa,residential areas,pre wire,level 3,cs 301
,,Level 3 - CS 302,,building d,site qa,residential areas,pre wire,cs 302,level 3
,,Level 3 - CS 303,,building d,site qa,residential areas,pre wire,cs 303,level 3
,,Level 3 - CS 304,,building d,site qa,residential areas,cs 304,pre wire,level 3
,,Level 3 - CS 305,,building d,site qa,cs 305,residential areas,pre wire,level 3
,,Level 3 - CS 306,,building d,cs 306,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 307,,building d,cs 307,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 308,,building d,cs 308,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 309,,building d,site qa,residential areas,pre wire,level 3,cs 309
,,Level 3 - CS 310,,building d,cs 310,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 311,,building d,cs 311,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 312,,building d,site qa,residential areas,pre wire,level 3,cs 312
,,Level 3 - CS 313,,building d,site qa,residential areas,pre wire,cs 313,level 3
,,Level 3 - CS 314,,building d,site qa,residential areas,pre wire,cs 314,level 3
,,Level 3 - CS 315,,building d,site qa,residential areas,cs 315,pre wire,level 3
,,Level 3 - CS 316,,building d,site qa,cs 316,residential areas,pre wire,level 3
,,Level 3 - CS 317,,building d,cs 317,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 318,,building d,cs 318,site qa,residential areas,pre wire,level 3
,,Level 3 - CS 319,,building d,cs 319,site qa,residential areas,pre wire,level 3
,,Level 3 - Activities 1,,building d,site qa,pre wire,common areas,activities 1,level 3
,,Level 3 - Activities 2,,building d,site qa,activities 2,pre wire,common areas,level 3
,,Level 3 - Dining,,building d,site qa,pre wire,common areas,dining,level 3
,,Level 3 - Sensory,,building d,site qa,pre wire,common areas,sensory,level 3
,,Level 3 - Medicine room,,building d,site qa,pre wire,common areas,level 3,medicine room
,,Level 3 - Nurse Manager,,building d,site qa,nurse manager,pre wire,common areas,level 3
,,Level 3 - Nurse Station,,building d,site qa,pre wire,common areas,nurse station,level 3
,,Level 3 - Lift Lobby,,building d,lift lobby,site qa,pre wire,common areas,level 3
,,Level 3 - Corridors & Common Area,,building d,corridors & common area,site qa,pre wire,common areas,level 3
,,Level 3 - TV Lounge,,building d,tv lounge,site qa,pre wire,common areas,level 3
,,Level 3 - Electrical DB,,building d,site qa,pre wire,service areas,electrical db,level 3
,,Level 3 - ICT Riser,,building d,ict riser,site qa,pre wire,service areas,level 3
,,Level 4 - RM 401,,building d,level 4,site qa,residential areas,pre wire,rm 401
,,Level 4 - RM 402,,building d,level 4,site qa,residential areas,pre wire,rm 402
,,Level 4 - RM 403,,building d,level 4,site qa,residential areas,pre wire,rm 403
,,Level 4 - RM 404,,building d,level 4,site qa,residential areas,rm 404,pre wire
,,Level 4 - RM 405,,building d,level 4,site qa,rm 405,residential areas,pre wire
,,Level 4 - RM 406,,building d,level 4,rm 406,site qa,residential areas,pre wire
,,Level 4 - RM 407,,building d,level 4,rm 407,site qa,residential areas,pre wire
,,Level 4 - RM 408,,building d,level 4,rm 408,site qa,residential areas,pre wire
,,Level 4 - RM 409,,building d,level 4,site qa,residential areas,pre wire,rm 409
,,Level 4 - RM 410,,building d,level 4,rm 410,site qa,residential areas,pre wire
,,Level 4 - RM 411,,building d,level 4,rm 411,site qa,residential areas,pre wire
,,Level 4 - RM 412,,building d,level 4,site qa,residential areas,pre wire,rm 412
,,Level 4 - RM 413,,building d,level 4,site qa,residential areas,pre wire,rm 413
,,Level 4 - RM 414,,building d,level 4,site qa,residential areas,pre wire,rm 414
,,Level 4 - RM 415,,building d,level 4,site qa,residential areas,rm 415,pre wire
,,Level 4 - RM 416,,building d,level 4,site qa,rm 416,residential areas,pre wire
,,Level 4 - RM 417,,building d,level 4,rm 417,site qa,residential areas,pre wire
,,Level 4 - RM 418,,building d,level 4,rm 418,site qa,residential areas,pre wire
,,Level 4 - RM 419,,building d,level 4,rm 419,site qa,residential areas,pre wire
,,Level 4 - RM 420,,building d,level 4,rm 420,site qa,residential areas,pre wire
,,Level 4 - RM 421,,building d,level 4,rm 421,site qa,residential areas,pre wire
,,Level 4 - RM 422,,building d,level 4,rm 422,site qa,residential areas,pre wire
,,Level 4 - RM 423,,building d,level 4,site qa,residential areas,pre wire,rm 423
,,Level 4 - RM 424,,building d,level 4,site qa,residential areas,pre wire,rm 424
,,Level 4 - RM 425,,building d,level 4,site qa,residential areas,pre wire,rm 425
,,Level 4 - RM 426,,building d,level 4,site qa,residential areas,rm 426,pre wire
,,Level 4 - RM 427,,building d,level 4,site qa,rm 427,residential areas,pre wire
,,Level 4 - RM 428,,building d,level 4,rm 428,site qa,residential areas,pre wire
,,Level 4 - RM 429,,building d,level 4,rm 429,site qa,residential areas,pre wire
,,Level 4 - RM 430,,building d,level 4,site qa,rm 430,residential areas,pre wire
,,Level 4 - Family room,,building d,level 4,family room,site qa,pre wire,common areas
,,Level 4 - Dining,,building d,level 4,site qa,pre wire,common areas,dining
,,Level 4 - Corridors,,building d,level 4,site qa,pre wire,common areas,corridors
,,Level 4 - Electrical DB,,building d,level 4,site qa,pre wire,service areas,electrical db
,,Level 4 - ICT Riser,,building d,level 4,ict riser,site qa,pre wire,service areas
,,Level 5 - SA 501,,building d,level 5,site qa,residential areas,pre wire,sa 501
,,Level 5 - SA 502,,building d,level 5,site qa,residential areas,pre wire,sa 502
,,Level 5 - SA 503,,building d,level 5,site qa,residential areas,pre wire,sa 503
,,Level 5 - SA 504,,building d,level 5,site qa,residential areas,sa 504,pre wire
,,Level 5 - SA 505,,building d,level 5,site qa,sa 505,residential areas,pre wire
,,Level 5 - SA 506,,building d,level 5,sa 506,site qa,residential areas,pre wire
,,Level 5 - SA 507,,building d,level 5,sa 507,site qa,residential areas,pre wire
,,Level 5 - SA 508,,building d,sa 508,level 5,site qa,residential areas,pre wire
,,Level 5 - SA 509,,building d,level 5,site qa,residential areas,pre wire,sa 509
,,Level 5 - SA 510,,building d,level 5,sa 510,site qa,residential areas,pre wire
,,Level 5 - SA 511,,building d,sa 511,level 5,site qa,residential areas,pre wire
,,Level 5 - SA 512,,building d,level 5,site qa,residential areas,pre wire,sa 512
,,Level 5 - SA 513,,building d,level 5,site qa,residential areas,pre wire,sa 513
,,Level 5 - SA 514,,building d,level 5,site qa,residential areas,pre wire,sa 514
,,Level 5 - SA 515,,building d,level 5,site qa,residential areas,sa 515,pre wire
,,Level 5 - SA 516,,building d,level 5,site qa,sa 516,residential areas,pre wire
,,Level 5 - SA 517,,building d,level 5,sa 517,site qa,residential areas,pre wire
,,Level 5 - SA 518,,building d,level 5,sa 518,site qa,residential areas,pre wire
,,Level 5 - SA 519,,building d,sa 519,level 5,site qa,residential areas,pre wire
,,Level 5 - Corridors,,building d,level 5,site qa,pre wire,common areas,corridors
,,Level 5 - Electrical DB,,building d,level 5,site qa,pre wire,service areas,electrical db
,,Level 5 - ICT Riser,,building d,ict riser,level 5,site qa,pre wire,service areas
,,Level 6 - SA 601,,building d,level 6,site qa,residential areas,pre wire,sa 601
,,Level 6 - SA 602,,building d,level 6,site qa,residential areas,pre wire,sa 602
,,Level 6 - SA 603,,building d,level 6,site qa,residential areas,sa 603,pre wire
,,Level 6 - SA 604,,building d,level 6,site qa,sa 604,residential areas,pre wire
,,Level 6 - SA 605,,building d,level 6,sa 605,site qa,residential areas,pre wire
,,Level 6 - SA 606,,building d,sa 606,level 6,site qa,residential areas,pre wire
,,Level 6 - SA 607,,building d,sa 607,level 6,site qa,residential areas,pre wire
,,Level 6 - SA 608,,building d,level 6,site qa,residential areas,pre wire,sa 608
,,Level 6 - SA 609,,building d,level 6,site qa,residential areas,pre wire,sa 609
,,Level 6 - SA 610,,building d,sa 610,level 6,site qa,residential areas,pre wire
,,Level 6 - SA 611,,building d,level 6,site qa,residential areas,pre wire,sa 611
,,Level 6 - SA 612,,building d,level 6,site qa,residential areas,pre wire,sa 612
,,Level 6 - SA 613,,building d,level 6,site qa,residential areas,pre wire,sa 613
,,Level 6 - SA 614,,building d,level 6,site qa,residential areas,sa 614,pre wire
,,Level 6 - SA 615,,building d,level 6,site qa,sa 615,residential areas,pre wire
,,Level 6 - SA 616,,building d,level 6,sa 616,site qa,residential areas,pre wire
,,Level 6 - SA 617,,building d,sa 617,level 6,site qa,residential areas,pre wire
,,Level 6 - SA 618,,building d,sa 618,level 6,site qa,residential areas,pre wire
,,Level 6 - SA 619,,building d,level 6,site qa,residential areas,pre wire,sa 619
,,Level 6 - Corridors,,building d,level 6,site qa,pre wire,common areas,corridors
,,Level 6 - Electrical DB,,building d,level 6,site qa,pre wire,service areas,electrical db
,,Level 6 - ICT Riser,,building d,ict riser,level 6,site qa,pre wire,service areas
,,Building E,grouping,building e,,,,,
,,Level 3 - Indoor Bowl/ Yoga,,indoor bowl/ yoga,building e,site qa,pre wire,common areas,level 3
,,Level 3 - Meeting Room,,building e,site qa,pre wire,common areas,meeting room,level 3
,,Level 3 - Foyer,,building e,site qa,foyer,pre wire,common areas,level 3
,,Level 3 - IA Sales Office,,building e,site qa,pre wire,common areas,level 3,ia sales office
,,Level 3 - Hair & Beauty,,building e,hair & beauty,site qa,pre wire,common areas,level 3
,,Level 3 - Property Manager,,building e,site qa,pre wire,common areas,property manager,level 3
,,Level 3 - Gym,,building e,gym,site qa,pre wire,common areas,level 3
,,Level 3 - Reception,,building e,site qa,reception,pre wire,common areas,level 3
,,Level 3 - Office,,building e,site qa,office,pre wire,common areas,level 3
,,Level 3 - Village Manager,,building e,site qa,village manager,pre wire,common areas,level 3
,,Level 3 - Foyer,,building e,site qa,foyer,pre wire,common areas,level 3
,,Level 3 - Meeting Room,,building e,site qa,pre wire,common areas,meeting room,level 3
,,Level 3 - Foyer,,building e,site qa,foyer,pre wire,common areas,level 3
