Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 5,Tier 6
c22a2be1-7b1d-41df-8920-a9fdb484378a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,West,Columns,C7,Built Column ITP
72f30c74-240b-481e-aede-8941444b6d67,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,West,Columns,C8,Built Column ITP
2450157f-8e6c-4bd3-881c-2487aaf1f3f3,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C1,Built Column ITP
6f152c7e-e3e4-4ae6-98b7-3379c3f38881,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C2,Built Column ITP
934334c6-56d1-42ec-9056-2472752cb5e4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C3,Built Column ITP
9930c1ac-23dd-4e10-94cc-20327e5ca0e3,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C4,Built Column ITP
7dbe251d-d263-4cc9-9863-bdf2fb94dd13,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C5,Built Column ITP
784e1d22-bd1b-4b2e-aad5-20799f21c4aa,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C6,Built Column ITP
3d372f38-b41b-4ec9-859e-819888f53614,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C9,Built Column ITP
03be32e7-e95e-4195-bda8-69f666df3d2f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C10,Built Column ITP
a3445280-b057-40e0-b052-1bf292550ce9,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C11,Built Column ITP
ba372746-90c4-408a-8682-df282997cbd1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C12,Built Column ITP
58dbed09-69db-4bd4-befc-9b17b65eac19,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C13,Built Column ITP
ae435fd3-749c-4e7f-a5b6-8442557e6f52,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C14,Built Column ITP
b48c253c-a088-4b3a-9d74-afa27ac6d764,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,West,Columns,C7,Built Column ITP
c6b6a294-7780-4a13-b9fd-f2b4c620c1cf,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,West,Columns,C8,Built Column ITP
d1ecfb7e-e776-42ae-8597-f6a2e71c694f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C1,Built Column ITP
29519e06-2960-4cbd-bfca-bcfea1db0282,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C2,Built Column ITP
cef06b38-236f-410a-a7fd-01fd389ef36e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C3,Built Column ITP
2c1b3ba6-490a-4f36-bfcc-cdb6c38d5cf2,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C4,Built Column ITP
23968d02-8d80-452e-b378-35e3c037fec9,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C5,Built Column ITP
f48798be-a7ac-4a7d-bdca-c4ef6df9a8d4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C6,Built Column ITP
3ddcc271-f053-4589-9d5b-735366f5952f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C9,Built Column ITP
e8881d55-6c3a-477c-8328-c92ee9d0dd6e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C10,Built Column ITP
1b19a509-a901-42ed-a17e-ac199e83e89c,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C11,Built Column ITP
3bc93bb8-d008-440c-b259-50a665940fe9,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C12,Built Column ITP
c7974534-6b96-4e7e-b59c-09ab0a021753,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C13,Built Column ITP
ffe4c3dc-7b09-4de1-bf5d-1b116ae1694e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C14,Built Column ITP
ec35ffe0-723e-404e-8b33-4409100be803,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,West,Columns,C7,Built Column ITP
4f22cae2-431e-4f25-bc77-cf589400ded9,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,West,Columns,C8,Built Column ITP
d34b3a79-29d1-4626-915f-791315f51aa0,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C1,Built Column ITP
9bc404c4-a4fc-4790-990c-55d5a3b79289,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C2,Built Column ITP
256407c8-eb0f-47c4-b480-d5b2a0923b8b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C3,Built Column ITP
5239ba00-6c30-4c66-8de9-8a78d4c037bc,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C4,Built Column ITP
29e7d145-c5b4-48bf-9041-0d994f04d23d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C5,Built Column ITP
207cb466-181a-4430-b64d-83c17ebccc76,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C6,Built Column ITP
390d12b4-d023-4f96-acc9-63a461e27cda,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C9,Built Column ITP
8d98a197-de81-44b5-bf88-8ed88ad705f4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C10,Built Column ITP
4ea599bb-48bf-45bc-a261-7df40349e0dd,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C11,Built Column ITP
f8380801-8020-45ab-87ae-9f32cf500794,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C12,Built Column ITP
f2f47f19-bb3e-4c71-b0a8-57ee713cb30a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C13,Built Column ITP
b6699923-e86c-4025-acc6-f9db6b14cbfc,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C14,Built Column ITP
64a83866-d1b3-4a89-a762-4a634e29f81c,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,West,Columns,C7,Built Column ITP
c249b0e1-9edd-4596-956b-4491f1e39a85,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,West,Columns,C8,Built Column ITP
9ec8477e-70ab-4d7e-aca7-2266b60276c8,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C1,Built Column ITP
082b73a5-bc37-4909-bb09-96aef72d70f8,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C2,Built Column ITP
50dd0c63-9945-409a-9e94-4ed9bc62f94b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C3,Built Column ITP
853eb1cd-05d4-4511-bb62-836ea8d86eb0,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C4,Built Column ITP
d8442f56-1e01-4229-be81-9cbef834a98d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C5,Built Column ITP
3a3c7687-04e2-4e1f-a079-92a44be7b208,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C6,Built Column ITP
5e1ad47f-bdff-46dd-a41d-9676c15bf72c,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C9,Built Column ITP
764213ea-ce62-48ac-a470-a7c5cb39a915,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C10,Built Column ITP
8d5c0341-2ec8-445f-af5b-b2511e214e2f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C11,Built Column ITP
2113cd1f-b457-4efd-92ba-f4775ce99e7d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C12,Built Column ITP
aad04dad-2163-4051-8216-493a973f576b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C13,Built Column ITP
75b5f602-d269-4c73-9435-5215f9e34e9c,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C14,Built Column ITP
2c304afb-2843-4ecb-b150-6c915693e1dd,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,West,Columns,C7,Built Column ITP
0ba7a33f-83c7-4479-a875-7fce73d0a3fe,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,West,Columns,C8,Built Column ITP
f1bda0c9-b273-4bad-b69d-da42f5276f21,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C1,Built Column ITP
a85bdd9f-5eb8-4b19-8652-a9d16177411b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C2,Built Column ITP
2dc771f3-eeab-4382-a24d-4efaaebbaee5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C3,Built Column ITP
0d5c48fa-f377-43d4-924f-3ec7513722bf,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C4,Built Column ITP
c33b3eb1-ae81-4f18-92b9-afac6a9485b0,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C5,Built Column ITP
3c04ddbe-777f-4b15-8772-4938fc99f83e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C6,Built Column ITP
e61cd1b9-48be-40ea-9ae0-47cbb03112ac,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C9,Built Column ITP
41d5fda8-53c2-4021-b9c6-bc51fcb54300,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C10,Built Column ITP
caa92ae2-b2a5-4736-bbb6-9526bd72fc1a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C11,Built Column ITP
1219a187-4c88-4abc-9970-4b6fcb8ce4ac,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C12,Built Column ITP
15c234a0-12ff-419f-aa06-719d89bd3b55,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C13,Built Column ITP
e1760208-4f45-48d3-9a8e-62f0ddc7bdcf,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C14,Built Column ITP
a9a7a950-2a25-473d-9788-987eeb09cf11,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,West,Columns,C7,Built Column ITP
234df2ba-5950-40a5-b976-27317bee90b0,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,West,Columns,C8,Built Column ITP
fee320c6-49e7-4bbc-80cc-06faadb7e128,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C1,Built Column ITP
6144694d-abd2-4dd8-b32d-65399978e4d9,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C2,Built Column ITP
b197c40b-c2cc-4538-9a41-50ff1065e0af,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C3,Built Column ITP
d529050e-d275-4d29-8cb9-520ca1795c58,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C4,Built Column ITP
14efadea-ff4c-46a8-b80a-f6605acac5f4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C5,Built Column ITP
ddc006e2-f89b-4d78-bc89-ded1f8c0fdc8,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,North,Columns,C6,Built Column ITP
53f63e53-c01d-4564-b544-89069bb7847b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C9,Built Column ITP
2da20ea8-d148-4085-9fc6-4a1e9c6db6a5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C10,Built Column ITP
a43e3abc-b0eb-4000-bab7-4b064e192565,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C11,Built Column ITP
9c95caa9-b4de-487f-9eb5-8e85fcdf094b,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C12,Built Column ITP
5a456ea3-363f-4054-b3fa-4064c2ef19a1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C13,Built Column ITP
960cb1b2-e62b-4ed3-b56b-353ff9087b02,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,South,Columns,C14,Built Column ITP
b1786478-9a71-4d38-9d8a-dffdbb6fa924,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,West,Columns,C7,Built Column ITP
a4aede5b-0da5-42ef-aa98-3bea375d1b04,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,West,Columns,C8,Built Column ITP
39479eff-9dd9-4120-9030-e91a18c64a86,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C1,Built Column ITP
02536e6c-5643-4769-b581-29a15a1dc331,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C2,Built Column ITP
a48475a0-5ff2-4f50-8737-807270ec45ee,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C3,Built Column ITP
be8f24a7-b7f8-4cec-a676-ac09a0b12987,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C4,Built Column ITP
d91a4bab-3d6f-418f-801b-3a500504db5f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C5,Built Column ITP
ea06c683-706f-499e-b73d-e6e33fb85e5e,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 20,North,Columns,C6,Built Column ITP
56bc769f-81e9-4e6a-9bcd-aebbde29094d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C9,Built Column ITP
36444758-9d84-4a9d-8b07-dea92f3ce92f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C10,Built Column ITP
cfc830d9-efb1-46bb-8534-cbcf25254b12,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C11,Built Column ITP
09f51046-8a4e-4f8c-ad4f-62b2e72038cd,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C12,Built Column ITP
88f3109f-553c-40f0-83c0-5b73caf4c187,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C13,Built Column ITP
bd93c3b1-b936-44b2-8ee6-859a00fc5f08,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,South,Columns,C14,Built Column ITP
9f7fc8a5-5e30-41d0-9551-0bd57c727b80,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,West,Columns,C7,Built Column ITP
debbe44e-8b91-4c19-9ef8-ac32fb9ba161,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,West,Columns,C8,Built Column ITP
453b85ef-bf73-458b-a457-c5abbd5960e5,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C1,Built Column ITP
a18b3158-461e-4b30-8391-9fde9e029a0f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C2,Built Column ITP
ceedb676-ba15-4798-8a4a-969e9c1162d7,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C3,Built Column ITP
584a4185-7738-49dc-81ff-b496e830b903,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C4,Built Column ITP
68be000c-c5e6-4a7e-b976-cd19c7631143,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C5,Built Column ITP
6ae95be5-f1b2-49da-9b43-d36cc711ff6a,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 21,North,Columns,C6,Built Column ITP
40ef5534-e7dd-48d2-89ee-1b8e32afe242,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C9,Built Column ITP
f03d0bcf-6487-49a6-bd58-78ded919ae88,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C10,Built Column ITP
7baea419-b5e8-453a-b788-e8053a967b7c,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C11,Built Column ITP
8acda0d5-7914-4e8c-85e6-28f111263eb6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C12,Built Column ITP
cc4f3070-f107-4c9d-803a-65e77e2a6cde,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C13,Built Column ITP
98c59b9e-2223-46ab-acc8-925c60c94a5f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,South,Columns,C14,Built Column ITP
1d491c16-65a1-4fbb-8700-2479723597b1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,West,Columns,C7,Built Column ITP
d35cb9b4-47ab-4c60-bf38-fff9840f7ace,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,West,Columns,C8,Built Column ITP
e7f5a807-b4ea-4998-8c3d-9ee7317c35ca,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C1,Built Column ITP
2b36b5b8-7028-403a-9220-dbea454d9062,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C2,Built Column ITP
d1f2ee3b-ea1c-4440-89d4-eed014a80f0f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C3,Built Column ITP
1e9ec6ab-fd73-46cb-8179-f427cd8b8976,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C4,Built Column ITP
30278ed1-94d8-40a3-a1b4-50e85c201046,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C5,Built Column ITP
116bb2cb-bf26-4495-aec4-3f5fb5e875c4,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 22,North,Columns,C6,Built Column ITP
626a5e17-ad0c-4d48-83ba-7279b6594262,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C9,Built Column ITP
b0f2d409-bc90-4130-894b-b24c244b2a2d,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C10,Built Column ITP
9092282b-dc8e-451e-b787-5dffccc07611,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C11,Built Column ITP
44293fbf-142b-4780-91e7-9ebae72ec28f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C12,Built Column ITP
753ec06f-375a-4f51-9878-0ce7a0fbcfe3,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C13,Built Column ITP
be84cd01-3749-4637-ae90-3feba4f362ba,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,South,Columns,C14,Built Column ITP
dc18bdf6-24ce-4bb1-b9a7-1813761fc801,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,West,Columns,C7,Built Column ITP
a38cd8e6-8113-4e64-b86c-48b7b72b5a23,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,West,Columns,C8,Built Column ITP
455898ba-a64b-434d-ad6d-70f886d942db,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C1,Built Column ITP
cea8f183-5fe8-497f-8f61-59507327c5ca,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C2,Built Column ITP
d4fe5e47-bac0-4079-aaeb-c271ee781de1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C3,Built Column ITP
31311887-a7b2-4755-8882-171d38c69e05,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C4,Built Column ITP
46920daf-2483-463d-90d6-a48f15f2c303,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C5,Built Column ITP
ab186393-a1d1-4689-80f5-ceac048f6d6f,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 23,North,Columns,C6,Built Column ITP
04dd1f5f-4883-4f36-8d91-66a0b3b367d6,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C9,Built Column ITP
7ded7f9b-d9bb-4a6f-82c5-ae2deb6ed1ee,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C10,Built Column ITP
0cdff8da-d08f-4e8f-8073-c83d8a3668d1,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C11,Built Column ITP
08477a2a-119f-4dc4-b7ba-44e2e4518627,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C12,Built Column ITP
7e81bf9a-f037-45a8-bbcd-3d0253644913,,checklist-flat,not-started,Built Column ITP,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 24,South,Columns,C13,Built Column ITP
