Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7
58de1a11-2cc3-46a7-9622-c1e5bea2f2fd,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C9,Built Sign-off
09a90756-b0d5-452d-8da1-3253e7eb471f,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C10,Built Sign-off
e6a10afe-11b7-43ce-a732-388def0697e7,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C11,Built Sign-off
5abe2b9e-ef49-4aac-892c-858c91f7d771,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C12,Built Sign-off
c203367d-0b6a-48de-9ced-7db333e85d03,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C13,Built Sign-off
a669eac0-8a64-4425-bcc2-77095c427ce4,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,South,Columns,C14,Built Sign-off
72ab14d8-d149-4763-b223-3cec3bad7f19,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,West,Columns,C7,Built Sign-off
3b5ee6d7-ccfa-41b1-914a-c39f82ff52e4,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,West,Columns,C8,Built Sign-off
c76a85ff-b95f-40ec-97e9-9aa310838543,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C1,Built Sign-off
741ac1ae-a883-4aed-9dc9-7ce512ea9296,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C2,Built Sign-off
905b81a4-9857-4dda-b0d9-727b219142ee,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C3,Built Sign-off
03cb94a3-a5a7-48e8-90af-9b44b604ee5e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C4,Built Sign-off
59909e2a-780e-428c-82c0-deea49438de4,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C5,Built Sign-off
2461e783-f8d5-42ee-a6f4-beb71e1e6811,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 12,North,Columns,C6,Built Sign-off
5ebd33ff-2fbb-4f53-856e-fd7788c96b70,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C9,Built Sign-off
aec2a816-937a-4658-9e75-a3b43d05cd7c,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C10,Built Sign-off
72fde934-9008-46af-9a39-743c96246ff3,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C11,Built Sign-off
bbcd3657-f7f9-4627-b35f-ec7dca7c49d9,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C12,Built Sign-off
721b98e2-5363-42a7-84f2-2a048420112c,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C13,Built Sign-off
9fe6d3c6-bdf9-4bad-b5a6-b7fe1ac5fe7b,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,South,Columns,C14,Built Sign-off
e39465a3-acc6-474d-9913-495bafdf3738,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,West,Columns,C7,Built Sign-off
e84f7d42-cbcb-4c54-9db3-01c66abb5098,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,West,Columns,C8,Built Sign-off
dae07432-8a12-4f67-a9ca-c40f8f4b0faf,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C1,Built Sign-off
6775af51-41ac-481c-92b8-c594bd4372d5,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C2,Built Sign-off
8ffcd046-e422-4f38-afd1-1ebdf573eee9,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C3,Built Sign-off
bf7c0e46-8ee5-4b47-927e-89bdb5b8bd40,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C4,Built Sign-off
0cb16b24-57fd-48b6-80a3-109c628a9926,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C5,Built Sign-off
126ed972-e00c-47ad-9962-5c67de37ed0d,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 13,North,Columns,C6,Built Sign-off
6ccd49f4-6910-41a5-8b30-3c90f392ecc8,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C9,Built Sign-off
d7dadde2-d1d5-4cf0-9da2-36c30aa26cf9,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C10,Built Sign-off
5b6e1bb9-76da-460f-83be-a32c1b22f1f7,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C11,Built Sign-off
ed22c791-1b4b-4295-b8b1-12240c7a41d3,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C12,Built Sign-off
6fa84d0c-0ff4-490d-9b92-e979800690c2,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C13,Built Sign-off
4d41f85f-d26d-4088-b1a3-7bcf6227898c,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,South,Columns,C14,Built Sign-off
2afac066-2807-4aae-8b5a-c9a12c4af26e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,West,Columns,C7,Built Sign-off
768b1c79-a3cf-4554-a512-f681029f9a72,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,West,Columns,C8,Built Sign-off
665941f1-7e09-459b-a00d-8259991b5174,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C1,Built Sign-off
a011fdf7-20ff-46b7-9302-918d3a745355,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C2,Built Sign-off
0878f3cc-524f-4317-963b-8bd94c00b0e5,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C3,Built Sign-off
e169349e-3f10-4b64-9079-a48f04988119,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C4,Built Sign-off
dd515b5f-ccf8-48a6-b784-3b55b75f1eb3,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C5,Built Sign-off
a87863dc-f590-4cf5-bfd7-4fa37c955d86,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 14,North,Columns,C6,Built Sign-off
2661cf45-93c0-41f7-a6dd-4fc539223189,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C9,Built Sign-off
97aad912-3deb-4aab-8564-9922e6942b97,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C10,Built Sign-off
2762c6f1-b917-41e5-92d9-56d7f8421417,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C11,Built Sign-off
9edcf67f-06f8-47f0-bb84-0ceb0813a669,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C12,Built Sign-off
a79f3384-41f3-4b58-9549-225e8a90a0f0,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C13,Built Sign-off
0ab8d7a1-1276-4119-91e5-e85ef164073e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,South,Columns,C14,Built Sign-off
a445e2d7-33a6-4969-a3d1-3984da6b921a,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,West,Columns,C7,Built Sign-off
d8ee899f-9a9a-48ae-9896-f8869bdfc692,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,West,Columns,C8,Built Sign-off
befaf1ae-fb45-46e3-8a2d-8d3e196ff02c,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C1,Built Sign-off
06f2f2d5-87e0-4433-8c8e-72c1652611da,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C2,Built Sign-off
5b6ce49f-fa66-4a94-9c25-0e872486fd3c,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C3,Built Sign-off
f3b26426-f880-4ff4-946f-937d2c053fd0,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C4,Built Sign-off
07034181-6ce8-4b3f-83a7-b302221809f6,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C5,Built Sign-off
01ef80be-63bc-4a76-ac60-9833a79266af,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 15,North,Columns,C6,Built Sign-off
32e6c1dc-4d35-478e-8bd8-52e713ef98f1,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C9,Built Sign-off
72f169ee-a38e-46cf-bf56-a48c64ac4b15,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C10,Built Sign-off
746a8cc6-068e-4b7c-99fb-9367a3d5fc82,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C11,Built Sign-off
68ca4da9-dd50-4594-b08e-cb781dbf4cf3,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C12,Built Sign-off
dc393a76-7a30-44b8-b5be-7adf021776cf,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C13,Built Sign-off
99737f20-7dd0-4b2f-acc2-700a6a576e09,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,South,Columns,C14,Built Sign-off
e352b382-4fc3-4eb7-b00f-d1cef6e51768,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,West,Columns,C7,Built Sign-off
85ccb3af-b958-4701-b219-9d26538c817e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,West,Columns,C8,Built Sign-off
eed6ce1e-9664-4417-900b-a6d25947cd54,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C1,Built Sign-off
0a8a87e1-5b6c-4a70-b02f-568bb37df690,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C2,Built Sign-off
111c6270-2e61-4b9a-adfc-408b9f52dec7,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C3,Built Sign-off
596ad3cd-80a4-4b62-b731-a231d83df52e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C4,Built Sign-off
853bf3a2-7c25-45a2-96b5-6a5243198217,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C5,Built Sign-off
04bad97e-8501-4451-bf47-da387229ed5d,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 16,North,Columns,C6,Built Sign-off
3866647b-62dc-4936-bc0b-1f6014c1411b,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C9,Built Sign-off
eadbd407-0e51-4149-8744-3772637bb977,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C10,Built Sign-off
4b986970-c356-4c83-a91f-e6412947504f,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C11,Built Sign-off
9b273b2a-9829-454c-ab1c-b91ae3df0018,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C12,Built Sign-off
0d03976c-ca6b-46e2-96b7-34a2824a51bc,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C13,Built Sign-off
4f3e2727-e748-422c-89f6-f42c8d305b4a,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,South,Columns,C14,Built Sign-off
4a33a04f-6500-4a01-ab3f-d5960100953e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,West,Columns,C7,Built Sign-off
4c5ae39d-80b8-4048-b4bc-f15e5a9222c4,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,West,Columns,C8,Built Sign-off
adea7198-e669-4354-966c-1d53a58313e8,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C1,Built Sign-off
4e2bb645-de35-4a87-ab9d-5fd8321bcf17,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C2,Built Sign-off
84e80b72-0aba-483b-9258-a0e57f8123d0,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C3,Built Sign-off
4bf10b66-038f-412d-9779-4f16378d1c58,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C4,Built Sign-off
7fd5bc56-49e3-46dc-837f-ccc111bc7cb1,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C5,Built Sign-off
0a242f63-c197-4422-9334-5c88e1dfdb67,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 17,North,Columns,C6,Built Sign-off
761d3b13-ba49-41fd-942c-0906c0aa00a1,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C9,Built Sign-off
0fcec4fa-3c11-4765-8e78-2c6c9712ca70,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C10,Built Sign-off
83141200-ff31-4213-ad04-b487e460dbe6,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C11,Built Sign-off
4083466c-d891-40bc-af68-cbde2b5a887a,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C12,Built Sign-off
208e6fbb-5400-49ac-9e55-34c629ab8723,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C13,Built Sign-off
7f936016-e383-427a-8386-904520e7d83e,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,South,Columns,C14,Built Sign-off
d688d0b6-6c0b-4fd6-aefc-0662b640add8,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,West,Columns,C7,Built Sign-off
f0046a70-8a55-4c48-bed7-3e7c10fc67e8,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,West,Columns,C8,Built Sign-off
ef7422cd-b36e-48b8-bc2c-2122b1bdfad9,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C1,Built Sign-off
1f9205bb-dc97-4bf3-b1b5-14611b215705,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C2,Built Sign-off
e4edb53e-f41d-4f51-a16e-578d688fbc39,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C3,Built Sign-off
6ff9880c-d380-4563-9f09-27c74c1c8491,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C4,Built Sign-off
da4ea33a-dcfb-480b-8cf1-6301a4129d0b,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C5,Built Sign-off
dca4af19-0555-4802-8b83-4041ee92b091,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 18,North,Columns,C6,Built Sign-off
52f1fca4-dc63-4e50-b952-f06cbae5acae,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C9,Built Sign-off
77af0540-743a-4313-887e-3268e999ffac,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C10,Built Sign-off
5f9027d1-d6a5-4b5a-b069-7a71aa6d2b38,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C11,Built Sign-off
20a8411e-f7e3-44dc-be58-9d45a0048035,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C12,Built Sign-off
328f4e31-a325-4798-b406-ef555d6a4be2,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C13,Built Sign-off
93f1be5c-013a-4823-acdf-ef703e8a445d,,checklist-flat,not-started,7d9861ff601138cb78c12fb180aee50582bd1469274842a23eda5ea0fe8d3800,checklist-flat,FALSE,FALSE,Site QA,Slabs & Columns,Level 19,South,Columns,C14,Built Sign-off
