Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,,
2e0ab1d4-9206-5cb8-936f-5c2fca78682b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1504,Door Headers (Fire rated with Hilti 611A),,,,,,,,
182d8485-d12c-5baa-970d-61e87f83133d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1505,Door Headers (Fire rated with Hilti 611A),,,,,,,,
eee7e496-b749-50fb-ad07-fb4659bdad98,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1506,Door Headers (Fire rated with Hilti 611A),,,,,,,,
e6fb49fe-4db6-5ffe-a3a7-44658142e8b1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1507,Door Headers (Fire rated with Hilti 611A),,,,,,,,
80ceff6a-7a7c-59d5-9986-9ea2c41425bd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1508,Door Headers (Fire rated with Hilti 611A),,,,,,,,
1f189550-f324-5040-a6a5-986f921960d2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1509,Door Headers (Fire rated with Hilti 611A),,,,,,,,
9c21b9d2-23d8-5615-b9e3-0008591e1392,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1510,Door Headers (Fire rated with Hilti 611A),,,,,,,,
c9b0f438-663a-5bb1-a5b3-33d06ed525d3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1511,Door Headers (Fire rated with Hilti 611A),,,,,,,,
09c7f5c1-10cf-5ceb-8b85-a5795e1758dd,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1512,Door Headers (Fire rated with Hilti 611A),,,,,,,,
f474f67f-5c73-5b3a-8908-c5f63abcd88b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 15,1513,Door Headers (Fire rated with Hilti 611A),,,,,,,,
0a70909a-cfc9-5077-84de-0341f21cf54f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Demo Kitchen,Door Headers (Fire rated with Hilti 611A),,,,,,,,
4e42eb48-60ae-5286-ad7d-568fee0a08c3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Private Dining 1,Door Headers (Fire rated with Hilti 611A),,,,,,,,
2ae3322b-b020-5d0a-89f1-f01d9442fff6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Private Dining 2,Door Headers (Fire rated with Hilti 611A),,,,,,,,
a5f5deac-760e-5eae-bf60-12ac122209a9,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Co-Working,Door Headers (Fire rated with Hilti 611A),,,,,,,,
15d4c74a-6eb9-5ff1-8530-5c429c0b3870,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Resident Club Lounge,Door Headers (Fire rated with Hilti 611A),,,,,,,,
36b3b1df-fd2e-5412-a907-ede9c7c72511,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,DDA,Door Headers (Fire rated with Hilti 611A),,,,,,,,
154dc6cf-5249-58c8-bffb-7feb0b95f48d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Cleaners Room,Door Headers (Fire rated with Hilti 611A),,,,,,,,
d997e795-cf44-5c96-988c-5a8c864d0227,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 16,Ambulant,Door Headers (Fire rated with Hilti 611A),,,,,,,,
19c9c380-995e-5311-89fa-e84e7af02f43,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 17,1701,Door Headers (Fire rated with Hilti 611A),,,,,,,,
82e08d03-b328-5913-b8b8-cdfcf32d6f3d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 17,1702,Door Headers (Fire rated with Hilti 611A),,,,,,,,
9c680dbd-8dba-5136-b0b9-e3867cd5c918,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 17,1703,Door Headers (Fire rated with Hilti 611A),,,,,,,,
6c4078e0-7250-58a3-bfcf-a7465575f4a0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 17,1704,Door Headers (Fire rated with Hilti 611A),,,,,,,,
acdb69eb-138c-56db-9ea8-76f1e5e40cbb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 17,1705,Door Headers (Fire rated with Hilti 611A),,,,,,,,
64f71213-a295-5a70-8df7-121f426ff426,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 17,1706,Door Headers (Fire rated with Hilti 611A),,,,,,,,
608460ce-7e27-52b6-9eda-4d5285b51693,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 18,1801,Door Headers (Fire rated with Hilti 611A),,,,,,,,
71256063-f888-5b16-91de-b94529c0947a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 18,1802,Door Headers (Fire rated with Hilti 611A),,,,,,,,
d8531014-5d29-5713-b646-e3e8bd136e32,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 18,1803,Door Headers (Fire rated with Hilti 611A),,,,,,,,
b5163f92-f1c0-5c90-ac36-59ff5a84b0ab,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 18,1804,Door Headers (Fire rated with Hilti 611A),,,,,,,,
4a015292-dcdc-5869-9a40-8dd99bd24472,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 18,1805,Door Headers (Fire rated with Hilti 611A),,,,,,,,
cc6f2fd7-d2ea-5066-afe9-67ea80e0f6b8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 18,1806,Door Headers (Fire rated with Hilti 611A),,,,,,,,
0aa7796b-78fc-5fdb-944b-de0e2c98480f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 19,1901,Door Headers (Fire rated with Hilti 611A),,,,,,,,
57761d82-70ac-51be-922c-ea1b2ab63401,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 19,1902,Door Headers (Fire rated with Hilti 611A),,,,,,,,
1de0a92e-dc68-5be8-9732-a42e38393b13,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 19,1903,Door Headers (Fire rated with Hilti 611A),,,,,,,,
3a9ac80b-be73-5632-9cc0-3e5706a56af8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 19,1904,Door Headers (Fire rated with Hilti 611A),,,,,,,,
ad196793-64fe-5ff0-8333-c8c37504a0ff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 19,1905,Door Headers (Fire rated with Hilti 611A),,,,,,,,
f47de0fd-330e-55da-ac58-27a6d8693445,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 19,1906,Door Headers (Fire rated with Hilti 611A),,,,,,,,
6e7cb46f-921b-5de7-b8d2-1de665ea25c4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 20,2001,Door Headers (Fire rated with Hilti 611A),,,,,,,,
c524c9d8-2c82-52ac-a382-2353eb19752e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 20,2002,Door Headers (Fire rated with Hilti 611A),,,,,,,,
82e43085-2a39-5c20-a21e-68d0882c1f86,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 20,2003,Door Headers (Fire rated with Hilti 611A),,,,,,,,
0c410b91-c016-5574-9c4e-e256a8c24657,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 20,2004,Door Headers (Fire rated with Hilti 611A),,,,,,,,
0b96a7e2-7d1f-567a-8642-2d3fd567b9a2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 20,2005,Door Headers (Fire rated with Hilti 611A),,,,,,,,
47f39de2-809a-53dd-bdc0-31d79477b096,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 20,2006,Door Headers (Fire rated with Hilti 611A),,,,,,,,
4a8b9b75-ff3b-5e6a-abb1-110b89519917,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 21,Powder Room,Door Headers (Fire rated with Hilti 611A),,,,,,,,
34f49ed9-a863-5d94-a40e-ce30c2de7d74,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 2,Penetrations,Level 21,DDA,Door Headers (Fire rated with Hilti 611A),,,,,,,,
20455db0-20be-5592-9204-f6f5ae795896,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Male Ammenities,DOWNPIPE ON,,,,,,,,
af18708d-309b-5cb8-95f6-e84cf9a589f0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Female Ammenities,DOWNPIPE ON,,,,,,,,
c1436240-c823-50e9-910b-1c7c6967d69b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,DDA,DOWNPIPE ON,,,,,,,,
c5d7b18e-bd7e-5d30-be4a-acb8b17576bb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Lobby DDA,DOWNPIPE ON,,,,,,,,
73bea004-0a4f-5cfd-9547-efe61a4b8895,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Ground Floor,Fitness studio DDA,DOWNPIPE ON,,,,,,,,
238c04b7-1acd-54b9-a6c1-991eaeb5c0a4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 1,Male Ammenities,DOWNPIPE ON,,,,,,,,
75fd32a1-f28c-5922-b55a-6a7321bacd13,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 1,Female Ammenties,DOWNPIPE ON,,,,,,,,
d0314772-3cd4-5eb4-98b4-8c34953b0058,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 1,DDA,DOWNPIPE ON,,,,,,,,
fde50434-ebc1-5318-a74c-358d98385d6e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 2,Male Ammenities,DOWNPIPE ON,,,,,,,,
81cbaa4b-8d10-54d4-91ba-f022f2f73db0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 2,Female Ammenities,DOWNPIPE ON,,,,,,,,
09f9eda1-301b-5f2c-a470-0faedac0eb92,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 2,DDA,DOWNPIPE ON,,,,,,,,
61083fdc-fae5-505a-8a65-ff483ffe2cee,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,301,DOWNPIPE ON,,,,,,,,
23f7a784-69b3-54b3-a5a9-9c5c567101d0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,302,DOWNPIPE ON,,,,,,,,
7e4c6eb8-8296-5636-bcb2-0421d432f249,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,303,DOWNPIPE ON,,,,,,,,
64eff1be-e1ab-555d-9a76-99d44c181764,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,304,DOWNPIPE ON,,,,,,,,
436da870-8549-5306-aebd-e805ba81c5df,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,305,DOWNPIPE ON,,,,,,,,
43c96cc1-f93e-5850-822a-414d1f2866d3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,306,DOWNPIPE ON,,,,,,,,
c998b3dd-5a47-5735-a851-488bda8474c0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,307,DOWNPIPE ON,,,,,,,,
5040f51d-7f35-52fd-b02b-7be2e1da2a70,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,Gym DDA 1,DOWNPIPE ON,,,,,,,,
ce08d4c2-24c4-5d10-92e8-a371cfe29a4f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 3,Gym DDA 2,DOWNPIPE ON,,,,,,,,
32266f26-3410-58a1-88c2-886c43915fcc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,401,DOWNPIPE ON,,,,,,,,
164f5dad-23f0-5f61-8613-787a93a81f96,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,402,DOWNPIPE ON,,,,,,,,
bb181043-8365-547a-b601-c67da6e9b8e6,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,403,DOWNPIPE ON,,,,,,,,
2890232a-3629-5c01-bd12-0bb4fb3e81c7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,404,DOWNPIPE ON,,,,,,,,
f050386e-8a70-5ddc-ab5c-078ea1910487,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,405,DOWNPIPE ON,,,,,,,,
e86fad69-f518-5bff-941e-650bf60bfc0b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,406,DOWNPIPE ON,,,,,,,,
ab394458-bdfe-56ac-beb9-812a70ff199c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,407,DOWNPIPE ON,,,,,,,,
1de10610-2c69-588d-a677-b8b903fd3c63,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,408,DOWNPIPE ON,,,,,,,,
e405c6e7-3bab-5ca5-926a-569636c67466,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,409,DOWNPIPE ON,,,,,,,,
b4c19dfa-368e-5be0-af2b-5081fa409d29,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,410,DOWNPIPE ON,,,,,,,,
84ae2cd9-1acf-53d2-9385-c01126abbd09,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,411,DOWNPIPE ON,,,,,,,,
4d8a1d11-2bf2-54cd-ae63-baa27845cf13,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,412,DOWNPIPE ON,,,,,,,,
fcc88b62-2811-5d80-a737-f85298895a9e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,413,DOWNPIPE ON,,,,,,,,
6d0ef865-f98f-5016-b7eb-0588b4d9d45e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,414,DOWNPIPE ON,,,,,,,,
4eda6b44-8738-5273-bb73-26554f3c6d54,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 4,415,DOWNPIPE ON,,,,,,,,
28408bf9-7938-5e8b-9ac1-0e0666f0a4aa,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,501,DOWNPIPE ON,,,,,,,,
a2cf0d30-7578-5056-bc6b-49ffa17a5304,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,502,DOWNPIPE ON,,,,,,,,
bdf94f9b-2aef-5747-8212-42152c78f360,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,503,DOWNPIPE ON,,,,,,,,
3291808c-d265-5309-8a3b-cf92fe5b3c0d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,504,DOWNPIPE ON,,,,,,,,
be4477eb-ce2c-53ff-8bdb-a6f1720e8ecc,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,505,DOWNPIPE ON,,,,,,,,
4ef91bbb-a0de-5518-b81d-4a01dd75cc67,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,506,DOWNPIPE ON,,,,,,,,
098d8582-0d46-5f13-8e12-d0c4f3a5c257,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,507,DOWNPIPE ON,,,,,,,,
fb16f691-afc9-50df-b9a1-83a81b6003fe,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,508,DOWNPIPE ON,,,,,,,,
190761e7-c775-5d9b-92ed-1f6848b7a971,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,509,DOWNPIPE ON,,,,,,,,
b928af76-0a36-5c6e-9488-90a3a8f7a19a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,510,DOWNPIPE ON,,,,,,,,
7a5a4737-ace2-5bd6-b3b0-3ec8f672ab92,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,511,DOWNPIPE ON,,,,,,,,
5af324f2-fe1e-514e-b12c-b3c579f5eca5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,512,DOWNPIPE ON,,,,,,,,
58fb7770-9d5d-5a86-8d0f-62114f04a6d1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,513,DOWNPIPE ON,,,,,,,,
2f92ed5c-1bcf-5b24-9c60-6c6cc5fa7db0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,514,DOWNPIPE ON,,,,,,,,
25c4317c-ac14-5194-844b-452342c7faea,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 5,515,DOWNPIPE ON,,,,,,,,
266e60e4-39f6-5929-a0c2-a3a910e22d5a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,601,DOWNPIPE ON,,,,,,,,
8db236da-1c2e-568d-93c2-c1da9e2791ec,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,602,DOWNPIPE ON,,,,,,,,
8ea9a411-61b3-535e-9ad8-d1abfbf24d64,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,603,DOWNPIPE ON,,,,,,,,
d8847ab6-2de6-516b-ae2e-72d8f0111ff0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,604,DOWNPIPE ON,,,,,,,,
09801a82-b4be-5b28-a170-81eedab13056,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,605,DOWNPIPE ON,,,,,,,,
4f16a7c5-f19b-53b6-a71c-5c4051afb12b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,606,DOWNPIPE ON,,,,,,,,
83c3eb8c-d9b9-5c84-8cb1-e278b467d382,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,607,DOWNPIPE ON,,,,,,,,
36ff60ec-8385-5ec9-b018-434af0fb9834,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,608,DOWNPIPE ON,,,,,,,,
3c8cb775-eb7d-5b01-9ba8-c0b39ff990f1,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,609,DOWNPIPE ON,,,,,,,,
4f11d4bf-a8cd-5897-b852-c9301a0a8c6c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,610,DOWNPIPE ON,,,,,,,,
ad25cc16-d36f-5845-bd5e-a2346281171f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,611,DOWNPIPE ON,,,,,,,,
ddb24f81-ac99-5608-be24-6d7cb3c4946f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,612,DOWNPIPE ON,,,,,,,,
f60e0580-f765-5693-86eb-0902eef04dd7,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,613,DOWNPIPE ON,,,,,,,,
be92a07d-a15e-5c76-ad02-6f4cfcdb2ec3,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,614,DOWNPIPE ON,,,,,,,,
99d93cc7-b9ca-544a-bf5c-9fde8665735a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 6,615,DOWNPIPE ON,,,,,,,,
bfd70ae5-fb1c-51af-bd12-f849609ffbff,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,701,DOWNPIPE ON,,,,,,,,
b6215569-b882-55ce-90c3-d1876cf4442b,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,702,DOWNPIPE ON,,,,,,,,
0cbb7a7c-8d49-547e-a73a-a98fc2c9f93e,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,703,DOWNPIPE ON,,,,,,,,
fd08f936-c507-5530-b2b5-b239ed1ef383,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,704,DOWNPIPE ON,,,,,,,,
facc4f0b-8dcd-526e-99ec-13930a00237d,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,705,DOWNPIPE ON,,,,,,,,
5aedb784-3909-5b21-86f1-f185c2dfeca5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,706,DOWNPIPE ON,,,,,,,,
16431417-94ca-53e4-a0ae-026cc602806a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,707,DOWNPIPE ON,,,,,,,,
5093cf73-70c3-5368-bccc-914b7fd7be11,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,708,DOWNPIPE ON,,,,,,,,
132e6235-ca0e-523d-86fa-a23651c729a5,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,709,DOWNPIPE ON,,,,,,,,
9247017c-850d-5dfe-81d0-d6fa641e90d2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,710,DOWNPIPE ON,,,,,,,,
68fbcf9a-e7ab-5b6a-bcc0-7d2f5fe2e4f2,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,711,DOWNPIPE ON,,,,,,,,
f7462023-7b52-5b02-8dd6-7fc82ae5cd1c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,712,DOWNPIPE ON,,,,,,,,
c7c140b8-9a12-55b2-a129-2fc7edfa7e12,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,713,DOWNPIPE ON,,,,,,,,
3f4bf6a1-3726-591a-9fda-deacae327016,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,714,DOWNPIPE ON,,,,,,,,
18d8540f-09bf-5560-9105-15debffdc13a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 7,715,DOWNPIPE ON,,,,,,,,
021f349f-373b-5cf3-bc6c-3c19a30d85e0,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,801,DOWNPIPE ON,,,,,,,,
60fea1f5-eeee-5f73-ad1a-9a52e0dded84,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,802,DOWNPIPE ON,,,,,,,,
30cba9cf-79c9-5c03-802b-ea6438e71172,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,803,DOWNPIPE ON,,,,,,,,
9c1531f1-c288-522e-baaa-bd67da455e75,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,804,DOWNPIPE ON,,,,,,,,
95d3d151-9280-570d-bb71-9365b8908866,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,805,DOWNPIPE ON,,,,,,,,
06d6459c-caa8-5d66-9f02-5b1e8e53cd8c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,806,DOWNPIPE ON,,,,,,,,
6b6c9855-32b6-5260-985f-d71b732a734f,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,807,DOWNPIPE ON,,,,,,,,
c6a867a9-550b-5014-bbe6-f245e0dcef5a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,808,DOWNPIPE ON,,,,,,,,
1923f050-3609-5794-917e-c4a903f3142c,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,809,DOWNPIPE ON,,,,,,,,
218a7161-4ded-557d-a941-df9184e75229,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,810,DOWNPIPE ON,,,,,,,,
aeb6b3ec-8c29-5a80-84b5-dd372784a2c8,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,811,DOWNPIPE ON,,,,,,,,
11ea4106-1230-5b56-9965-21a0dbde2460,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,812,DOWNPIPE ON,,,,,,,,
510f18e5-36fb-5afe-a27e-01ce56cdcf35,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,813,DOWNPIPE ON,,,,,,,,
bb0e886f-048e-50ab-8da0-8eedeb25d86a,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,814,DOWNPIPE ON,,,,,,,,
cc076f07-4749-5098-99e5-1a0ca0a33ddb,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 8,815,DOWNPIPE ON,,,,,,,,
ab830b4c-0e5d-507c-a727-7fa8afede786,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,901,DOWNPIPE ON,,,,,,,,
ec012595-5413-5177-8d2e-102e988cc1c4,,checkpoint-status,not-started,,,TRUE,TRUE,Site QA,Tower 1,Rough In,Level 9,902,DOWNPIPE ON,,,,,,,,
