"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ddd291c9-d38a-416a-87c4-a59cff1a5e94","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8df7c91b-98b2-427d-b96b-11a223d19282","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough-In"
"22b5b99d-e45e-47a5-862c-d79e56da77df","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor"
"7a730ea5-64ba-49c3-bc17-42677516e965","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Ground Floor","Wall Closure"
"08a82e15-41bc-433a-a750-62875e43e406","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Wall Closure","204"
"ec1a1da3-1320-4135-8e3a-122026f3768b","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Wall Closure","205"
"27dbab69-c2b6-4b58-881c-639ec7d5bd40","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Wall Closure","206"
"37af2526-3bad-476b-bfa8-c32a50a88dbd","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Wall Closure","207"
"aa23c331-c5bb-4eb3-bc5a-eefa42420cbb","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Wall Closure","208"
"bfd713d5-a159-4c6b-af2f-206d9790df04","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure"
"60a1e7df-225d-4311-8e62-8c20c62570eb","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","201"
"b378ec12-dba7-4af8-b0dd-8fc564c11d5a","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","202"
"7493915a-9b2a-42dd-87ad-3a76a289e009","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","203"
"46577247-947f-4742-8225-102561e1987c","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","204"
"2dc2b055-85e1-4e6a-9ef0-92653db4b8b0","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","205"
"ad693d09-bfc8-4988-88de-ff5fb7658614","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","206"
"125b0f25-b982-4768-a5ee-f0aec7860b79","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","207"
"ce940b6a-9df2-493f-a91d-bc3197a99758","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 2","Ceiling Closure","208"
"0731d804-70e1-40c5-9142-a3538cf9f961","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 2","Common Area"
"f9a479d2-9978-4e21-b19c-c6ff6a734229","","checklist-flat","pass","Common Area Rough In Checklist - General","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level 2","Common Area","Lobby Area"
"cabe0268-842b-473a-bc04-168cbf9d3cd9","","checklist-flat","pass","Duct Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level 2","Common Area","Ducting"
"00b04149-44f4-4e6b-9b9d-1a48516836d9","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 3"
"f2aa64f5-d1db-4118-b671-6df9aea43678","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 3","Wall Closure"
"8e2ab155-be45-423e-b8ba-33c35614b96f","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","301"
"5b4e8d63-0777-4bb2-859c-2bab1dfc24cd","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","302"
"705ead00-d854-464c-ae49-70e6fe7dd552","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","303"
"52a78f4c-770f-46a3-bc5f-3cfbbc64b65f","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","304"
"15bdff17-ba0b-4e0d-bb37-b11f10e22125","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","305"
"bea6441a-96f2-4981-8159-1aa73cf3ab93","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","306"
"fc7687c9-a505-44c9-810e-ac0f93903759","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","307"
"8f3d9e7e-afc1-444c-ae47-f728b2227d80","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Wall Closure","308"
"59e619c6-9aae-4423-aaa3-a5af50d0b8c3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure"
"470f33a4-b350-4697-a5f4-85dcf2f25105","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","301"
"4888bb15-720f-4650-b7af-94418fd90143","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","302"
"aad5793b-810f-4fee-ba8c-205a572d4431","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","303"
"43e5cbf9-57ac-431f-ae26-c825e07d2506","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","304"
"6328f865-46a9-4c54-bd93-d1d970e5bea5","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","305"
"d86a030d-d747-4d7e-bf51-ee76d94dce61","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","306"
"a154bbb0-2e57-4636-9cee-829ea6e9ef8f","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","307"
"d7acadde-520a-4572-ab8c-74ca7282294e","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 3","Ceiling Closure","308"
"cc939336-fa0e-4c6a-8c8b-368f653f01dd","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 3","Common Area"
"a51c7647-9f4a-433f-872c-dcfb7b612a88","","checklist-flat","pass","Common Area Rough In Checklist - General","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level 3","Common Area","Lobby Area"
"c0ef9c08-6ac2-4807-8414-0ab012dc8acd","","checklist-flat","pass","Duct Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level 3","Common Area","Ducting"
"267cad6e-9580-48ab-be44-e7da2ea71ee5","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 4"
"f614636e-0b7e-4101-be52-c02018ad690e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 4","Wall Closure"
"46ada0f6-233c-408f-bfe0-cd681ddac3ea","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Wall Closure","401"
"0a6d7359-a6dd-4a6e-bb83-f2d636a21b4c","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Wall Closure","402"
"fadc149c-8b4f-4377-8890-3b7488816007","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Wall Closure","403"
"96bc12cc-9819-450a-9a8c-0fd7625edfae","","checklist-sectioned","pass","Wall Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Wall Closure","404"
"db9c708e-d137-4b71-9cdb-f057acf82c92","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 4","Ceiling Closure"
"04c6dc68-42f8-419e-aa04-9bed5e6b990c","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Ceiling Closure","401"
"918b8116-bff8-4d1c-abb8-816bcc0225f3","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Ceiling Closure","402"
"e9636741-0f2b-4640-8012-a66f9306fb8b","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Ceiling Closure","403"
"12049211-1ae0-4ac9-98ee-5950ef54e4dc","","checklist-sectioned","pass","Ceiling Closure Checklist","checklist","FALSE","FALSE","Site QA","Rough-In","Level 4","Ceiling Closure","404"
"c30dc699-43f8-4f14-bb77-d7c43214b355","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Rough-In","Level 4","Common Area"
"a239b5cc-0950-47de-a9fc-a9104121d0b6","","checklist-flat","pass","Common Area Rough In Checklist - General","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level 4","Common Area","Lobby Area"
"44b3a46b-28e7-42b8-b26b-5e039e794b3f","","checklist-flat","pass","Duct Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Rough-In","Level 4","Common Area","Ducting"
"efe935b2-eb8b-41aa-9598-6838f553fb4b","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Fit-Off"
"2f8cc05c-0af8-4861-ba36-ab3ee5c4bfae","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Fit-Off","Ground Floor"
"3aeee91f-1c7f-45d6-8169-8acca0afe573","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G01"
"6241069c-db84-423d-b0f6-92abc73a93e2","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G02"
"08854199-9fad-421e-9847-586d238d3624","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G03"
"8434c052-e5a2-4f53-b7f6-8e9decef2349","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G04"
"362470fa-d765-4437-846d-77a21ab1f55b","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G05"
"78b753d2-ef15-49e1-ad27-01467bbfba21","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G06"
"797e6178-8fa7-45b7-9c7e-354ff751b895","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G07"
"0557fd97-ab52-467b-8bfb-b92ef4f2d39f","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G08"
"5e2a6231-5066-49ab-997c-cf98e58f5db2","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","G09"
"f5faaa97-8995-4e48-919b-050c62873ad0","","checklist-flat","not-started","Common Area Fit-Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Ground Floor","Common Area"
"3b38528f-2983-4b07-a286-f9238f9b2885","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Fit-Off","Level 1"
"d0234731-14cb-4f7d-8b2e-154cad09f7f4","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","101"
"5322f3e3-8488-489d-bc11-436f806c4679","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","102"
"2aa716a4-8d60-4683-b780-d7a377da4af0","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","103"
"1fd138a8-dc0f-4273-8b25-a86737d2700c","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","104"
"034f954d-0bd2-4104-ac2e-1cc8d0038c14","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","105"
"54bafa9d-74c4-4060-b587-64cd9a68d60c","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","106"
"55131536-a7f8-435c-8038-d1f1d0ba102d","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","107"
"283f7739-0313-467e-9048-ebde9a7d412e","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 1","108"
"46d7ca6d-2a63-43f5-827d-b1fa573b9631","","checklist-flat","work-in-progress","Common Area Fit-Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level 1","Common Area"
"9cac300a-564a-4474-85f1-c277753f7d03","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Fit-Off","Level 2"
"bab9bb88-4f01-400a-91a1-c6d38b29fb92","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","201"
"7d9a9b6f-4a5e-4a1f-a160-e2fbfd3d7c04","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","202"
"549aaa27-84b9-4f70-ad17-a7474228a0eb","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","203"
"4b302fa2-e821-4865-9fec-14c0070a9f52","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","204"
"040a8640-9745-44db-be38-6b17d8e71d93","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","205"
"03ed121e-c0ad-43f6-bfa3-f8b5f44a6734","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","206"
"3ade9788-a9e2-476d-8ff2-730c0ab44eb9","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","207"
"a2461371-3415-4e42-8a96-fc94d0637858","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 2","208"
"696da399-e05f-4d76-942d-8ab34c9f1dd4","","checklist-flat","work-in-progress","Common Area Fit-Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level 2","Common Area"
"8bebac14-f4cd-482b-a542-aa4423d259e6","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Fit-Off","Level 3"
"86056be7-577d-4408-a325-a52843075797","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","301"
"00513881-5a63-4434-9178-1c7fe422efb6","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","302"
"9f7f268c-081a-4479-a6b3-29e8d61ecc92","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","303"
"19c60623-1a33-4131-b64d-0e6946229bb6","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","304"
"99670d5d-f3b0-4c3d-93cd-bdc1bfbab924","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","305"
"c1db3063-41de-4303-b3bd-967b1d06c32b","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","306"
"779085ba-f47e-4ae8-94a1-9aeda3988fb6","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","307"
"8851c121-4451-4a9a-ac75-d7e3473b7231","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 3","308"
"8312cb21-0874-4474-b316-afb275f3469b","","checklist-flat","work-in-progress","Common Area Fit-Off Checklist","checklist-flat","FALSE","FALSE","Site QA","Fit-Off","Level 3","Common Area"
"65d1b7b3-d2d0-4667-b121-206f4119ba1c","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Fit-Off","Level 4"
"5beed9ce-265f-4c8c-9c2e-d956367345dc","","checklist-sectioned","work-in-progress","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 4","401"
"5180726d-935d-4d2b-9770-5d6f3d420f97","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 4","402"
"976cd140-ae8d-4ca5-9343-a3812109ae80","","checklist-sectioned","fail","Fit-Off Checklist","checklist","FALSE","FALSE","Site QA","Fit-Off","Level 4","403"
