"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b9ea6a00-1577-4963-8898-70026c0e0dec","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"226b33f0-546a-44bb-a115-88e19255da31","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Electrical"
"3889dfbf-e6bc-440f-bb6a-b8ec8c578016","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Electrical","Switchboards"
"fc97c4b6-15a9-4f65-9179-4eb2b0d839f5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Electrical","Switchboards","MDB-A"
"63d36701-3516-4fbf-b4ba-9f56de8426ba","","checklist-flat","not-started","QA_TEM_011_Mains & Submains Installation","checklist-flat","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Mains & Submains Installation"
"a3dd63c8-a0bc-5a0c-94ab-ff6f7c81fef8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 18","Has all information been recorded and checks completed?"
"4080518c-13e6-58c6-a590-e93e801ba830","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 19"
"6228de3f-5fa6-5a44-94aa-5b447df4fd8b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 19","Has all information been recorded and checks completed?"
"782cb8ee-90de-53f6-ac54-f5ac089e1946","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 20"
"f9b1d5f7-593b-5768-9a46-35dc4411ffe6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 20","Has all information been recorded and checks completed?"
"8a928a31-28f7-538c-b124-dfb425ad9bf9","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 21"
"ecb73d1e-38d5-575d-b42e-0408bc44b887","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 21","Has all information been recorded and checks completed?"
"c0f46acf-e327-552a-8cc4-6a02978a2a35","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 22"
"91bc3001-6ee1-5d55-a186-7e85d1e48950","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 22","Has all information been recorded and checks completed?"
"0457d3e3-7386-5829-b001-dd64f09435d5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 23"
"05106e1b-aa84-5ced-872c-67f5ca754e52","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 23","Has all information been recorded and checks completed?"
"77599a11-b9cc-5243-b4da-16f848812daa","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 24"
"7fb06ab9-e844-5168-ab69-347bb6b30d4a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 24","Has all information been recorded and checks completed?"
"0f822b22-0957-5bc1-8756-2e1d93368674","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 25"
"014a7d01-28c7-5870-8fdb-8b814a951497","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 25","Has all information been recorded and checks completed?"
"3ac4e024-4703-57e6-a2eb-4beaccd78685","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 26"
"ae9ac5f0-849e-5002-af80-102792dea9bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 26","Has all information been recorded and checks completed?"
"a82cf1db-2ee4-5ef3-900b-89319de5a198","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 27"
"90243421-6d54-5295-8e4b-9371c6668e9f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 27","Has all information been recorded and checks completed?"
"c843ab64-3a0e-500a-b85c-7283eb14b754","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 28"
"4e6b6d51-7a59-5a9c-84ef-bb06f7f37c28","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 28","Has all information been recorded and checks completed?"
"49a8d2f4-9bfd-5b13-8bd1-5f0aa66b315b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 29"
"e963f2bf-f839-5473-ba03-4a05de3b9da9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 29","Has all information been recorded and checks completed?"
"3110317e-f2c9-559d-8fba-0c2193060a5c","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 30"
"6fec8fb3-e733-5d1b-9129-a0e8014d1227","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 30","Has all information been recorded and checks completed?"
"3ce688db-20fe-5039-9300-3804cf32a7ab","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 31"
"5d033fbf-de94-5c5f-b086-45e6478104c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 31","Has all information been recorded and checks completed?"
"89278955-c548-5fcf-a111-eb07db4a16f4","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 32"
"c2171c02-e2bd-50d5-a6ed-768e837c2ec4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 32","Has all information been recorded and checks completed?"
"f3a873ea-4537-53c2-8f55-006fc6b75e78","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 33"
"e227d051-b717-578d-a471-1be82c3a9792","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 33","Has all information been recorded and checks completed?"
"df116346-5d80-50e2-bfd2-a93963d64e49","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 34"
"5a8b6b0c-42ed-594a-b0e5-b8bc34d96ff2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 34","Has all information been recorded and checks completed?"
"67673494-322f-561f-a9b7-6d1ed6e85d36","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 35"
"02ca4642-3f8f-5797-bd83-37c41927f890","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 35","Has all information been recorded and checks completed?"
"51fffcaa-77e7-5822-a8f3-318816fab39d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 36"
"53650316-206e-5b98-a18b-f7c1838728ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 36","Has all information been recorded and checks completed?"
"5e2f56cf-bdca-52fe-b202-37e8dc27a40e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 37"
"fce85512-602a-525c-b4b7-948461cc5e1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 37","Has all information been recorded and checks completed?"
"74bbd687-1d3e-5caa-bb1b-469ce674b5ca","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 38"
"73f40dc2-cbc9-57cc-bbad-98555d432199","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 38","Has all information been recorded and checks completed?"
"a5aac92f-e3a2-5ca6-bd0e-6502cd078a21","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 39"
"86a14d01-97cc-5983-b27e-a26475040137","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 39","Has all information been recorded and checks completed?"
"55d91c6e-5976-57ec-bb8c-dbb6e282a7da","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 40"
"72db2c2a-a85b-5744-9baa-3affe0a3c3e6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 40","Has all information been recorded and checks completed?"
"bf120394-f685-55b3-9b93-84ba3a559175","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 41"
"4f715fe6-458d-55f4-a033-434da74b9dd2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 41","Has all information been recorded and checks completed?"
"9c518c8e-e94b-522d-9f87-c19029486a72","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 42"
"c3b02834-b481-5603-a9b4-61484bc3a85d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 42","Has all information been recorded and checks completed?"
"264a0062-4ecc-5d95-a5bd-9153224440dd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 43"
"2aae2d62-69b2-57cf-989f-8fe206176725","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 43","Has all information been recorded and checks completed?"
"bec0513c-933b-52ce-b807-5f90b5f37c80","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 44"
"56e1eb47-5042-5f2e-94b9-680903cc2f81","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 44","Has all information been recorded and checks completed?"
"1255a3a0-199d-59da-80d1-82cfb5fe022b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 45"
"65eff4ef-1074-5230-b4f3-4e6c386e199d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 45","Has all information been recorded and checks completed?"
"d74e5766-380b-5497-9521-d438cb28af59","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 46"
"5a1b136b-5532-50e2-8252-666ab99ce8c7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 46","Has all information been recorded and checks completed?"
"1608be92-452e-5cd9-8979-8b3acc565ca4","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 47"
"6615b7f2-cc1e-5281-8298-226ac8f66330","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 47","Has all information been recorded and checks completed?"
"0026c4e7-257b-5f8d-9620-2814543bf444","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 48"
"30aa65f0-3829-5235-ba22-0ddc41012919","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 48","Has all information been recorded and checks completed?"
"fbb370b8-edd9-59e7-bb85-493664254d1e","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 49"
"b21b1b7e-6de2-52a0-a4c2-96bbf3330582","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 49","Has all information been recorded and checks completed?"
"328ad90a-acec-5320-9b74-15b6cdf67277","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 50"
"4015b283-2b4f-5d54-a4d5-7d5fdbeac408","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 50","Has all information been recorded and checks completed?"
"8ef945fd-a30d-580b-84aa-52fba51884c8","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 51"
"0f1db3b5-f0e7-56a3-a187-17857b3ecf76","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 51","Has all information been recorded and checks completed?"
"e9cf3d6e-14f1-5de0-b849-042f037811e1","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 52"
"ac0dbee6-7333-5ca4-b92c-aceb02bbe3d2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 52","Has all information been recorded and checks completed?"
"02a00cd0-2f84-5b50-a851-8f068e741805","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 53"
"9c1cfc05-7cfc-54a6-bb59-dd5ae351e69d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 53","Has all information been recorded and checks completed?"
"431cfeba-9898-537e-b573-e91f2ba67a12","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 54"
"bf5d895b-996c-5078-bce3-4f77c3780c0d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 54","Has all information been recorded and checks completed?"
"9de5f6f8-795a-5300-a6d8-a274647ca115","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 55"
"bd3a159a-5d00-5665-8838-3fe42695c2e4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 55","Has all information been recorded and checks completed?"
"b9154e28-adac-58ec-b1ba-37e16ca6197d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 56"
"4d5050d1-59a4-5c1e-9e0f-bf89c79c3666","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 56","Has all information been recorded and checks completed?"
"e50c928e-61a7-5692-81b6-667bec017455","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Electrical","Switchboards","MDB-A","Fit Off","Inspection 57"
