"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"268f8408-cd78-4800-bb54-24932f37feb7","","folder-normal","work-in-progress","","step","TRUE","FALSE","West Building - Internal"
"77825dcd-fccb-49d2-8fa5-b6f256354182","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal"
"8620ef1d-3de3-482e-a042-a77d7d315f9f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Lower Ground"
"e53734da-fa97-426f-a9fb-b4fdd830a3ed","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Ground Level"
"f58638f7-4c39-4532-9401-793e8256a3f7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Ground Mezz"
"51b0d9af-8f9f-449f-9e63-4858bfeb6ad3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 1"
"acf6da9f-e539-4cde-8389-75ceb4878370","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 1.1"
"7731c55e-c5a5-4b1d-bd6c-f1337dbd891c","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 1.2"
"de187ac8-275b-4e43-aa2c-642bfa6ebd73","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 2"
"d52bc550-b815-4c71-8c35-adc31d372c23","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 2.1"
"755c8ba7-9ce5-452d-89f9-48efe74c472f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 2.2"
"7d4c116a-fed7-4874-b941-b29f77756ca1","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 3"
"43976765-45b8-4d73-a614-7bd35dc1afd3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 3.1"
"6c0d31a5-f437-472c-8421-7cd6d59cf9e5","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 3.2"
"b4b0d1ac-6d3e-4f9c-91d7-9a98ac199519","","folder-normal","no-status-not-started","","step","TRUE","FALSE","East Building - Internal","Level 4"
"0ee22473-1c58-4570-8edd-6e1b6b2caf7e","","folder-normal","work-in-progress","","step","TRUE","FALSE","External"
"5d41dc6f-c963-41e2-89ad-714b2b6e3a4f","","folder-normal","work-in-progress","","step","TRUE","FALSE","External","Ground Level"
"922d2c07-1f21-40d3-972a-548fe47500e6","","checklist-sectioned","work-in-progress","HP1200 v1.1","checklist","FALSE","FALSE","External","Ground Level","WP.06 Membrane Below Paved Areas"
"335f1670-a2b0-46bb-b376-2c07913ea349","","checklist-sectioned","not-started","HP1200 v1.1","checklist","FALSE","FALSE","External","Ground Level","WP.07 Planter Membrane"
"d293ba48-9601-4ad5-ac46-d546f2c15e19","","folder-normal","not-started","","step","TRUE","FALSE","External","Level 4"
"58bfcd75-d47f-4dde-81f2-3983e4795b43","","checklist-sectioned","not-started","HP1200 v1.1","checklist","FALSE","FALSE","External","Level 4","WP.06 Membrane Below Paved Areas"
"c838b7dd-b130-48aa-936b-a8c3c41ea319","","checklist-sectioned","not-started","HP1200 v1.1","checklist","FALSE","FALSE","External","Level 4","WP.07 Planter Membrane"
"8b23a938-c72b-4918-acd1-bbd80b1c2edc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","External","Level 6"
"f278ad4c-9a93-486e-a3e2-067f55691878","","folder-normal","no-status-not-started","","step","TRUE","FALSE","External","Level 6.1"
"882ca83e-4ff9-4850-bd0c-11b0001e6789","","folder-normal","no-status-not-started","","step","TRUE","FALSE","External","Level Roof"
"8ec3156b-6327-4840-946f-3e2356a5acd1","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables"
"41478cb3-3834-4c4a-8915-7747c6f63320","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables","Pre-Starts"
"5290b4bd-35a6-44f2-ae82-fbd9f8a2380d","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables","Pre-Starts","August 2023"
"39defd79-53f9-4025-974a-5b5c96c62f59","","checklist-sectioned","pass","Pre Start Briefing Form V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Pre-Starts","August 2023","23/08/2023"
"c39442d2-35ab-4c65-a087-82de8e2a1a03","","checklist-sectioned","pass","Pre Start Briefing Form V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Pre-Starts","August 2023","25/08/2023"
"80c03f44-5ae8-4dcd-b544-9de0072db347","","checklist-sectioned","pass","Pre Start Briefing Form V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Pre-Starts","August 2023","26/08/2023"
"7ade00a4-0b22-4c9f-a132-c4414936decf","","checklist-sectioned","pass","Pre Start Briefing Form V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Pre-Starts","August 2023","28/08/2023"
"957dd288-d6d2-4de5-a0cb-a3a0ad0abba4","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables","Pre-Starts","September 2023"
"f54ac742-0f24-4faf-8cbd-1dacfc86f38a","","checklist-sectioned","pass","Pre Start Briefing Form V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Pre-Starts","September 2023","6/09/2023"
"a947a9b1-1d6d-4b6a-8209-5b4eba1d56cc","","checklist-sectioned","pass","Pre Start Briefing Form V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Pre-Starts","September 2023","7/09/2023"
"250ea677-68e0-4d17-81e3-387f9d3b185b","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables","Tool Box Talks"
"ceaefd69-5726-4c38-8593-66b88c97a3e3","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables","Tool Box Talks","August 2023"
"a2c5aa4d-3c68-44d0-a100-75e7ebcd672a","","checklist-sectioned","pass","Toolbox Talk V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Tool Box Talks","August 2023","21/08/2023"
"854fa59a-b6f9-4b75-98a8-70d2ed2dd4ae","","checklist-sectioned","pass","Toolbox Talk V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Tool Box Talks","August 2023","28/08/2023"
"2859151d-d92d-4b62-9815-9096c07d8248","","folder-normal","pass","","step","TRUE","FALSE","Weekly Deliverables","Tool Box Talks","September 2023"
"788f99b0-f06e-483d-a835-bc373e59aac8","","checklist-sectioned","pass","Toolbox Talk V1.0","checklist","FALSE","FALSE","Weekly Deliverables","Tool Box Talks","September 2023","4/09/2023"
"3a18a697-ac8d-4dea-a75d-7fd19efc46e4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Weekly Deliverables","EHS Labour Statistics"
"b3794101-3270-4efe-96e8-6062fca01572","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Weekly Deliverables","EHS Polyseal Inspection Checklist"
