"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9efc679c-c043-43b1-924f-984f1ca529e3","","work-in-progress","","folder","TRUE","FALSE","GM039 NAMBOUR HOSPITAL"
"c0b66cd2-6056-43ce-a5ef-6e15284364b3","","work-in-progress","","folder","TRUE","FALSE","GM039 NAMBOUR HOSPITAL","Prestarts"
"79d616a5-3c78-4a7f-8b39-77ff84bebfa2","","not-started","","folder","TRUE","FALSE","GMMW131 - PG Delights"
"11219ed6-681c-4ac6-81d2-6661ba4535f0","","not-started","","folder","TRUE","FALSE","GMMW131 - PG Delights","Prestarts"
"bac56441-8bbc-4433-84c2-1c61d3b76a99","","not-started","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW131 - PG Delights","Prestarts","CHECK-006 Daily Prestart"
"0a271ef3-33eb-48b9-a105-d55e2f01efa2","","not-started","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW131 - PG Delights","Prestarts","CHECK-006 Daily Prestart"
"54f9c10f-3034-4dc9-98aa-b00ff4fcc97d","","not-started","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW131 - PG Delights","Prestarts","CHECK-006 Daily Prestart"
"1140f456-c054-4567-ab60-9b8f724d6c3c","","not-started","","folder","TRUE","FALSE","GMMW131 - PG Delights","EODs"
"e86d6127-7b17-4d17-b61f-17130aa8b99d","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW131 - PG Delights","EODs","CHECK-005 Site EOD"
"00f36181-e2df-4bed-b73c-9db3c9888d25","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW131 - PG Delights","EODs","CHECK-005 Site EOD"
"cc66822b-1c74-4bbd-9d86-7d0134d5fc91","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW131 - PG Delights","EODs","CHECK-005 Site EOD"
"31408765-d65d-4807-a29a-ad517cd5068f","","no-status-not-started","","folder","TRUE","FALSE","GMMW131 - PG Delights","ITPS"
"a69f3060-d3b1-4978-93c5-1bced89eecb7","","not-started","","folder","TRUE","FALSE","GMMW134 - Aratula Extinguishers"
"a9d09f44-d005-4466-8160-e06d673fc425","","not-started","","folder","TRUE","FALSE","GMMW134 - Aratula Extinguishers","Prestarts"
"ddbd9c6e-e691-44ed-8f7b-45e745df960a","","not-started","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW134 - Aratula Extinguishers","Prestarts","CHECK-006 Daily Prestart"
"35254bc0-8e33-40f7-93a8-fdc8a6fd431e","","not-started","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW134 - Aratula Extinguishers","Prestarts","CHECK-006 Daily Prestart"
"abaf4a45-e909-403a-9fd1-adb50a813c12","","not-started","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW134 - Aratula Extinguishers","Prestarts","CHECK-006 Daily Prestart"
"bfb86a80-e947-45b5-af69-b31dfae1a838","","not-started","","folder","TRUE","FALSE","GMMW134 - Aratula Extinguishers","EODs"
"2065c2be-7ada-427f-b4ee-c41ddb74fd65","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW134 - Aratula Extinguishers","EODs","CHECK-005 Site EOD"
"f4b304c2-4d61-436f-82da-adeb4180cec2","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW134 - Aratula Extinguishers","EODs","CHECK-005 Site EOD"
"56c2f6ef-56d6-4901-a889-3dc18e15110d","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW134 - Aratula Extinguishers","EODs","CHECK-005 Site EOD"
"c0ab9d0f-0f13-4a05-aec0-553433ba049b","","no-status-not-started","","folder","TRUE","FALSE","GMMW134 - Aratula Extinguishers","ITPS"
"5ceccd22-7b56-4e93-98a3-aa356c3d3e0a","","work-in-progress","","folder","TRUE","FALSE","GMMW144 - Lismore Municipal"
"8472277a-a011-45ba-a669-c18ade5260bc","","pass","","folder","TRUE","FALSE","GMMW144 - Lismore Municipal","Prestarts"
"3dffc058-e9cd-4ffe-8669-1f56ab13e7ee","","pass","5087d7aa734248ded3c8cf47d0a8e453397bac61e6646bcf592bb9aed758f586","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","Prestarts","19/08/2024"
"8830f37d-96e5-4484-aaef-af5660d86ad7","","pass","5087d7aa734248ded3c8cf47d0a8e453397bac61e6646bcf592bb9aed758f586","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","Prestarts","20/08/2024"
"38734cf0-3a2a-47b6-bcff-245695ff8918","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","Prestarts","06/09/2024"
"807bcba9-ac6c-4af7-9a1d-4fd9d4ab203f","","work-in-progress","","folder","TRUE","FALSE","GMMW144 - Lismore Municipal","EODs"
"8f3a2139-5701-4e65-ad5b-f715303294b1","","not-started","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","EODs","20/08/2024"
"8f51151a-00ed-4b80-a4bc-60194afe6a75","","pass","Communication (empty)","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","EODs","POP QUIZ 06/09 - BEN WILTON "
"7acb0880-b0b1-482c-a8f0-52835c875f98","","pass","","folder","TRUE","FALSE","GMMW144 - Lismore Municipal","ITPS"
"d6aa760e-cdf8-44b0-bd8c-c69c1a8db922","","pass","3b57b6edb4123c0ceab9452c48b705e0c76c1ba716942b34488a4dc6f92428bd","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","ITPS","ITPS-003 Fire Alarm and EWIS Installation"
"63bf5627-8326-4442-9471-a526f459a700","","pass","6d371020fde713c5a4ec3a6e0b8c82dbc2ff71626eb1f899c356d8995e1bd924","checklist","FALSE","FALSE","GMMW144 - Lismore Municipal","ITPS","ITPS-016 Fire and EWIS Panel Installation"
"957a7308-5ef7-438f-acb9-d60ef4af848f","","work-in-progress","","folder","TRUE","FALSE","QH"
"d5bfc7c0-95c4-4def-924c-5758f246b2e8","","no-status-started","CHECK-007 QH Capital Infrastructure Requirements V.4","checklist","FALSE","FALSE","QH","CHECK-007 QH Capital Infrastructure Requirements V.4"
"f08c7129-b21e-4eb8-b817-0bdcff744e41","","not-started","ITPS-302 QH Concept Design","checklist","FALSE","FALSE","QH","ITPS-302 QH Concept Design"
"7f59fe5a-dd63-4645-aad4-997ec4b470b7","","pass","ITPS-303 QH Schematic Design","checklist","FALSE","FALSE","QH","ITPS-303 QH Schematic Design"
"1b6103ef-266c-41f5-86b8-e9a15e79374b","","not-started","ITPS-304 QH Detailed Design","checklist","FALSE","FALSE","QH","ITPS-304 QH Detailed Design"
"293dd661-af75-4c1f-94ff-5286137d9954","","not-started","ITPS-305 QH Construction Documentation","checklist","FALSE","FALSE","QH","ITPS-305 QH Construction Documentation"
"ae14a9a1-8272-4a49-a180-94ade2879081","","pass","","folder","TRUE","FALSE","BMW WESTSIDE"
"84ef72d6-e2d7-4333-a7e1-725cf5ad9249","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","BMW WESTSIDE","Pre start 04/10/24"
"af43c540-60f2-4df9-aaeb-110d2706f3ef","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","BMW WESTSIDE","EOD 04/10/24"
"20d758aa-9fb9-4cfa-a493-dfd274f41598","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","BMW WESTSIDE","PrevStart 18/10/24"
"0f40efc3-1a80-4fc6-8356-22f8df478459","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","BMW WESTSIDE","EOD 18/10/24 "
"53037742-7aaf-46d0-8977-50e768c91285","","pass","ITPS-106 Sprinkler Pipework Rough In","checklist","FALSE","FALSE","BMW WESTSIDE","BMW Westside - ITPS-106 Sprinkler Pipework Rough In"
"1fc3d7ee-b1df-413b-957f-208187725f0c","","pass","ITPS-108 Sprinkler Fit Off","checklist","FALSE","FALSE","BMW WESTSIDE","BMW Westside - ITPS-108 Sprinkler Fit Off"
"939915cc-8dcd-4b22-b068-14396b5f0d69","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","BMW WESTSIDE","Pre Start 30/10/24"
"b63d5c93-d9d1-4451-bf76-45b02e78bcd5","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","BMW WESTSIDE","EOD 30/10/24"
"4fb2a2cd-99e4-4a66-aa48-8e0011dfc2b1","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles"
"e5a9e32a-ac3d-447a-9af3-61724c303b96","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","Prestarts"
"127761ec-ff41-4d15-97e3-a7d061ca2425","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024"
"e4d5b7c5-213b-458c-9095-ecab78d4aa5b","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","11/10/2024"
"d600655a-db9a-4e6d-841e-5c4d7d20d957","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","14/10/2024"
"921d46e2-33d8-4a2d-8d76-cbc6d1c5e7b9","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","15/10/2024"
"f1694cc6-500a-4f12-bb83-516050cd50a9","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","16/10/2024"
"f5225bc9-8ced-4f12-88ab-53822972c320","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","17/10/2024"
"544ff488-019f-4b92-9990-be881dc59adf","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","18/10/2024"
"df288de8-27ac-48e9-a8ab-e20d72b28a95","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","21/10/2024"
"af525e6c-c923-40a7-a5b1-8613dde72edb","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","22/10/2024"
"e1608ca7-1bb2-41e4-8a09-e6b678ece7e7","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","25/10/2024"
"7856028f-ece6-455c-8fd5-f5724f2fc647","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","28/10/2024"
"555083e7-7ee5-4348-be3b-1ccd80317de0","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","29/10/2024"
"47538395-0a88-4ffb-bd42-a5a0ae8ddd3a","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","October 2024","30/10/2024"
"7b78af0a-a5d1-4193-baf1-7eca77e43f33","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024"
"a6b21085-e4db-4342-a8f5-7907b17a1b1a","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","1/11/2024"
"c60e0c25-4ad1-403e-82a8-ce10ad4c53ed","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart 7/11/24"
"8f7d5575-eb23-46ab-be29-557ec93af829","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart 8/11/24"
"5a18fe41-a4c4-4bd2-9f4e-06cde0cef1cc","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart"
"a8418901-ba22-4035-a91a-087f7ff3b28a","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart"
"35d9c8b3-bdaa-420b-ad52-ea9744288f32","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart 14/11/24"
"f20ed4aa-b97e-4b74-aed5-2f018af8dfd4","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart 15/11/24"
"a803348b-6c0c-4739-adae-a8ff99efbeb3","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart"
"173e231f-2d62-4feb-be0b-e089423cb99d","","pass","Ω (DEPRECATED) CHECK-006 Daily Prestart (v1)","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","Prestarts","November 2024","CHECK-006 Daily Prestart 29/11/24"
"f0dfadc3-64bd-40ba-b264-f60a73f6ae4e","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","EOD"
"72c8c301-472d-48c3-9f04-4b896580c273","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024"
"56f27d06-85f2-425b-a818-e1b880576088","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","11/10/2024"
"a469c4f4-81b3-46e2-bd54-95188a75582c","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","14/10/2024"
"d792043a-d39f-4da3-a65b-3fee4aee5071","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","15/10/2024"
"e4a4ab8b-213e-4435-8b61-e51203edfff5","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","16/10/2024"
"af3ec957-95a6-45ac-863c-71582a6d202c","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","17/10/2024"
"e90c58cf-eee8-4e68-bdb1-fe2d5c5f7fac","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","18/10/2024"
"7f83f686-c78d-4493-b95b-aababb0bb707","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","21/10/2024"
"fd23f8e4-d8ab-4aed-91bc-591fc9f0dfae","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","22/10/2024"
"31eb98a7-3328-4a12-94ca-68626293cd38","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","25/10/2024"
"d6348600-3c50-42e8-b535-59fab5df2f28","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","28/10/2024"
"b4019a7e-5db9-47e6-9607-9b71d2976887","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","29/10/2024"
"e54d8496-7538-44c0-87e4-470ece6d86fa","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","October 2024","30/10/2024"
"9cd68c50-9b36-441c-b9c9-aa77364825d5","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024"
"23aaf57a-837b-4ccc-9264-425d072ee2d4","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","1/11/2024"
"3613a363-1079-47e4-a2c5-fd8fcce6a672","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","CHECK-005 Site EOD 7/11/24"
"0c0fc0e1-c4c4-40e6-b2a1-ab51e6b42c49","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","CHECK-005 Site EOD 8/11/24"
"5061a89d-d5ca-492b-976e-54e4c9aafef6","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","CHECK-005 Site EOD 11/11/24"
"56f3703e-a58d-4118-8082-8f6d56e81a21","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","CHECK-005 Site EOD 13/11/24"
"4b4e1cb4-646a-4b16-b477-32994734c5fb","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","CHECK-005 Site EOD 14/11/24"
"7b88c1f2-2485-43a9-ab2d-d46b8fc210b0","","pass","CHECK-005 Site EOD","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","EOD","November 2024","CHECK-005 Site EOD 15/11/24"
"f5b102b4-acbc-4bde-be23-e1d11af519f7","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","ITPS"
"93eb81b7-ecac-40a3-979f-cf331d504a27","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","ITPS","Rough In"
"441c89e2-124a-4953-b3fb-f83310761104","","pass","ITPS-101 Fire Alarm and EWIS Rough In","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","ITPS","Rough In","ITPS-101 Fire Alarm and EWIS Rough In"
"800a3864-b2df-4e4d-8a4a-35e317b9dbe9","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","ITPS","Install"
"e0d41e55-9da6-4da3-8507-ce90197017a3","","pass","ITPS-105 Fire Indicator and EWIS Panel Installation","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","ITPS","Install","ITPS-105 Fire Indicator and EWIS Panel Installation"
"eb546256-068e-487f-abe8-b7343588e666","","pass","","folder","TRUE","FALSE","GMMW147 – B50 Prince Charles","ITPS","Fit Off"
"91446d40-3e3c-4a23-affd-41afd7e1588f","","pass","ITPS-102 Fire Alarm Fit Off AS1670.1","checklist","FALSE","FALSE","GMMW147 – B50 Prince Charles","ITPS","Fit Off","ITPS-102 Fire Alarm Fit Off AS1670.1"
