"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ac40968a-3fba-4a72-9da3-26682c4bdf3a","","folder-normal","work-in-progress","","step","TRUE","FALSE","November 2021"
"ec3b6a26-6677-4ee3-870c-03507e08d971","","folder-normal","no-status-not-started","","step","TRUE","FALSE","November 2021","499 Richmond Rd"
"6b1296f4-7451-44da-8b6a-155944f1f87f","","folder-normal","work-in-progress","","step","TRUE","FALSE","November 2021","27A Garfield Rd, Parnell"
"0a01e3f8-f79e-4199-9e63-8ad20a024868","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","39 Burnley Tce - 30807- J ZIELGER BUILDERS- 3 Bathrooms Full System"
"49786aa4-d730-5e0d-b9d5-61b5b4f44bd7","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","39 Burnley Tce - 30807- J ZIELGER BUILDERS- 3 Bathrooms Full System","Work completed as required, photos attached"
"f3114d6c-b82a-490e-bca6-2ad8613268ba","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","14 Aumore ave - 2 bathrooms 31150 - stratos construction"
"36bb654f-9a31-5fb9-b7da-7f9bd9436d8e","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","14 Aumore ave - 2 bathrooms 31150 - stratos construction","Work completed as required, photos attached"
"41e7ab48-5386-4c4d-a54f-0cb51a5b3f3b","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","456A West Coast Road - 10sqm Waterproofing Only"
"c7061e14-93ee-5b9d-9a30-f4c8189f88b6","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","456A West Coast Road - 10sqm Waterproofing Only","Work completed as required, photos attached"
"20a2d1b1-0661-4eec-b69a-a2f7f11a8cc9","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","24 Campbell Road - 30927- STATESMAN HOMES- 2 Bathrooms Full System "
"84a23673-f384-5ad3-9f1d-120afa33c01e","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","24 Campbell Road - 30927- STATESMAN HOMES- 2 Bathrooms Full System ","Work completed as required, photos attached"
"46bf0323-b8b0-47d1-84f8-79c46baf836a","","checklist-flat","pass","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","42 Orchard lane Mangawhai - David Beishaar - 3 and 1/2 Full wetroom systems - "
"1f2ec739-6621-5bed-b327-c52de655cc69","","checkpoint-status","pass","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","42 Orchard lane Mangawhai - David Beishaar - 3 and 1/2 Full wetroom systems - ","Work completed as required, photos attached"
"60192b05-768e-4478-9ab2-87d1f708c35c","","checklist-flat","pass","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","1 Campile Close - Build Era - 1 x Full Wetroom - 28251 - "
"32624c2b-d8b6-597a-9685-2cbc83b8f450","","checkpoint-status","pass","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","1 Campile Close - Build Era - 1 x Full Wetroom - 28251 - ","Work completed as required, photos attached"
"fecd6123-7525-4afd-9832-d8cf5020e961","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","8a Ada st - Signal cosntructions - 1 bathroom WPM750 only"
"56c9fd8f-b42d-5838-8b2b-5f9aef2cad02","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","8a Ada st - Signal cosntructions - 1 bathroom WPM750 only","Work completed as required, photos attached"
"a3924884-34ec-4d8e-b5ba-859f13972376","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","1/89 Vale Road - Mavis Homes - #28413 x 2 rooms full system  – St.Heliers"
"a237f16e-83cc-57e2-ae01-2d41cd48158c","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","1/89 Vale Road - Mavis Homes - #28413 x 2 rooms full system  – St.Heliers","Work completed as required, photos attached"
"317753eb-153e-4284-b25a-8b2d8f3c4b2d","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","4 brown st Ponsonby - 2 wetrooms heating and wpm750 - Aspec Constructions"
"29caa80c-3d1f-516a-b678-84d2e3d08352","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","4 brown st Ponsonby - 2 wetrooms heating and wpm750 - Aspec Constructions","Work completed as required, photos attached"
"831b720e-110b-41ca-b026-70628c998ad6","","checklist-flat","pass","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","6 Ricketts rd Milldale - Home of Origin x 2 Wetrooms"
"837fb82b-ec6d-5191-bf2c-f5cbea9caf6b","","checkpoint-status","pass","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","6 Ricketts rd Milldale - Home of Origin x 2 Wetrooms","Work completed as required, photos attached"
"7ac3b8cf-3ac9-4d92-950f-b2b199ddb1ee","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","51 Wisely Road West Harbour - A & G INVESTMENTS -  3 bathrooms full system and 1 x WC"
"c553407a-5ec7-5423-bd09-0f7f6c1d4cc6","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","51 Wisely Road West Harbour - A & G INVESTMENTS -  3 bathrooms full system and 1 x WC","Work completed as required, photos attached"
"f1afb0d6-bd1b-47dd-aafb-643dc8236e42","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","88B Church bay road,Waiheke  - Biggs construction - 1 wetroom"
"fe77eb8e-7ebb-5043-a147-a858dc821ae1","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","88B Church bay road,Waiheke  - Biggs construction - 1 wetroom","Work completed as required, photos attached"
"54dd6bf9-7f3a-433b-a13a-4c678ed4b75b","","checklist-flat","work-in-progress","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","70 Mt Albert rd – 1 x Full Wetroom – MyHome Renovation"
"84b4bfa9-cc17-5c19-85b6-7bdab3b43358","","checkpoint-status","work-in-progress","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","70 Mt Albert rd – 1 x Full Wetroom – MyHome Renovation","Work completed as required, photos attached"
"3e8a68db-99fb-40f6-91c0-f9d2d8634a07","","checklist-flat","work-in-progress","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","21 Inga Road - Coastal Builders - 1 Bathroom shower base and waterproofing"
"2449f183-8ecc-5130-a649-4b95f0389a77","","checkpoint-status","work-in-progress","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","21 Inga Road - Coastal Builders - 1 Bathroom shower base and waterproofing","Work completed as required, photos attached"
"af1011e1-0a98-4c02-be5e-f2a0a764f004","","checklist-flat","work-in-progress","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","48 Roberta Ave - Devo Homes - 3 Full Wetrooms"
"500429c5-9c2e-52ed-a969-0c058db6aeb4","","checkpoint-status","work-in-progress","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","48 Roberta Ave - Devo Homes - 3 Full Wetrooms","Work completed as required, photos attached"
"f81f7a4b-a3db-4337-9ec1-c596d7920ca3","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","37 Francis curtis, Blockhouse Bay - Ace Builders - 5 Bathrooms WPM750 and Heating"
"dca1be1f-ec17-5cc0-96e0-2f4be493d4a6","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","37 Francis curtis, Blockhouse Bay - Ace Builders - 5 Bathrooms WPM750 and Heating","Work completed as required, photos attached"
"16b5e358-e05c-41f4-9e3b-9b90f50daba5","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","33 Barbados Drive Unsworth Heights – Waterproofing only 12sqm approx"
"67261ddf-c3d0-5817-850b-430100db1b8d","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","33 Barbados Drive Unsworth Heights – Waterproofing only 12sqm approx","Work completed as required, photos attached"
"17c7ea72-195d-4a95-9f15-359e7f4af081","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","6 Berne place - 3 full wetrooms - Bos Constructions"
"887383b8-1c3b-5ce8-8ad0-7d1b7401c64c","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","6 Berne place - 3 full wetrooms - Bos Constructions","Work completed as required, photos attached"
"0f7b4175-699e-4e71-963c-da59a2a79270","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","20a Merfield Street - MyHome Renovations - 1 full wetroom "
"2bdd470a-0dba-5905-944e-43fce1e2623b","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","20a Merfield Street - MyHome Renovations - 1 full wetroom ","Work completed as required, photos attached"
"491dcba3-01f1-4fbd-81ac-d38195152082","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","February 2022","20 Mcbreen Ave x 1 Full Wetroom - 31044"
"a85bbe18-1009-5742-bca7-f6bc39c8029d","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","February 2022","20 Mcbreen Ave x 1 Full Wetroom - 31044","Work completed as required, photos attached"
"259d7b6d-9387-4d5e-9304-3b6a89d78e68","","folder-normal","work-in-progress","","step","TRUE","FALSE","March 2022"
"cd8fc396-bcc1-4a8d-9985-0e55ea14996c","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","21 Paora St - Orakei - Next level construction - repair job"
"ac321209-84b9-51f8-af8d-78acaab23c18","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","March 2022","21 Paora St - Orakei - Next level construction - repair job","Work completed as required, photos attached"
"70493383-3b08-44de-8810-405aee5c6a1a","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","88 Church bay road - Biggs construction "
"6ead341e-b438-5992-bfac-ab65d197e13e","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","March 2022","88 Church bay road - Biggs construction ","Work completed as required, photos attached"
"dad4018b-2234-4fa9-9f0f-0efd24fb2113","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","35 Totara Road – 2 full wetrooms – Next Level Const"
"2598524f-182c-54c2-be3e-c328e4aa7f4e","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","March 2022","35 Totara Road – 2 full wetrooms – Next Level Const","Work completed as required, photos attached"
"e60d390a-39e9-4319-adfd-6b98ab05b146","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","Coastal builders - 3/212 Hurstmere Rd, Takapuna - 3 Full Wetrooms"
"bdc9f7ca-8eaf-5f80-b839-e4ba809673aa","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","March 2022","Coastal builders - 3/212 Hurstmere Rd, Takapuna - 3 Full Wetrooms","Work completed as required, photos attached"
"85067b90-5b5b-44d2-b86e-e5ff5dd606ff","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","20 Mcbreen Ave x 1 Full Wetroom - 31044 michaela dixon"
"38e7293c-7d3a-57b4-b741-eb807b918abd","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","March 2022","20 Mcbreen Ave x 1 Full Wetroom - 31044 michaela dixon","Work completed as required, photos attached"
"8e4bdd38-3657-47c2-a735-eb0e53c03ebe","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","94 Clonbern - Scott Commercial"
"a9f9ac0f-f228-5d46-ac4c-7fe84aa01e53","","checkpoint-status","not-started","Evidence of work:29f07755-6759-431a-84c3-40f9350f9e67","","TRUE","TRUE","March 2022","94 Clonbern - Scott Commercial","Work completed as required, photos attached"
"0e914b87-a654-4afe-ae4f-ab3e1230f549","","checklist-flat","not-started","Evidence of work","checklist-flat","FALSE","FALSE","March 2022","MyHome Renovations - 1 full wetroom 20a Merfield Street"
