"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fd44f24e-dbf5-492c-9c69-8aa42f5edf35","","folder-normal","fail","","step","TRUE","FALSE","Building A"
"d55a5baf-0625-4007-9d6c-aaa067c43a76","","folder-normal","pass","","step","TRUE","FALSE","Building A","Basement 1"
"fb2a6257-777e-4b55-8039-6b2dc09cae61","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B17"
"52beb27b-4e2c-4fd1-98a0-ab1ced0b4e21","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B18"
"82c39a1e-bfe4-4921-a16c-1b018ba32e2c","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B19"
"fe1a4558-b52e-4ea6-a109-d95a346bfad7","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B20"
"0ef28e15-56f7-433c-9b2e-731a9569f54b","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B21"
"686e1490-0ead-4920-90d5-5f5d6b0106f9","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B27"
"ea74b8dd-e785-43f3-ac0e-97e84784bcce","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B28"
"15b3695f-b222-4814-bba5-4b09a4e0d453","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B29"
"29aacddf-90e2-441c-b6d3-f5a7686cad14","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-7B30"
"485223c7-d5d4-4277-8490-53310bacff5f","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-7B31"
"c6d5e990-9901-4426-a37f-1e33ff1dcb25","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B32"
"056cf074-b3a4-45c4-92c3-60ca49feef35","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B33"
"79a71535-39f0-494d-9673-6084d979b1c1","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B34"
"e34fcc6d-b29d-4c17-a1aa-00c96807406c","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B35"
"1d8d23dd-2388-4471-b75b-e2a677437b17","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B36"
"f8a1076c-2e8a-47b8-be10-d7998ae8c3aa","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B37"
"ca535a7e-998e-4921-8f6b-7f7c0f63e9c0","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B38"
"8a8a3434-9611-4a59-a437-708f221dc163","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-7B39"
"9bb237ad-98c3-43d6-ae0a-ed0c86dada33","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B40"
"5ee7a748-9aff-42ea-963e-3d21ea547aa7","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B41"
"ff0bea3d-4dfe-4185-821a-37ee8f122f2e","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B42"
"3b624460-7edf-4f1a-9ab9-5b27a2b40fb5","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B43"
"2da0f794-eea2-4b69-9223-cd9fb683b013","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B44"
"3567276a-b054-490e-acc1-4147169a361d","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B45"
"a7bc7853-7670-452d-b7f3-cfb7beaf7a84","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B46"
"74c33788-9d3e-45b6-ad3e-96c3dd6ef5fe","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B47"
"9d1a271e-1307-4be1-9256-caeeec4c8063","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B48"
"63a3e816-d10e-413f-a61b-e930c4531d84","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-7B50"
"075b9738-3c52-4117-82a7-5f232e9b13eb","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-7B51"
"6b8187f2-9f4d-4f88-b52d-280235ab033d","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-7B52"
"bdce16f5-60bb-4f97-85cd-708cb9fe1c65","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P01"
"c4c1351c-0f4d-4f3d-8377-c4ef43cd9b2c","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P02"
"2816b512-d86e-4d04-a5ee-d53dfce36330","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P03"
"c7e3b04f-b42d-46a1-b4e6-970dcd6e92d6","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P04"
"400a3aef-c3d5-4698-a1a2-5e59437a9944","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P05"
"09e57960-87e0-43c1-bc8a-5dd4854adfed","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P06"
"f0d5d323-5c10-463e-913b-3425afa9919d","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P07"
"3956a088-264a-4a0c-8d4c-aa3b58d2985a","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P08"
"26adf5ca-c556-49d8-8369-91b546a0f787","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P09"
"ca6c7f69-80e7-4f71-b650-143f2c60405c","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P10"
"b7438c9f-f521-48e4-af45-333d237f1ce6","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P11"
"a713e09c-08db-4ce5-afa1-d0ca935f7cb3","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P12"
"f7b798ae-2a27-481a-9827-806b5ae3fd12","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P20"
"70a67d67-2779-4d4b-8577-ddd5fdda7a0a","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P22"
"5c3ee0de-7056-4797-b252-4d0e170bbd9b","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P23"
"5786ed71-1caf-467b-96af-63237711f1a6","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P24"
"0175294f-7207-48c8-9b9c-d2885637771a","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P25"
"c12ec1ab-4fc4-405e-820f-18fbba7a9ff1","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P26"
"3e11ff1b-56a8-4555-97d2-1581d0c9c4ab","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P27"
"a44c62be-8f1e-46ae-804a-e6604e712d07","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P28"
"45355428-fe64-4608-a4e5-fd3f043db6e4","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P29"
"da72b440-ce25-40ed-8efa-8cdf457a9235","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P30"
"4d418972-8b7d-4eb6-bcf3-4208d7f53244","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P31"
"3dbf8b74-4487-463d-baa1-3d11f4aaf681","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P32"
"f943bfcc-1fed-4f42-84d8-3b1be5e5ad52","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P33"
"dee903c2-b3d4-41a3-a760-2da88adeef42","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P34"
"8487c7e6-f2ee-42a4-90ad-7a22e0684832","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P35"
"ff592f35-2bf2-4aae-b22e-026425c48a53","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P36"
"c8a1dc41-aa1f-49ba-9efb-d2548035bbf4","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P37"
"00560775-f28c-41dd-aae1-685a377f08f4","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P38"
"9ebb36dc-1a1e-4cda-8050-255a6287c979","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P39"
"22f67a9d-eeae-4354-8f8e-537782b789ec","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P40"
"5e72daf9-743e-4bd3-9be0-bd4d02d55e8d","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P41"
"dc068cf3-f5f2-4e00-8a63-702860f9d0a4","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P42"
"b185c457-3d72-4c8d-8e57-14454ec61526","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P43"
"2e629447-f895-4346-8459-d9f6ac171c0a","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P45"
"0ddd5b09-4859-4470-b78d-b9f2d091d841","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P47"
"cc1c119c-607a-4b44-a71d-a9e318e11567","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P48"
"b65fff59-97f4-4df1-a4bf-c62aa74cade7","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P49"
"399f8b50-101b-4927-998d-74a96ca46eed","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P50"
"0490625f-fbe5-4013-a7d4-7a7f8b21b394","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P51"
"5bb0f3a1-85f9-45af-bffd-8c015d1f477a","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P52"
"c0514eeb-2f89-4357-84d5-5d23e8e14b63","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P53"
"a8611896-01c0-4880-82e1-12e124f94c88","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P54"
"76296b9b-d55f-4e4c-81b8-c61023904092","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P55"
"9d48603c-1934-4dec-99e0-1dfd8e932c91","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P56"
"9835b5c4-9983-41a5-80eb-e1805f4d34ea","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P57"
"75e08a0f-faef-42cb-b294-e65a43647709","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P59"
"91ec2042-c8fd-495c-9b9a-d990a59da20e","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P60"
"6dc34084-c411-4692-9fec-e91bcff6baa1","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P61"
"64080a58-197b-4301-926c-50d325b47ec9","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P73"
"0eed1ac5-a684-48d7-bd5d-5b6f73d86168","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P74"
"21f6c5c3-07c8-4d14-8293-5b0d01a7a00f","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P75"
"8edcd841-1cbd-40c8-b2bb-47f4aef48454","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7P76"
"8d94b34e-fd71-469e-882e-9df37a3d0386","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P77"
"97d6d366-1a73-4620-b074-5519c4a97799","","checklist-sectioned","pass","18e0e8461ac2864fcd106a43fc6600e8608a9d0355d3afda55c2a7d24437d8e3","checklist","FALSE","FALSE","Building A","Level 7","A-L7P78"
"bdcf247e-d944-40e5-89a5-384e53c33245","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7P79"
"4e0aad75-fb68-459f-9bd4-4bcec8163694","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C01"
"5b382ccc-30a0-42bd-9438-438f0a56f1e0","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C62"
"33f62bc1-1c59-4822-8fa6-7b83797a3745","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C63"
"8d82be41-de5d-44c8-ac1e-f7ef97dcc4bf","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C64"
"bc2cb9d3-b122-480b-a78d-f714dd23d59a","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C65"
"a908ff79-fe65-4c3a-8971-2574a839ac4f","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C66"
"d2bf8712-533c-4319-bc74-77c70bed1cf1","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C67"
"00979606-0938-40de-a3f5-71cbbc773e30","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C68"
"ce8348c4-eade-4e97-bb61-b1abefa9fd47","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C69"
"fe18cabd-99b3-43ff-99a6-2d16e7fedbc1","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C70"
"d6a8013c-1855-4e48-8504-ff9e59ff36ce","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C71"
"b16b4b10-6ee1-44d3-8691-b5ea4b135742","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C72"
"7afabd7e-9fde-4b50-b871-8bce999baf0c","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C73"
"cba04773-4b36-4586-9606-9f52b41c8c21","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C74"
"d86e386b-84f3-4f84-9a82-0882f466c1ed","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C75"
"2fb6004a-b46e-4a75-95d1-7b8e0c6cfde2","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C76"
"558259a9-ff59-4529-9ce3-e3cd878419fb","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C78"
"3635ad0d-22bf-4c26-a4f1-f87dd50e546f","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C80"
"272dcd09-dc95-4d21-be91-06ae96773664","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C81"
"d9e91eae-02f4-484f-b7a4-7e95a3b76476","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C82"
"3e06878f-1740-4596-96c2-a5009e381896","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C83"
"115a6db6-eba7-4c43-b736-40bd26441538","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C84"
"b9ba71bc-3415-467e-bd87-8c24c5b505d4","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C85"
"a532caa1-be3e-40ea-84c0-a0d408f55ccf","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C86"
"ffd3795c-c664-4e64-a03d-63355e97ced4","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C87"
"5d38a68d-bc1d-44bd-98f7-940fad38a89c","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C88"
"0495ceb4-b2f0-4f18-8bf9-391014a40d8f","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C89"
"6ec845c4-84d2-4abd-a063-60f9ee735a2b","","checklist-sectioned","pass","45bf92c468fb6869c5aef2e08c1d7da7563ce5deea9e340328f5c6e91ff3b0a2","checklist","FALSE","FALSE","Building A","Level 7","A-L7C90"
"0e7df1e2-f2dc-4d32-9dc4-af630a24cf58","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C91"
"a626998e-c06d-4ccf-ab98-ab9b003bc4ce","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C92"
"277e1f7c-41bf-41ff-b8ed-58dcf35e431e","","checklist-sectioned","pass","571a82b123632c6a14d9233eb7fdf4f8788ba64af3af7765702e131caa3abd0e","checklist","FALSE","FALSE","Building A","Level 7","A-L7C93"
