"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2378c659-7bcd-4197-8483-f0a24388bcdd","","folder-normal","","","step","TRUE","FALSE","Timesheets"
"2f558e5a-af02-4299-8fd6-3c5328ccd5e9","","folder-normal","","","step","TRUE","FALSE","Timesheets","23rd November - 29th November"
"1d8efac6-c32c-47dd-abef-b1834f672828","","checklist-flat","","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th July - 2nd August","Bala"
"04b25fea-af90-45f9-888d-456c4c080450","","checklist-flat","","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th July - 2nd August","Nathan Kirger"
"a2f89bc8-7713-4ca2-9790-38d1c65aa225","","checklist-flat","","53410223ee62ae137e43e6612be7b19728f0a34f4b22a4a96c61cb97f027b220","checklist-flat","FALSE","FALSE","Timesheets","27th July - 2nd August","Josh Johnson-Baxter"
"2903f602-a753-4271-95f3-405fcf579de8","","folder-normal","","","step","TRUE","FALSE","Timesheets","17th August - 23rd August"
"729a7612-cf95-42a2-95e5-cf7c8a84e327","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Adam Toohey"
"bfdcdef8-f06c-4f04-b393-5771f34b9a39","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Alistair Cumming"
"65ce6fe9-8f96-48a6-a5f4-05f1637486a1","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Bailey Kitanovski"
"1e295bee-3ec1-44a7-a1d0-79ba66d6e752","","folder-normal","","","step","TRUE","FALSE","Timesheets","3rd August - 9th August"
"eb2dc9b8-b151-4bc2-b56d-5fa3b94e5167","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","3rd August - 9th August","Bala Krishna"
"3b55b1b6-ec0d-454a-8845-6a2cff6159e9","","folder-normal","","","step","TRUE","FALSE","Timesheets","17th August - 23rd August"
"dd1cf9c3-ddf1-4351-b4af-d240b5704b9c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Becker Nguyen"
"c160345c-4667-47b6-abbb-ba2bee01b394","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Ben Fenwick"
"12b9f0ab-08eb-49c2-bd3c-96834d8ca9db","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Billy Jefford"
"ac051f03-2580-43b3-b4d5-8398dfb9a617","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Blake Podnar"
"4f2c167c-0ada-454d-bd17-83a9c3e414f9","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Braydon Boyle"
"bdc50079-24d2-4192-99a8-740ebd31ddde","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Brendon Young"
"13f46c3b-e94e-43eb-900e-ec08b7c13cfc","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Brent Shaw"
"041edd0c-d8a5-462f-9728-18aea12297f8","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Brett Maher"
"7d1861c5-9571-4b33-861b-0b890f93183f","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Chris Pulis"
"80aaa560-3dbd-4d36-b55e-a88dad03e0d3","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Con Sismanis"
"8fa4e389-1acc-4409-935a-a60fc9c6057e","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Craig Barnes"
"2e4772a1-5714-48fd-9411-f49fb3007239","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Dan O’Donohue"
"37820fb9-3db1-48ea-af18-668ce54e6e5c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Daniel Batchelor"
"768ccc52-6d6d-4335-aae2-ad2673eb4734","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Daniel Beaumont"
"008f932f-d2f0-4e56-96ad-54c70287a6af","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Daniel Gallop"
"8142c63b-8de5-4d8a-a6d9-bd347ecad331","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Dave Steenhuis"
"81c4e286-f91e-40f6-b78f-c8a35067c701","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","David Bell"
"b08d1b4e-22a2-4ddc-87b7-e66a8900a2dc","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Gary Colas"
"98789e76-c6fd-4cf4-8637-a12e1f805910","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jack Woodyard"
"215f0fb9-0849-4604-8e36-b5d293e04281","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jackson Large"
"75dbc06b-6efc-4b44-a769-ae26f9628b93","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jake Corbett-Large"
"29fcf05e-27e1-4d23-a07a-473d38898f8f","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","James Barlow"
"f47e66a3-2e16-4700-a04e-fab6af19fdca","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","James Bennett"
"49ff248e-4351-4bae-af42-71aec8bf50f1","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","James Tunstall"
"a832ebfd-ddc4-4295-b008-b66259ff22a6","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jarrod Bond"
"efc92b97-6fc2-4a03-9a37-54413dd02137","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jarryd Adaway"
"d86ae2c1-0abd-477f-9462-b577af6187ec","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jason Mark"
"4908f9b6-0505-484e-affa-98f394475750","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jay Johnson"
"26d25caa-090a-4733-95e8-e9eaa2ff5ab9","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jayke Mawson"
"f9270df9-a7a7-4ac1-a5e0-98de780dd855","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jeremey Corbett-Large"
"53c7d4da-8325-4581-9a63-c5cce2f7eaec","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Joe Malone"
"1100f812-9919-411e-af00-b5e4666f1af5","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Joel Masters"
"2fa012f5-08d0-4ba0-9c14-78a4af1a7051","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Jordon Wilson"
"043dbc83-ea98-457a-8027-872cf78304f4","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Josh Johnson-Baxter"
"e618340a-c0e8-4d15-854e-b29d82ff5583","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Julian Watt"
"8cb8e60b-5e4b-4aa2-ada5-2f37ba276840","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Kieran Sullivan"
"d5641c0f-4617-40e3-a422-2099c5cd5c44","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Kyle Edlich"
"99c2dff3-e214-4135-8a47-264b1d95905e","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Liam Simpson"
"4ee19747-5fc0-4128-a82d-9a1e8cabedb2","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Luke Hiddle"
"fd6c14a8-d14c-43ec-8162-ff77bb44fa36","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Luke Toohey"
"5ea837d2-36fb-479c-a05c-7a5230a51118","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Marc Hampson"
"2cd63c53-65d5-4f0f-91f4-186eff68b29a","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Mark McCarthy"
"7e58d016-789d-4af3-8c9d-63ca1f3db69b","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Martin Falvey"
"02769406-f9a2-4422-8e6e-5680be248ba6","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Mathew Blackman"
"c928386c-3d52-4ab6-b558-f14ae66e9e38","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Michael Just"
"11b46678-1099-4377-9260-6addc629e6bc","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Mick Watt"
"181cd889-f26b-4af8-b828-48bd39e75be6","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Nathan Mackie"
"43325369-0e9d-498f-9153-2897b3ba38e4","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Neil Tauti"
"733a34b1-a9d0-469f-9d92-e3c0d0feec16","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Patrick Grech"
"c5952808-cee1-48da-aa81-fe8606c5a6b0","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Paul McDonald"
"b124cb82-742a-4188-8e26-bdc8db971f75","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Ryan Aquilina"
"20af1ff9-d73c-49e6-8800-29983c18d1fe","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Ryan Booth"
"617bd645-98f8-4acd-884b-7a5e31ac2481","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Sam McRae"
"c8ae0293-b03f-4d47-b38f-d98ade6bcb8d","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Sam Graham"
"285419d9-e299-4b7b-8ab9-4ddab4d2c72e","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Scott German"
"96651377-b1de-4795-a71d-e3398f2abe30","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Sean Jobling"
"14613445-4666-43ac-8b35-a73ce4306512","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Simon Colley"
"4b432a4c-dd2c-4235-bba1-6cb5e04d7753","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Tom Waller"
"0a84293c-6aca-4058-820d-6d2071aff960","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Tom Woodyard"
"03db50ad-40df-4361-8232-07cfb11594ce","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Trevor Bix"
"4c123ae4-a693-4500-a7bf-9a9db4ebc66e","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Tyler Trickey"
"2c6a36a8-a071-4eb9-a320-077a6f31c60a","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Wayne Patak"
"4a82ae42-6bf2-4240-b670-a1ad5530a8f8","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Wes Large"
"615cf033-ba19-4adb-8c38-af8608030338","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","17th August - 23rd August","Zac Carr"
"a9abb6f3-ef93-4323-b3bb-b57635c40b2b","","folder-normal","","","step","TRUE","FALSE","Timesheets","24th August - 30th August"
"a3ee8b92-e127-405a-8605-4e123f364d19","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Adam Toohey"
"3237fd36-8de6-4e64-91f2-1db0d2fc7f33","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Alistair Cumming"
"0e955caf-e479-40dd-bbb5-3624fad24284","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Bailey Kitanovski"
"9e87029f-b8c1-4c9e-86cf-6d961f53701f","","folder-normal","","","step","TRUE","FALSE","Timesheets","3rd August - 9th August"
"0204dcbb-d861-4637-b9a1-c278d04e0ada","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","3rd August - 9th August","Bala Krishna"
"a042efb3-9b2c-4208-8845-928cf8cd9b16","","folder-normal","","","step","TRUE","FALSE","Timesheets","24th August - 30th August"
"66694b50-e841-4827-8900-9633b63311e2","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Becker Nguyen"
"17bda104-93ad-43f7-9aae-5d7486c0c99c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Ben Fenwick"
"41fc12b5-49f9-4716-904f-978401723708","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Billy Jefford"
"b14a9cbc-326d-4cc2-95e9-0e735b7d60ff","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Blake Podnar"
"1d142333-82f5-4c80-9979-50cb8f2249ef","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Braydon Boyle"
"e460ef49-e79f-4cfe-a720-2cfbb1794aad","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Brendon Young"
"b1d29e6f-3af4-4e7b-a8a9-46b502623c25","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Brent Shaw"
"3c75e490-7538-4204-828c-fdce1a996b3c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Brett Maher"
"1b752c45-5db2-42ba-afcf-36482ba5b131","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Chris Pulis"
"24179a07-ec7b-4e64-9b29-6153e6dfa2da","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Con Sismanis"
"298a5d34-6d48-4e67-8093-049f2adfa4da","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Craig Barnes"
"7aceb721-3f93-4b6d-bd28-505bc61c866b","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Dan O’Donohue"
"0e98ad95-55ca-4160-865b-b5386aed35df","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Daniel Batchelor"
"86d7279c-a825-4218-abde-ed8c3b7be37b","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Daniel Beaumont"
"1c52118d-446f-4570-9d17-480d757c4c81","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Daniel Gallop"
"47625091-2a6f-4864-85bb-ac081aee08b0","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Dave Steenhuis"
"4e266133-1edf-4372-8daa-7b9be1a39989","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","David Bell"
"97eb8b3c-06da-46d6-a06d-7cac03a76b9f","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Gary Colas"
"f7a39a2e-95b6-42f5-9e2a-8ccef90b8828","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jack Woodyard"
"21e279fd-246c-4407-809c-be9c23d5a885","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jackson Large"
"c1543748-f283-4d10-8235-5ba851197216","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jake Corbett-Large"
"816da678-80b0-4c3a-a971-6fd3f09a153f","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","James Barlow"
"89c3b7d4-3fcf-454c-8d68-bcf9ed8749f5","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","James Bennett"
"3b10a40a-8dcd-4513-b7b5-2190dbeb5498","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","James Tunstall"
"a36feaaf-d76f-414e-86e0-e22305c1fa4c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jarrod Bond"
"f1c79612-bf5d-4a0e-b566-814dbbd496cf","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jarryd Adaway"
"31666142-754f-4819-8431-f3399267e965","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jason Mark"
"aebfcf1c-aae1-45a9-8510-96e1993ddf80","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jay Johnson"
"25536085-46a0-44a8-9d73-eaaf2d17d560","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jayke Mawson"
"24ba2a2f-021b-4fc6-be0f-70fa6694ca74","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jeremey Corbett-Large"
"d032eb0c-34fb-4a89-9c62-1da3874496ff","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Joe Malone"
"b78f48ef-aaf9-4578-95f5-b5ba06f70339","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Joel Masters"
"63dcf33a-b96d-4f7b-90f0-5c69a6fbe102","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Jordon Wilson"
"44db563a-0c1e-4289-a750-0c9fbecbefb4","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Josh Johnson-Baxter"
"8099b78c-33ce-4e9e-b00d-3e7b4948dc2c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Julian Watt"
"1bc0aa61-8fb2-4c82-add4-23268bc727d5","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Kieran Sullivan"
"e9b18645-000a-44d8-999d-f7522a6ed4ce","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Kyle Edlich"
"04e73a74-b45e-43c0-a695-e5f179d07625","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Liam Simpson"
"acfad238-d245-48dd-8ac1-716fa5cf6bd5","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Luke Hiddle"
"b84895e2-8533-4f6e-a573-1bbfdd2d0853","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Luke Toohey"
"cedde4d1-6dea-4b35-89d5-31c2411beee6","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Marc Hampson"
"6a48d6a6-c891-4142-8a83-aea7a5aa1769","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Mark McCarthy"
"e4798d52-6980-4c77-b5ce-065945c80f59","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Martin Falvey"
"f0e9e77e-f0a0-4a65-a61e-c12c511e74c9","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Mathew Blackman"
"731def1f-8da3-494b-a09d-abb29f88fddc","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Michael Just"
"a13e573d-dbff-43e7-86b0-04c31c81d707","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Mick Watt"
"1d1ecca9-9d7a-46f5-952a-ad6065a384fd","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Nathan Mackie"
"892a102d-8e50-4391-a1f9-6cc61233f416","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Neil Tauti"
"1bbf7959-c310-4db3-9a18-45424a6187e1","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Patrick Grech"
"7dd19393-f66f-4a41-90d8-051198570f88","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Paul McDonald"
"d9c3bd8a-46bc-4fe8-9750-8ae6ee9da77f","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Ryan Aquilina"
"34620ad2-26ea-42c3-a25f-f3751f5b9409","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Ryan Booth"
"255d5587-4800-4328-ac79-475f02791978","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Sam McRae"
"a66f2db8-5378-4348-aada-ef5bc002a012","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Sam Graham"
"8dc01648-06b9-4718-b49b-5f29aa3d2cf3","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Scott German"
"51cb01dc-dfc2-4db8-98af-c5fcb7ebd3b4","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Sean Jobling"
"ce2c82f0-ca78-47f7-b06e-9ea268c8f50a","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Simon Colley"
"ed482a8a-c655-409b-96f4-f6e251c54c8d","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Tom Waller"
"ba8b0870-c07e-4542-aec7-ac4c4f33862e","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Tom Woodyard"
"29cca75e-98bb-479e-ba74-a7e5c6b41898","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Trevor Bix"
"6f5aa678-349c-42db-ab34-00cc709906ff","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Tyler Trickey"
"dfc37ada-d3b1-4df6-88b3-96367949bbda","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Wayne Patak"
"2a88b9fc-c70c-4a16-a09c-66379437b3b1","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Wes Large"
"049eb0f4-b16f-4d1f-bb57-07873068a418","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","24th August - 30th August","Zac Carr"
"63d1d40a-fa11-4a2c-aea7-e889671769c9","","folder-normal","","","step","TRUE","FALSE","Timesheets","31st August - 6th September"
"5dcbe4f8-25ae-43d1-9f27-a86a9eba360f","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Adam Toohey"
"dfc49cc2-d56e-4dbc-891e-13dcf859ae48","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Alistair Cumming"
"224c022a-18bb-4f74-95a5-19b2f231f1f2","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Bailey Kitanovski"
"329e54d1-ed2f-42c3-b385-dfaff9f454e6","","folder-normal","","","step","TRUE","FALSE","Timesheets","3rd August - 9th August"
"febe0504-0f72-4ee9-af56-c7c12ce70167","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","3rd August - 9th August","Bala Krishna"
"911033f9-eb01-4e63-9087-f849fb04e212","","folder-normal","","","step","TRUE","FALSE","Timesheets","31st August - 6th September"
"1cf3203d-8c12-4881-9cac-efb2674be7ab","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Becker Nguyen"
"3d5dfe64-14d4-4a70-a96f-986d3ef882fb","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Ben Fenwick"
"48dceedf-5fa3-4088-869c-1dd2c5e0735c","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Billy Jefford"
"8067c889-4ece-4815-b1a7-00faa8c43f08","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Blake Podnar"
"6f390f39-c9bf-4cd1-9c0c-cfdc78fd5cad","","checklist-flat","","Weekly Timesheet","checklist-flat","FALSE","FALSE","Timesheets","31st August - 6th September","Braydon Boyle"
