,,"Appropriate fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. No evidence of cracking.",,"appropriate fire rated mastic has been applied to entire perimeter of fire damper cell on both sides. no evidence of cracking."
,,"Casing perimeter is sealed with Appropriate intumescent sealant. No evidence of cracking.",,"casing perimeter is sealed with appropriate intumescent sealant. no evidence of cracking."
,,"Mechanically fix the branch to the vertical riser with steel screws or pop rivets",,"mechanically fix the branch to the vertical riser with steel screws or pop rivets"
,,"Sheet metal thickness is 0.7mm or greater.",,"sheet metal thickness is 0.7mm or greater."
,,"Ductwork is connected to either side of the casing with nylon bolts on the flanges as per the AS1682.2 break away joint method. Bolts do not exceed an 8mm diameter.",,"ductwork is connected to either side of the casing with nylon bolts on the flanges as per the as1682.2 break away joint method. bolts do not exceed an 8mm diameter."
,,"Breakaway Joint is in the allowable distance from the wall (Max 150mm)",,"breakaway joint is in the allowable distance from the wall (max 150mm)"
,,"Access panel is provided to conveniently access fire damper for visual and/or maintenance inspections.",,"access panel is provided to conveniently access fire damper for visual and/or maintenance inspections."
,,"Fire damper labelling in accordance with AS1682.2 has been placed and clearly identifies the fire damper",,"fire damper labelling in accordance with as1682.2 has been placed and clearly identifies the fire damper"
,,"Pictures attached",,"pictures attached"
,,"Signature (Contract/Subcontractor Assessor)",,"signature (contract/subcontractor assessor)"
,,"Signature (Builder Representative)",,"signature (builder representative)"
,,"Pictures/Comments attached below",,"pictures/comments attached below"
,,"Notes/Additional Comments",,"notes/additional comments"
,,"Sign-Off Completed as per below (Pass once complete)",,"sign-off completed as per below (pass once complete)"
,,"Contract/Subcontractor Assessor Sign Off",,"contract/subcontractor assessor sign off"
,,"Builder Representative Sign Off",,"builder representative sign off"
,,"Request Sign-Off(s) + Click to Add Signature(s)",,"request sign-off(s) + click to add signature(s)"

