"Matrix Name","Dimension","Name","Type / Data Field","Tag 1","Tag 2"
,,"a1902","expanded","core hole","level 19","a1902"
,,"a1903","expanded","core hole","level 19","a1903"
,,"a1904","expanded","core hole","level 19","a1904"
,,"a1905","expanded","a1905","core hole","level 19"
,,"a1906","expanded","core hole","a1906","level 19"
,,"level 20","grouping","core hole","level 20"
,,"a2001","expanded","core hole","a2001","level 20"
,,"a2002","expanded","core hole","level 20","a2002"
,,"a2003","expanded","core hole","a2003","level 20"
,,"a2004","expanded","core hole","a2004","level 20"
,,"a2005","expanded","core hole","a2005","level 20"
,,"a2006","expanded","core hole","level 20","a2006"
,,"level 21","grouping","core hole","level 21"
,,"a2101","expanded","core hole","level 21","a2101"
,,"a2102","expanded","core hole","a2102","level 21"
,,"a2103","expanded","core hole","a2103","level 21"
,,"a2104","expanded","core hole","level 21","a2104"
,,"a2105","expanded","core hole","level 21","a2105"
,,"a2106","expanded","a2106","core hole","level 21"
,,"level 22","grouping","core hole","level 22"
,,"a2201","expanded","core hole","a2201","level 22"
,,"a2202","expanded","core hole","level 22","a2202"
,,"level 23","grouping","level 23","core hole"
,,"a2301","expanded","level 23","core hole","a2301"
,,"a2302","expanded","level 23","core hole","a2302"
,,"level 24","grouping","core hole","level 24"
,,"a2401","expanded","core hole","a2401","level 24"
,"Columns"
,,"Core Hole",,"core hole"

"Penetrations - Fire Damper "
,"Scope",,,"penetrations"
,"Rows"
,,"ground floor","dynamic","ground floor","fire damper"
,,"level 1","dynamic","level 1","fire damper"
,,"level 2","dynamic","level 2","fire damper"
,,"level 3","dynamic","fire damper","level 3"
,,"level 4","dynamic","level 4","fire damper"
,,"level 5","dynamic","level 5","fire damper"
,,"level 6","dynamic","level 6","fire damper"
,,"level 7","dynamic","level 7","fire damper"
,,"level 8","dynamic","level 8","fire damper"
,,"level 9","dynamic","level 9","fire damper"
,,"level 10","dynamic","level 10","fire damper"
,,"level 11","dynamic","level 11","fire damper"
,,"level 12","dynamic","level 12","fire damper"
,,"level 13","dynamic","fire damper","level 13"
,,"level 14","dynamic","level 14","fire damper"
,,"level 15","dynamic","level 15","fire damper"
,,"level 16","dynamic","level 16","fire damper"
,,"level 17","dynamic","level 17","fire damper"
,,"level 18","dynamic","level 18","fire damper"
,,"level 19","dynamic","level 19","fire damper"
,,"level 20","dynamic","fire damper","level 20"
,,"level 21","dynamic","level 21","fire damper"
,,"level 22","dynamic","level 22","fire damper"
,,"level 23","dynamic","level 23","fire damper"
,"Columns"
,,"Fire Damper",,"penetrations","fire damper"

"Penetrations - Fyrebox "
,"Scope",,,"penetrations","fyrebox"
,"Rows"
,,"ground floor","dynamic","ground floor","fyrebox"
,,"level 1","dynamic","level 1","fyrebox"
,,"level 2","dynamic","level 2","fyrebox"
,,"level 3","dynamic","fyrebox","level 3"
,,"level 4","dynamic","level 4","fyrebox"
,,"level 5","dynamic","level 5","fyrebox"
,,"level 6","dynamic","level 6","fyrebox"
,,"level 7","dynamic","fyrebox","level 7"
,,"level 8","dynamic","level 8","fyrebox"
,,"level 9","dynamic","level 9","fyrebox"
,,"level 10","dynamic","level 10","fyrebox"
,,"level 11","dynamic","level 11","fyrebox"
,,"level 12","dynamic","level 12","fyrebox"
,,"level 13","dynamic","fyrebox","level 13"
,,"level 14","dynamic","level 14","fyrebox"
,,"level 15","dynamic","level 15","fyrebox"
,,"level 16","dynamic","level 16","fyrebox"
,,"level 17","dynamic","fyrebox","level 17"
,,"level 18","dynamic","level 18","fyrebox"
,,"level 19","dynamic","level 19","fyrebox"
,,"level 20","dynamic","fyrebox","level 20"
,,"level 21","dynamic","level 21","fyrebox"
,,"level 22","dynamic","level 22","fyrebox"
,,"level 23","dynamic","level 23","fyrebox"
,,"Level 24","dynamic","fyrebox","level 24"
,"Columns"
,,"QA",,"qa","siganture (builder representative)"

"Commissioning - Air Conditioning "
,"Scope",,,"commissioning"
,"Rows"
,,"level 3","dynamic","air conditioning","level 3"
,,"level 4","dynamic","level 4","air conditioning"
,,"level 5","dynamic","air conditioning","level 5"
,,"level 6","dynamic","air conditioning","level 6"
,,"level 7","dynamic","air conditioning","level 7"
,,"level 8","dynamic","level 8","air conditioning"
,,"level 9","dynamic","air conditioning","level 9"
,,"level 10","dynamic","air conditioning","level 10"
,,"level 11","dynamic","air conditioning","level 11"
,,"level 12","dynamic","air conditioning","level 12"
,,"level 13","dynamic","air conditioning","level 13"
,,"level 14","dynamic","air conditioning","level 14"
,,"level 15","dynamic","air conditioning","level 15"
,,"level 16","dynamic","level 16","air conditioning"
,,"level 17","dynamic","air conditioning","level 17"
,,"level 18","dynamic","air conditioning","level 18"
,,"level 19","dynamic","air conditioning","level 19"
,,"level 20","dynamic","air conditioning","level 20"
,,"level 21","dynamic","air conditioning","level 21"
,,"level 22","dynamic","air conditioning","level 22"
,,"level 23","dynamic","air conditioning","level 23"
,,"level 24","dynamic","air conditioning","level 24"
,"Columns"
,,"Air Conditioning",,"air conditioning"

"Commissioning - Ventilation "
,"Scope",,,"commissioning"
,"Rows"
,,"level 3","dynamic","ventilation","level 3"
,,"level 4","dynamic","level 4","ventilation"
,,"level 5","dynamic","level 5","ventilation"
,,"level 6","dynamic","level 6","ventilation"
,,"level 7","dynamic","level 7","ventilation"
,,"level 8","dynamic","level 8","ventilation"
,,"level 9","dynamic","level 9","ventilation"
,,"level 10","dynamic","level 10","ventilation"
,,"level 11","dynamic","level 11","ventilation"
,,"level 12","dynamic","level 12","ventilation"
,,"level 13","dynamic","ventilation","level 13"
,,"level 14","dynamic","level 14","ventilation"
,,"level 15","dynamic","level 15","ventilation"
,,"level 16","dynamic","level 16","ventilation"
,,"level 17","dynamic","level 17","ventilation"
,,"level 18","dynamic","level 18","ventilation"
,,"level 19","dynamic","level 19","ventilation"
,,"level 20","dynamic","ventilation","level 20"
,,"level 21","dynamic","level 21","ventilation"
,,"level 22","dynamic","level 22","ventilation"
,,"level 23","dynamic","level 23","ventilation"
,,"level 24","dynamic","ventilation","level 24"
,"Columns"
,,"Ventilation",,"ventilation"

"Rough In  - Common Area"
,"Scope",,,"rough in","common area"
,"Rows"
,,"Level 3 - Common Area",,"level 3"
,,"Level 4 - Common Area",,"level 4","common area"
,,"Level 5 - Common Area",,"common area","level 5"
,,"Level 6 - Common Area",,"common area","level 6"
,,"Level 7 - Common Area",,"common area","level 7"
,,"Level 8 - Common Area",,"level 8","common area"
,,"Level 9 - Common Area",,"common area","level 9"
,,"Level 10 - Common Area",,"common area","level 10"
,,"Level 11 - Common Area",,"common area","level 11"
,,"Level 12 - Common Area",,"common area","level 12"
,,"Level 13 - Common Area",,"common area","level 13"
,,"Level 14 - Common Area",,"common area","level 14"
,,"Level 15 - Common Area",,"common area","level 15"
,,"Level 16 - Common Area",,"level 16","common area"
,,"Level 17 - Common Area",,"common area","level 17"
,,"Level 18 - Common Area",,"common area","level 18"
,,"Level 19 - Common Area",,"common area","level 19"
,,"Level 20 - Common Area",,"common area","level 20"
,,"Level 21 - Common Area",,"common area","level 21"
,,"Level 22 - Common Area",,"common area","level 22"
,,"Level 23 - Common Area",,"common area","level 23"
,,"Level 24 - Common Area",,"common area","level 24"
,"Columns"
,,"Corridor Checklist",,"common area","rough in","corridor checklist"

