PANEL,ISSUE,JOBNUMBER,LEVEL,TYPE,PANEL-ID,ZONE,COLOUR,THK,VOL,MASS,NET_AREA,GROSS_AREA,MPA,REO_KG,KGM3,WIDTH,HEIGHT,TRANSPORT_WIDTH,TRANSPORT_HEIGHT,LIFTING_CLUTCH_TYPE,LIFTER_WLL,FRANNA_REQUIRED
'07-29,CONSTRUCTION,MOS005,L07,PANEL,'07-29,PW1B,GREY,200,1.81,4.4,9.03,9.03,40,308.74,170.96,2980,3030,2980,3030,LMC10 ,10.0T ,NO
'07-30,CONSTRUCTION,MOS005,L07,PANEL,'07-30,PW1B,GREY,200,2.16,5.04,10.82,11.76,40,231,106.77,3882,3030,3882,3030,LMC10 ,10.0T ,NO
'07-31,CONSTRUCTION,MOS005,L07,PANEL,'07-31,PW1,GREY,200,1.71,4.17,8.56,12.36,40,233.33,136.36,3852,3210,3852,3210,LMC10 ,10.0T ,NO
'07-33,CONSTRUCTION,MOS005,L07,PANEL,'07-33,PW3,GREY,200,1.63,3.92,8.13,8.14,40,147.93,91.04,2950,2760,2950,2760,LMC10 ,10.0T ,NO
'07-47,CONSTRUCTION,MOS005,L07,COLUMN,'07-47,P-C2,GREY,300,0.5,1.22,1.66,1.66,50,140.33,282.47,600,2760,600,4210,LMC10 ,7.0T ,NO
'07-48,CONSTRUCTION,MOS005,L07,PANEL,'07-48,PW1B,GREY,200,1.91,4.65,8.84,8.86,40,295.31,154.71,3230,2760,3210,2760,LMC10 ,10.0T ,NO
'07-49,CONSTRUCTION,MOS005,L07,COLUMN,'07-49,P-C5,GREY,350,0.48,1.15,1.38,1.38,50,102.02,211.23,500,2760,500,4010,LMC10 ,7.0T ,NO
'07-56,CONSTRUCTION,MOS005,L07,COLUMN,'07-56,P-C4,GREY,300,0.83,2.03,2.78,2.78,50,193.31,232,1000,2780,1000,4130,LMC10 ,7.0T ,NO
'07-57,CONSTRUCTION,MOS005,L07,COLUMN,'07-57,P-C4,GREY,300,0.83,2.03,2.78,2.78,50,193.31,232,1000,2780,1000,4130,LMC10 ,7.0T ,NO
'07-58,CONSTRUCTION,MOS005,L07,COLUMN,'07-58,P-C4,GREY,300,0.83,2.03,2.78,2.78,50,193.31,232,1000,2780,1000,2780,LMC10 ,7.0T ,NO
'07-59,CONSTRUCTION,MOS005,L07,BALUSTRADE,'07-59,,GREY,200,0.51,1.29,2.22,2.22,40,67.69,131.48,1740,1275,1739,1275,LMC10 ,10.0T ,NO
'07-60,CONSTRUCTION,MOS005,L07,BALUSTRADE,'07-60,,GREY,200,1.96,4.89,1.38,9.73,40,211.67,107.97,4507,1425,4506,2159,LMC10 LC05 ,7.0T 5.0T ,NO
'07-61,CONSTRUCTION,MOS005,L07,BALUSTRADE,'07-61,,GREY,200,0.51,1.29,2.22,2.22,40,67.69,131.48,1740,1275,1739,1275,LMC10 ,10.0T ,NO
'07-63,CONSTRUCTION,MOS005,L07,PANEL,'07-63,PW3,GREY,200,1.52,3.7,7.62,7.73,40,176.98,116.09,2800,2760,2800,2760,LMC10 ,10.0T ,NO
'07-64,CONSTRUCTION,MOS005,L07,PANEL,'07-64,PW2,GREY,200,1.55,3.76,7.74,7.78,40,178.5,115.37,2800,2780,2800,2780,LMC10 ,10.0T ,NO
'07-65,CONSTRUCTION,MOS005,L07,PANEL,'07-65,PW2,GREY,200,0.83,2.04,4.17,4.17,40,125.42,150.39,1500,2779,1500,2779,LMC10 ,10.0T ,NO
'07-66,CONSTRUCTION,MOS005,L07,PANEL,'07-66,PW2,GREY,200,1.26,3.05,6.28,6.29,40,155.57,123.84,2280,2760,2280,2760,LMC10 ,10.0T ,NO
'07-67,CONSTRUCTION,MOS005,L07,PANEL,'07-67,PW2,GREY,200,1.55,3.75,7.74,7.78,40,175.77,113.62,2800,2780,2800,2780,LMC10 ,10.0T ,NO
'07-68,CONSTRUCTION,MOS005,L07,PANEL,'07-68,PW3,GREY,200,1.52,3.68,7.6,7.7,40,166.48,109.58,2790,2760,2790,2760,LMC10 ,10.0T ,NO
'07-69,CONSTRUCTION,MOS005,L07,PANEL,'07-69,PW2,GREY,200,0.83,2.03,4.17,4.17,40,122.44,146.82,1500,2779,1500,2779,LMC10 ,10.0T ,NO
'03-18,DELETED,MOS005,L03,PANEL,'03-18,PW2,GREY,200,1.79,4.49,8.94,9.25,50,305.98,171.05,1600,5780,1600,5780,LMC10 ,10.0T ,YES
