"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0e84153d-a269-42d5-91bc-d63997a2f8bb","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY"
"9ca0e57c-a132-43c4-8ba8-1a3fe75cee89","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/11","Concrete Delivery Checklist"
"6719c971-a804-4115-8f65-130ab331411b","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/12"
"308b6dd3-f87b-4760-a381-3bd8e293b2b2","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/12","Pre-Pour Checklist 1"
"0ef8bf7b-3155-435a-84eb-889b9fdd6d9f","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/12","Concrete Delivery Checklist"
"076d436b-82a8-4fa1-bccf-8e97e8e97e2f","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/13"
"302a5dd1-7b92-4f3c-adba-a2636d62f6ab","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/13","Pre-Pour Checklist 1"
"c02d14dc-6105-467e-b674-0752e72749e1","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/13","Concrete Delivery Checklist"
"b43a12d4-c4fe-4ee9-a657-565f9429f17a","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/14"
"24118895-fcf5-4734-a571-8fb7a872d920","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/14","Pre-Pour Checklist 1"
"ddb58846-0c36-45b5-b415-f680bf0e870b","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/14","Concrete Delivery Checklist"
"ced8fb92-3435-4c5b-9844-05a21d8077c8","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/15"
"b791c971-97a2-4d79-8001-8f2e39aa570d","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/15","Pre-Pour Checklist 1"
"8714b732-71c5-45b7-9d88-3ddfc47137e9","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/15","Concrete Delivery Checklist"
"d8b88e10-3714-4a41-a38b-b38d8e35a5fa","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/16"
"4d20f9cb-f763-4504-8285-33a1f07c4af3","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/16","Pre-Pour Checklist 1"
"38ffc25e-156f-4284-8fba-a398906fd057","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/16","Concrete Delivery Checklist"
"496d4db6-c0a7-4b74-811c-ecfbae5ecf38","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/17"
"41fa02bb-9d7c-4438-9826-9a43d51a4e74","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/18"
"6c741f99-8eff-457d-bc1f-1016e36312b8","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/18","Pre-Pour Checklist 1"
"ad398c4d-dafe-4299-bfc4-9fcc2e6caf5f","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/18","Concrete Delivery Checklist"
"edeb46e9-ed53-47c1-b5ff-e6386a155d91","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/19"
"5250f1c1-14d6-456e-bf8e-e1d212fd611e","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/20"
"5ae6d898-51a5-4e25-a9d8-badc6eda733a","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/20","Pre-Pour Checklist 1"
"49528d02-b167-45e4-8885-04cf26548fb5","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/20","Concrete Delivery Checklist"
"e913297b-a5fd-4b92-8189-a8a0f90de756","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/21"
"e1373de2-db61-4b8c-92fb-f14a374e31ce","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/21","Pre-Pour Checklist 1"
"7a9ba7bf-465e-4fad-805c-9776c257756f","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/21","Concrete Delivery Checklist"
"ac97e2df-7d99-4051-bb4b-8d8b12b67536","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/22"
"bb287392-e52a-4701-b2ee-73386f8e4d6b","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/22","Pre-Pour Checklist 1"
"a823f8e5-dad2-4733-a7c9-3dc7c7e2f260","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/22","Concrete Delivery Checklist"
"a1f00f97-064e-46f4-a6c3-54e54eb07db2","","pass","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/23"
"113b8234-c28a-4c91-9cc2-6a445ea9ca8c","","pass","Pre-Pour Checklist 1","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/23","Pre-Pour Checklist 1"
"9210a626-c405-4e3e-ad5d-85a6082096ac","","pass","Concrete Delivery Checklist","checklist","FALSE","FALSE","PRE-POUR & CONCRETE DELIVERY","CW/23","Concrete Delivery Checklist"
"ac8c92fa-5141-428b-b077-13cfcc7eccc7","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/1"
"f47abe46-3bbb-43e6-8d0c-5a117639b75a","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/2"
"afe01610-9c47-46d8-acfd-56b28c8e5b26","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/3"
"762ac8f5-bf52-41d8-b183-904a5691e2ea","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/4"
"9fb2ca26-9ba7-4dbc-a3ae-76577dfdda1b","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/5"
"e0a40a06-6296-4a4a-9a90-50fcc2bed2a3","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/6"
"f2a85d1a-397f-4d6e-905c-03a4002cdf59","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/7"
"6ba49267-c4f3-4649-93d1-ffc7f21d741b","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/8"
"af1e1f8a-6d74-4fe3-88ec-10aa6ef542b1","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/9"
"c3cf59f0-beb1-498a-ac71-36291669de80","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/10"
"f7abb54a-0c95-4e40-a6e4-c0847a44d060","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/11"
"52d7abba-6637-43f1-9852-d1dd934a9c0f","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/12"
"a2e085fc-b7e9-4b6e-8e23-a7ad0fac83d4","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/13"
"9f126951-cd36-4338-ad3f-9d1573299eb4","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/14"
"3854fd1f-471b-4bbb-836d-3cb71e1d903f","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/15"
"c2c4a024-9b05-4ed0-bb1e-962bf7bc250d","","no-status-not-started","","folder","TRUE","FALSE","PRE-POUR & CONCRETE DELIVERY","IW/16"
"b0530a15-46d3-4a8b-8bbc-bf06b7f52122","","no-status-not-started","","folder","TRUE","FALSE","Transport to Site"
