resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,306,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,307,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,308,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,309,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,310,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,311,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,312,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,313,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,314,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,315,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,316,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,317,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,318,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,319,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,320,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,321,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,322,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,323,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,324,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,Level 4,,,,,,,
UQ Testing - Potable Water - 1500kpa water test (not an air test),UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),UQ Testing - Natural Gas,folder-with-checklists,,,,,Corridor & Apts - McLister St,,,,,,
UQ Testing - Potable Water - 1500kpa water test (not an air test),UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),UQ Testing - Natural Gas,folder-with-checklists,,,,,Corridor & Apts - Melbourne Rd,,,,,,
UQ Testing - Potable Water - 1500kpa water test (not an air test),UQ Testing - Potable Water - 900kpa water test pressure sensitive valves (not an air test),UQ Testing - Natural Gas,folder-with-checklists,,,,,Corridor & Apts - Macindoe St,,,,,,
,,,step,,,,,401,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,402,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,403,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,404,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,405,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,406,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,407,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Water Hold - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - Air Test - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Air Test - Sewer & Stormwater Underslung,,,,,
"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,checklist,,,,,,"UQ Testing - Air Test - Sewer, Stormwater & Down Pipe Stacks",,,,,
UQ Testing - TMV,,,checklist,,,,,,UQ Testing - TMV,,,,,
UQ Testing - Tempering Valve,,,checklist,,,,,,UQ Testing - Tempering Valve,,,,,
,,,step,,,,,408,,,,,,
UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,checklist,,,,,,UQ Testing - Water Hold - Sewer & Stormwater Underslung,,,,,
