PANEL,ISSUE,JOBNUMBER,LEVEL,TYPE,PANEL-ID,ZONE,COLOUR,THK,VOL,MASS,NET_AREA,GROSS_AREA,MPA,REO_KG,KGM3,WIDTH,HEIGHT,TRANSPORT_WIDTH,TRANSPORT_HEIGHT,LIFTING_CLUTCH_TYPE,LIFTER_WLL,FRANNA_REQUIRED
'10-30,CONSTRUCTION,MIR008,L10,PANEL,'10-30,PW3B,GREY CONC,300,3.48,8.54,11.62,11.65,40,256.88,73.71,3617,3220,3617,3370,LMC10 ,10.0T ,NO
'10-34,CONSTRUCTION,MIR008,L10,PANEL,'10-34,PSW1,GREY CONC,200,2.23,5.52,11.15,11.15,50,498.2,223.37,3400,3280,3400,3429,LMC10 ,10.0T ,NO
'10-37,CONSTRUCTION,MIR008,L10,PANEL,'10-37,PW2A,GREY CONC,200,1.18,2.9,5.59,5.59,40,92.04,77.96,1588,3515,1588,3522,LMC10 ,10.0T ,NO
'10-42,CONSTRUCTION,MIR008,L10,PANEL,'10-42,PW2A,GREY CONC,200,3.5,8.5,18.12,18.94,40,302.3,86.46,5622,3280,5704,3380,LMC10 ,10.0T ,NO
'10-44,CONSTRUCTION,MIR008,L10,PANEL,'10-44,PW2A,GREY CONC,200,5.35,13.03,23.63,23.74,40,406.12,75.85,5430,4372,5430,4372,LMC10 ,10.0T ,NO
'10-48,CONSTRUCTION,MIR008,L10,PANEL,'10-48,PW3A,GREY CONC,200,3.22,7.88,13.75,13.78,40,230.07,71.48,4280,3220,4279,3370,LMC10 ,10.0T ,NO
'10-50,CONSTRUCTION,MIR008,L10,PANEL,'10-50,PW3B,GREY CONC,300,4.39,10.76,13.66,13.68,40,331.63,75.59,4250,3220,4249,3370,LMC10 ,10.0T ,NO
'10-51,CONSTRUCTION,MIR008,L10,PANEL,'10-51,PW1A,GREY CONC,200,5.73,13.8,28.84,28.85,40,429.29,74.98,6598,4216,6598,4372,LMC10 ,10.0T ,NO
'10-54,CONSTRUCTION,MIR008,L10,PANEL,'10-54,PW1A,GREY CONC,300,2.65,6.43,9.13,9.13,50,171.81,64.94,2108,4320,2108,4330,LMC10 ,10.0T ,NO
'10-57,CONSTRUCTION,MIR008,L10,PANEL,'10-57,PW2A,GREY CONC,200,2.1,5.14,9.19,9.18,50,166.66,79.31,2213,4320,2121,4330,LMC10 ,10.0T ,NO
'10-58,CONSTRUCTION,MIR008,L10,PANEL,'10-58,PW2A,GREY CONC,200,3.16,7.72,14.72,14.83,40,219.05,69.25,3377,4370,3385,4380,LMC10 ,10.0T ,YES
'10-60,CONSTRUCTION,MIR008,L10,PANEL,'10-60,PSW2,GREY CONC,200,2.49,6.07,12.46,12.46,50,499.01,200.18,3800,3280,3800,3280,LMC10 ,10.0T ,NO
'10-62,CONSTRUCTION,MIR008,L10,COLUMN,'10-62,P-C3,GREY CONC,350,0.77,1.95,3.07,3.07,40,177.7,230.07,980,3130,980,3335,LMC10 ,10.0T ,NO
'10-64,CONSTRUCTION,MIR008,L10,PANEL,'10-64,PW3A,GREY CONC,200,3.1,7.6,15.33,15.47,40,237.83,76.62,4879,3170,4879,3370,LMC10 ,10.0T ,NO
'10-65,CONSTRUCTION,MIR008,L10,PANEL,'10-65,PW2A,GREY CONC,200,5.33,12.94,24.36,26.27,40,376.71,70.67,6010,4372,6010,4371,LMC10 ,10.0T ,NO
'10-66,CONSTRUCTION,MIR008,L10,PANEL,'10-66,PW2A,GREY CONC,200,2.38,5.79,11.91,12.14,40,183.54,77.04,3865,3140,3865,3340,LMC10 ,10.0T ,NO
'11-01,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-01,STAIR 3,GREY CONC,200,3.06,7.41,15.32,16.69,40,384.02,125.32,2700,6180,2700,6180,LMC10 ,10.0T ,YES
'11-02,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-02,STAIR 3,GREY CONC,200,2.67,6.42,13.37,16.78,40,364.47,136.29,5449,3080,5449,3080,LMC10 ,10.0T ,NO
'11-03,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-03,STAIR 3,GREY CONC,200,1.59,3.82,7.75,8.32,40,229.13,143.81,2700,3080,2700,3080,,,NO
'11-04,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-04,STAIR 3,GREY CONC,200,3.22,7.56,16.1,16.78,40,356.83,110.79,5449,3080,5449,3080,,,NO
'11-05,CONSTRUCTION,MIR008,L11,CORE LIFT,'11-05,LIFT,GREY CONC,200,2.02,4.9,10.11,15.86,40,342.08,169.23,5150,3080,5150,3080,LMC10 ,10.0T ,NO
'11-06,CONSTRUCTION,MIR008,L11,CORE LIFT,'11-06,LIFT,GREY CONC,200,3.19,7.72,15.94,17.3,40,407.3,127.76,2800,6180,2800,6180,LMC10 ,10.0T ,YES
'11-07,CONSTRUCTION,MIR008,L11,CORE LIFT,'11-07,LIFT,GREY CONC,200,3.04,7.22,15.18,15.86,40,339.71,111.89,5150,3080,5150,3080,LMC10 ,10.0T ,NO
'11-08,CONSTRUCTION,MIR008,L11,CORE LIFT,'11-08,LIFT,GREY CONC,200,3.19,7.72,15.94,17.3,40,407.3,127.76,2800,6179,2800,6179,LMC10 ,10.0T ,YES
'11-09,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-09,STAIR 1,GREY CONC,200,3.07,7.25,15.14,15.7,40,303.92,99.07,5100,3080,5100,3079,LMC10 ,10.0T ,NO
'11-10,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-10,STAIR 1,GREY CONC,200,0.98,2.39,4.92,8.32,40,191.41,194.39,2700,3080,2700,3080,LMC10 ,10.0T ,NO
'11-11,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-11,STAIR 1,GREY CONC,200,3.01,7.12,15.03,15.7,40,339.6,113,5100,3079,5100,3079,LMC10 ,10.0T ,NO
'11-12,CONSTRUCTION,MIR008,L11,CORE STAIR,'11-12,STAIR 1,GREY CONC,200,3.06,7.42,15.32,16.69,40,397,129.55,2700,6180,2700,6180,LMC10 ,10.0T ,YES
'11-13,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-13,,GREY CONC,200,0.33,0.83,0.28,0.53,40,53.85,165.01,1456,1150,1455,363,LMC10 ,10.0T ,NO
'11-14,CONSTRUCTION,MIR008,L11,COLUMN,'11-14,P-C2,GREY CONC,250,1.13,2.68,4.54,4.74,40,149.94,132.22,800,5920,800,5920,LMC10 LMC10 ,8.0T 7.0T ,YES
'11-15,CONSTRUCTION,MIR008,L11,PANEL,'11-15,PW2A,GREY CONC,200,3.5,8.57,17.48,18.53,40,367.47,105.11,3062,6050,3062,6050,LMC10 ,10.0T ,YES
'11-16,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-16,,GREY CONC,200,1.65,4.18,8.26,8.27,40,247.55,149.76,7190,1150,7190,1150,LMC10 ,10.0T ,NO
'11-17,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-17,,GREY CONC,200,1.65,4.18,8.26,8.27,40,247.55,149.76,7190,1150,7190,1150,LMC10 ,10.0T ,NO
'11-18,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-18,,GREY CONC,200,1.79,4.52,8.95,8.96,40,265.54,148.33,7790,1150,7790,1150,LMC10 ,10.0T ,NO
'11-19,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-19,,GREY CONC,200,1.65,4.18,8.26,8.27,40,247.55,149.76,7190,1150,7190,1150,LMC10 ,10.0T ,NO
'11-20,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-20,,GREY CONC,200,1.65,4.18,8.27,8.27,40,247.55,149.69,7190,1150,7190,1150,LMC10 ,10.0T ,NO
'11-21,CONSTRUCTION,MIR008,L11,PANEL,'11-21,PW2C,GREY CONC,200,2.89,7.08,14.45,14.95,50,311.01,107.61,2500,5980,2500,5980,LMC10 ,10.0T ,YES
'11-22,CONSTRUCTION,MIR008,L11,COLUMN,'11-22,P-C2,GREY CONC,250,1.1,2.6,4.41,4.67,40,144.57,131.19,800,5840,800,5840,LMC10 LMC10 ,10.0T 7.0T ,YES
'11-23,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-23,,GREY CONC,200,0.51,1.28,0.44,1.23,40,72.9,144.14,2121,1150,2121,580,LMC10 ,7.0T ,NO
'11-24,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-24,,GREY CONC,200,0.32,0.83,1.61,1.61,40,62.3,193.2,1402,1150,1402,1150,LMC10 ,10.0T ,NO
'11-25,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-25,,GREY CONC,150,0.34,0.88,2.25,2.26,40,77.74,230.14,1961,1150,1961,1150,LMC10 ,10.0T ,NO
'11-27,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-27,,GREY CONC,200,0.51,1.28,0.44,1.23,40,72.9,144.14,2121,1150,2121,580,LMC10 ,7.0T ,NO
'11-28,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-28,,GREY CONC,200,1.5,3.8,7.51,7.51,40,226.97,151.19,6530,1150,6530,1150,LMC10 ,10.0T ,NO
'11-29,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-29,,GREY CONC,200,1.5,3.8,7.52,7.52,40,225.76,150.16,6540,1150,6540,1150,LMC10 ,10.0T ,NO
'11-30,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-30,,GREY CONC,200,1.5,3.8,7.52,7.52,40,225.76,150.16,6540,1150,6540,1150,LMC10 ,10.0T ,NO
'11-31,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-31,,GREY CONC,200,1.5,3.8,7.52,7.52,40,228.21,151.79,6540,1150,6540,1150,LMC10 ,10.0T ,NO
'11-32,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-32,,GREY CONC,200,0.51,1.28,0.44,1.23,40,72.9,144.14,2121,1150,2121,580,LMC10 ,7.0T ,NO
'11-33,CONSTRUCTION,MIR008,L11,PANEL,'11-33,PW2A,GREY CONC,200,2.89,7.08,14.46,14.95,40,296.87,102.62,2500,5980,2500,5980,LMC10 ,10.0T ,YES
'11-34,CONSTRUCTION,MIR008,L11,COLUMN,'11-34,P-C12,GREY CONC,200,0.69,1.78,3.47,3.59,40,275.17,396.04,600,5980,600,5980,LMC10 ,10.0T ,YES
'11-35,CONSTRUCTION,MIR008,L11,PANEL,'11-35,PW2A,GREY CONC,200,1.39,3.35,6.95,7.18,40,217.86,156.78,1200,5980,1200,5980,LMC10 ,10.0T ,YES
'11-36,CONSTRUCTION,MIR008,L11,PANEL,'11-36,PW2C,GREY CONC,200,2.9,7.09,14.48,14.95,40,311.01,107.43,2500,5980,2500,5980,LMC10 ,10.0T ,YES
'11-37,CONSTRUCTION,MIR008,L11,PANEL,'11-37,PW2A,GREY CONC,200,0.86,2.04,4.34,4.38,40,92.95,108.04,1613,2780,1588,2760,LMC10 ,10.0T ,NO
'11-38,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-38,,GREY CONC,200,0.63,1.6,3.15,3.15,40,101.36,161.01,2740,1150,2740,1150,LMC10 ,10.0T ,NO
'11-39,CONSTRUCTION,MIR008,L11,PANEL,'11-39,PW2A,GREY CONC,200,2.08,5.1,10.42,10.76,40,246.6,118.31,1800,5980,1800,5980,LMC10 ,10.0T ,YES
'11-40,CONSTRUCTION,MIR008,L11,COLUMN,'11-40,P-C2,GREY CONC,250,1.16,2.71,4.63,4.78,40,154.77,133.65,800,5980,800,5980,LMC10 LMC10 ,10.0T 7.0T ,YES
'11-41,CONSTRUCTION,MIR008,L11,PANEL,'11-41,PW2C,GREY CONC,200,1.89,4.65,9.47,9.78,50,248.66,131.34,1635,5980,1635,5980,LMC10 ,10.0T ,YES
'11-42,CONSTRUCTION,MIR008,L11,PANEL,'11-42,PW2A,GREY CONC,200,2.84,6.97,14.2,14.95,40,320.29,112.75,2500,5980,2500,5980,LMC10 ,10.0T ,YES
'11-43,CONSTRUCTION,MIR008,L11,PANEL,'11-43,PW2C,GREY CONC,200,1.6,3.92,7.99,8.25,40,230.6,144.3,1380,5980,1380,5980,LMC10 ,10.0T ,YES
'11-44,CONSTRUCTION,MIR008,L11,PANEL,'11-44,PW2A,GREY CONC,200,1.79,4.24,8.15,8.15,40,138.24,77.43,4225,1930,4224,1929,LMC10 ,10.0T ,NO
'11-45,CONSTRUCTION,MIR008,L11,PANEL,'11-45,PW2A,GREY CONC,200,3.33,8.18,16.67,17.54,40,358.24,107.42,2983,5880,2983,5880,LMC10 ,10.0T ,YES
'11-46,CONSTRUCTION,MIR008,L11,PANEL,'11-46,PW2A,GREY CONC,200,2.9,6.95,14.48,14.95,40,297.12,102.63,2500,5980,2500,5980,LMC10 ,10.0T ,YES
'11-47,CONSTRUCTION,MIR008,L11,COLUMN,'11-47,P-C2,GREY CONC,250,1.11,2.77,4.44,4.74,40,362.14,326.42,800,5920,800,5920,LMC10 ,10.0T ,YES
'11-48,CONSTRUCTION,MIR008,L11,PANEL,'11-48,PW6A,GREY CONC,200,2.94,7.24,14.68,15.45,40,315.98,107.6,2637,5860,2637,5860,LMC10 ,10.0T ,YES
'11-49,CONSTRUCTION,MIR008,L11,PANEL,'11-49,PW2A,GREY CONC,200,2.26,5.47,11.32,12.12,40,288.4,127.38,2000,6060,2000,6060,LMC10 ,10.0T ,YES
'11-51,CONSTRUCTION,MIR008,L11,PANEL,'11-51,PW1A,GREY CONC,200,2.54,6.02,12.74,12.73,40,186.66,73.49,6593,1930,6598,1930,LMC10 ,10.0T ,NO
'11-52,CONSTRUCTION,MIR008,L11,PANEL,'11-52,PW1A,GREY CONC,200,2.36,5.6,9.8,9.8,40,176.25,74.83,5077,1930,5077,1930,LMC10 ,10.0T ,NO
'11-53,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-53,,GREY CONC,200,0.53,1.33,0.44,1.23,40,74.49,141.13,2121,1200,2121,580,LMC10 ,7.0T ,NO
'11-54,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-54,,GREY CONC,200,1.6,4.04,8.01,8.01,40,233.7,145.94,6675,1200,6675,1200,LMC10 ,10.0T ,NO
'11-55,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-55,,GREY CONC,200,1.6,4.04,8.01,8.01,40,233.25,145.66,6675,1200,6675,1200,LMC10 ,10.0T ,NO
'11-56,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-56,,GREY CONC,200,0.53,1.33,0.44,1.23,40,74.49,141.13,2121,1200,2121,580,LMC10 ,7.0T ,NO
'11-57,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-57,,GREY CONC,200,1.48,3.75,7.42,7.41,40,218.27,147.16,6179,1200,6179,1200,LMC10 ,10.0T ,NO
'11-58,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-58,,GREY CONC,150,0.2,0.53,1.36,1.36,40,50.82,249.12,1133,1200,1133,1200,LMC10 ,10.0T ,NO
'11-59,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-59,,GREY CONC,150,1.27,3.23,7.45,7.46,40,217.15,171.31,6215,1190,6214,1200,LMC10 ,10.0T ,NO
'11-60,CONSTRUCTION,MIR008,L11,PANEL,'11-60,PSW2,GREY CONC,200,1.99,4.77,9.97,9.97,50,368.38,184.73,3462,2879,3462,3030,LMC10 ,10.0T ,NO
'11-61,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-61,,GREY CONC,200,0.53,1.33,0.44,1.23,40,74.49,141.13,2121,1200,2121,580,LMC10 ,7.0T ,NO
'11-62,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-62,,GREY CONC,200,1.23,3.11,6.16,6.16,40,183.67,149.16,5133,1200,5133,1200,LMC10 ,10.0T ,NO
'11-63,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-63,,GREY CONC,200,1.23,3.11,6.16,6.16,40,183.67,149.16,5133,1200,5133,1200,LMC10 ,10.0T ,NO
'11-65,CONSTRUCTION,MIR008,L11,PANEL,'11-65,PW2A,GREY CONC,200,1.79,4.27,8.19,8.19,40,147,81.98,4246,1930,4245,1930,LMC10 ,10.0T ,NO
'11-67,CONSTRUCTION,MIR008,L11,BALUSTRADE,'11-67,,GREY CONC,200,0.47,1.2,2.35,2.35,40,80.56,171.51,2060,1140,2060,1140,LMC10 ,10.0T ,NO
'11-69,CONSTRUCTION,MIR008,L11,PANEL,'11-69,,GREY CONC,200,0.58,1.37,2.88,2.87,40,65.04,113.05,3689,779,3689,779,LMC10 ,10.0T ,NO
'11-70,CONSTRUCTION,MIR008,L11,PANEL,'11-70,,GREY CONC,200,0.65,1.55,3.26,3.25,40,74.54,114.47,4174,779,4174,779,LMC10 ,10.0T ,NO
'11-71,CONSTRUCTION,MIR008,L11,PANEL,'11-71,PW6A,GREY CONC,200,2.2,5.31,10.32,10.32,40,161.67,73.6,3685,2800,3684,2800,LMC10 ,10.0T ,NO
'11-72,CONSTRUCTION,MIR008,L11,PANEL,'11-72,PW6B,GREY CONC,300,5.06,12.39,16.88,17.62,40,383.62,75.76,2987,5899,2987,5899,LMC10 ,10.0T ,YES
'11-73,CONSTRUCTION,MIR008,L11,PANEL,'11-73,PW2A,GREY CONC,200,2.55,6.19,12.74,13.15,40,274.76,107.88,2199,5980,2199,5980,LMC10 ,10.0T ,YES
'11-75,CONSTRUCTION,MIR008,L11,PANEL,'11-75,PW6A,GREY CONC,200,2.07,5.12,10.36,10.9,40,248.13,119.75,1861,5859,1861,5859,LMC10 ,10.0T ,YES
'11-76,CONSTRUCTION,MIR008,L11,PANEL,'11-76,PW6A,GREY CONC,200,0.74,1.78,4.12,4.12,40,76.62,103.96,1344,2760,1492,2760,LMC10 ,10.0T ,NO
'11-77,CONSTRUCTION,MIR008,L11,PANEL,'11-77,,GREY CONC,200,0.27,0.64,1.34,1.34,40,38.72,144.81,1714,780,1714,780,LMC10 ,10.0T ,NO
'11-78,CONSTRUCTION,MIR008,L11,PANEL,'11-78,PW2A,GREY CONC,200,2,4.83,9.98,10.51,40,242.75,121.63,1799,5840,1799,5840,LMC10 ,10.0T ,YES
'11-79,CONSTRUCTION,MIR008,L11,PANEL,'11-79,PW2A,GREY CONC,200,0.57,1.37,2.86,2.86,40,73.88,128.97,3672,779,3672,779,LMC10 ,10.0T ,NO
'11-81,CONSTRUCTION,MIR008,L11,PANEL,'11-81,PW2A,GREY CONC,200,2.08,5.06,10.42,10.76,40,256.52,123.07,1800,5980,1800,6130,LMC10 ,10.0T ,YES
'11-82,CONSTRUCTION,MIR008,L11,COLUMN,'11-82,C3,GREY CONC,250,1.14,2.8,4.55,7.9,40,219.49,192.77,1334,5920,1334,5920,LMC10 ,10.0T ,YES
'11-83,CONSTRUCTION,MIR008,L11,COLUMN,'11-83,C3,GREY CONC,250,1.14,2.81,4.57,7.98,40,219.49,192.14,1345,5930,1345,5930,LMC10 ,10.0T ,YES
'11-84,CONSTRUCTION,MIR008,L11,COLUMN,'11-84,C3,GREY CONC,250,1.14,2.8,4.56,7.92,40,219.49,192.5,1338,5920,1338,5920,LMC10 ,10.0T ,YES
'11-85,CONSTRUCTION,MIR008,L11,COLUMN,'11-85,C3,GREY CONC,250,1.14,2.8,4.56,7.93,40,219.49,192.53,1339,5919,1339,5919,LMC10 ,10.0T ,YES
'11-87,CONSTRUCTION,MIR008,L11,COLUMN,'11-87,C3,GREY CONC,250,1.15,2.84,4.62,8.01,40,219.49,190.24,1346,5951,1346,5951,LMC10 ,10.0T ,YES
'11-88,CONSTRUCTION,MIR008,L11,COLUMN,'11-88,C3,GREY CONC,250,0.39,0.92,1.57,1.93,40,71.12,181.54,989,1949,989,1949,LMC10 LMC10 ,10.0T 7.0T ,NO
'11-89,CONSTRUCTION,MIR008,L11,COLUMN,'11-89,C3,GREY CONC,250,1.14,2.81,4.57,7.99,40,219.49,191.92,1345,5944,1345,5944,LMC10 ,10.0T ,YES
'11-90,CONSTRUCTION,MIR008,L11,COLUMN,'11-90,C3,GREY CONC,250,1.14,2.8,4.56,7.96,40,219.49,192.42,1343,5930,1343,5930,LMC10 ,10.0T ,YES
'11-92,CONSTRUCTION,MIR008,L11,COLUMN,'11-92,C3,GREY CONC,250,0.39,0.92,1.57,1.93,40,71.12,181.54,989,1949,989,1949,LMC10 LMC10 ,10.0T 7.0T ,NO
'11-93,CONSTRUCTION,MIR008,L11,COLUMN,'11-93,C3,GREY CONC,250,0.39,0.92,1.57,1.9,40,71.12,181.64,977,1949,977,1949,LMC10 LMC10 ,10.0T 7.0T ,NO
'11-94,CONSTRUCTION,MIR008,L11,COLUMN,'11-94,C3,GREY CONC,250,0.39,0.92,1.57,1.9,40,71.12,181.64,977,1949,977,1949,LMC10 LMC10 ,10.0T 7.0T ,NO
'12-02,CONSTRUCTION,MIR008,L12,CORE STAIR,'12-02,STAIR 3,GREY CONC,200,2.67,6.41,13.37,16.79,40,362.03,135.38,5450,3080,5450,3080,,,NO
'12-03,CONSTRUCTION,MIR008,L12,CORE STAIR,'12-03,STAIR 3,GREY CONC,200,1.43,3.45,6.95,8.32,40,240.43,167.74,2700,3080,2700,3080,,,NO
'12-04,CONSTRUCTION,MIR008,L12,CORE STAIR,'12-04,STAIR 3,GREY CONC,200,3.22,7.52,16.1,16.78,40,333.07,103.41,5449,3080,5449,3080,LMC10 ,10.0T ,NO
'12-05,CONSTRUCTION,MIR008,L12,CORE LIFT,'12-05,LIFT,GREY CONC,200,2.02,4.91,10.11,15.86,40,349.76,173.03,5150,3080,5150,3080,LMC10 ,10.0T ,NO
'12-07,CONSTRUCTION,MIR008,L12,CORE LIFT,'12-07,LIFT,GREY CONC,200,3.04,7.23,15.18,15.86,40,391.4,128.92,5150,3080,5150,3080,LMC10 ,10.0T ,NO
'12-09,CONSTRUCTION,MIR008,L12,CORE STAIR,'12-09,STAIR 1,GREY CONC,200,3.07,7.27,15.14,15.7,40,327.31,106.69,5100,3080,5100,3079,LMC10 ,10.0T ,NO
'12-10,CONSTRUCTION,MIR008,L12,CORE STAIR,'12-10,STAIR 1,GREY CONC,200,1.07,2.58,4.99,8.32,40,191.41,179.12,2700,3080,2700,3080,LMC10 ,10.0T ,NO
'12-11,CONSTRUCTION,MIR008,L12,CORE STAIR,'12-11,STAIR 1,GREY CONC,200,2.76,6.53,13.79,15.7,40,321.54,116.59,5100,3079,5100,3079,LMC10 ,10.0T ,NO
'12-44,CONSTRUCTION,MIR008,L12,PANEL,'12-44,PW2A,GREY CONC,200,2.57,6.21,11.74,11.74,40,189.36,73.65,4225,2780,4224,2779,LMC10 ,10.0T ,NO
'12-51,CONSTRUCTION,MIR008,L12,PANEL,'12-51,PW1A,GREY CONC,200,3.66,8.82,18.34,18.34,40,242.77,66.36,6593,2780,6598,2780,LMC10 ,10.0T ,NO
'12-52,CONSTRUCTION,MIR008,L12,PANEL,'12-52,PW1A,GREY CONC,200,3.39,8.22,14.12,14.11,40,237.88,70.12,5077,2780,5078,2779,LMC10 ,10.0T ,NO
'12-60,CONSTRUCTION,MIR008,L12,PANEL,'12-60,PW2A,GREY CONC,200,1.44,3.36,7.2,7.2,40,114,79.16,2500,2880,2500,2880,LMC10 ,10.0T ,NO
'12-64,CONSTRUCTION,MIR008,L12,PANEL,'12-64,PW6A,GREY CONC,200,2.34,5.67,11.69,11.69,40,168.93,72.27,4234,2760,4234,2760,LMC10 ,10.0T ,NO
'12-65,CONSTRUCTION,MIR008,L12,PANEL,'12-65,PW6A,GREY CONC,200,2.58,6.23,11.8,11.8,40,184.84,71.56,4246,2780,4245,2779,LMC10 ,10.0T ,NO
'12-68,CONSTRUCTION,MIR008,L12,PANEL,'12-68,PW6A,GREY CONC,200,2.36,5.75,11.8,11.8,40,173.25,73.42,4275,2760,4275,2760,LMC10 ,10.0T ,NO
'12-71,CONSTRUCTION,MIR008,L12,PANEL,'12-71,PW6A,GREY CONC,200,2.09,5.1,9.95,9.95,40,161.85,77.54,3555,2800,3554,2800,LMC10 ,10.0T ,NO
'12-76,CONSTRUCTION,MIR008,L12,PANEL,'12-76,PW6A,GREY CONC,200,0.74,1.78,4.12,4.12,40,76.62,103.96,1344,2760,1492,2760,LMC10 ,10.0T ,NO
'12-88,CONSTRUCTION,MIR008,L12,COLUMN,'12-88,C3,GREY CONC,250,0.57,1.36,2.28,3.05,40,101.69,178.24,1073,2840,1073,2840,LMC10 LMC10 ,10.0T 7.0T ,NO
'12-92,CONSTRUCTION,MIR008,L12,COLUMN,'12-92,C3,GREY CONC,250,0.57,1.36,2.28,3.05,40,101.69,178.24,1073,2840,1073,2840,LMC10 LMC10 ,10.0T 7.0T ,NO
'12-93,CONSTRUCTION,MIR008,L12,COLUMN,'12-93,C3,GREY CONC,250,0.57,1.35,2.26,2.97,40,101.69,179.59,1055,2819,1055,2819,LMC10 LMC10 ,10.0T 7.0T ,NO
'12-94,CONSTRUCTION,MIR008,L12,COLUMN,'12-94,C3,GREY CONC,250,0.57,1.35,2.27,2.98,40,101.69,179.4,1055,2822,1055,2822,LMC10 LMC10 ,10.0T 7.0T ,NO
