Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,18-PC008,expanded,18-PC008,Level 18,,,,,
,,18-PC009,expanded,18-PC009,Level 18,,,,,
,,18-PC010,expanded,18-PC010,Level 18,,,,,
,,18-PC011,expanded,18-PC011,Level 18,,,,,
,,18-PC012,expanded,18-PC012,Level 18,,,,,
,,18-PC013,expanded,18-PC013,Level 18,,,,,
,,18-PC014,expanded,18-PC014,Level 18,,,,,
,,18-PC015,expanded,18-PC015,Level 18,,,,,
,,18-PC016,expanded,18-PC016,Level 18,,,,,
,,18-PC017,expanded,18-PC017,Level 18,,,,,
,,18-PC018,expanded,18-PC018,Level 18,,,,,
,,18-PC021,expanded,18-PC021,Level 18,,,,,
,,18-PC022,expanded,18-PC022,Level 18,,,,,
,,18-PW011,expanded,18-PW011,Level 18,,,,,
,,18-PW012,expanded,18-PW012,Level 18,,,,,
,,18-PW013,expanded,18-PW013,Level 18,,,,,
,,18-PW014,expanded,18-PW014,Level 18,,,,,
,,18-PW015,expanded,18-PW015,Level 18,,,,,
,,18-PW016,expanded,18-PW016,Level 18,,,,,
,,18-PW021,expanded,18-PW021,Level 18,,,,,
,,18-PW022,expanded,18-PW022,Level 18,,,,,
,,18-PW023,expanded,18-PW023,Level 18,,,,,
,,18-PW024,expanded,18-PW024,Level 18,,,,,
,,18-PW025,expanded,18-PW025,Level 18,,,,,
,,18-PW026,expanded,18-PW026,Level 18,,,,,
,,18-PW027,expanded,18-PW027,Level 18,,,,,
,,18-PW028,expanded,18-PW028,Level 18,,,,,
,,18-PW029,expanded,18-PW029,Level 18,,,,,
,,18-PW030,expanded,18-PW030,Level 18,,,,,
,,18-PW031,expanded,18-PW031,Level 18,,,,,
,,18-PW032,expanded,18-PW032,Level 18,,,,,
,,Level 19,grouping,Level 19,,,,,,
,,19-PC001,expanded,19-PC001,Level 19,,,,,
,,19-PC002,expanded,19-PC002,Level 19,,,,,
,,19-PC003,expanded,19-PC003,Level 19,,,,,
,,19-PC004,expanded,19-PC004,Level 19,,,,,
,,19-PC007,expanded,19-PC007,Level 19,,,,,
,,19-PC008,expanded,19-PC008,Level 19,,,,,
,,19-PC009,expanded,19-PC009,Level 19,,,,,
,,19-PC010,expanded,19-PC010,Level 19,,,,,
,,19-PC011,expanded,19-PC011,Level 19,,,,,
,,19-PC012,expanded,19-PC012,Level 19,,,,,
,,19-PC013,expanded,19-PC013,Level 19,,,,,
,,19-PC014,expanded,19-PC014,Level 19,,,,,
,,19-PC015,expanded,19-PC015,Level 19,,,,,
,,19-PC016,expanded,19-PC016,Level 19,,,,,
,,19-PC017,expanded,19-PC017,Level 19,,,,,
,,19-PC018,expanded,19-PC018,Level 19,,,,,
,,19-PC021,expanded,19-PC021,Level 19,,,,,
,,19-PC022,expanded,19-PC022,Level 19,,,,,
,,19-PW011,expanded,19-PW011,Level 19,,,,,
,,19-PW012,expanded,19-PW012,Level 19,,,,,
,,19-PW013,expanded,19-PW013,Level 19,,,,,
,,19-PW014,expanded,19-PW014,Level 19,,,,,
,,19-PW015,expanded,19-PW015,Level 19,,,,,
,,19-PW016,expanded,19-PW016,Level 19,,,,,
,,19-PW021,expanded,19-PW021,Level 19,,,,,
,,19-PW022,expanded,19-PW022,Level 19,,,,,
,,19-PW023,expanded,19-PW023,Level 19,,,,,
,,19-PW024,expanded,19-PW024,Level 19,,,,,
,,19-PW025,expanded,19-PW025,Level 19,,,,,
,,19-PW026,expanded,19-PW026,Level 19,,,,,
,,19-PW027,expanded,19-PW027,Level 19,,,,,
,,19-PW028,expanded,19-PW028,Level 19,,,,,
,,19-PW029,expanded,19-PW029,Level 19,,,,,
,,19-PW030,expanded,19-PW030,Level 19,,,,,
,,19-PW031,expanded,19-PW031,Level 19,,,,,
,,19-PW032,expanded,19-PW032,Level 19,,,,,
,,Level 20,grouping,Level 20,,,,,,
,,20-PC001,expanded,20-PC001,Level 20,,,,,
,,20-PC002,expanded,20-PC002,Level 20,,,,,
,,20-PC003,expanded,20-PC003,Level 20,,,,,
,,20-PC004,expanded,20-PC004,Level 20,,,,,
,,20-PC007,expanded,20-PC007,Level 20,,,,,
,,20-PC008,expanded,20-PC008,Level 20,,,,,
,,20-PC009,expanded,20-PC009,Level 20,,,,,
,,20-PC010,expanded,20-PC010,Level 20,,,,,
,,20-PC011,expanded,20-PC011,Level 20,,,,,
,,20-PC012,expanded,20-PC012,Level 20,,,,,
,,20-PC013,expanded,20-PC013,Level 20,,,,,
,,20-PC014,expanded,20-PC014,Level 20,,,,,
,,20-PC015,expanded,20-PC015,Level 20,,,,,
,,20-PC016,expanded,20-PC016,Level 20,,,,,
,,20-PC017,expanded,20-PC017,Level 20,,,,,
,,20-PC018,expanded,20-PC018,Level 20,,,,,
,,20-PC021,expanded,20-PC021,Level 20,,,,,
,,20-PC022,expanded,20-PC022,Level 20,,,,,
,,20-PW011,expanded,20-PW011,Level 20,,,,,
,,20-PW012,expanded,20-PW012,Level 20,,,,,
,,20-PW013,expanded,20-PW013,Level 20,,,,,
,,20-PW014,expanded,20-PW014,Level 20,,,,,
,,20-PW015,expanded,20-PW015,Level 20,,,,,
,,20-PW016,expanded,20-PW016,Level 20,,,,,
,,20-PW021,expanded,20-PW021,Level 20,,,,,
,,20-PW022,expanded,20-PW022,Level 20,,,,,
,,20-PW023,expanded,20-PW023,Level 20,,,,,
,,20-PW024,expanded,20-PW024,Level 20,,,,,
,,20-PW025,expanded,20-PW025,Level 20,,,,,
,,20-PW026,expanded,20-PW026,Level 20,,,,,
,,20-PW027,expanded,20-PW027,Level 20,,,,,
,,20-PW028,expanded,20-PW028,Level 20,,,,,
,,20-PW029,expanded,20-PW029,Level 20,,,,,
,,20-PW030,expanded,20-PW030,Level 20,,,,,
,,20-PW031,expanded,20-PW031,Level 20,,,,,
,,20-PW032,expanded,20-PW032,Level 20,,,,,
,,Level 21,grouping,Level 21,,,,,,
,,21-PC001,expanded,21-PC001,Level 21,,,,,
,,21-PC002,expanded,21-PC002,Level 21,,,,,
,,21-PC003,expanded,21-PC003,Level 21,,,,,
,,21-PC004,expanded,21-PC004,Level 21,,,,,
,,21-PC007,expanded,21-PC007,Level 21,,,,,
,,21-PC008,expanded,21-PC008,Level 21,,,,,
,,21-PC009,expanded,21-PC009,Level 21,,,,,
,,21-PC010,expanded,21-PC010,Level 21,,,,,
,,21-PC011,expanded,21-PC011,Level 21,,,,,
,,21-PC012,expanded,21-PC012,Level 21,,,,,
,,21-PC013,expanded,21-PC013,Level 21,,,,,
,,21-PC014,expanded,21-PC014,Level 21,,,,,
,,21-PC015,expanded,21-PC015,Level 21,,,,,
,,21-PC016,expanded,21-PC016,Level 21,,,,,
,,21-PC017,expanded,21-PC017,Level 21,,,,,
,,21-PC018,expanded,21-PC018,Level 21,,,,,
,,21-PC021,expanded,21-PC021,Level 21,,,,,
,,21-PC022,expanded,21-PC022,Level 21,,,,,
,,21-PW011,expanded,21-PW011,Level 21,,,,,
,,21-PW012,expanded,21-PW012,Level 21,,,,,
,,21-PW013,expanded,21-PW013,Level 21,,,,,
,,21-PW014,expanded,21-PW014,Level 21,,,,,
,,21-PW015,expanded,21-PW015,Level 21,,,,,
,,21-PW016,expanded,21-PW016,Level 21,,,,,
,,21-PW021,expanded,21-PW021,Level 21,,,,,
,,21-PW022,expanded,21-PW022,Level 21,,,,,
,,21-PW023,expanded,21-PW023,Level 21,,,,,
,,21-PW024,expanded,21-PW024,Level 21,,,,,
,,21-PW025,expanded,21-PW025,Level 21,,,,,
,,21-PW026,expanded,21-PW026,Level 21,,,,,
,,21-PW027,expanded,21-PW027,Level 21,,,,,
,,21-PW028,expanded,21-PW028,Level 21,,,,,
,,21-PW029,expanded,21-PW029,Level 21,,,,,
,,21-PW030,expanded,21-PW030,Level 21,,,,,
,,21-PW031,expanded,21-PW031,Level 21,,,,,
,,21-PW032,expanded,21-PW032,Level 21,,,,,
,,Level 22,grouping,Level 22,,,,,,
,,22-PC001,expanded,22-PC001,Level 22,,,,,
,,22-PC002,expanded,22-PC002,Level 22,,,,,
,,22-PC003,expanded,22-PC003,Level 22,,,,,
,,22-PC004,expanded,22-PC004,Level 22,,,,,
,,22-PC007,expanded,22-PC007,Level 22,,,,,
,,22-PC008,expanded,22-PC008,Level 22,,,,,
,,22-PC009,expanded,22-PC009,Level 22,,,,,
,,22-PC010,expanded,22-PC010,Level 22,,,,,
,,22-PC011,expanded,22-PC011,Level 22,,,,,
,,22-PC012,expanded,22-PC012,Level 22,,,,,
,,22-PC013,expanded,22-PC013,Level 22,,,,,
,,22-PC014,expanded,22-PC014,Level 22,,,,,
,,22-PC015,expanded,22-PC015,Level 22,,,,,
,,22-PC016,expanded,22-PC016,Level 22,,,,,
,,22-PC017,expanded,22-PC017,Level 22,,,,,
,,22-PC018,expanded,22-PC018,Level 22,,,,,
,,22-PC021,expanded,22-PC021,Level 22,,,,,
,,22-PC022,expanded,22-PC022,Level 22,,,,,
,,22-PW011,expanded,22-PW011,Level 22,,,,,
,,22-PW012,expanded,22-PW012,Level 22,,,,,
,,22-PW013,expanded,22-PW013,Level 22,,,,,
,,22-PW014,expanded,22-PW014,Level 22,,,,,
,,22-PW015,expanded,22-PW015,Level 22,,,,,
,,22-PW016,expanded,22-PW016,Level 22,,,,,
,,22-PW021,expanded,22-PW021,Level 22,,,,,
,,22-PW022,expanded,22-PW022,Level 22,,,,,
,,22-PW023,expanded,22-PW023,Level 22,,,,,
,,22-PW024,expanded,22-PW024,Level 22,,,,,
,,22-PW025,expanded,22-PW025,Level 22,,,,,
,,22-PW026,expanded,22-PW026,Level 22,,,,,
,,22-PW027,expanded,22-PW027,Level 22,,,,,
,,22-PW028,expanded,22-PW028,Level 22,,,,,
,,22-PW029,expanded,22-PW029,Level 22,,,,,
,,22-PW030,expanded,22-PW030,Level 22,,,,,
,,22-PW031,expanded,22-PW031,Level 22,,,,,
,,22-PW032,expanded,22-PW032,Level 22,,,,,
,,Level 23,grouping,Level 23,,,,,,
,,23-PC001,expanded,23-PC001,Level 23,,,,,
,,23-PC002,expanded,23-PC002,Level 23,,,,,
,,23-PC003,expanded,23-PC003,Level 23,,,,,
,,23-PC004,expanded,23-PC004,Level 23,,,,,
,,23-PC007,expanded,23-PC007,Level 23,,,,,
,,23-PC008,expanded,23-PC008,Level 23,,,,,
,,23-PC009,expanded,23-PC009,Level 23,,,,,
,,23-PC010,expanded,23-PC010,Level 23,,,,,
,,23-PC011,expanded,23-PC011,Level 23,,,,,
,,23-PC012,expanded,23-PC012,Level 23,,,,,
,,23-PC013,expanded,23-PC013,Level 23,,,,,
,,23-PC014,expanded,23-PC014,Level 23,,,,,
,,23-PC015,expanded,23-PC015,Level 23,,,,,
,,23-PC016,expanded,23-PC016,Level 23,,,,,
,,23-PC017,expanded,23-PC017,Level 23,,,,,
,,23-PC018,expanded,23-PC018,Level 23,,,,,
,,23-PC021,expanded,23-PC021,Level 23,,,,,
,,23-PC022,expanded,23-PC022,Level 23,,,,,
,,23-PW011,expanded,23-PW011,Level 23,,,,,
,,23-PW012,expanded,23-PW012,Level 23,,,,,
,,23-PW013,expanded,23-PW013,Level 23,,,,,
,,23-PW014,expanded,23-PW014,Level 23,,,,,
,,23-PW015,expanded,23-PW015,Level 23,,,,,
,,23-PW016,expanded,23-PW016,Level 23,,,,,
,,23-PW021,expanded,23-PW021,Level 23,,,,,
,,23-PW022,expanded,23-PW022,Level 23,,,,,
,,23-PW023,expanded,23-PW023,Level 23,,,,,
,,23-PW024,expanded,23-PW024,Level 23,,,,,
,,23-PW025,expanded,23-PW025,Level 23,,,,,
,,23-PW026,expanded,23-PW026,Level 23,,,,,
,,23-PW027,expanded,23-PW027,Level 23,,,,,
,,23-PW028,expanded,23-PW028,Level 23,,,,,
,,23-PW029,expanded,23-PW029,Level 23,,,,,
,,23-PW030,expanded,23-PW030,Level 23,,,,,
,,23-PW031,expanded,23-PW031,Level 23,,,,,
,,23-PW032,expanded,23-PW032,Level 23,,,,,
,,Level 24,grouping,Level 24,,,,,,
,,24-PC001,expanded,24-PC001,Level 24,,,,,
,,24-PC002,expanded,24-PC002,Level 24,,,,,
,,24-PC003,expanded,24-PC003,Level 24,,,,,
,,24-PC004,expanded,24-PC004,Level 24,,,,,
,,24-PC007,expanded,24-PC007,Level 24,,,,,
,,24-PC008,expanded,24-PC008,Level 24,,,,,
,,24-PC009,expanded,24-PC009,Level 24,,,,,
,,24-PC010,expanded,24-PC010,Level 24,,,,,
,,24-PC011,expanded,24-PC011,Level 24,,,,,
,,24-PC012,expanded,24-PC012,Level 24,,,,,
,,24-PC013,expanded,24-PC013,Level 24,,,,,
,,24-PC014,expanded,24-PC014,Level 24,,,,,
,,24-PC015,expanded,24-PC015,Level 24,,,,,
,,24-PC016,expanded,24-PC016,Level 24,,,,,
,,24-PC017,expanded,24-PC017,Level 24,,,,,
,,24-PC018,expanded,24-PC018,Level 24,,,,,
,,24-PC021,expanded,24-PC021,Level 24,,,,,
,,24-PC022,expanded,24-PC022,Level 24,,,,,
,,24-PW011,expanded,24-PW011,Level 24,,,,,
,,24-PW012,expanded,24-PW012,Level 24,,,,,
,,24-PW013,expanded,24-PW013,Level 24,,,,,
,,24-PW014,expanded,24-PW014,Level 24,,,,,
,,24-PW015,expanded,24-PW015,Level 24,,,,,
,,24-PW016,expanded,24-PW016,Level 24,,,,,
,,24-PW021,expanded,24-PW021,Level 24,,,,,
,,24-PW022,expanded,24-PW022,Level 24,,,,,
,,24-PW023,expanded,24-PW023,Level 24,,,,,
,,24-PW024,expanded,24-PW024,Level 24,,,,,
,,24-PW025,expanded,24-PW025,Level 24,,,,,
,,24-PW026,expanded,24-PW026,Level 24,,,,,
,,24-PW027,expanded,24-PW027,Level 24,,,,,
,,24-PW028,expanded,24-PW028,Level 24,,,,,
,,24-PW029,expanded,24-PW029,Level 24,,,,,
,,24-PW030,expanded,24-PW030,Level 24,,,,,
,,24-PW031,expanded,24-PW031,Level 24,,,,,
,,24-PW032,expanded,24-PW032,Level 24,,,,,
,,Level 25,grouping,Level 25,,,,,,
,,25-PC001,expanded,25-PC001,Level 25,,,,,
,,25-PC002,expanded,25-PC002,Level 25,,,,,
,,25-PC003,expanded,25-PC003,Level 25,,,,,
,,25-PC004,expanded,25-PC004,Level 25,,,,,
,,25-PC007,expanded,25-PC007,Level 25,,,,,
,,25-PC008,expanded,25-PC008,Level 25,,,,,
,,25-PC009,expanded,25-PC009,Level 25,,,,,
,,25-PC010,expanded,25-PC010,Level 25,,,,,
,,25-PC011,expanded,25-PC011,Level 25,,,,,
,,25-PC012,expanded,25-PC012,Level 25,,,,,
,,25-PC013,expanded,25-PC013,Level 25,,,,,
,,25-PC014,expanded,25-PC014,Level 25,,,,,
,,25-PC015,expanded,25-PC015,Level 25,,,,,
,,25-PC016,expanded,25-PC016,Level 25,,,,,
,,25-PC017,expanded,25-PC017,Level 25,,,,,
,,25-PC018,expanded,25-PC018,Level 25,,,,,
,,25-PC021,expanded,25-PC021,Level 25,,,,,
,,25-PC022,expanded,25-PC022,Level 25,,,,,
,,25-PW011,expanded,25-PW011,Level 25,,,,,
,,25-PW012,expanded,25-PW012,Level 25,,,,,
,,25-PW013,expanded,25-PW013,Level 25,,,,,
,,25-PW014,expanded,25-PW014,Level 25,,,,,
,,25-PW015,expanded,25-PW015,Level 25,,,,,
,,25-PW016,expanded,25-PW016,Level 25,,,,,
,,25-PW021,expanded,25-PW021,Level 25,,,,,
,,25-PW022,expanded,25-PW022,Level 25,,,,,
,,25-PW023,expanded,25-PW023,Level 25,,,,,
,,25-PW024,expanded,25-PW024,Level 25,,,,,
,,25-PW025,expanded,25-PW025,Level 25,,,,,
,,25-PW026,expanded,25-PW026,Level 25,,,,,
,,25-PW027,expanded,25-PW027,Level 25,,,,,
,,25-PW028,expanded,25-PW028,Level 25,,,,,
,,25-PW029,expanded,25-PW029,Level 25,,,,,
,,25-PW030,expanded,25-PW030,Level 25,,,,,
,,25-PW031,expanded,25-PW031,Level 25,,,,,
,,25-PW032,expanded,25-PW032,Level 25,,,,,
,,Level 26,grouping,Level 26,,,,,,
,,26-PC001,expanded,26-PC001,Level 26,,,,,
,,26-PC002,expanded,26-PC002,Level 26,,,,,
,,26-PC003,expanded,26-PC003,Level 26,,,,,
,,26-PC004,expanded,26-PC004,Level 26,,,,,
,,26-PC007,expanded,26-PC007,Level 26,,,,,
,,26-PC008,expanded,26-PC008,Level 26,,,,,
,,26-PC009,expanded,26-PC009,Level 26,,,,,
,,26-PC010,expanded,26-PC010,Level 26,,,,,
,,26-PC011,expanded,26-PC011,Level 26,,,,,
,,26-PC012,expanded,26-PC012,Level 26,,,,,
,,26-PC013,expanded,26-PC013,Level 26,,,,,
,,26-PC014,expanded,26-PC014,Level 26,,,,,
,,26-PC015,expanded,26-PC015,Level 26,,,,,
,,26-PC016,expanded,26-PC016,Level 26,,,,,
,,26-PC017,expanded,26-PC017,Level 26,,,,,
,,26-PC018,expanded,26-PC018,Level 26,,,,,
,,26-PC021,expanded,26-PC021,Level 26,,,,,
,,26-PC022,expanded,26-PC022,Level 26,,,,,
,,26-PW011,expanded,26-PW011,Level 26,,,,,
,,26-PW012,expanded,26-PW012,Level 26,,,,,
,,26-PW013,expanded,26-PW013,Level 26,,,,,
,,26-PW014,expanded,26-PW014,Level 26,,,,,
,,26-PW015,expanded,26-PW015,Level 26,,,,,
,,26-PW016,expanded,26-PW016,Level 26,,,,,
,,26-PW021,expanded,26-PW021,Level 26,,,,,
,,26-PW022,expanded,26-PW022,Level 26,,,,,
,,26-PW023,expanded,26-PW023,Level 26,,,,,
,,26-PW024,expanded,26-PW024,Level 26,,,,,
,,26-PW025,expanded,26-PW025,Level 26,,,,,
,,26-PW026,expanded,26-PW026,Level 26,,,,,
,,26-PW027,expanded,26-PW027,Level 26,,,,,
,,26-PW028,expanded,26-PW028,Level 26,,,,,
,,26-PW029,expanded,26-PW029,Level 26,,,,,
,,26-PW030,expanded,26-PW030,Level 26,,,,,
,,26-PW031,expanded,26-PW031,Level 26,,,,,
,,26-PW032,expanded,26-PW032,Level 26,,,,,
,,Level 27,grouping,Level 27,,,,,,
,,27-PC001,expanded,27-PC001,Level 27,,,,,
,,27-PC002,expanded,27-PC002,Level 27,,,,,
,,27-PC003,expanded,27-PC003,Level 27,,,,,
,,27-PC004,expanded,27-PC004,Level 27,,,,,
,,27-PC007,expanded,27-PC007,Level 27,,,,,
,,27-PC008,expanded,27-PC008,Level 27,,,,,
,,27-PC009,expanded,27-PC009,Level 27,,,,,
,,27-PC010,expanded,27-PC010,Level 27,,,,,
,,27-PC011,expanded,27-PC011,Level 27,,,,,
,,27-PC012,expanded,27-PC012,Level 27,,,,,
,,27-PC013,expanded,27-PC013,Level 27,,,,,
,,27-PC014,expanded,27-PC014,Level 27,,,,,
,,27-PC015,expanded,27-PC015,Level 27,,,,,
,,27-PC016,expanded,27-PC016,Level 27,,,,,
,,27-PC017,expanded,27-PC017,Level 27,,,,,
,,27-PC018,expanded,27-PC018,Level 27,,,,,
,,27-PC021,expanded,27-PC021,Level 27,,,,,
,,27-PC022,expanded,27-PC022,Level 27,,,,,
,,27-PW011,expanded,27-PW011,Level 27,,,,,
,,27-PW012,expanded,27-PW012,Level 27,,,,,
,,27-PW013,expanded,27-PW013,Level 27,,,,,
,,27-PW014,expanded,27-PW014,Level 27,,,,,
,,27-PW015,expanded,27-PW015,Level 27,,,,,
,,27-PW016,expanded,27-PW016,Level 27,,,,,
,,27-PW021,expanded,27-PW021,Level 27,,,,,
,,27-PW022,expanded,27-PW022,Level 27,,,,,
,,27-PW023,expanded,27-PW023,Level 27,,,,,
,,27-PW024,expanded,27-PW024,Level 27,,,,,
,,27-PW025,expanded,27-PW025,Level 27,,,,,
,,27-PW026,expanded,27-PW026,Level 27,,,,,
,,27-PW027,expanded,27-PW027,Level 27,,,,,
,,27-PW028,expanded,27-PW028,Level 27,,,,,
,,27-PW029,expanded,27-PW029,Level 27,,,,,
,,27-PW030,expanded,27-PW030,Level 27,,,,,
,,27-PW031,expanded,27-PW031,Level 27,,,,,
,,27-PW032,expanded,27-PW032,Level 27,,,,,
,,Roof Deck,grouping,Roof Deck,,,,,,
,,RD-PC003,expanded,RD-PC003,Roof Deck,,,,,
,,RD-PC008,expanded,RD-PC008,Roof Deck,,,,,
,,RD-PC009,expanded,RD-PC009,Roof Deck,,,,,
,,RD-PC001,expanded,RD-PC001,Roof Deck,,,,,
,,RD-PC010,expanded,RD-PC010,Roof Deck,,,,,
,,RD-PC011,expanded,RD-PC011,Roof Deck,,,,,
,,RD-PC012,expanded,RD-PC012,Roof Deck,,,,,
,,RD-PC013,expanded,RD-PC013,Roof Deck,,,,,
,,RD-PC014,expanded,RD-PC014,Roof Deck,,,,,
,,RD-PC015,expanded,RD-PC015,Roof Deck,,,,,
,,RD-PC016,expanded,RD-PC016,Roof Deck,,,,,
,,RD-PC017,expanded,RD-PC017,Roof Deck,,,,,
,,RD-PC022,expanded,RD-PC022,Roof Deck,,,,,
,,RD-PC024,expanded,RD-PC024,Roof Deck,,,,,
,,RD-PC025,expanded,RD-PC025,Roof Deck,,,,,
,,RD-PC026,expanded,RD-PC026,Roof Deck,,,,,
,,RD-PC027,expanded,RD-PC027,Roof Deck,,,,,
,,RD-PC028,expanded,RD-PC028,Roof Deck,,,,,
,,RD-PC029,expanded,RD-PC029,Roof Deck,,,,,
,,RD-PC030,expanded,RD-PC030,Roof Deck,,,,,
,,RD-PW022,expanded,RD-PW022,Roof Deck,,,,,
,,RD-PW023,expanded,RD-PW023,Roof Deck,,,,,
,,RD-PW026,expanded,RD-PW026,Roof Deck,,,,,
,,RD-PW027,expanded,RD-PW027,Roof Deck,,,,,
,,Level RTU,grouping,Level RTU,,,,,,
,,RTU-HB001,expanded,RTU-HB001,Level RTU,,,,,
,,RTU-HB002,expanded,RTU-HB002,Level RTU,,,,,
,,RTU-HB003,expanded,RTU-HB003,Level RTU,,,,,
,,RTU-HB004,expanded,RTU-HB004,Level RTU,,,,,
,,RTU-HB005,expanded,RTU-HB005,Level RTU,,,,,
,,RTU-HB006,expanded,RTU-HB006,Level RTU,,,,,
,,RTU-HB007,expanded,RTU-HB007,Level RTU,,,,,
,,RTU-HB008,expanded,RTU-HB008,Level RTU,,,,,
,,RTU-HB009,expanded,RTU-HB009,Level RTU,,,,,
,,RTU-HB010,expanded,RTU-HB010,Level RTU,,,,,
,,RTU-HB011,expanded,RTU-HB011,Level RTU,,,,,
,,RTU-HB012,expanded,RTU-HB012,Level RTU,,,,,
,,RTU-HB013,expanded,RTU-HB013,Level RTU,,,,,
,,RTU-HB014,expanded,RTU-HB014,Level RTU,,,,,
,,RTU-HB015,expanded,RTU-HB015,Level RTU,,,,,
,,RTU-HB016,expanded,RTU-HB016,Level RTU,,,,,
,,RTU-PB001,expanded,RTU-PB001,Level RTU,,,,,
,,RTU-PB002,expanded,RTU-PB002,Level RTU,,,,,
,,RTU-PB003,expanded,RTU-PB003,Level RTU,,,,,
,,RTU-PB004,expanded,RTU-PB004,Level RTU,,,,,
,,RTU-PB005,expanded,RTU-PB005,Level RTU,,,,,
,,RTU-PB006,expanded,RTU-PB006,Level RTU,,,,,
,,RTU-LL001,expanded,RTU-LL001,Level RTU,,,,,
,,RTU-LL002,expanded,RTU-LL002,Level RTU,,,,,
,,RTU-LL003,expanded,RTU-LL003,Level RTU,,,,,
,,RTU-LL004,expanded,RTU-LL004,Level RTU,,,,,
,Columns,,,,,,,,,
,,Pre-Pour,,Pre-Pour,,,,,,
,,Concrete Placement,,Concrete Placement,,,,,,
,,Post-Pour,,Post-Pour,,,,,,
,,Transport,,Transport,,,,,,
