Step Id,Warnings,State,Checklist Template,Type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,
0a7fc21c-f8dc-4fe2-b0f6-5df4c455be70,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 2,A208,Sliding doors
deb113a8-3ba7-4e69-9c8c-90958aadd9d0,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 2,A208,Fixed screen
89e1f07b-91ed-4eca-bde0-a63b290c75c0,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 2,A208,Deck balustrade
7ba56123-c649-4855-b697-fa1fc0b147dd,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 2,A208,Side fixed balustrade
420cedcd-057d-42b6-b008-678e67ea9f55,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 2,A208,Main shower
58c0dc3e-06b6-4323-9acc-f0eae16bc068,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 3,,
fb50f877-f099-4d6c-ac68-f317d94ca192,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 3,A209,
1a969e7f-e2f1-48d6-b564-47d1373232fc,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A209,Sliding doors
48cea769-81f9-4148-b2dc-a37729b9892b,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A209,Deck balustrade
feb3bee8-0427-4e20-989b-5a30abde97e2,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A209,Main shower
153e451a-e892-40b2-8608-204763f06581,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 3,A210,
ef5d2230-7b44-472f-b688-9bc732feee68,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A210,Sliding doors
b2ae4a3e-382e-4cf9-af80-4e8359fb65b5,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A210,Fixed screen
b0b54a11-951b-4e19-a840-03843f1c3dd6,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A210,Deck balustrade
78e7946b-6951-4f7e-b90c-f76ed071909d,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A210,Main shower
66d15771-af33-4f73-9486-9bfe265bf8c7,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 3,A211,
12992b56-794d-4dde-998f-e6946a421228,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A211,Sliding doors
695536fe-1969-4eb6-85d9-e8cb92914bd5,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A211,Fixed screen
f13954c1-55b0-4ece-a017-0ac8f444b715,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A211,Deck balustrade
405bad5b-2ecc-429d-88fd-f039cc595414,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 3,A211,Main shower
958fd21c-76ae-4a5b-ad3f-45e5372c49a6,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 6,,
70902155-ab5d-4bec-8ba0-8d24c873e208,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 6,CS201,
714063d2-9346-4691-b824-6fd9f7e987c4,,not-started,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS201,Fixed screen
c8e6ce93-9cc2-4462-85b6-ae03f54ea1a0,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS201,Deck balustrade
87db5884-d1bf-4457-9e13-b57e2304bcc9,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 6,CS202,
a9a72a0b-ae17-4ca1-a83c-142f68516762,,not-started,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS202,Fixed screen
d2af8aba-0c19-44cc-94da-3008c31d2c58,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS202,Deck balustrade
e15270f3-88a2-4f36-a131-711d83675231,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 6,CS203,
d365a02d-0c7e-4de4-af57-4d5d0f95eaf5,,not-started,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS203,Fixed screen
460a2ffb-75d0-4b6e-903f-bcba3df95250,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS203,Deck balustrade
ad359ad1-774f-4ab5-aa30-ac4c58d09bc4,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 6,CS204,
60f0b4ed-80af-426d-bc6a-a5211a47965e,,not-started,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS204,Fixed screen
4a4c1054-4160-4e40-99ca-6351acd40906,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 6,CS204,Deck balustrade
d557cc55-4212-4cdc-9b95-33dbc1f35c81,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,,
99e5eea4-5a5c-4b5a-8ade-13a381715b63,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS206,
43d81d92-79ee-48d1-806f-422c2a78413b,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS206,Deck balustrade
016cc7c0-aa86-413c-963b-68a498503be8,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS207,
849361c5-e2e6-4a6b-88fa-feb650f1215a,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS207,Deck balustrade
33fe160e-9473-4a8e-bcb9-76f9e915a9d2,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS208,
c6ad2e1c-7889-4d29-a422-ffd888fbd59c,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS208,Deck balustrade
8ebeffe7-eb67-4f35-97b7-ef6868c8b491,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS209,
ba1bebd4-919b-4bf3-8fbe-ee78af033e1d,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS209,Deck balustrade
442569f7-dadb-47ba-8fd4-44bf85821b1f,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS210,
b7ec5924-29e7-4bd9-b6ad-84b3f2b02830,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS210,Deck balustrade
bf304d4d-7a69-4cea-baf9-55e2a38c91c9,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS211,
6da105e2-598a-43d3-94f2-8c5af26cf68b,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS211,Deck balustrade
87f38095-02d3-4e06-a3f4-a3f0e56ac4ae,,not-started,,folder,TRUE,FALSE,Site QA,Level 3,Zone 7,CS212,
9f39fded-7f97-45b6-8f58-edb2452dd3ba,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 7,CS212,Deck balustrade
7810b777-e2e2-4727-89c5-bd8f983ee655,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 8,,
fce9a0dc-3e05-4e07-b4ed-8c0fd9e5df91,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 8,B205,
f70dc30f-922f-460e-8f25-9bb4a6da803d,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B205,Sliding doors
5e4bfbe8-dad9-4f9a-af5e-c908b510b8d2,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B205,Fixed screen
a0c67fb9-f869-49ab-82ca-1abc4138bf80,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B205,Deck balustrade
e5f4b913-63b8-4900-b33e-5a2d2fd1fb8b,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B205,Main shower
c360d217-3817-4ca9-ac80-9bedd338e0ee,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 8,B206,
1341fee7-562b-459e-93dc-3585d5801e53,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B206,Sliding doors
4d1d1631-3ce2-4ab2-b334-0d9722b2d82e,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B206,Fixed screen
e1bd4aeb-8461-46b4-a461-06901570cda1,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B206,Deck balustrade
96a3e8bd-a075-433a-be6c-fe1c5bf5b1e8,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B206,Main shower
dccce301-ad32-4988-a257-f1de1a9159b3,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 8,B207,
08e17dac-64e1-4d77-9272-d3f4089f2cbe,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B207,Sliding doors
daf5e81c-26ae-4721-aaf0-3af081d12a17,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B207,Fixed screen
65ae9e41-9268-42aa-82b6-30166ea842d1,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B207,Deck balustrade
bfec55c0-7342-43d5-a30c-2c8d87834189,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B207,Main shower
76b0e46e-3abe-496c-bf80-701a6e96cf18,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B207,Side fixed balustrade
d8d3896d-ac83-4b89-92c3-e535d60364f7,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 8,B208,
6f998259-0a6f-482c-89d5-46ac467f0afb,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B208,Sliding doors
1f878571-d9b9-45ac-9863-62bf97f36189,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B208,Fixed screen
f642ff90-f38c-4af6-b5ad-4373ae789ed1,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B208,Deck balustrade
2a7f4434-5da8-4cae-b0ba-2e65d79c2059,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B208,Main shower
252c72e8-74e0-4d2d-8921-cc6f1a16937e,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 8,B208,Side fixed balustrade
fdaf5c1b-95fd-4414-bce3-92e3e068ab89,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 9,,
7cff9906-c412-4663-937b-6fff3f6bfbe6,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 9,B201,
30cd0ec9-bd77-428a-a45b-aee2cae6d531,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B201,Sliding doors
4ae4c693-3f2d-40d1-89d2-f3ec3f07147a,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B201,Fixed screen
c8d8e4a8-4cb1-49e0-ae59-59fc42a13756,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B201,Deck balustrade
ae696239-23b0-4dc4-b550-51cad84f1880,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B201,Main shower
d2b80f2b-1a4a-4390-be60-79dae3dcd38c,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 9,B202,
d7eb6ac2-59dc-4941-a2d1-98bb88244c44,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B202,Sliding doors
87ca12ce-6605-4f66-8d8d-7a8e88bec52a,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B202,Fixed screen
0a698ece-4a65-407e-8ff1-b16d18b00f55,,not-applicable,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B202,Deck balustrade
7ba9c177-c412-49b6-ba21-c0d69ea0647c,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B202,Main shower
843d0fb0-7c3d-4092-a08c-a9a137bfb069,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 9,B203,
5e980a48-37b3-4a65-9fef-0db4d40eeaf2,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B203,Sliding doors
02c91a76-ef52-4ed9-af04-3212c49215f3,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B203,Fixed screen
069782ec-4a6b-4b22-b350-9051967629ba,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B203,Deck balustrade
46391a66-5ddc-4784-86f7-4cebb755b9f8,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B203,Main shower
0368a4b5-0fe7-461f-8794-bce55416c6b2,,pass,,folder,TRUE,FALSE,Site QA,Level 3,Zone 9,B204,
6c04f1f8-b111-4e5c-a3c8-94ac83584ab2,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B204,Sliding doors
a667be44-26b6-4419-989a-b1391516091c,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B204,Fixed screen
592674c1-2818-4f42-bd76-3acd70d07585,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B204,Deck balustrade
c097192c-8c94-4a52-80db-bb5e13793df4,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 3,Zone 9,B204,Main shower
ce399066-8fca-4beb-b47f-b14c84b4808b,,fail,,folder,TRUE,FALSE,Site QA,Level 4,,,
66e1295b-c170-46cd-9237-4a2b363e96e8,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 1,,
42c73178-a371-45d8-a7b4-96745c40318b,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 1,A301,
013c2646-db76-42c8-b0bd-f6c3b5dedb80,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 1,A301,Sliding doors
58c5cc32-c25c-41ea-b3a5-7337bb726db0,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 1,A301,Fixed screen
dcad732f-3615-4d70-a26b-f332f093edcb,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 1,A301,Deck balustrade 1
a84b7c26-feff-424d-bcd1-682d1861bbe4,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 1,A301,Deck balustrade 2
5a7bb33a-19a5-482f-8b25-37b4d35117ec,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 1,A301,Main shower
2f83c83c-ed5e-4257-a29c-207722a5fa24,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 1,A301,Ensuite shower
332896c2-2df3-4b4f-9351-5bbe4100ccac,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 2,,
337d6558-de97-471f-acf8-62db53421eed,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 2,A302,
c5bf0573-7e9d-4be3-8004-8d145387a8e5,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A302,Sliding doors
a0132aa4-635c-44a3-873e-2ac4152306fa,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A302,Fixed screen
2568543d-89e0-4ff5-a41c-c55ce60c121b,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A302,Deck balustrade
ff47174e-e130-483c-8edd-c870733da34a,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A302,Main shower
90cddf7d-fa6a-4ffd-b6dc-e4ccc35ac519,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 2,A303,
c7159d0f-fa91-4f72-b5e0-3fab8c08ec80,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Sliding doors 1
21c11b25-c566-4311-94af-1ba6e38e0fdf,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Deck balustrade 1
6567631d-7b80-4458-a804-ca92cf08288d,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Sliding doors 2
ea3b3e38-beb9-468d-8ad5-5a7199a81f55,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Deck balustrade 2
9f26c874-5c70-493a-8f54-8e26c939952e,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Fixed screen 1
f1475665-ce87-449f-ae07-1ea438f8fb1d,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Fixed screen 2
871db6fa-002d-41ef-b78a-6214af01fa24,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Main shower
d98e4c21-c8e2-4652-ac9f-8acec94bcd93,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 2,A303,Ensuite shower
5a582ef5-f1a5-4f15-95ca-f5bcfaf6c529,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 3,,
d4eb77e0-2966-4175-af1a-efac49d84ac6,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 3,A304,
7fb464e6-ad25-4132-8d2d-aeeb137284f2,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A304,Sliding doors
f7c32591-d096-4980-8ce2-6eac0ff89324,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A304,Fixed screen
7500b428-8b0a-4bd8-910f-aee125df1be0,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A304,Deck balustrade
87ba47ab-5339-4129-896c-1bdae9465605,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A304,Main shower
e3d36bb4-dead-4b9e-bc1e-7ae1c87cdd50,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 3,A305,
10cd78ae-a1e4-4f91-8d24-5f45a48ecd0d,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A305,Sliding doors
7f1e6827-167f-454b-bd1b-b377a13e6202,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A305,Fixed screen
fb9baac1-8a01-4485-a04f-179a0d026f43,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A305,Deck balustrade
c2a1a495-5112-4907-b341-1149fa47caeb,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A305,Main shower
f80a6254-96be-4b5f-8210-f5e987cf5d5c,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 3,A306,
322c2f91-4b38-45a5-a584-22ce85c4c5b5,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A306,Sliding doors
0327912a-e9e6-4247-8198-0ffb28aabeea,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A306,Fixed screen
cbf97ff5-a79a-45a6-a488-fa02329d3809,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A306,Deck balustrade
ded14680-965f-4a53-b988-d759f935daca,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 3,A306,Main shower
780c4de2-f4c4-40a9-aa4f-a07da06dbab2,,fail,,folder,TRUE,FALSE,Site QA,Level 4,Zone 4,,
bd3f6b24-6219-4865-a16c-371b87b44ff0,,fail,,folder,TRUE,FALSE,Site QA,Level 4,Zone 4,B307,
b026c7f6-2e81-47b1-a85e-cf95ad189963,,fail,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 4,B307,Sliding doors
03cb8b55-a5fb-4afb-b7f9-3ff87df838cd,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 4,B307,Deck balustrade
afd75176-2369-4b7d-93d4-564c79e14400,,pass,QA - Showers,checklist,FALSE,FALSE,Site QA,Level 4,Zone 4,B307,Main shower
c1b444e6-ff3d-4645-9345-e81d86edb82b,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 5,,
d305f21d-5b83-4686-8c67-46fa0232438a,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 5,CS317,
bd0e886e-57d5-4355-81c9-010c3d1a7250,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 5,CS317,Deck balustrade
63393fd0-ac8d-43e0-b055-819cd14c71f1,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 5,CS319,
0470b324-2411-46d6-8d5e-ccc5761ce9f2,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 5,CS319,Side fixed balustrade
5c328049-1ad1-4778-b11e-7cb1c968d55f,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 5,CS320,
e71ce561-8f7e-4158-b585-a0148bcdcc8f,,pass,QA - Frameless Manual Sliding Doors,checklist,FALSE,FALSE,Site QA,Level 4,Zone 5,CS320,Sliding doors
7534d9d8-d67e-4733-b468-8e8096c27911,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 5,CS320,Deck balustrade
38ecf35e-47b0-4956-8f5e-d0bdc210e154,,work-in-progress,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,,
5d49d91e-f1c9-4eb2-a45c-be415fd1ba67,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,CS302,
e9e5a8c7-7aae-4858-99cb-e1db774bb048,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS302,Deck balustrade
8da46c80-0d9b-43b8-b3c6-105195bcac3a,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,CS304,
54987e91-6972-4b9f-a71b-e9482dc41e2c,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS304,Deck balustrade
1a4207a1-84b4-4f1d-b710-7e7fd7ab5a60,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,CS305,
054814b2-e08c-48e5-88de-b28d59ae467b,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS305,Fixed screen
a8a0bd71-3284-4fb3-85b2-2fb688025768,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS305,Deck balustrade
e6c62043-521d-401f-9a6e-f5a263a250b2,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,CS306,
6d524cfc-049e-478e-9bae-d55ef3fda848,,pass,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS306,Fixed screen
89f34f8c-40d1-4013-a9cb-e77c51b44100,,pass,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS306,Deck balustrade
b9dd1a5b-b287-4a1a-b6b0-c3072b6ded84,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,CS307,
94974bfa-57f4-49a2-84eb-85ee42873eb9,,not-started,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS307,Fixed screen
f37e5261-4f65-4bcd-95df-794b89bff07c,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS307,Deck balustrade
9d9d0752-31d9-47c3-a7fc-e4952010866d,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 6,CS308,
cd994d70-2c67-4caa-bf75-1a12d3187922,,not-started,QA - Framed Fixed Glazing,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS308,Fixed screen
369a40a9-ee31-48cb-b3d9-dadf033ad7bf,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 6,CS308,Deck balustrade
8ba54b26-6a18-44c6-a68e-17141d52d4cc,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,,
e6169b0c-ba92-4fba-86e7-48b49a4789f1,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS309,
f5ccc013-958c-45d3-9ec8-851c02e3cfa3,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS309,Deck balustrade
562789e3-75ec-47d3-bb72-b7d9c1223739,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS310,
170f20e3-4054-41bb-970f-91a1dc8c9df1,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS310,Deck balustrade
5bba5244-f9c4-4428-af99-5e754c77f6f6,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS311,
79e9ec2d-89fb-4836-96fa-fa8e1e605e6a,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS311,Deck balustrade
0ab79736-b59c-4ff3-beb6-3230d3500838,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS312,
b7b9fc5b-266d-4065-9171-b0ed017d1ca0,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS312,Deck balustrade
ce5ca10a-9718-4bec-bbfc-f32149a31aa2,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS313,
92bb7763-d506-4899-9fbb-201ffe65bf4f,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS313,Deck balustrade
b8bc8eba-562f-4399-bda7-885ac9a5a003,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS314,
e9586cd0-e7a4-4120-9d4f-195b893e7fa5,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS314,Deck balustrade
657051db-5e12-4cf8-81d0-8125e2b4f8c0,,not-started,,folder,TRUE,FALSE,Site QA,Level 4,Zone 7,CS315,
9fe715ea-722e-434c-86f0-1adf21cc749b,,not-started,QA - Ballustrades,checklist,FALSE,FALSE,Site QA,Level 4,Zone 7,CS315,Deck balustrade
c2438da3-2f39-49ca-992a-b2b2b9917ac3,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 8,,
9525a82c-9d23-44ec-bbe1-c92963cb9e03,,pass,,folder,TRUE,FALSE,Site QA,Level 4,Zone 8,B305,
