Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,Entry,expanded,Door & Frames,Entry,5.507,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.507,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.508,grouping,Level 5 - 5.508,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.508,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.508,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.509,grouping,Level 5 - 5.509,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.509,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.509,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.510,grouping,Level 5 - 5.510,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.510,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.510,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.511,grouping,Level 5 - 5.511,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.511,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.511,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.512,grouping,Level 5 - 5.512,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.512,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.512,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.513,grouping,Level 5 - 5.513,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.513,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.513,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.514,grouping,Level 5 - 5.514,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.514,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.514,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.515,grouping,Level 5 - 5.515,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.515,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.515,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.516,grouping,Level 5 - 5.516,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.516,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.516,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.517,grouping,Level 5 - 5.517,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.517,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.517,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.518,grouping,Level 5 - 5.518,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.518,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.518,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.519,grouping,Level 5 - 5.519,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.519,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.519,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.520,grouping,Level 5 - 5.520,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.520,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.520,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.521,grouping,Level 5 - 5.521,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.521,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.521,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.522,grouping,Level 5 - 5.522,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.522,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.522,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.523 ,grouping,Level 5 - 5.523 ,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.523,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.523,Level 5,Building 5,Doors & Frames,Site QA
,,Level 5 - 5.524,grouping,Level 5 - 5.524,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.524,Level 5,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.524,Level 5,Building 5,Doors & Frames,Site QA
,,Level 6 - Common Areas,dynamic,Common Areas,Level 6,Building 5,Doors & Frames,Site QA,,
,,Level 6 - 5.601,grouping,Level 6 - 5.601,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.601,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.601,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.602,grouping,Level 6 - 5.602,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.602,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.602,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.603,grouping,Level 6 - 5.603,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.603,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.603,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.604,grouping,Level 6 - 5.604,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.604,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.604,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.605,grouping,Level 6 - 5.605,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.605,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.605,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.606,grouping,Level 6 - 5.606,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.606,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.606,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.607,grouping,Level 6 - 5.607,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.607,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.607,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.608,grouping,Level 6 - 5.608,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.608,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.608,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.609,grouping,Level 6 - 5.609,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.609,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.609,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.610,grouping,Level 6 - 5.610,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.610,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.610,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.611,grouping,Level 6 - 5.611,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.611,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.611,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.612,grouping,Level 6 - 5.612,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.612,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.612,Level 6,Building 5,Doors & Frames,Site QA
,,Level 6 - 5.613,grouping,Level 6 - 5.613,,,,,,
,,Entry,expanded,Door & Frames,Entry,5.613,Level 6,Building 5,Doors & Frames,Site QA
,,Internals,expanded,Door & Frames,Internals,5.613,Level 6,Building 5,Doors & Frames,Site QA
,Columns,,,,,,,,,
,,Frames,,Frames,,,,,,
,,Doors,,Doors,,,,,,
,,Hardware,,Hardware,,,,,,
