Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Unit 603 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 603,Postline,Postline (Passive Fire)
,,Unit 603 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 603,Postline,Postline (Services)
,,Unit 604 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 604,Postline,Postline (Passive Fire)
,,Unit 604 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 604,Postline,Postline (Services)
,,Unit 605 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 605,Postline,Postline (Passive Fire)
,,Unit 605 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 605,Postline,Postline (Services)
,,Unit 606 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 606,Postline,Postline (Passive Fire)
,,Unit 606 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 606,Postline,Postline (Services)
,,Unit 607 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 607,Postline,Postline (Passive Fire)
,,Unit 607 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 607,Postline,Postline (Services)
,,Unit 608 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 608,Postline,Postline (Passive Fire)
,,Unit 608 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 608,Postline,Postline (Services)
,,Unit 609 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 609,Postline,Postline (Passive Fire)
,,Unit 609 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 609,Postline,Postline (Services)
,,Unit 610 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 6,Unit 610,Postline,Postline (Passive Fire)
,,Unit 610 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 6,Unit 610,Postline,Postline (Services)
,,Level 7,grouping,Level 7,,,,,
,,Unit 701 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 701,Postline,Postline (Passive Fire)
,,Unit 701 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 701,Postline,Postline (Services)
,,Unit 702 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 702,Postline,Postline (Passive Fire)
,,Unit 702 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 702,Postline,Postline (Services)
,,Unit 703 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 703,Postline,Postline (Passive Fire)
,,Unit 703 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 703,Postline,Postline (Services)
,,Unit 704 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 704,Postline,Postline (Passive Fire)
,,Unit 704 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 704,Postline,Postline (Services)
,,Unit 705 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 705,Postline,Postline (Passive Fire)
,,Unit 705 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 705,Postline,Postline (Services)
,,Unit 706 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 706,Postline,Postline (Passive Fire)
,,Unit 706 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 706,Postline,Postline (Services)
,,Unit 707 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 707,Postline,Postline (Passive Fire)
,,Unit 707 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 707,Postline,Postline (Services)
,,Unit 708 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 708,Postline,Postline (Passive Fire)
,,Unit 708 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 708,Postline,Postline (Services)
,,Unit 709 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 709,Postline,Postline (Passive Fire)
,,Unit 709 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 709,Postline,Postline (Services)
,,Unit 710 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 7,Unit 710,Postline,Postline (Passive Fire)
,,Unit 710 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 7,Unit 710,Postline,Postline (Services)
,,Level 8,grouping,Level 8,,,,,
,,Unit 801 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 801,Postline,Postline (Passive Fire)
,,Unit 801 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 801,Postline,Postline (Services)
,,Unit 802 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 802,Postline,Postline (Passive Fire)
,,Unit 802 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 802,Postline,Postline (Services)
,,Unit 803 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 803,Postline,Postline (Passive Fire)
,,Unit 803 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 803,Postline,Postline (Services)
,,Unit 804 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 804,Postline,Postline (Passive Fire)
,,Unit 804 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 804,Postline,Postline (Services)
,,Unit 805 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 805,Postline,Postline (Passive Fire)
,,Unit 805 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 805,Postline,Postline (Services)
,,Unit 806 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 806,Postline,Postline (Passive Fire)
,,Unit 806 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 806,Postline,Postline (Services)
,,Unit 807 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 807,Postline,Postline (Passive Fire)
,,Unit 807 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 807,Postline,Postline (Services)
,,Unit 808 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 808,Postline,Postline (Passive Fire)
,,Unit 808 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 808,Postline,Postline (Services)
,,Unit 809 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 8,Unit 809,Postline,Postline (Passive Fire)
,,Unit 809 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 8,Unit 809,Postline,Postline (Services)
,,Level 9,grouping,Level 9,,,,,
,,Unit 901 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 901,Postline,Postline (Passive Fire)
,,Unit 901 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 901,Postline,Postline (Services)
,,Unit 902 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 902,Postline,Postline (Passive Fire)
,,Unit 902 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 902,Postline,Postline (Services)
,,Unit 903 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 903,Postline,Postline (Passive Fire)
,,Unit 903 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 903,Postline,Postline (Services)
,,Unit 904 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 904,Postline,Postline (Passive Fire)
,,Unit 904 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 904,Postline,Postline (Services)
,,Unit 905 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 905,Postline,Postline (Passive Fire)
,,Unit 905 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 905,Postline,Postline (Services)
,,Unit 906 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 906,Postline,Postline (Passive Fire)
,,Unit 906 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 906,Postline,Postline (Services)
,,Unit 907 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 907,Postline,Postline (Passive Fire)
,,Unit 907 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 907,Postline,Postline (Services)
,,Unit 908 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 9,Unit 908,Postline,Postline (Passive Fire)
,,Unit 908 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 9,Unit 908,Postline,Postline (Services)
,,Level 10,grouping,Level 10,,,,,
,,Unit 1001 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 10,Unit 1001,Postline,Postline (Passive Fire)
,,Unit 1001 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 10,Unit 1001,Postline,Postline (Services)
,,Unit 1002 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 10,Unit 1002,Postline,Postline (Passive Fire)
,,Unit 1002 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 10,Unit 1002,Postline,Postline (Services)
,,Unit 1003 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 10,Unit 1003,Postline,Postline (Passive Fire)
,,Unit 1003 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 10,Unit 1003,Postline,Postline (Services)
,,Unit 1004 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 10,Unit 1004,Postline,Postline (Passive Fire)
,,Unit 1004 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 10,Unit 1004,Postline,Postline (Services)
,,Unit 1005 - Postline - Postline (Passive Fire),,Project Build QA,Interior Fitout,Level 10,Unit 1005,Postline,Postline (Passive Fire)
,,Unit 1005 - Postline - Postline (Services),,Project Build QA,Interior Fitout,Level 10,Unit 1005,Postline,Postline (Services)
,Columns,,,,,,,,
,,All services brought through in correct locations,,All services brought through in correct locations,,,,,
,,Pens. match as-built passive fire mark-up - through floor & walls,,Penetrations match as-built passive fire mark-up - through floor and walls,,,,,
,,All fire rated collers/pens. installed with compliant stickers,,All fire rated collers / penetrations installed correctly with compliant stickers,,,,,
,,Photos taken of each individual pen. through floor & wall,,Photos taken of each individual penetration through floor and wall to match as-built,,,,,
,,Accoustic & fire seals completed around edges & façade junction,,Accoustic and fire seals completed around edges and façade junction,,,,,
,,Check fixings as per manufact. manuals (bracing & fire line),,Check fixings as per manufacturer’s manuals (bracing & fire line),,,,,
,,Council/Fire inspection received & remedials closed out,,Council / Fire inspection received and remedials (if any) closed out,,,,,
,,"AC duct brought through, kitchen, bathroom & laundry",,"AC duct brought through, kitchen, bathroom & laundry",,,,,
,,Fire sprinklers brought through,,Fire sprinklers brought through,,,,,
,,"PP, light & data outlets brought through",,"PP, light & data outlets brought through",,,,,
,,Accoustic/Fire seals installed & lablled correctly,,Accoustic / Fire seals installed and lablled corectly,,,,,
,,Laundry drain inatalled/HVAC condensate installed,,Laundry drain inatalled / HVAC condensate installed,,,,,
,,Lagging of pipe work,,Lagging of pipe work,,,,,
,,Service hatches installed,,Service hatches installed,,,,,
,,Switch board & data cabinetry recessed correctly,,Switch board & data cabinetry recessed correctly,,,,,
,,Check size of PP & light cut outs,,Check size of PP & light cut outs,,,,,
