"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4b3bd00b-ae94-420d-8318-559f45340e9f","","folder-normal","work-in-progress","","step","FALSE","FALSE","Installation Progression Rooms"
"3c792672-2927-4494-8b26-674dd0d6bc15","","folder-normal","not-started","","step","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 1"
"fe38686d-b0e7-4ca8-b55b-5e74dabd95d1","","folder-normal","not-started","","step","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1"
"0511db16-22ae-4dbb-a316-7c97a1788ddd","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101 COLO 1 CELL 1"
"a78f7abc-ca17-4ac3-ba43-fdf4c888b0c9","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 3","QA Checks","02-00-121 COLO 1 CELL 3 BATTERY"
"609f7449-ba3b-4edd-9053-5a45d0c4ffa9","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 3","QA Checks","02-00-121 COLO 1 CELL 3 BATTERY","First Fix Checks"
"56b1ebcc-14c0-4eee-b633-2a0d2e5e25ae","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 3","QA Checks","02-00-121 COLO 1 CELL 3 BATTERY","Second Fix Checks"
"79276a43-0c17-4974-9928-f2495f2ddfba","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 3","QA Checks","02-EX-05 FS3"
"4ff8e3fd-d48c-4427-a364-717009046dd3","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 3","QA Checks","02-EX-05 FS3","First Fix Checks"
"c79db646-30bc-4c07-bf25-15fa5e96eb32","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 3","QA Checks","02-EX-05 FS3","Second Fix Checks"
"8347d63b-3351-4304-a2c1-ee9f75f76500","","folder-normal","not-started","","step","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4"
"482f907e-e603-4e76-8c39-51b3c93c449b","","folder-normal","not-started","","step","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks"
"5b14130e-7105-48d1-9d9c-50acec506a4a","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-104 COLO 1 CELL 4"
"80bb311c-c5da-475c-918f-dd2a1895efeb","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-104 COLO 1 CELL 4","First Fix Checks"
"b7304240-5914-4c30-8dbf-dc69847d0c33","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-104 COLO 1 CELL 4","Second Fix Checks"
"ba55ec22-47b4-435f-8f04-71c122f5fe90","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-108 COLO 1 MECH GALLERY 4"
"07902959-c606-45ee-96e0-5393d6c30a3f","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-108 COLO 1 MECH GALLERY 4","First Fix Checks"
"21e2c8fb-0ffa-4394-b39c-a89d053cae1d","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-108 COLO 1 MECH GALLERY 4","Second Fix Checks"
"945b646f-c280-488c-8d7a-b306073a5d0e","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-118 COLO1 CELL 4 ELECTRICAL"
"71dbba51-59a9-4310-8370-b1d3676d83b4","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-118 COLO1 CELL 4 ELECTRICAL","First Fix Checks"
"00682ff7-773a-4305-a9df-f5614e1518b6","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-118 COLO1 CELL 4 ELECTRICAL","Second Fix Checks"
"0fcd0807-a34c-4521-b159-8c3a75c0235d","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-122 COLO1 CELL 4 BATTERY"
"8dff3033-0ad2-4ae0-a9f0-68cb84ae1add","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-122 COLO1 CELL 4 BATTERY","First Fix Checks"
"02bfad81-c011-4848-9207-9b5c18a28cad","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-00-122 COLO1 CELL 4 BATTERY","Second Fix Checks"
"d9ee0415-e73e-48c7-96ea-ce9d5f2e7b1a","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-EX-06 FS4"
"a0ac2df1-f217-4ba2-b638-036c36399b1c","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-EX-06 FS4","First Fix Checks"
"55830679-9953-49e5-95c4-ab28f07e292d","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Colo 1 Cell 4","QA Checks","02-EX-06 FS4","Second Fix Checks"
"efbad822-1003-43f6-8295-800d4ff23570","","folder-normal","not-started","","step","FALSE","FALSE","Installation Progression Rooms","Administration Building"
"370a2998-cdb2-4730-947d-74b8060b83f1","","folder-normal","not-started","","step","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks"
"8db2ad87-cd7c-416c-9c8f-b7dda759fdd3","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level"
"1c8f4d10-589f-4ef9-9416-f542a805bda2","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-01 ENTRY VESTIBULE"
"2f1bb2f0-3cee-4228-bfbd-259591e43699","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-01 ENTRY VESTIBULE","First Fix Checks"
"6a98c105-83dc-4797-a061-87cce4ca732f","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-01 ENTRY VESTIBULE","Second Fix Checks"
"ff8149f9-96c9-4624-82b2-08dab6e488cf","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-02 LOBBY"
"d262573a-3904-496d-8de6-fb1fe0a8316d","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-02 LOBBY","First Fix Checks"
"51b45359-e549-4cdd-9c24-6b31bc65dc6d","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-02 LOBBY","Second Fix Checks"
"06ca5302-1be9-4fe8-81b1-65b7079f2fdf","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-03 CORRIDOR 1"
"d71f91d4-852e-4aaf-9504-c2ab5638062f","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-03 CORRIDOR 1","First Fix Checks"
"d5558431-c291-4e60-a0ee-518cebb2715b","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-03 CORRIDOR 1","Second Fix Checks"
"c62d042a-062e-422f-885a-f2d86bed26b0","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-04 SOC"
"6b01773a-8d73-4418-a333-b2421a810997","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-04 SOC","First Fix Checks"
"6b848a6f-c967-406d-b260-f517c601fe5c","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-04 SOC","Second Fix Checks"
"333f3e69-3ff2-4cf4-93b1-17e7b1283de5","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-05 SOC OFFICE"
"79018aae-7266-4884-843b-2c1fe9ea03d9","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-05 SOC OFFICE","First Fix Checks"
"8ba77adf-0831-4ba8-b996-98cb8781d39e","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-05 SOC OFFICE","Second Fix Checks"
"43773e28-6843-4c0b-9750-f4015c587bf4","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-06 SOC STORAGE"
"efceb304-81d2-4f8b-b216-604e45561b7d","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-06 SOC STORAGE","First Fix Checks"
"3a478493-22b1-48a0-92bf-2068ce281f62","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-06 SOC STORAGE","Second Fix Checks"
"1103df32-af4e-47bd-9bc8-635eb502bcc4","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-07 STORE"
"713bec57-8b91-4f33-876f-6827aaaa4c09","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-07 STORE","First Fix Checks"
"0342b60e-899e-4c2d-a9c4-d425f8a99f5f","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-07 STORE","Second Fix Checks"
"e30d9813-ec7e-4edb-88ee-d067f1ce859a","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-08 HYDRAULIC RISER"
"1e64a921-a03c-45e2-b714-659b55ca259c","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-08 HYDRAULIC RISER","First Fix Checks"
"33be59dc-d493-4d2b-8cc0-19afb8f38ab0","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-08 HYDRAULIC RISER","Second Fix Checks"
"7f204a9e-b4a0-4249-bd26-a646f0a575fc","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-10 MMR 1 WEST"
"06fc3c65-27c5-48d7-bd0b-6e9b5b1ddd2d","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-10 MMR 1 WEST","First Fix Checks"
"4bda612b-edc5-4fc7-8f0c-ec8a550c8d67","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-10 MMR 1 WEST","Second Fix Checks"
"cce72e94-6a99-4f92-a3ff-6ac5b3cdd5e3","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-11 STAIR 1"
"d8c9938e-13fe-4986-aa9e-ea49c9efc2b6","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-11 STAIR 1","First Fix Checks"
"a7008ab5-dba0-4d13-a8c9-0b6ff583b0cb","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-11 STAIR 1","Second Fix Checks"
"0f5c6cf5-d551-4eaf-917f-799717c9111e","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-12 FCR"
"b81cdb7d-dd35-4554-8751-6bbcbfa4ca75","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-12 FCR","First Fix Checks"
"e9e21a7b-dfd0-4655-ab7a-0b80e766761e","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-12 FCR","Second Fix Checks"
"198c2621-a663-43be-bc33-0939cfa0f83c","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-13 LIFT - SERVICE B"
"e21bbefe-55c1-4f58-9414-c5394c758c66","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-13 LIFT - SERVICE B","First Fix Checks"
"0106f0fa-60a4-4803-8259-636d2deb5959","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-13 LIFT - SERVICE B","Second Fix Checks"
"24f5fa5a-b11c-4b21-9ab1-4a8cb76b637f","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-14 LIFT - SERVICE A"
"0a15b7a0-b916-49bb-8082-62244e7a08ca","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-14 LIFT - SERVICE A","First Fix Checks"
"27b37ae1-a559-4d8b-8871-d772d0a84d5d","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-14 LIFT - SERVICE A","Second Fix Checks"
"7e78918d-e7d4-460b-bba6-31d7383c8408","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-15 CHECK POINT"
"c7f3abc5-1bee-4cee-9110-97ef183f1fb3","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-15 CHECK POINT","First Fix Checks"
"0cd9fa18-02f9-43ee-b630-7917dd1b1187","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-15 CHECK POINT","Second Fix Checks"
"46763266-491c-4c2f-92af-71498d9e9935","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-16 SER 1"
"b54d9f8e-3146-48c4-86f3-aa9f6d9901db","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-16 SER 1","First Fix Checks"
"dce21013-95b1-4e56-81ae-965cf968e3e9","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-16 SER 1","Second Fix Checks"
"2dbb99f7-aff6-4cfd-bf93-d3ce59ede102","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-17 ELECTRICAL 1"
"ccbd0957-2fc8-4793-93c0-0d8850394ae8","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-17 ELECTRICAL 1","First Fix Checks"
"9fdff853-b708-451a-b7de-73341af8a6bd","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-17 ELECTRICAL 1","Second Fix Checks"
"4bfec946-2537-42ac-8a9e-0313f0b30ff7","","folder-normal","not-started","","step","TRUE","FALSE","Installation Progression Rooms","Administration Building","QA Checks","Ground Level","02-00-18 MMR 2 EAST"
