"ID","Status","Subject","Customer Account","Updated","Requester","Requested","Priority","SLA"
"33556","New","Activate deep archived project National Tiles NSW > M - 697330 - LOT 2061 (40) QUINN ST CATHERINE BAY (10.2.20)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33555","New","Activate deep archived project National Tiles NSW > M - 697271 - LOT 16 (21) CHAELUNDI CRES KELLYVILLE 12.8.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33554","New","Activate deep archived project National Tiles NSW > M - 697230 - LOT 35 (11) CEDAR CUTTER WAY BELLAVISTA 31.7.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33553","New","Activate deep archived project National Tiles NSW > M - 697140 - LOT 24 (10) FIRST AVE RODD POINT (14.11.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33552","New","Activate deep archived project National Tiles NSW > M - 697024 - LOT 69 (17) MCARTHUR PARADE MANGERTON (1.11.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33551","New","Activate deep archived project National Tiles NSW > M - 696963 - LOT 8 (274) SYLVANIA ROAD, MIRANDA (060320)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33550","New","Activate deep archived project National Tiles NSW > M - 697001 - LOT 2120 (60) SURFSIDE DRIVE CATHERINE HILL BAY (2.10.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33549","New","Activate deep archived project National Tiles NSW > M - 696870 - LOT 23 (10) ROSE AVENUE BEXLEY (19.9.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33548","New","Activate deep archived project National Tiles NSW > M - 696852 - LOT 1274 (12) GREVILLEA ST CLIFTLEIGH (25.9.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33547","New","Activate deep archived project National Tiles NSW > M - 696830 - LOT 4048 (7) GASCOYNE STREET CAMERON PARK (26.9)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33546","New","Activate deep archived project National Tiles NSW > M - 696791 - LOT 101 (66) MALTON ROAD BEECROFT (29.11.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33545","New","Activate deep archived project National Tiles NSW > M - 696748 - LOT 342, 60 ROPER CRESCENT SYLVANIA WATERS (23.10.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33544","New","Activate deep archived project National Tiles NSW > M - 696678 - LOT 3, (56) EDINBURGH ROAD WILLOUGHBY (03.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33543","New","Activate deep archived project National Tiles NSW > M - 696648 - LOT 497 (7), HORTYARD DRIVE CADDENS (1.11.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33542","New","Activate deep archived project National Tiles NSW > M - 696545 - LOT 2140(134)BRUCE FERGUSON AVE BARDIA (17.2.20)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33541","New","Activate deep archived project National Tiles NSW > M - 696610 - LOT A (2A) LANSDOWNE ST, CONCORD (02.04)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33540","New","Activate deep archived project National Tiles NSW > M - 696493 - LOT 212 (11) MCMILLIAN CCT KELLYVILLE (9.9.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33539","New","Activate deep archived project National Tiles NSW > M - 696484 -LOT 34 (87) DELHI STREET LIDCOMBE (210220)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33538","New","Activate deep archived project National Tiles NSW > M - 696457 - LOT 4 (111) ARCADIAN CIRCUIT CARLINGFORD (2.9.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33537","New","Activate deep archived project National Tiles NSW > M - 696404 - LOT 512 (10) RAVENSBOURNE AVE NTH KELLYVILLE (1.8.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33536","New","Activate deep archived project National Tiles NSW > M - 696370 - LOT 20 (5) GRAYDON WAY KELLYVILLE 28.10.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33535","New","Activate deep archived project National Tiles NSW > M - 696229 - LOT 2 BIRDWOOD AVENUE KILLARA EAST 02.09.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33534","New","Activate deep archived project National Tiles NSW > M - 696229 - LOT 2 BIRDWOOD AVENUE KILLARA EAST ( 02.09.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33533","New","Activate deep archived project National Tiles NSW > M - 696119 - LOT 1327 (86) FISHERMANS DR TERALBA (2.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33532","New","Activate deep archived project National Tiles NSW > M - 696098 - LOT 32 (9) DRESSAGE STREET BOX HILL (16.12.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33531","New","Activate deep archived project National Tiles NSW > M - 696068 - LOT 153 (7) ORSOVA PARADE ORIENT POINT (19.6.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33530","New","Activate deep archived project National Tiles NSW > M - 695976 - LOT 172 (57) KESTERTON RISE NORTH ROTHBURY ( 01.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33529","New","Activate deep archived project National Tiles NSW > M - 695974 - LOT 30 HOGAN ST (20.03.20)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33528","New","Activate deep archived project National Tiles NSW > M - 695974 - LOT 30 (11) HOGAN STREET BALGOWLAH HEIGHTS (20.03.20","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33527","New","Activate deep archived project National Tiles NSW > M - 695898 - LOT 102 (15B) HEWITT AVENUE WAHROONGA (19.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33526","New","Activate deep archived project National Tiles NSW > M - 695895 - LOT 217, 113 GOVERNORS DRIVE LAPSTONE - (26.08.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33525","New","Activate deep archived project National Tiles NSW > M - 695869 - LOT B (104) BROKERS ROAD BALGOWNIE (27.9)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33524","New","Activate deep archived project National Tiles NSW > M - 695868 - LOT 342 (223) FERN STREET GERRINGONG (11.11.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33523","New","Activate deep archived project National Tiles NSW > M - 695758 - LOT 1034 (1) QUINN STREET CATHERINE HILL BAY (1.11.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33522","New","Activate deep archived project National Tiles NSW > M - 695742 - LOT 328 (18) PACIFIC STREET KINGSGROVE - 26.7.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33521","New","Activate deep archived project National Tiles NSW > M - 695662 - LOT 1013, 2 RED ARROW CLOSE CHISHOLM (22.10.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33520","New","Activate deep archived project National Tiles NSW > M - 695635 - LOT 1 (70) BELMONT GROVE, NORTH RICHMOND (17.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33519","New","Activate deep archived project National Tiles NSW > M - 695607- LOT 1 (87A) GEORGES RIVER CT, OYSTER BAY (17.04)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33518","New","Activate deep archived project National Tiles NSW > M - 695616 - LOT 2027 (16) WIGMORE STREET CAMERON PARK (4.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33517","New","Activate deep archived project National Tiles NSW > M - 695598 - LOT A, 418 LONDONDERRY ROAD, LONDONDERRY (06.03.20)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33516","New","Activate deep archived project National Tiles NSW > M - 695528 - LOT 26 (14) MASSEY STREET, GLADESVILLE (09.03.20)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33515","New","Activate deep archived project National Tiles NSW > M - 695416 - LOT 1560 (9) CORMO WAY, BOX HILL ( 16.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33514","New","Activate deep archived project National Tiles NSW > M - 695369 - LOT 6032 (4) JEROME STREET LEPPINGTON (4.12.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33513","New","Activate deep archived project National Tiles NSW > M - 695267 - LOT 26 (37) HANOVER AVENUE NORTH EPPING ( 12.7.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33512","New","Activate deep archived project National Tiles NSW > M - 695221 - LOT 110 (6) PENDERGAST ST PITT TOWN","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33511","New","Activate deep archived project National Tiles NSW > M - 695201 - LOT 103 (92) DISCOVERY DRIVE FLETCHER (2.9.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33510","New","Activate deep archived project National Tiles NSW > M - 695123 - LOT 9 (9) BOYNE PLACE KILLARNEY HEIGHTS 7.8.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33509","New","Activate deep archived project National Tiles NSW > M - 695103 - LOT 3 (120) TARGO ROAD GIRRAWEEN - 09.08.19","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33508","New","Activate deep archived project National Tiles NSW > M - 695038 - LOT 29 (28) PORTMARNOCK CLOSE MEADOWIE (9.8.19)","","2024-06-28 10:28","CONQA","2024-06-28 10:28","Normal","2024-07-03 10:28"
"33507","New","Activate deep archived project National Tiles NSW > M - 694989 - LOT 5528 (25) AGLAND AVENUE MARSDEN PARK (9.9.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33506","New","Activate deep archived project National Tiles NSW > M - 694688 - LOT 6 (120) GARNET ROAD GYMEA (7.8.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33505","New","Activate deep archived project National Tiles NSW > M - 694651 - LOT 33 (UB/6) DUDLEY STREET, BALGOWLAH (18.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33504","New","Activate deep archived project National Tiles NSW > M - 694651 - LOT 33 UB DUDLEY (18.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33503","New","Activate deep archived project National Tiles NSW > M - 694650 -LOT 33 (UA/6) DUDLEY STREET, BALGOWLAH (17.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33502","New","Activate deep archived project National Tiles NSW > M - 694650 - LOT 33 UA DUDLEY (17.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33501","New","Activate deep archived project National Tiles NSW > M - 694588 - LOT 86, (25) PEACOCK PARARDE FRENCHS FOREST (16.10.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33500","New","Activate deep archived project National Tiles NSW > M - 694336 - LOT 340 (UA/26) MURRAY RD, EAST CORRIMAL (24.04)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33499","New","Activate deep archived project National Tiles NSW > M - 694338 - LOT 340 (UNIT B) MURRAY RD, EAST CORRIMAL (24.04)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33498","New","Activate deep archived project National Tiles NSW > M - 694477 - LOT 2210 (37) ANCHORAGE PDE SHELL COVE (15.8.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33497","New","Activate deep archived project National Tiles NSW > M - 694220 LOT A (6) NITHDALE STREET PYMBLE ( 26.6.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33496","New","Activate deep archived project National Tiles NSW > M - 694212 - LOT 121 (19) SIMON ST SCHOFIELDS (05.08.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33495","New","Activate deep archived project National Tiles NSW > M - 694133 - LOT 18 VERON ROAD SCHOFIELDS 12.08.19","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33494","New","Activate deep archived project National Tiles NSW > M - 694086 - LOT 11 (UB/5) JONQUIL CLOSE TORONTO (19.9.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33493","New","Activate deep archived project National Tiles NSW > M - 694085 - LOT 11 (UA/5) JONQUIL CLOSE TORONTO (19.9.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33492","New","Activate deep archived project National Tiles NSW > M - 694044 - LOT 6 (17) GERTRUDE STREET, BALGOWLAH HEIGHTS (270220)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33491","New","Activate deep archived project National Tiles NSW > M - 694044 - LOT 6 (17) GERTRUDE STREET BALGOWLAH HEIGHTS (270220)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33490","New","Activate deep archived project National Tiles NSW > M - 693737 - LOT 442 (22) HACKING DRIVE NARELLAN VALE (19.8.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33489","New","Activate deep archived project National Tiles NSW > M - 693777 - LOT 142 (8) ALEXANDER STREET YAGOONA - 2.9.19","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33488","New","Activate deep archived project National Tiles NSW > M - 693734 - LOT 43 (7) BOTTLE BRUSH ROAD WESTLEIGH (20.9.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33487","New","Activate deep archived project National Tiles NSW > M - 693734 - LOT 43 (7) BOTTLE BRUSH ROAD WESTLEIGH (11.9.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33486","New","Activate deep archived project National Tiles NSW > M - 693662 - LOT 13 (UNIT B) NADINE STREET SANCTUARY PNT (10.2.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33485","New","Activate deep archived project National Tiles NSW > M - 693661 - LOT 13 (UNIT A) NADINE STREET SANCTUARY POINT (10.2.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33484","New","Activate deep archived project National Tiles NSW > M - 693554 - LOT 43 (21) WINFRED AVE EPPING (2.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33483","New","Activate deep archived project National Tiles NSW > M - 693275 - LOT 1647 (38) BLOOMSDALE CCT BOX HILL - 12.8.19","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33482","New","Activate deep archived project National Tiles NSW > M - 693172 - LOT 4 (5) ILLAWONG AVE RIVERVIEW (27.8.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33481","New","Activate deep archived project National Tiles NSW > M - 693172 - LOT 4 (5) ILLAWONG AVE RIVERVIEW (27.08.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33480","New","Activate deep archived project National Tiles NSW > M - 693146 - LOT 2042 TINLINE STREET, BOX HILL (27.04)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33479","New","Activate deep archived project National Tiles NSW > M - 693128 - LOT 620 (72) PARKER CRESCENT BERRY ( 10.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33478","New","Activate deep archived project National Tiles NSW > M - 692998 - LOT 17 (18) TAHNEE STREET SANCTUARY POINT (27.6.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33477","New","Activate deep archived project National Tiles NSW > M - 692980 - LOT 5527 (27) AGLAND AVE MARSDEN PARK","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33476","New","Activate deep archived project National Tiles NSW > M - 692904 - LOT 9 (16) ROXY PLACE LINDFIELD (29.1.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33475","New","Activate deep archived project National Tiles NSW > M - 692812 - LOT 403 (51) HILLVIEW ROAD KELLYVILLE","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33474","New","Activate deep archived project National Tiles NSW > M - 692769 - LOT 22 (52) MAPLETON AVE KELLYVILLE (11.10.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33473","New","Activate deep archived project National Tiles NSW > M - 692675 - LOT 2 (150) SYDNEY STREET NTH WILLOUGHBY (17.10.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33472","New","Activate deep archived project National Tiles NSW > M - 692639 - LOT 276 (7) FAIRYLAND AVENUE CHATSWOOD WST 26.7.19","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33471","New","Activate deep archived project National Tiles NSW > M - 692626 - LOT 6 (15) JOSEPH ST, BLAKEHURST (18.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33470","New","Activate deep archived project National Tiles NSW > M - 692615 - LOT 4, 134 WHITBY ROAD KINGS LANGLEY (29.10.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33469","New","Activate deep archived project National Tiles NSW > M - 692602 -LOT 2 (17) DONALD ST, MARSDEN PARK (23.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33468","New","Activate deep archived project National Tiles NSW > M - 692601 - LOT 1 (15) DONALD STREET, MARSDEN PARK (12.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33467","New","Activate deep archived project National Tiles NSW > M - 692516 - LOT 308 (8) FLINTLOCK DR, HARRINGTON PARK (12.03.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33466","New","Activate deep archived project National Tiles NSW > M - 692422 - LOT 23 (34) TAHNEE STREET SANCTUARY POINT (08.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33465","New","Activate deep archived project National Tiles NSW > M - 692393 - LOT 12 (11) WOOMARGAMA RISE KELLYVILLE (29.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33464","New","Activate deep archived project National Tiles NSW > M - 692279 - LOT 1587 (8) BROOKLIME CRES DENHAM COURT (08.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33463","New","Activate deep archived project National Tiles NSW > M - 691782 - LOT 2053 (37) WOODGATE PARKWAY BOX HILL (12.2.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33462","New","Activate deep archived project National Tiles NSW > M - 691450 - LOT 1 (29) MARTIN STREET LIDCOMBE (12.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33461","New","Activate deep archived project National Tiles NSW > M - 691444 - LOT 5503 (12) WALEY ST MARSDEN PARK - (16.9.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33460","New","Activate deep archived project National Tiles NSW > M - 691284 LOT 2 (29) MURRAY ROAD BEECROFT ( 27.6.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33459","New","Activate deep archived project National Tiles NSW > M - 691223 - LOT 5502 (10) WALEY ST MARSDEN PARK (31.7.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33458","New","Activate deep archived project National Tiles NSW > M - 690671 - LOT 2076 (64) PAUL CULLEN DR BARDIA (1.11.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33457","New","Activate deep archived project National Tiles NSW > M - 690670 - LOT 2073 ,58 PAUL CULLEN DRIVE BARDIA (1.11.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33456","New","Activate deep archived project National Tiles NSW > M - 690128 - LOT 111 (10) CAROLINE AVENUE, BOWRAL (28.6.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33455","New","Activate deep archived project National Tiles NSW > M - 690121 - LOT 3029 (12) DAMASCUS STREET BARDIA (21.6.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33454","New","Activate deep archived project National Tiles NSW > M - 690116 - LOT 24 (UB/49) WILGA ST, FAIRFIELD (18.05)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33453","New","Activate deep archived project National Tiles NSW > M - 690097 - LOT 24 (UA/49) WILGA STREET, FAIRFIELD (18.05)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33452","New","Activate deep archived project National Tiles NSW > M - 689528 - LOT 223 (9) SOMME AVENUE EDMONSON PARK","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33451","New","Activate deep archived project National Tiles NSW > M - 689506 - LOT B (37) WOODLANDS ROAD LINFIELD EAST (21.02.20)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33450","New","Activate deep archived project National Tiles NSW > M - 689352 - LOT 403 (51) HILL VIEW ROAD KELLYVILLE (19.10.18)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33449","New","Activate deep archived project National Tiles NSW > M - 689093 - LOT 1409 (80) CHALLONER RISE RENWICK (19.8.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33448","New","Activate deep archived project National Tiles NSW > M - 689079 - LOT 4149 (3) CRITCHLEY STREET CAMPBELLTOWN (28.6.19)","","2024-06-28 10:27","CONQA","2024-06-28 10:27","Normal","2024-07-03 10:27"
"33447","New","Activate deep archived project National Tiles NSW > M - 688867 - LOT 5064 (70) MACDONALD ROAD BARDIA (19.8.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33446","New","Activate deep archived project National Tiles NSW > M - 688829 - LOT 1038 RETIMO STREET BARDIA (01.8.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33445","New","Activate deep archived project National Tiles NSW > M - 688826 - LOT 3001 (126) MACDONALD RD BARDIA (16.9.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33444","New","Activate deep archived project National Tiles NSW > M - 688819 - LOT 1050 (69) MACDONALD RD BARDIA (15.8.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33443","New","Activate deep archived project National Tiles NSW > M - 688612 - LOT 191 (U2/449) PORT HACKING CARINGBAH ( 1.11.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33442","New","Activate deep archived project National Tiles NSW > M - 688611 - LOT 191 (U1/449) PORT HACKING CARINBAH (1.11.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33441","New","Activate deep archived project National Tiles NSW > M - 688586 - LOT 231 (21) PATEL ST ROUSE HILL (28.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33440","New","Activate deep archived project National Tiles NSW > M - 688584 - LOT 234 (15) PATEL ST ROUSE HILL (28.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33439","New","Activate deep archived project National Tiles NSW > M - 688583 - LOT 236 (11) PATEL ST ROUSE HILL - (28.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33438","New","Activate deep archived project National Tiles NSW > M - 688582 - LOT 233 (17) PATEL STREET ROUSE HILL (28.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33437","New","Activate deep archived project National Tiles NSW > M - 688574 - LOT 237 (9) PATEL STREET ROUSE HILL (28.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33436","New","Activate deep archived project National Tiles NSW > M - 688571 - LOT 235 (13) PATEL ST ROUSE HILL ( 28.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33435","New","Activate deep archived project National Tiles NSW > M - 687920 - LOT 5068 (20) BEWHOUSE RD LEPPINGTON (31.10.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33434","New","Activate deep archived project National Tiles NSW > M - 687583 - LOT 4081 (3) MURIEL ST LEPPINGTON (27.6.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33433","New","Activate deep archived project National Tiles NSW > M - 687419 - LOT 3018 (92) MACDONALD ROAD BARDIA (6.9.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33432","New","Activate deep archived project National Tiles NSW > M - 687385 - LOT 7 (4) WARANDOO STREET HORNSBY ( 23.7.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33431","New","Activate deep archived project National Tiles NSW > M - 687266 - LOT 11 NO. 29 ROSS STREET NTH CURL CURL (21.10.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33430","New","Activate deep archived project National Tiles NSW > M - 686480 - LOT 16, (U2/72) CHAPMAN STREET GYMEA (23.8.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33429","New","Activate deep archived project National Tiles NSW > M - 686479 - LOT 16 (U1/72) CHAPMAN ST GYMEA (23.08.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
"33428","New","Activate deep archived project National Tiles NSW > M - 686105 - LOT 3114 (5) PONY DRIVE CALDERWOOD (2.7.19)","","2024-06-28 10:26","CONQA","2024-06-28 10:26","Normal","2024-07-03 10:26"
