Step Id,Warnings,Rich Type,State,resource,type,addStep,addPost,Tier 1,Tier 2,Tier 3,Tier 4,Tier 5,,,,,,,,
78b7c925-2c43-4d3d-9fc6-412766d52736,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,Public Areas,Lift Lobby & Lift,,,,,,,,,
b3adfbb7-db1d-4f21-9742-aca570158fc2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,Public Areas,Comms/Elec,,,,,,,,,
cbd279c2-5a84-42be-86f7-42e77166a573,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,Public Areas,HYDR,,,,,,,,,
4227240c-dd21-48ed-9755-43a23c3e08b9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,Public Areas,Fire Stairs,,,,,,,,,
47d1b7b4-be76-4047-b37b-e98057cc94a9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,Public Areas,Corridor Relief,,,,,,,,,
27d8c024-fe8d-4bcd-bcfa-54d0efba88f5,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,Public Areas,Stair Press,,,,,,,,,
a08e7b83-e23e-4e37-8b91-958535723a1d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1001,,,,,,,,,,
62a322f8-5af6-4787-8a74-e56465d0304c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1002,,,,,,,,,,
32a1d35b-5865-4d10-9524-97b9fd656703,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1003,,,,,,,,,,
93d9b2d0-336d-47ee-9391-e9b8906c95e0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1004,,,,,,,,,,
0cfdb10b-4989-41aa-87de-614b1cc1c856,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1005,,,,,,,,,,
f201cc8f-b63c-4135-863f-6d5ed81da98b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1006,,,,,,,,,,
9863f9f8-efa6-46ca-b59d-f1198150ffed,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1007,,,,,,,,,,
5e400655-7040-4b7f-9b41-070fc1a2e8fd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 10,1008,,,,,,,,,,
bd85b3f7-94fa-4eb8-8eb4-bb3f35cd6ca1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Corridors,,,,,,,,,,
cefaa93e-af26-4e35-a5ee-2c4af972d377,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,Bin Chute Room,,,,,,,,,
3d1b3437-7b37-4ed7-b8a3-3ac2bea63945,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,Lift Lobby & Lift,,,,,,,,,
828e0cd0-f4bd-4f6c-85b9-86ebf747664c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,Comms/Elec,,,,,,,,,
31d3bf8a-b0e9-411a-a762-d72a2676b4a6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,HYDR,,,,,,,,,
efe0d969-ded0-472d-95a7-c5c056d4285b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,Fire Stairs,,,,,,,,,
3a2a30a6-b816-461e-9ca5-49ebe43207ae,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,Corridor Relief,,,,,,,,,
8bd4c729-359f-4213-a497-f60b746afd6d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,Public Areas,Stair Press,,,,,,,,,
f6f232d7-7787-4743-ae88-3a6bab6f8379,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1101,,,,,,,,,,
cd53776f-515d-415b-9fae-30e81078f1f4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1102,,,,,,,,,,
83c8c347-be0b-44e3-9b55-85948f52696b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1103,,,,,,,,,,
f76e9036-7299-4ee2-925f-211524d6f904,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1104,,,,,,,,,,
023b0f8c-83f8-4b61-a4dd-8d6faf0f0865,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1105,,,,,,,,,,
af8113cc-9876-4e28-bca3-2e5cd52ea395,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1106,,,,,,,,,,
a41c9b84-a486-42a0-99f7-cae3119b8743,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1107,,,,,,,,,,
b6350ebc-9593-4ef4-93ad-be6f32f0b7f2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 11,1108,,,,,,,,,,
da16090a-5a10-43a8-902c-ef3eeb8d9c82,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Corridors,,,,,,,,,,
23597191-bda3-40da-a699-667aa42c9822,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,Bin Chute Room,,,,,,,,,
e659da58-8985-4428-87a4-0545d989f58e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,Lift Lobby & Lift,,,,,,,,,
9f3abc29-eee5-4e46-9df9-3824a2f4ca73,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,Comms/Elec,,,,,,,,,
10b57a84-2a96-47a5-93f2-2ba6b4beba0b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,HYDR,,,,,,,,,
71d9e5b3-d640-4b6e-a130-c39c1f6c1147,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,Fire Stairs,,,,,,,,,
b0f40b33-67fb-4e9b-bb47-398cc021eaed,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,Corridor Relief,,,,,,,,,
e7d24ba2-5827-4f22-8847-0b90294ad5d1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,Public Areas,Stair Press,,,,,,,,,
42024572-2ad2-4c9f-a90c-859f716a1b7e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1201,,,,,,,,,,
3ab5b00f-1007-442e-bdbd-9ab4e6348ab3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1202,,,,,,,,,,
f7e96101-654b-4310-9f27-542c506109d0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1203,,,,,,,,,,
743b3c10-aa8a-499e-b245-d153e2124022,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1204,,,,,,,,,,
5baab8fa-7a66-424c-ba16-1b8fa37610e1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1205,,,,,,,,,,
3872bd97-bcba-4cfa-97a4-00816bef776d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1206,,,,,,,,,,
7cabb9c4-9b99-44f9-b988-040f00017506,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1207,,,,,,,,,,
1d83ea1b-5198-4d39-a836-b2f0a0786be5,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 12,1208,,,,,,,,,,
5605c859-cec3-4677-a5d9-a42a351d5d30,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Corridors,,,,,,,,,,
08b4e4ce-1b76-4ac6-8b69-6ebbcc1af2d9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,Bin Chute Room,,,,,,,,,
181a56e9-6b49-448f-b3a4-a127e983691c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,Lift Lobby & Lift,,,,,,,,,
7b9eacdd-f5f7-4cc1-a146-27b7b935c900,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,Comms/Elec,,,,,,,,,
5fa99cd1-60d0-46d2-9bc8-0f305cd96e29,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,HYDR,,,,,,,,,
f8de050c-be5a-40d2-b4f4-fcccd226a5a2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,Fire Stairs,,,,,,,,,
5b0a0e5d-3d37-4813-9902-919c974d6bd1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,Corridor Relief,,,,,,,,,
8e8b4943-40fe-4fba-afa8-535cdc251918,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,Public Areas,Stair Press,,,,,,,,,
0db91d31-11d2-4b6b-b743-2789727fddca,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1301,,,,,,,,,,
d6145e99-2dcd-498e-8435-bdfbaa9ffbe1,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1302,,,,,,,,,,
cea052b1-f0d0-4dc5-a982-544546d99e12,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1303,,,,,,,,,,
01b49aa0-7d60-47a6-a98d-995d3274b64b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1304,,,,,,,,,,
53329f78-57b8-4c00-a655-284393c94c8f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1305,,,,,,,,,,
da3f0031-f285-4b71-8fdc-873abbf8f250,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1306,,,,,,,,,,
68eafbf0-9427-4d49-88d3-1790ea1acd34,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1307,,,,,,,,,,
101e9aab-c58a-47b8-8ec9-784f42b66f57,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 13,1308,,,,,,,,,,
146f879c-9a1b-4a5c-b552-9f16503106c6,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Corridors,,,,,,,,,,
022cb95c-a16d-4003-b4be-917cfb45f243,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,Bin Chute Room,,,,,,,,,
958b813d-3397-4faf-ad26-32e832019517,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,Lift Lobby & Lift,,,,,,,,,
c1e94775-c34b-4100-8d58-566cbea8ad91,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,Comms/Elec,,,,,,,,,
bd38b23f-6754-4779-bdc0-a1f20ab96050,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,HYDR,,,,,,,,,
474d99c4-546a-41ee-9286-1a978f03106c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,Fire Stairs,,,,,,,,,
9683f4d4-eb28-48c7-b775-0b483ec3cfc2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,Corridor Relief,,,,,,,,,
31b4f627-8435-4bdd-83f8-31ea2b296fdb,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,Public Areas,Stair Press,,,,,,,,,
43892c43-0df4-4874-8b9c-826cd512fbe3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1401,,,,,,,,,,
5156292b-1d71-4c9e-bede-08b9ccf6e81c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1402,,,,,,,,,,
c2b43e65-d982-4d2c-b4e4-30e905f08717,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1403,,,,,,,,,,
bcd2cf6c-d458-452c-b46f-55ed4d02a412,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1404,,,,,,,,,,
419f93f5-c6c4-42fc-8d36-f859f42a9279,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1405,,,,,,,,,,
c31f0c46-8469-4fba-891e-b7c6ad0ba80d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1406,,,,,,,,,,
315a9f8e-8acb-4358-ba78-31e6a9637837,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1407,,,,,,,,,,
a19a5ba6-970c-4515-bc57-5be025605f76,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 14,1408,,,,,,,,,,
38b95baa-7e4f-413a-bb99-c8e468ddc00d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Corridors,,,,,,,,,,
1a0b1a68-f738-4753-800a-b7c4cd9fd8b0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,Bin Chute Room,,,,,,,,,
e17d8e4e-51e1-4e39-930c-79c40bbf6d52,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,Lift Lobby & Lift,,,,,,,,,
8444d48e-bc41-45e7-8c7f-9280c8b7c574,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,Comms/Elec,,,,,,,,,
d8748715-1cf8-4d13-b9cc-77d25d0d9b04,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,HYDR,,,,,,,,,
cc09fe0a-6bfd-48c2-b939-5227fcdbd174,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,Fire Stairs,,,,,,,,,
5c1a4920-c3a0-4a7e-87be-bbf77a4e96f3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,Corridor Relief,,,,,,,,,
80599ca5-91c5-4afe-930e-2bdc98fbc155,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,Public Areas,Stair Press,,,,,,,,,
ac8175d1-2252-4dc6-a4b8-3bba63f8859f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1501,,,,,,,,,,
5ee92175-d441-44c3-9b18-a786a490cd29,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1502,,,,,,,,,,
457fe92b-6e8e-44b4-8f1c-6d16fbdcdab3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1503,,,,,,,,,,
28da4ddc-f937-4821-95c2-9f463b82849c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1504,,,,,,,,,,
0f9e328e-6734-41fa-aa79-0b4071ee02fd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1505,,,,,,,,,,
6b845aa0-2c5c-40e9-8ed0-22096f408c96,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1506,,,,,,,,,,
8f24bd5f-e00d-4c30-b85a-25a672aaf658,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1507,,,,,,,,,,
f42fbe3f-d7ba-4e2e-98f8-962e780de04b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 15,1508,,,,,,,,,,
e1f7aa66-8350-43eb-bc7b-007ca9281640,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Corridors,,,,,,,,,,
a90605a5-b31d-44ae-8f03-91ef27a79311,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,Bin Chute Room,,,,,,,,,
d1b219c3-823b-4dd7-ae18-ee01fcf0278d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,Lift Lobby & Lift,,,,,,,,,
c31e5860-1eee-4a13-868f-4df6d27cdad2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,Comms/Elec,,,,,,,,,
084c36ab-708a-40a6-8694-83e385f1142f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,HYDR,,,,,,,,,
99d9a860-2812-48b9-adde-3d04f48c2509,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,Fire Stairs,,,,,,,,,
0cd42e1c-2f0f-43a6-9436-a40cd0c9d939,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,Corridor Relief,,,,,,,,,
3543ca4a-b8a0-4c2d-a3ac-87ff5b7192bd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,Publc Areas,Stair Press,,,,,,,,,
249707fb-6d37-472d-a35c-01dc85c6d4a4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1601,,,,,,,,,,
8b413148-f50b-49cc-b551-24c18c4a5fd9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1602,,,,,,,,,,
176c29a9-a848-414c-bc9b-463cc1536aa7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1603,,,,,,,,,,
d6b1d509-a1d0-43fa-92c7-6c3ead1884f3,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1604,,,,,,,,,,
79d01e05-c750-46ff-a1bf-faac801528b9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1605,,,,,,,,,,
cc93e2b0-79ae-4d62-a3bb-37a6edf3f20c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1606,,,,,,,,,,
a5bb154c-3f1f-4fda-a7e0-70b1df0a4936,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1607,,,,,,,,,,
6225a57e-db18-4388-af83-7881189df5f4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 16,1608,,,,,,,,,,
22bfe8c9-289f-4401-b4be-caba9b1547ef,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Corridors,,,,,,,,,,
afe13b82-4fbf-49b5-9d46-318a3717341f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,Bin Chute Room,,,,,,,,,
819c434d-50bc-4e45-981d-9ac036ed3d25,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,Lift Lobby & Lift,,,,,,,,,
dae4aa98-5af0-402f-b5dc-997d788f02e5,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,Comms/Elec,,,,,,,,,
4b949ac2-a0a7-4d01-a2da-7d638bf1f35a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,HYDR,,,,,,,,,
f5f5f0e6-e513-4a8c-9b4d-a9641ee97649,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,Fire Stairs,,,,,,,,,
99d313b4-4dee-4c1e-aeb2-5adc0c337c16,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,Corridor Relief,,,,,,,,,
b0b5beea-0357-43ba-8a74-fb9ec827fd5d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,Public Areas,Stair Press,,,,,,,,,
cc914014-aa2a-4e5d-b37a-69192f578390,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1701,,,,,,,,,,
3be0cc75-ee24-415d-87ff-d579d1948a1a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1702,,,,,,,,,,
898a0efd-3f07-4bd8-8315-e8dd0f7d2904,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1703,,,,,,,,,,
05f51776-7041-4137-aa49-ed056beeca4a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1704,,,,,,,,,,
5f0c0e90-74d1-4cde-a202-c9ae06ad2feb,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1705,,,,,,,,,,
1dcccf93-c432-47a1-89e9-f15cef707538,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1706,,,,,,,,,,
6798c7ca-3523-4acd-bbc2-c1e55d186461,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1707,,,,,,,,,,
d404ea68-0bf1-4d6b-a146-ebfd6d6d9e53,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 17,1708,,,,,,,,,,
d1eeeb34-36b2-4b6f-95dd-63136c82b23b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Corridors,,,,,,,,,,
6ccc5ac1-b779-4a82-a500-a4677d7b8a77,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,Bin Chute Room,,,,,,,,,
c605140b-1ee8-4df0-b860-8b76e9834921,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,Lift Lobby & Lift,,,,,,,,,
1da12f59-23dc-4977-8a4f-144273671fdc,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,Comms/Elec,,,,,,,,,
4c0a4a5e-830a-432f-b213-3bf32202e9fe,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,HYDR,,,,,,,,,
e201dfbb-93fd-4495-af23-4dd5ce047a85,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,Fire Stairs,,,,,,,,,
3855c827-bcf4-44a8-bac4-94193c369eb4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,Corridor Relief,,,,,,,,,
d5b6bc3b-ddc7-46b5-9d9f-b97cd5dc1e5e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,Public Areas,Stair Press,,,,,,,,,
b2e18c47-88ab-478f-8d87-1060307e711c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1801,,,,,,,,,,
95514a56-2099-47d4-a772-9a5f968187f7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1802,,,,,,,,,,
397420a4-c07b-4421-b691-edbf1480b365,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1803,,,,,,,,,,
3b078ece-1d83-403a-91ae-5817885d275c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1804,,,,,,,,,,
33d1d600-bb18-4308-a375-21e719c93b5a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1805,,,,,,,,,,
59e866f5-41d4-47a4-b503-a7b66d79922d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1806,,,,,,,,,,
f7e581a3-4f5e-49bc-9700-76ddc22b92a9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1807,,,,,,,,,,
b2310d9f-d452-4bef-93c5-c724c35e1f33,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 18,1808,,,,,,,,,,
36f09f31-2097-4d43-8ef9-91362550d2c5,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Corridors,,,,,,,,,,
df5f9957-3d74-4fa9-bfc6-b40fc5f799f7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,Bin Chute Room,,,,,,,,,
678f73e7-83b2-4278-9f56-554f5aea1472,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,Lift Lobby & Lift,,,,,,,,,
c7a7668d-3242-4fad-8cfb-2bfd2b6964d2,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,Comms/Elec,,,,,,,,,
9f4e1063-80aa-4187-8b78-7fb8c87a9114,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,HYDR,,,,,,,,,
12c69376-3698-40c0-ab8a-aca390b1d9a0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,Fire Stairs,,,,,,,,,
0c1446e3-177e-4a4e-b88a-58c0bec97092,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,Corridor Relief,,,,,,,,,
77592eee-eead-4312-88a7-0eb7bb7fe974,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,Public Areas,Stair Press,,,,,,,,,
20749959-c7fd-4444-8275-f58f7542302f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1901,,,,,,,,,,
6c8b2190-7b4a-43e5-85d2-749fc7824347,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1902,,,,,,,,,,
c5e480c8-e781-4667-b6ce-ae1940f9ecf0,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1903,,,,,,,,,,
7a4f7d91-1be1-4f4b-892e-9b02ef9942c9,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1904,,,,,,,,,,
18ca36fc-ff52-4271-967f-a5d95667db3d,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1905,,,,,,,,,,
5adbd5e3-297f-4a99-abf0-4ea848206db7,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1906,,,,,,,,,,
bce0c969-33ab-44d8-9718-860b363592d5,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1907,,,,,,,,,,
d1d7d039-8a1c-4cd4-96ba-4f47350babb4,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 19,1908,,,,,,,,,,
52f4056b-775b-44c4-8acd-e99a25b37e1e,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Communal Area,,,,,,,,,
bf49a61a-ecee-4885-8262-4bc8e29b2444,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,DDA WC,,,,,,,,,
425b67cc-11b0-48a4-9f55-42eadacf676c,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Store,,,,,,,,,
4a5d62a9-be6b-4dc4-9875-a44f3f79836a,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Elec/Comms,,,,,,,,,
7f5051db-f3b4-49ea-bb58-fc1a1862983f,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Lift Lobby & Lift,,,,,,,,,
91043bd5-ecb2-4208-ab68-e8967f274d02,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Gym,,,,,,,,,
bef24853-30a9-4de8-a039-318354ce06dd,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Services,,,,,,,,,
3eb308d6-21b8-4ed5-b094-984a28c7fd0b,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Stair Press,,,,,,,,,
0ddc4ffb-a4bd-4beb-810d-5c292c6d3179,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Riser,,,,,,,,,
fec1d29b-8d3a-4787-b856-781d26267e31,,folder-normal,not-started,,step,TRUE,FALSE,Site QA,Level 20,Public Areas,Bin Chute Room,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
