"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c5de2373-0b28-4f5a-aeee-abb768c32941","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024"
"4bc3ea4a-97e5-4f1f-9cee-0c029f216668","","work-in-progress","","folder","TRUE","FALSE","September 23, 2024 - September 27, 2024","Monday"
"47afa4c6-1580-48f0-ae1d-7fa00e096beb","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"78b400a6-193d-4877-b003-9a065682b913","","not-started","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Tuesday","3/30 Albert Street, Cambridge, 3434"
"323e136a-f571-4877-bdc3-a3a060ad0118","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"a10f5e63-cf48-49d9-8afa-468864468817","","pass","","folder","TRUE","FALSE","November 4, 2024 - November 8, 2024","Wednesday"
"de0e8239-b90d-4292-952d-295a60864a84","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"30ae1186-5480-46cc-be41-d2b0524f93c3","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Wednesday","3/30 Albert Street, Cambridge, 3434"
"674dd2e5-d554-40aa-92fe-e6ca90787df4","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"5ced594d-94d9-47aa-9883-06e95d7d15fd","","pass","","folder","TRUE","FALSE","November 4, 2024 - November 8, 2024","Thursday"
"971b5017-db45-4ae0-9df8-ad8ad4e686af","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"d1be6485-4918-4d40-8d55-1092da246778","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Thursday","3/30 Albert Street, Cambridge, 3434"
"d08fdd64-03c5-4bb6-81e2-aa2200d0a5fc","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"c4e670de-7f28-45ec-a499-83b08f0c38fd","","pass","","folder","TRUE","FALSE","November 4, 2024 - November 8, 2024","Friday"
"67c757a8-e6b3-4386-965e-2e76a4e48389","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"3f46f737-dbf9-485d-834a-ef8715036ab9","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Friday","3/30 Albert Street, Cambridge, 3434"
"fc209f5f-3047-4ccb-9a5d-212c0a8dbc5b","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 4, 2024 - November 8, 2024","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"4de8a464-95ce-4d7f-8693-d10cb54d0bd3","","work-in-progress","","folder","TRUE","FALSE","November 11, 2024 - November 15, 2024"
"4a590d9e-6120-4acb-8458-8c633a078964","","pass","","folder","TRUE","FALSE","November 11, 2024 - November 15, 2024","Monday"
"4e06760c-2747-4fee-abc6-bb6cde6752bf","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"8decdaf2-b843-47eb-b6b6-b5c518b52913","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Monday","3/30 Albert Street, Cambridge, 3434"
"dbfd4a5a-8eeb-45ee-bb5a-f4685a7dec9c","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"01d36c1b-9adf-4c28-8c24-ce2ed469318f","","pass","","folder","TRUE","FALSE","November 11, 2024 - November 15, 2024","Tuesday"
"bc721f80-a657-4db1-aa0b-ea3cf0ac25db","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"02eb6e4f-3d01-4e74-93f2-0b8ca2af8385","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Tuesday","3/30 Albert Street, Cambridge, 3434"
"0d2f566e-72b0-44c8-bf22-c8e72af27b62","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"9b165289-7f1a-40e0-9f2a-661de1aec4c7","","pass","","folder","TRUE","FALSE","November 11, 2024 - November 15, 2024","Wednesday"
"1b9c555f-e41c-4dc1-b35d-9774e1168ef9","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"9576a3b0-2dcb-4226-b870-e128295efdcc","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Wednesday","3/30 Albert Street, Cambridge, 3434"
"1e933748-cea7-4e46-b480-2270f5bbf1ac","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"31d57cdc-32ca-45d1-8db4-56972e4a1026","","pass","","folder","TRUE","FALSE","November 11, 2024 - November 15, 2024","Thursday"
"b915a350-8cc7-488f-8eec-b66e4d128b8c","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f5737a91-d5f8-4453-9463-aa8c77e61122","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Thursday","3/30 Albert Street, Cambridge, 3434"
"9f4d21fb-feb6-40a2-ac7f-cbc8f3e5ca1a","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"f1f407ad-4190-4fc8-97a5-d3b0889a8f42","","work-in-progress","","folder","TRUE","FALSE","November 11, 2024 - November 15, 2024","Friday"
"8e804d2c-0053-4c40-9c3c-b6f3786fba66","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"fb44b0be-04ca-44d0-a531-07c5b6741a48","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Friday","3/30 Albert Street, Cambridge, 3434"
"4dd3b244-72e9-4f62-878c-cc979027fbfe","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 11, 2024 - November 15, 2024","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"379f6c4c-4df4-43c2-a2c1-76e04bcda2a8","","pass","","folder","TRUE","FALSE","November 18, 2024 - November 22, 2024"
"d7e4dd31-7568-4364-960a-b6304248d71f","","pass","","folder","TRUE","FALSE","November 18, 2024 - November 22, 2024","Monday"
"c2ea016a-2176-4013-9a4f-7cd47821b273","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"6a48749b-a7ea-4d1b-adcf-94e3aa1f5bf4","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Monday","3/30 Albert Street, Cambridge, 3434"
"97421d7a-2f23-4b1e-b8c7-4f39cd6b5ac6","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"e74f9331-facb-4ac4-9551-e321b6242bb5","","pass","","folder","TRUE","FALSE","November 18, 2024 - November 22, 2024","Tuesday"
"eedd4bea-4ed8-4492-9faa-9eead6e1dd71","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"cb9d9f06-dac0-4fad-8b55-1f62074b7f24","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Tuesday","3/30 Albert Street, Cambridge, 3434"
"2e863b9d-a676-40c5-b89c-7db5ebcb240f","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"719dcad2-adc5-446c-aec9-e7b6ef375399","","pass","","folder","TRUE","FALSE","November 18, 2024 - November 22, 2024","Wednesday"
"cb05e328-f2e0-4c77-bda6-8a090dddf3aa","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"82254121-f324-410f-a90e-3b87d31dd906","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Wednesday","3/30 Albert Street, Cambridge, 3434"
"41f72ba7-7ff9-4f7c-99c3-810af98f3ed5","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"4fab39e0-4923-4df4-98f0-ab79c34f5643","","pass","","folder","TRUE","FALSE","November 18, 2024 - November 22, 2024","Thursday"
"e8b05f1c-4fbc-48a4-bf7a-4de7d240a048","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f50a9e4f-c7c0-4b8e-b69a-b5c9ad111e70","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Thursday","3/30 Albert Street, Cambridge, 3434"
"88ae789d-e1aa-4f19-a04a-b86458cb1e99","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"495d0d80-5eca-4acf-8783-fa4babf6d262","","pass","","folder","TRUE","FALSE","November 18, 2024 - November 22, 2024","Friday"
"80afd7d3-b5df-4e13-9c41-21bfa6508cc8","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"04e9b3e9-741c-4e05-8daa-fa139d917aa0","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Friday","3/30 Albert Street, Cambridge, 3434"
"e60b40e2-05d6-4656-afa3-6e7789276999","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 18, 2024 - November 22, 2024","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"1ed43c92-35bb-4595-b13f-e00c35795c4c","","work-in-progress","","folder","TRUE","FALSE","November 25, 2024 - November 29, 2024"
"67d0cbcf-2f8a-43dd-aa47-434bf8df9a4a","","work-in-progress","","folder","TRUE","FALSE","November 25, 2024 - November 29, 2024","Monday"
"da88c917-e519-451f-b88b-2dd9e5b1f8a1","","work-in-progress","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f162e62a-0711-42b4-911c-fe784308bf17","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Monday","3/30 Albert Street, Cambridge, 3434"
"a727d8a3-92e9-484e-8832-3dd2147d8502","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"8b9e7ee1-3576-4ad7-9154-b0bef04e1439","","work-in-progress","","folder","TRUE","FALSE","November 25, 2024 - November 29, 2024","Tuesday"
"0d376e15-e047-484c-9728-ab511007ffc0","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"bde1880c-c512-4e72-879d-cf3833df4224","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Tuesday","3/30 Albert Street, Cambridge, 3434"
"c4fcd425-f1b2-44d7-b13b-742b62b02a69","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"7b63bb84-1100-4de0-9ec1-b0c38dfa3ab7","","work-in-progress","","folder","TRUE","FALSE","November 25, 2024 - November 29, 2024","Wednesday"
"cf5cfaf2-6510-462c-a271-008d46fd32de","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"03c47c81-eeca-47cd-8141-0baaef44b7c6","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Wednesday","3/30 Albert Street, Cambridge, 3434"
"ba417539-0605-4819-8cf7-dcfbb32d6a1d","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"63d271b5-21e9-4a24-8983-f1e75dca6f61","","work-in-progress","","folder","TRUE","FALSE","November 25, 2024 - November 29, 2024","Thursday"
"1331aa87-8bc5-49d2-8b06-624ab7f098e9","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"316a19d8-5c73-48e6-832b-1988af765810","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Thursday","3/30 Albert Street, Cambridge, 3434"
"eb556904-fb5a-4774-a361-2a6ff4d0e4d5","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"b87dcdf1-91c5-44da-99e2-563034088f6b","","work-in-progress","","folder","TRUE","FALSE","November 25, 2024 - November 29, 2024","Friday"
"1074f901-26d5-4d24-8959-2172e5a7145c","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"cd2b97f7-484c-4247-b73e-302a0c585c60","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Friday","3/30 Albert Street, Cambridge, 3434"
"f162b361-a1aa-47fd-b9c9-81bf5868faf4","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","November 25, 2024 - November 29, 2024","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"bef998e6-7612-4b00-9a80-a90c74e138ba","","work-in-progress","","folder","TRUE","FALSE","December 2, 2024 - December 6, 2024"
"c97f94c9-5c2f-41f5-b8f5-eaefd912e951","","work-in-progress","","folder","TRUE","FALSE","December 2, 2024 - December 6, 2024","Monday"
"7d075cf5-d353-412b-b16f-b8c8b315bd7d","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"f3b7b5b8-9f7b-4970-a4b9-fadc9dc0579b","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Monday","3/30 Albert Street, Cambridge, 3434"
"4ab0b4cd-338e-41d7-b4a1-c3c6207aec2e","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"fb0e8355-adb1-4621-857c-0e2d0fc6020e","","work-in-progress","","folder","TRUE","FALSE","December 2, 2024 - December 6, 2024","Tuesday"
"3ad1d59d-054b-4b4d-94a9-00f4fcf1bdbe","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"8a2e2004-294e-4ace-8d93-e3ecc0e8b28f","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Tuesday","3/30 Albert Street, Cambridge, 3434"
"2131cede-4368-4a5e-8fbb-4f6245d1b086","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"6d76b4a2-1269-47d3-a5bd-4e03b1fc4f2b","","pass","","folder","TRUE","FALSE","December 2, 2024 - December 6, 2024","Wednesday"
"2bfd6ed7-c9a8-4e82-981f-16ea80d877df","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"8ced2f39-6fc4-4980-8d0a-3ac45ffb0ed7","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Wednesday","3/30 Albert Street, Cambridge, 3434"
"d0af140c-8270-4b27-b3fc-c4b340d6e272","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Wednesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"cde11f75-6f3e-45e1-9802-2693ed628967","","pass","","folder","TRUE","FALSE","December 2, 2024 - December 6, 2024","Thursday"
"c9ef18f8-b5f4-40f3-aef7-2d5640a57b1f","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Thursday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"45e77f85-2b1b-4a99-a3a1-2e99dedb6673","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Thursday","3/30 Albert Street, Cambridge, 3434"
"99b90e52-2eea-4dbb-a677-097de27fb75f","","pass","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Thursday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"c72e879c-ed7b-4d1a-946f-70f393e12324","","work-in-progress","","folder","TRUE","FALSE","December 2, 2024 - December 6, 2024","Friday"
"3d8be91a-25f8-4b77-8869-a7138f29ef2b","","work-in-progress","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Friday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"9460d352-18c7-400d-8d44-e00bcdfbfcaf","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Friday","3/30 Albert Street, Cambridge, 3434"
"c128691a-2dca-432f-9775-8bd151ce3adf","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 2, 2024 - December 6, 2024","Friday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"ee96cbcf-306e-42a4-b90a-830178dab1f9","","work-in-progress","","folder","TRUE","FALSE","December 9, 2024 - December 13, 2024"
"8938c6d8-9f80-446f-87b9-b79c4d09865d","","work-in-progress","","folder","TRUE","FALSE","December 9, 2024 - December 13, 2024","Monday"
"7519f737-ea2b-44df-80ec-4bd840f452d9","","pass","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Monday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"77e7a7b2-5083-4817-9c25-984ed7f19973","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Monday","3/30 Albert Street, Cambridge, 3434"
"00b66ce6-3dd6-47ec-85f9-8fdb2bcc4ea2","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Monday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"80c3da56-1b99-440d-827e-b8e2ab0b8ac3","","work-in-progress","","folder","TRUE","FALSE","December 9, 2024 - December 13, 2024","Tuesday"
"b0af729b-7b35-4b3d-855e-476a24bcff1a","","work-in-progress","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Tuesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
"243660bb-63a5-4c76-a0e3-187d0ef8c191","","pass","3/30 Albert Street, Cambridge, 3434","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Tuesday","3/30 Albert Street, Cambridge, 3434"
"83ce106d-864f-458e-bcf5-99a2804d9571","","not-started","1/8 Puriri Street, Hilltop, Taupo, 3330","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Tuesday","1/8 Puriri Street, Hilltop, Taupo, 3330"
"ae513f7e-e01d-4c24-8d17-fb0f5c7933a9","","work-in-progress","","folder","TRUE","FALSE","December 9, 2024 - December 13, 2024","Wednesday"
"4b6846ad-9ec7-4ea8-8873-000193106605","","not-started","91 Matakokiri Drive, Tauriko, Tauranga 3110","checklist","FALSE","FALSE","December 9, 2024 - December 13, 2024","Wednesday","91 Matakokiri Drive, Tauriko, Tauranga 3110"
