Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
bbc273bf-6757-59b2-b065-7b79be06a427,textbox,Target Resistance (Ω),,,,
8a010c34-ad3f-44f6-b612-187c1b52df72,checkpoint,White Phase,,,,
c53816fc-336b-5f0c-82dc-5a69b57952ab,textbox,Resistance (Ω),,,,
96675194-8fbd-56aa-93d5-0408c0aa5faf,textbox,Target Resistance (Ω),,,,
b3d56b96-05a0-4893-95d7-00bf5811b4fe,checkpoint,Blue Phase,,,,
c1062c2d-c386-55f0-99cd-12016163d1ee,textbox,Resistance (Ω),,,,
88f65101-39fd-5748-b7cf-2b25ec17919b,textbox,Target Resistance (Ω),,,,
b5e9a7d4-309f-452f-b5fb-5b1bdeb93dae,checkpoint,Neutral,,,,
736f3782-a7c4-588c-acd2-268a4a03e69f,textbox,Resistance (Ω),,,,
615464c5-2962-5723-9c3e-de0d1a961057,textbox,Target Resistance (Ω),,,,
fbe6cce2-e362-42d8-ac3c-ed5f1e81b0a9,checkpoint,Earth,,,,
2ee539aa-933f-56c0-9220-1db1e740fc7b,textbox,Resistance (Ω),,,,
17f9b7f0-2c20-5abe-a210-21c0556a83fd,textbox,Target Resistance (Ω),,,,
0963f175-9fe2-4d9e-a431-045b23711916,signoff,Checked By (Heyday):,,,,
