Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
,,Level 23,grouping,level 23,,
,,South,,level 23,south,columns
,,West,,west,level 23,columns
,,North,,level 23,columns,north
,,Level 24,grouping,level 24,,
,,South,,south,columns,level 24
,,West,,west,columns,level 24
,,North,,columns,north,level 24
,,Level 25,grouping,level 25,,
,,South,,south,columns,level 25
,,West,,west,columns,level 25
,,North,,columns,level 25,north
,,Level 26,grouping,level 26,,
,,South,,level 26,south,columns
,,West,,west,level 26,columns
,,North,,level 26,columns,north
,,Level 27,grouping,level 27,,
,,South,,level 27,south,columns
,,West,,level 27,west,columns
,,North,,level 27,columns,north
,,Level 28,grouping,level 28,,
,,South,,south,columns,level 28
,,West,,west,columns,level 28
,,North,,columns,level 28,north
,,Level 29,grouping,Level 29,,
,,South,,south,columns,Level 29
,,West,,west,columns,Level 29
,,North,,columns,Level 29,north
,Columns,,,,,
,,Titan Steel - Reinforcement Install,,columns,titan steel - afs tower 1,
,,Form 700 - Formwork,,form 700 - afs tower 1,columns,
,,Saccardo - Vertical Elements Reinforcing,,columns,saccardo - afs tower 1,
,,Jordan Plumbing - Hydraulic Services,,jordan plumbing - afs tower 1,columns,
,,O.P Industries - First Fix,,o.p industries - afs tower 1,first fix,electrical installation
,,O.P Industries - Second Fix,,second fix,o.p industries - afs tower 1,electrical installation
,,ION - Electrical Services,,ion - afs tower 1,columns,
,,Built - Pre-Pour Sign-off,,built sign-off,built - afs tower 1,
,,Built - Concrete Placement,,built concrete placement,built - afs tower 1,
