Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,EL-CDBU-05-103,,el-cdbu-05-103,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-104,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-05-104
,,EL-CDBU-05-111,,distribution boards,quality itcs,el-cdbu-05-111,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-112,,distribution boards,el-cdbu-05-112,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-113,,el-cdbu-05-113,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-114,,el-cdbu-05-114,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-201,,el-cdbu-05-201,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-202,,el-cdbu-05-202,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-203,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-05-203
,,EL-CDBU-05-204,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-05-204,db
,,EL-CDBU-05-211,,distribution boards,el-cdbu-05-211,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-212,,el-cdbu-05-212,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-213,,el-cdbu-05-213,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-214,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-05-214
,,EL-CDBU-05-301,,el-cdbu-05-301,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-05-302,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-05-302
,,EL-CDBU-05-401,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-cdbu-05-401
,,EL-CDBU-05-402,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-05-402,db
,,EL-CDBU-05-501,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-05-501,db
,,EL-CDBU-05-502,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-05-502,db
,,EL-CDBU-05-601,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-05-601,db
,,EL-CDBU-05-602,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-05-602,db
,,EL-CDBU-06-101,,distribution boards,quality itcs,el-cdbu-06-101,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-06-102,,distribution boards,el-cdbu-06-102,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-06-103,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-06-103,db
,,EL-CDBU-06-104,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-06-104,db
,,EL-CDBU-06-111,,el-cdbu-06-111,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-06-112,,distribution boards,quality itcs,el-cdbu-06-112,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-06-113,,distribution boards,el-cdbu-06-113,quality itcs,cdbu,terminal,lots - cable tray & conduit,db
,,EL-CDBU-06-114,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-06-114,db
,,EL-CDBU-06-301,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-cdbu-06-301,db
,,EL-DBU-01-401,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-dbu-01-401,db
,,EL-DBU-02-501,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-dbu-02-501,db
,,EL-DBU-05-204,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-dbu-05-204,db
,,EL-DBU-05-501,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,el-dbu-05-501,db
,,EL-DBU-05-601,,distribution boards,quality itcs,cdbu,terminal,lots - cable tray & conduit,db,el-dbu-05-601
,,EL-HDBE-01-301,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-01-301,db
,,EL-HDBE-01-401,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-01-401,db
,,EL-HDBE-01-501,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-01-501,db
,,EL-HDBE-01-601,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db,el-hdbe-01-601
,,EL-HDBE-01-701,,distribution boards,quality itcs,el-hdbe-01-701,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-101,,distribution boards,quality itcs,el-hdbe-02-101,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-102,,distribution boards,quality itcs,house db - e,el-hdbe-02-102,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-103,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-02-103,db
,,EL-HDBE-02-104,,distribution boards,quality itcs,el-hdbe-02-104,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-201,,distribution boards,quality itcs,house db - e,el-hdbe-02-201,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-202,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-02-202,db
,,EL-HDBE-02-203,,distribution boards,quality itcs,el-hdbe-02-203,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-204,,distribution boards,quality itcs,el-hdbe-02-204,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-301,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-02-301,db
,,EL-HDBE-02-401,,distribution boards,quality itcs,el-hdbe-02-401,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-501,,distribution boards,quality itcs,el-hdbe-02-501,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-02-601,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-02-601,db
,,EL-HDBE-02-703,,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,el-hdbe-02-703,db
,,EL-HDBE-05-101,,distribution boards,quality itcs,el-hdbe-05-101,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-102,,distribution boards,quality itcs,el-hdbe-05-102,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-103,,el-hdbe-05-103,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-104,,el-hdbe-05-104,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-201,,distribution boards,quality itcs,el-hdbe-05-201,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-202,,el-hdbe-05-202,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-203,,el-hdbe-05-203,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-204,,distribution boards,el-hdbe-05-204,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-301,,el-hdbe-05-301,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-401,,el-hdbe-05-401,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-501,,distribution boards,el-hdbe-05-501,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-05-601,,distribution boards,quality itcs,el-hdbe-05-601,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-101,,el-hdbe-06-101,distribution boards,quality itcs,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-102,,distribution boards,quality itcs,el-hdbe-06-102,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-103,,distribution boards,quality itcs,el-hdbe-06-103,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-104,,distribution boards,quality itcs,el-hdbe-06-104,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-301,,distribution boards,quality itcs,el-hdbe-06-301,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-401,,distribution boards,quality itcs,el-hdbe-06-401,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-501,,distribution boards,quality itcs,el-hdbe-06-501,house db - e,terminal,lots - cable tray & conduit,db
,,EL-HDBE-06-601,,distribution boards,quality itcs,house db - e,el-hdbe-06-601,terminal,lots - cable tray & conduit,db
,,EL-HDBN-01-301,,el-hdbn-01-301,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-01-401,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-01-401,db
,,EL-HDBN-01-501,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db,el-hdbn-01-501
,,EL-HDBN-01-601,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-01-601,db
,,EL-HDBN-01-701,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-01-701,db
,,EL-HDBN-02-101,,distribution boards,el-hdbn-02-101,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-02-102,,distribution boards,quality itcs,house db - n,el-hdbn-02-102,terminal,lots - cable tray & conduit,db
,,EL-HDBN-02-103,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-103,db
,,EL-HDBN-02-104,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-104,db
,,EL-HDBN-02-201,,distribution boards,quality itcs,house db - n,el-hdbn-02-201,terminal,lots - cable tray & conduit,db
,,EL-HDBN-02-202,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-202,db
,,EL-HDBN-02-203,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-203,db
,,EL-HDBN-02-204,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-204,db
,,EL-HDBN-02-301,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-301,db
,,EL-HDBN-02-401,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-401,db
,,EL-HDBN-02-501,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,el-hdbn-02-501,db
,,EL-HDBN-02-601,,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db,el-hdbn-02-601
,,EL-HDBN-02-703,,distribution boards,quality itcs,house db - n,el-hdbn-02-703,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-101,,distribution boards,quality itcs,house db - n,el-hdbn-05-101,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-102,,distribution boards,quality itcs,house db - n,el-hdbn-05-102,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-103,,distribution boards,quality itcs,house db - n,el-hdbn-05-103,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-104,,distribution boards,quality itcs,house db - n,el-hdbn-05-104,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-201,,distribution boards,quality itcs,house db - n,el-hdbn-05-201,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-202,,distribution boards,quality itcs,house db - n,el-hdbn-05-202,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-203,,distribution boards,quality itcs,house db - n,el-hdbn-05-203,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-204,,distribution boards,el-hdbn-05-204,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-301,,distribution boards,quality itcs,house db - n,el-hdbn-05-301,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-401,,distribution boards,quality itcs,house db - n,el-hdbn-05-401,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-501,,distribution boards,el-hdbn-05-501,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-05-601,,el-hdbn-05-601,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-101,,distribution boards,quality itcs,house db - n,el-hdbn-06-101,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-102,,distribution boards,quality itcs,house db - n,el-hdbn-06-102,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-103,,el-hdbn-06-103,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-104,,el-hdbn-06-104,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-301,,el-hdbn-06-301,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-401,,el-hdbn-06-401,distribution boards,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-501,,distribution boards,quality itcs,house db - n,el-hdbn-06-501,terminal,lots - cable tray & conduit,db
,,EL-HDBN-06-601,,distribution boards,el-hdbn-06-601,quality itcs,house db - n,terminal,lots - cable tray & conduit,db
,,EL-HYDDB-01-601,,distribution boards,quality itcs,el-hyddb-01-601,terminal,lots - cable tray & conduit,hyd dbs,db
,,EL-HYDDB-01-702,,distribution boards,quality itcs,el-hyddb-01-702,terminal,lots - cable tray & conduit,hyd dbs,db
,,EL-APRONDB-02-19,,distribution boards,quality itcs,apron dbs,terminal,lots - cable tray & conduit,el-aprondb-02-19,db
,,EL-APRONDB-02-20,,distribution boards,quality itcs,apron dbs,terminal,lots - cable tray & conduit,el-aprondb-02-20,db
,,EL-APRONDB-02-21,,distribution boards,quality itcs,apron dbs,el-aprondb-02-21,terminal,lots - cable tray & conduit,db
,,EL-APRONDB-02-22,,distribution boards,quality itcs,el-aprondb-02-22,apron dbs,terminal,lots - cable tray & conduit,db
,,EL-APRONDB-02-23,,distribution boards,quality itcs,el-aprondb-02-23,apron dbs,terminal,lots - cable tray & conduit,db
,,EL-APRONDB-02-24,,distribution boards,quality itcs,apron dbs,el-aprondb-02-24,terminal,lots - cable tray & conduit,db
,,EL-APRONDB-02-25,,distribution boards,quality itcs,el-aprondb-02-25,apron dbs,terminal,lots - cable tray & conduit,db
,,EL-eGSE-02-19,,distribution boards,quality itcs,terminal,lots - cable tray & conduit,el-egse-02-19,egse dbs,db
,,EL-eGSE-02-20,,distribution boards,quality itcs,terminal,lots - cable tray & conduit,egse dbs,el-egse-02-20,db
,,EL-eGSE-02-21,,distribution boards,quality itcs,terminal,lots - cable tray & conduit,egse dbs,el-egse-02-21,db
,,EL-eGSE-02-22,,distribution boards,quality itcs,el-egse-02-22,terminal,lots - cable tray & conduit,egse dbs,db
,,EL-eGSE-02-23,,distribution boards,el-egse-02-23,quality itcs,terminal,lots - cable tray & conduit,egse dbs,db
,,EL-eGSE-02-24,,el-egse-02-24,distribution boards,quality itcs,terminal,lots - cable tray & conduit,egse dbs,db
,,EL-eGSE-02-25,,el-egse-02-25,distribution boards,quality itcs,terminal,lots - cable tray & conduit,egse dbs,db
,,EL-GPUDB-02-19,,gpu dbs,el-gpudb-02-19,distribution boards,quality itcs,terminal,lots - cable tray & conduit,db
,,EL-GPUDB-02-20,,gpu dbs,distribution boards,quality itcs,terminal,lots - cable tray & conduit,el-gpudb-02-20,db
,,EL-GPUDB-02-21,,gpu dbs,distribution boards,quality itcs,el-gpudb-02-21,terminal,lots - cable tray & conduit,db
,,EL-GPUDB-02-22,,gpu dbs,distribution boards,quality itcs,el-gpudb-02-22,terminal,lots - cable tray & conduit,db
,,EL-GPUDB-02-23,,gpu dbs,distribution boards,quality itcs,el-gpudb-02-23,terminal,lots - cable tray & conduit,db
,,EL-GPUDB-02-24,,gpu dbs,distribution boards,quality itcs,terminal,lots - cable tray & conduit,db,el-gpudb-02-24
,,EL-GPUDB-02-25,,gpu dbs,distribution boards,quality itcs,terminal,lots - cable tray & conduit,el-gpudb-02-25,db
,,EL-PCADB-02-19,,distribution boards,quality itcs,pca dbs,terminal,lots - cable tray & conduit,el-pcadb-02-19,db
,,EL-PCADB-02-20,,el-pcadb-02-20,distribution boards,quality itcs,pca dbs,terminal,lots - cable tray & conduit,db
,,EL-PCADB-02-21,,el-pcadb-02-21,distribution boards,quality itcs,pca dbs,terminal,lots - cable tray & conduit,db
,,EL-PCADB-02-22,,distribution boards,quality itcs,pca dbs,el-pcadb-02-22,terminal,lots - cable tray & conduit,db
,,EL-PCADB-02-23,,distribution boards,quality itcs,pca dbs,el-pcadb-02-23,terminal,lots - cable tray & conduit,db
,,EL-PCADB-02-24,,distribution boards,quality itcs,pca dbs,el-pcadb-02-24,terminal,lots - cable tray & conduit,db
,,EL-PCADB-02-25,,distribution boards,quality itcs,pca dbs,el-pcadb-02-25,terminal,lots - cable tray & conduit,db
,,EL-PVDB-02-101,,distribution boards,quality itcs,el-pvdb-02-101,pv dbs,terminal,lots - cable tray & conduit,db
,,EL-PVDB-02-202,,distribution boards,quality itcs,el-pvdb-02-202,pv dbs,terminal,lots - cable tray & conduit,db
,,EL-PVDB-06-501,,distribution boards,quality itcs,el-pvdb-06-501,pv dbs,terminal,lots - cable tray & conduit,db
,,EL-PVDB-06-601,,distribution boards,quality itcs,el-pvdb-06-601,pv dbs,terminal,lots - cable tray & conduit,db
,,EL-PVDB-07-301,,distribution boards,quality itcs,el-pvdb-07-301,pv dbs,terminal,lots - cable tray & conduit,db
,,EL-PVDB-07-302,,distribution boards,quality itcs,pv dbs,el-pvdb-07-302,terminal,lots - cable tray & conduit,db
,,EL-EMSB-02-1001,,main switchboard install,quality itcs,terminal,main distribution boards,lots - distribution boards,el-emsb-02-1001,
,,EL-UPSIO-02-1001,,el-upsio-02-1001,main switchboard install,quality itcs,terminal,main distribution boards,lots - distribution boards,
,,EL-GCP-02-1001,,main switchboard install,quality itcs,terminal,main distribution boards,el-gcp-02-1001,lots - distribution boards,
,,EL-EMSB-02-2001,,main switchboard install,quality itcs,terminal,main distribution boards,lots - distribution boards,el-emsb-02-2001,
,,EL-UPSIO-02-2001,,main switchboard install,el-upsio-02-2001,quality itcs,terminal,main distribution boards,lots - distribution boards,
,,EL-GCP-02-2001,,main switchboard install,quality itcs,terminal,el-gcp-02-2001,main distribution boards,lots - distribution boards,
,,EL-HDBE-02-1001,,el-hdbe-02-1001,distribution boards,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-1001,,distribution boards,el-cdbu-02-1001,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-1002,,distribution boards,quality itcs,terminal,el-cdbu-02-1002,lots - distribution boards,,
,,EL-CDBU-02-1003,,el-cdbu-02-1003,distribution boards,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-1004,,el-cdbu-02-1004,distribution boards,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-1005,,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-1005,,
,,EL-CDBU-02-1006,,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-1006,,
,,EL-HDBE-02-2001,,distribution boards,quality itcs,terminal,lots - distribution boards,el-hdbe-02-2001,,
,,EL-CDBU-02-2001,,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-2001,,
,,EL-CDBU-02-2002,,distribution boards,el-cdbu-02-2002,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-2003,,distribution boards,quality itcs,terminal,el-cdbu-02-2003,lots - distribution boards,,
,,EL-CDBU-02-2004,,el-cdbu-02-2004,distribution boards,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-2005,,el-cdbu-02-2005,distribution boards,quality itcs,terminal,lots - distribution boards,,
,,EL-CDBU-02-2006,,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-2006,,
,Columns,,,,,,,,,
,,Receipt of switchboard delivery to site,,,,,,,,
,,set out to be confirmed with latest Switchboards Shop drawings,,,,,,,,
,,Correct alightment to set out drawings,,,,,,,,
,,Correct bracket and safe fixing,,,,,,,,
,,Photos of boards attached,,,,,,,,
,,,,,,,,,,
Quality - Earthing & Lightning protection,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,EL-MSBE-01-301 (T1),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-301 (t1),
,,EL-MSBN-01-301 (T1),,earthing & lighting protection,el-msbn-01-301 (t1),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSB-01-203 (T3),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-203 (t3),
,,EL-MSBE-01-203 (T3),,earthing & lighting protection,el-msbe-01-203 (t3),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSBN-01-203 (T3),,earthing & lighting protection,el-msbn-01-203 (t3),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSBE-01-401 (T2),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-401 (t2),
,,EL-MSBN-01-401 (T2),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,el-msbn-01-401 (t2),main distribution boards,
,,EL-MSB-01-201 (PC),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-201 (pc),
,,EL-MSBE-01-201 (PC),,earthing & lighting protection,el-msbe-01-201 (pc),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSBN-01-201 (PC),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbn-01-201 (pc),
,,EL-MSB-01-701 (COOLING),,el-msb-01-701 (cooling),earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-SBD-01-701 (COOLING),,el-sbd-01-701 (cooling),earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-SBD-01-702 (COOLING),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-sbd-01-702 (cooling),
,,EL-SBD-01-703 (COOLING),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-sbd-01-703 (cooling),
,,EL-MSB-01-103 (PW),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-103 (pw),
,,EL-MSBE-01-103 (PW),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-103 (pw),
,,EL-MSBN-01-103 (PW),,earthing & lighting protection,el-msbn-01-103 (pw),quality itcs,terminal,lots - cable tray & conduit,main distribution boards,
,,EL-MSB-01-205 (PE),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,el-msb-01-205 (pe),main distribution boards,
,,EL-MSBE-01-205 (PE),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msbe-01-205 (pe),
,,EL-MSBN-01-205 (PE),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,el-msbn-01-205 (pe),main distribution boards,
,,EL-MSB-01-801 (CARPARK),,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,main distribution boards,el-msb-01-801 (carpark),
,,EL-UPSIO-01-301,,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,el-upsio-01-301,
,,EL-UPSIO-01-201,,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,el-upsio-01-201,
,,EL-UPSIO-01-102,,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,el-upsio-01-102,
,,EL-UPSIO-01-203,,earthing & lighting protection,quality itcs,terminal,lots - cable tray & conduit,el-upsio-01-203,ups mdbs,
,,EL-UPSIO-01-801,,earthing & lighting protection,el-upsio-01-801,quality itcs,terminal,lots - cable tray & conduit,ups mdbs,
,,EL-EMSB-02-1001,,earthing & lighting protection,quality itcs,terminal,main distribution boards,lots - distribution boards,el-emsb-02-1001,
,,EL-UPSIO-02-1001,,earthing & lighting protection,el-upsio-02-1001,quality itcs,terminal,main distribution boards,lots - distribution boards,
,,EL-GCP-02-1001,,earthing & lighting protection,quality itcs,terminal,main distribution boards,el-gcp-02-1001,lots - distribution boards,
,,EL-EMSB-02-2001,,earthing & lighting protection,quality itcs,terminal,main distribution boards,lots - distribution boards,el-emsb-02-2001,
,,EL-UPSIO-02-2001,,earthing & lighting protection,el-upsio-02-2001,quality itcs,terminal,main distribution boards,lots - distribution boards,
,,EL-GCP-02-2001,,earthing & lighting protection,quality itcs,terminal,el-gcp-02-2001,main distribution boards,lots - distribution boards,
,,EL-HDBE-02-1001,,el-hdbe-02-1001,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1001,,earthing & lighting protection,distribution boards,el-cdbu-02-1001,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1002,,earthing & lighting protection,distribution boards,quality itcs,terminal,el-cdbu-02-1002,lots - distribution boards,
,,EL-CDBU-02-1003,,el-cdbu-02-1003,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1004,,earthing & lighting protection,el-cdbu-02-1004,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-1005,,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-1005,
,,EL-CDBU-02-1006,,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-1006,
,,EL-HDBE-02-2001,,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,el-hdbe-02-2001,
,,EL-CDBU-02-2001,,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-2001,
,,EL-CDBU-02-2002,,earthing & lighting protection,distribution boards,el-cdbu-02-2002,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-2003,,earthing & lighting protection,distribution boards,quality itcs,terminal,el-cdbu-02-2003,lots - distribution boards,
,,EL-CDBU-02-2004,,el-cdbu-02-2004,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-2005,,earthing & lighting protection,el-cdbu-02-2005,distribution boards,quality itcs,terminal,lots - distribution boards,
,,EL-CDBU-02-2006,,earthing & lighting protection,distribution boards,quality itcs,terminal,lots - distribution boards,el-cdbu-02-2006,
,Columns,,,,,,,,,
,,Receipt of Cable & test point delivery to site,,receipt of cable & test point delivery to site,,,,,,
,,Correct cable size and Cable type installed per the shop drawing,,correct cable size and cable type installed per the shop drawing,,,,,,
,,Installed and Terminated to final locations,,installed and terminated to final locations,,,,,,
,,Photos of test piont and bonds attached,,photos of test piont and bonds attached,,,,,,
,,,,,,,,,,
Quality - Precast Pit Install,,,,,,,,,,
,Scope,,,,,,,,,
,Rows,,,,,,,,,
,,EL-CPP-LS-1-001,,lots,quality itcs,hv pit install,landside,terminal,lots - cable tray & conduit,el-cpp-ls-1-001
,,EL-CPP-LS-1-002,,lots,el-cpp-ls-1-002,quality itcs,hv pit install,landside,terminal,lots - cable tray & conduit
