resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2204 - 2220 - Patient Bay,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2006 - Elec,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2005 - IT,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2221 - Equipment,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2223 - Enclosed 17,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2222 - Enclosed 16,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2021 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2020 - Lobby,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,2002 - Stair 2,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,Level 3,,,,,,,,
,step,,,,,Zone 1 - A1531,,,,,,,
,step,,,,,,3021 - Hotel Stores,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3021 - Hotel Stores,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3205 - ICU Staff Tea,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3024 - Sub Wait,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,L3 Ward Area,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3030 - Staff Base Reception,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3071 - CNM OFF,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3031 - Handover Training Room,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3052 - Dirty utility,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3050 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3023 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3034 - Patient property,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3045 - Staff ACC WC/ Shower,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3047 - Cleaner Disposal,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3046 - WC,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3051 - Physio Store,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3053 - DB,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3054 - Equipment,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3055 - Linen,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3056 - Bedroom 1,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3056A - Ensuite 1,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3060 - Bedroom 2,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3060A - Ensuite 2,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3061 - Bedroom 3,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3061A - Ensuite 3,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3062 - Bedroom 4,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3062A - Ensuite 4,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3063 - Bedroom 5,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3063A - Ensuite 5,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3064 - Bedroom 6,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3064A - Ensuite 6,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3065 - Bedroom 7,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3065A - Ensuite 7,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3067 - Bedroom 8,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3067A - Ensuite 8,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3068 - Bedroom 9,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3068A - Ensuite 9,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3069 - Bedroom 10,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3069A - Ensuite 10,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3070 - Bedroom 11,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3070A - Ensuite 11,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3043 - Bedroom 21,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3043A - Ensuite 21,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3042 - Bedroom 22,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3042 - Ensuite 22,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3041 - Bedroom 23,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3041A - Ensuite 23,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3040 - Bedroom 24,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3040A - Ensuite 24,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,Zone 2 - A1532,,,,,,,
,step,,,,,,3098 - Visitor lounge ,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3077 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3223 - Patients WC / Shower,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3222 - ICU 3,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3221 - ICU 2,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3220 - ICU 1,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3080 - Equipment room,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3079 - Utility,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3082 - Trolley Bay,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3074 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3220A - ICU 1 Ensuite,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3201 - Dirty Utility,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3203 - Handover area,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3202 - Lobby Staff Change,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3204 - Staff Change,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3205 - ICU Staff,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3078 - Pantry,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3075 - Clean Consumables,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3073 - Medication,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3097 - Bedroom 20,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3097A - Ensuite 20,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3096 - Bedroom 19,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3096A - Ensuite 19,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3095 - Bedroom 18,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3095A - Ensuite 18,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3094 - Bedroom 17,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3094A - Ensuite 17,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3093 - Bedroom 16,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3093A - Ensuite 16,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3092 - Bedroom 15,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3092A - Ensuite 15,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3091 - Bedroom 14,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3091A - Ensuite 14,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3090 - Bedroom 13,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3090A - Ensuite 13,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3071 - Bedroom 12,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3071A - Ensuite 12,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,Zone 3 - A1533,,,,,,,
,step,,,,,,Entrance Matwell,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Entrance Mat,checklist,,,,,,,Entrance Matting,,,,,
,step,,,,,,3102 - Anaesthetist Overnight,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3102A - Anaethetist Ensuit,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3103 - ACC WC,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3104 - Corridor,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3101 - CNM Office,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Carpet Tile Installation,checklist,,,,,,,Carpet tiles ,,,,,
,step,,,,,,3100 - Staff tea ,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3227 - Equipment,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3215 - Point of Care,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3224 - 3226 ICU Area,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3233 - 3228 - HDU 1 - HDU 6,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
Wall Vinyl / Cove / Splashback,checklist,,,,,,,Wall Covering,,,,,
,step,,,,,,3207 - Medication,,,,,,
Floor Prep,checklist,,,,,,,Preparation,,,,,
Floor Vinyl / LVT / Marmoleum,checklist,,,,,,,Floor Vinyl,,,,,
