"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f4152b35-65b5-481f-aff2-9369dc56622d","","folder-normal","work-in-progress","","step","TRUE","FALSE","29 Feb 2024"
"149a3636-9e5a-4dd8-be82-e7e5cde43a27","","folder-normal","work-in-progress","","step","TRUE","FALSE","29 Jan 2024"
"94ca5cce-5201-4e65-b7da-146869ad4ebd","","folder-normal","work-in-progress","","step","TRUE","FALSE","29 Jan 2024","Pavement"
"e5f63d26-ccb6-4d1d-87e1-719e7bbd2beb","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","29 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"1916632c-b56e-41cf-b369-002a4e965f61","","folder-normal","work-in-progress","","step","TRUE","FALSE","26 Jan 2024"
"df4794f7-90a0-450c-b2f9-f19e2a1aaebb","","folder-normal","work-in-progress","","step","TRUE","FALSE","26 Jan 2024","Pavement"
"1e792d44-2e4a-4a5a-9961-3c15f4ffb8b8","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","26 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"b557e3e9-cf76-4de0-a5aa-8d7e064a822e","","folder-normal","work-in-progress","","step","TRUE","FALSE","25 Jan 2024"
"aa4954bf-6df2-4b49-b797-63d4c0879aba","","folder-normal","work-in-progress","","step","TRUE","FALSE","25 Jan 2024","Pavement"
"281c40c2-73e2-4e52-b974-1a6ac23b7ea0","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","25 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"3f86814b-f30c-427b-89bf-51e29caa9469","","folder-normal","work-in-progress","","step","TRUE","FALSE","24 Jan 2024"
"885e14ac-8f31-4e94-9e99-ff8c892614c0","","folder-normal","work-in-progress","","step","TRUE","FALSE","24 Jan 2024","Pavement"
"2768af60-57c3-4793-a6c4-0d7cb0c5c3a3","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","24 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"ba70be17-356b-4347-aa4d-277bc8f9e85c","","folder-normal","work-in-progress","","step","TRUE","FALSE","23 Jan 2024"
"b99cdd0c-20e3-4a5b-976c-22ee92b9bd79","","folder-normal","work-in-progress","","step","TRUE","FALSE","23 Jan 2024","Pavement"
"04f98473-83a7-4b68-9d3f-bb078d61a883","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","23 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"932001bb-0a19-4603-8109-fe196821e725","","folder-normal","no-status-not-started","","step","TRUE","FALSE","22 Jan 2024"
"2eb47968-94a0-495a-9b36-3803c9e972ea","","folder-normal","work-in-progress","","step","TRUE","FALSE","19 Jan 2024"
"834af316-22db-497b-8551-b7357b0cf1e0","","folder-normal","work-in-progress","","step","TRUE","FALSE","19 Jan 2024","Underground"
"7722fae5-3e81-4f9d-86a9-a7139572bfc9","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","19 Jan 2024","Underground","F2LSIP - ITP 03 - Drainage"
"04375875-5881-440d-bb58-0d389ba4a043","","folder-normal","work-in-progress","","step","TRUE","FALSE","19 Jan 2024","Pavement"
"685f03d5-95ca-44d4-b4cb-2cd27f668122","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","19 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"cb1fb1b4-ceb0-4f98-8222-0dee2668307d","","folder-normal","work-in-progress","","step","TRUE","FALSE","18 Jan 2024"
"9e05e09d-121f-4a47-9b1f-bc82e47c0a92","","folder-normal","work-in-progress","","step","TRUE","FALSE","18 Jan 2024","Underground"
"62a0342c-71f4-48e6-8166-b4b138df47a1","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","18 Jan 2024","Underground","F2LSIP - ITP 03 - Drainage"
"4494ec58-afe6-4ccc-9da8-83434e008c9f","","folder-normal","work-in-progress","","step","TRUE","FALSE","18 Jan 2024","Pavement"
"295a8ccd-d055-4906-b9b5-c5c7ff05dc0f","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","18 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"85b64ba3-39ea-401c-9f86-1daa827190ee","","folder-normal","work-in-progress","","step","TRUE","FALSE","17 Jan 2024"
"52f0da4d-2c99-4054-87b7-05abd36a2bdc","","folder-normal","work-in-progress","","step","TRUE","FALSE","17 Jan 2024","Underground"
"e97f30f7-0d54-4f10-9012-15a140d7e6f4","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","17 Jan 2024","Underground","F2LSIP - ITP 03 - Drainage"
"c712e134-b640-4d8a-bb67-eb1478e244af","","folder-normal","work-in-progress","","step","TRUE","FALSE","17 Jan 2024","Pavement"
"6a03b686-7654-47b7-a8f3-6323d20a7b5f","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","17 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"30388a1e-e77f-48c2-a2e8-c511332dac08","","folder-normal","work-in-progress","","step","TRUE","FALSE","16 Jan 2024"
"36f743a9-ce90-46ec-8d94-75308d31ecec","","folder-normal","work-in-progress","","step","TRUE","FALSE","16 Jan 2024","Underground"
"d07113c0-0ffb-4628-9d05-20d67f6af62f","","checklist-sectioned","not-started","F2LSIP - ITP 02 - Earthworks","checklist","FALSE","FALSE","16 Jan 2024","Underground","F2LSIP - ITP 02 - Earthworks"
"c3e5988e-17c2-4b81-8023-bd3817a36a51","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","16 Jan 2024","Underground","F2LSIP - ITP 03 - Drainage"
"1aeea021-15fe-4f8a-bc24-afc64c72a2a0","","folder-normal","work-in-progress","","step","TRUE","FALSE","16 Jan 2024","Pavement"
"885b40e4-2cf1-49a3-9a6d-b9ebbc9862b4","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","16 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"7786675a-0439-40f7-a672-a980e61419be","","folder-normal","work-in-progress","","step","TRUE","FALSE","15 Jan 2024"
"9abe2a0f-4a79-43e2-be80-331dbe8f9b77","","folder-normal","work-in-progress","","step","TRUE","FALSE","15 Jan 2024","Underground"
"9d8b323e-c9eb-4f59-935b-2436ae228a48","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","15 Jan 2024","Underground","F2LSIP - ITP 03 - Drainage"
"6bab2170-5b52-4247-8923-20a23c00ece4","","checklist-sectioned","not-started","F2LSIP - ITP 02 - Earthworks","checklist","FALSE","FALSE","15 Jan 2024","Underground","F2LSIP - ITP 02 - Earthworks"
"def4807b-e94b-4d77-970e-ae1c2903d65d","","folder-normal","work-in-progress","","step","TRUE","FALSE","15 Jan 2024","Pavement"
"d8c225ca-5ac1-4c76-945f-c4f0212d3244","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","15 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"5880b0fb-189f-4c3a-8f3b-c74a3ce68ac9","","folder-normal","work-in-progress","","step","TRUE","FALSE","12 Jan 2024"
"5e490e49-33f7-4b00-b776-41fdf91ebb80","","folder-normal","work-in-progress","","step","TRUE","FALSE","12 Jan 2024","Pavement"
"946ee0af-598d-4ac6-b96b-9ad2e529ac0a","","checklist-flat","not-started","F2LSIP - ITP 01 - Documentation and Planning","checklist-flat","FALSE","FALSE","12 Jan 2024","Pavement","F2LSIP - ITP 01 - Documentation and Planning"
"7c3ee366-c112-46a1-86fc-4aadb61fc8b4","","checklist-sectioned","work-in-progress","F2LSIP - ITP 04 - Pavements","checklist","FALSE","FALSE","12 Jan 2024","Pavement","F2LSIP - ITP 04 - Pavements"
"956c1076-1fad-44f1-b6c7-a857bdab5def","","folder-normal","work-in-progress","","step","TRUE","FALSE","24 Feb 2024"
"fdd585c8-ec87-4cc4-8056-0e302a6715b5","","checklist-sectioned","work-in-progress","F2LSIP - ITP 03 - Drainage","checklist","FALSE","FALSE","24 Feb 2024","F2LSIP - ITP 03 - Drainage"
