Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,L27.stc,,L27.stc,Level 28,Fit Off,,,
,,LT04,,LT04,Level 28,Fit Off,,,
,,LT05,,LT05,Level 28,Fit Off,,,
,,LT06,,LT06,Level 28,Fit Off,,,
,,Level 29,grouping,Level 29,,,,,
,,2901,,2901,Level 29,Fit Off,,,
,,2902,,2902,Level 29,Fit Off,,,
,,2903,,2903,Level 29,Fit Off,,,
,,2905,,2905,Level 29,Fit Off,,,
,,2906,,2906,Level 29,Fit Off,,,
,,L29.2,,L29.2,Level 29,Fit Off,,,
,,L29.3,,L29.3,Level 29,Fit Off,,,
,,L29.STC,,L29.STC,Level 29,Fit Off,,,
,,LT04,,LT04,Level 29,Fit Off,,,
,,LT05,,LT05,Level 29,Fit Off,,,
,,LT06,,LT06,Level 29,Fit Off,,,
,,Level 30,grouping,Level 30,,,,,
,,3001,,3001,Level 30,Fit Off,,,
,,3002,,3002,Level 30,Fit Off,,,
,,3003,,3003,Level 30,Fit Off,,,
,,3005,,3005,Level 30,Fit Off,,,
,,L30.2,,L30.2,Level 30,Fit Off,,,
,,L30.30,,L30.30,Level 30,Fit Off,,,
,,L30.STC,,L30.STC,Level 30,Fit Off,,,
,,LT04,,LT04,Level 30,Fit Off,,,
,,LT05,,LT05,Level 30,Fit Off,,,
,,LT06,,LT06,Level 30,Fit Off,,,
,,Level 31,grouping,Level 31,,,,,
,,3101,,3101,Level 31,Fit Off,,,
,,3102,,3102,Level 31,Fit Off,,,
,,3103,,3103,Level 31,Fit Off,,,
,,3105,,3105,Level 31,Fit Off,,,
,,L31.2,,L31.2,Level 31,Fit Off,,,
,,L31.3,,L31.3,Level 31,Fit Off,,,
,,L31.STC,,L31.STC,Level 31,Fit Off,,,
,,LT04,,LT04,Level 31,Fit Off,,,
,,LT05,,LT05,Level 31,Fit Off,,,
,,LT06,,LT06,Level 31,Fit Off,,,
,,Level 32,grouping,Level 32,,,,,
,,3201,,3201,Level 32,Fit Off,,,
,,3202,,3202,Level 32,Fit Off,,,
,,3203,,3203,Level 32,Fit Off,,,
,,L32.2,,L32.2,Level 32,Fit Off,,,
,,L32.3,,L32.3,Level 32,Fit Off,,,
,,L32.STC,,L32.STC,Level 32,Fit Off,,,
,,LT04,,LT04,Level 32,Fit Off,,,
,,LT05,,LT05,Level 32,Fit Off,,,
,,LT06,,LT06,Level 32,Fit Off,,,
,,Level 33,grouping,Level 33,,,,,
,,3401,,3401,Level 33,Fit Off,,,
,,3202,,3202,Level 33,Fit Off,,,
,,L33.2,,L33.2,Level 33,Fit Off,,,
,,L33.STC,,L33.STC,Level 33,Fit Off,,,
,,L33.3,,L33.3,Level 33,Fit Off,,,
,,LT04,,LT04,Level 33,Fit Off,,,
,,LT05,,LT05,Level 33,Fit Off,,,
,,LT06,,LT06,Level 33,Fit Off,,,
,,Level 34,grouping,Level 34,,,,,
,,3401,,3401,Level 34,Fit Off,,,
,,L34.STC,,L34.STC,Level 34,Fit Off,,,
,,L33.3,,L33.3,Level 34,Fit Off,,,
,,L34.21,,L34.21,Level 34,Fit Off,,,
,,LT04,,LT04,Level 34,Fit Off,,,
,,LT05,,LT05,Level 34,Fit Off,,,
,,LT06,,LT06,Level 34,Fit Off,,,
,,L34.2,,L34.2,Level 34,Fit Off,,,
,,Level 35,grouping,Level 35,,,,,
,,L35.STC,,L35.STC,Level 35,Fit Off,,,
,,LT04,,LT04,Level 35,Fit Off,,,
,,LT05,,LT05,Level 35,Fit Off,,,
,,LT06,,LT06,Level 35,Fit Off,,,
,Columns,,,,,,,,
,,Have both the lighting & Bakelite samples been approved,,"Have both the lighting and Bakelite samples been approved by the Consultant, architect, Builder and Client",,,,,
,,"Using a gyprock saw, cut out the correct openings in walls & ceilings",,"Using a gyprock saw, cut out the correct openings in walls and ceilings in preparation for cable termination and fit off",,,,,
,,Seismic bracing installed as per design,,Seismic bracing installed as per design,,,,,
,,Correctly terminate cables into accessories & lights,,Correctly terminate the cables into the accessories and lights using both trade experience and wiring diagrams.,,,,,
,,Correctly label cables if cut to indicate their circuit number/function,,Correctly label cables if cut to indicated there circuit number and/or their function. I.e. Active neutral earth or Switch neutral earth for future fault finding,,,,,
,,Fit off accessories & lights using the manufacturer's recommended fixings,,Fit off accessories and lights using the manufacturer's recommended fixings ensuring the items are correctly fit off and levelled if required. Take photos of fit off equipement. Ensure products used meet Australia Standards for EMI,,,,,
,,Correct accessory chosen for given environment,,"Correct accessory chosen for given environment, has the accessory been fit off as per the manufacturer's specifications.",,,,,
,,Has the accessory been fit off as per the manufacturer's specs.,,Has the accessory been fit off as per the manufacturer's specifications.,,,,,
,,Have suitable fixings for corrosive/dust/water environments been used in the installation,,"Have suitable fixings for corrosive, dust and water environments have been used in the installation and fit off of each item.",,,,,
,,ITP for energising must be completed before turning on a final sub circuit,,ITP for energising must be completed before turning on a final sub circuit. A polarity test must be completed to ensure the final loads have been correctly wired,,,,,
,,"Area has been made safe, Waste has been reused, recycled & disposed of",,"Area has been made safe, Waste has been reused, recycled and disposed of",,,,,
