Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,Level 3 - 305 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 3,305,Ensuite
,,Level 3 - 305 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 3,305,Bathroom
,,Level 3 - 306 - Laundry,,Site QA,Waterproofing,Regent Street,Level 3,306,Laundry
,,Level 3 - 306 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 3,306,Ensuite
,,Level 3 - 306 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 3,306,Bathroom
,,Level 3 - 307 - Laundry,,Site QA,Waterproofing,Regent Street,Level 3,307,Laundry
,,Level 3 - 307 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 3,307,Ensuite
,,Level 3 - 307 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 3,307,Bathroom
,,Level 3 - 308 - Laundry,,Site QA,Waterproofing,Regent Street,Level 3,308,Laundry
,,Level 3 - 308 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 3,308,Ensuite
,,Level 3 - 308 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 3,308,Bathroom
,,Level 3 - 309 - Laundry,,Site QA,Waterproofing,Regent Street,Level 3,309,Laundry
,,Level 3 - 309 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 3,309,Ensuite
,,Level 3 - 309 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 3,309,Bathroom
,,Level 3 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 3,Garbage Room,
,,Level 4,grouping,Level 4,,,,,
,,Level 4 - 401 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,401,Laundry
,,Level 4 - 401 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,401,Bathroom
,,Level 4 - 402 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,402,Laundry
,,Level 4 - 402 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 4,402,Ensuite
,,Level 4 - 402 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,402,Bathroom
,,Level 4 - 403 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,403,Laundry
,,Level 4 - 403 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,403,Bathroom
,,Level 4 - 404 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,404,Laundry
,,Level 4 - 404 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,404,Bathroom
,,Level 4 - 405 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,405,Laundry
,,Level 4 - 405 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,405,Bathroom
,,Level 4 - 406 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,406,Laundry
,,Level 4 - 406 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,406,Bathroom
,,Level 4 - 407 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,407,Laundry
,,Level 4 - 407 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 4,407,Ensuite
,,Level 4 - 407 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,407,Bathroom
,,Level 4 - 408 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,408,Laundry
,,Level 4 - 408 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,408,Bathroom
,,Level 4 - 409 - Laundry,,Site QA,Waterproofing,Regent Street,Level 4,409,Laundry
,,Level 4 - 409 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 4,409,Ensuite
,,Level 4 - 409 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 4,409,Bathroom
,,Level 4 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 4,Garbage Room,
,,Level 4 - External area,,Site QA,Waterproofing,Regent Street,Level 4,External area,
,,Level 5,grouping,Level 5,,,,,
,,Level 5 - 501 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,501,Laundry
,,Level 5 - 501 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 5,501,Ensuite
,,Level 5 - 501 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,501,Bathroom
,,Level 5 - 502 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,502,Laundry
,,Level 5 - 502 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,502,Bathroom
,,Level 5 - 503 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,503,Laundry
,,Level 5 - 503 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,503,Bathroom
,,Level 5 - 504 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,504,Laundry
,,Level 5 - 504 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,504,Bathroom
,,Level 5 - 505 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,505,Laundry
,,Level 5 - 505 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,505,Bathroom
,,Level 5 - 506 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,506,Laundry
,,Level 5 - 506 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 5,506,Ensuite
,,Level 5 - 506 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,506,Bathroom
,,Level 5 - 507 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,507,Laundry
,,Level 5 - 507 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 5,507,Ensuite
,,Level 5 - 507 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,507,Bathroom
,,Level 5 - 508 - Laundry,,Site QA,Waterproofing,Regent Street,Level 5,508,Laundry
,,Level 5 - 508 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 5,508,Ensuite
,,Level 5 - 508 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 5,508,Bathroom
,,Level 5 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 5,Garbage Room,
,,Level 5 - External area,,Site QA,Waterproofing,Regent Street,Level 5,External area,
,,Level 6,grouping,Level 6,,,,,
,,Level 6 - 601 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,601,Laundry
,,Level 6 - 601 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 6,601,Ensuite
,,Level 6 - 601 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,601,Bathroom
,,Level 6 - 602 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,602,Laundry
,,Level 6 - 602 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,602,Bathroom
,,Level 6 - 603 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,603,Laundry
,,Level 6 - 603 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,603,Bathroom
,,Level 6 - 604 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,604,Laundry
,,Level 6 - 604 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,604,Bathroom
,,Level 6 - 605 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,605,Laundry
,,Level 6 - 605 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,605,Bathroom
,,Level 6 - 606 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,606,Laundry
,,Level 6 - 606 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 6,606,Ensuite
,,Level 6 - 606 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,606,Bathroom
,,Level 6 - 607 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,607,Laundry
,,Level 6 - 607 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 6,607,Ensuite
,,Level 6 - 607 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,607,Bathroom
,,Level 6 - 608 - Laundry,,Site QA,Waterproofing,Regent Street,Level 6,608,Laundry
,,Level 6 - 608 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 6,608,Bathroom
,,Level 6 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 6,Garbage Room,
,,Level 6 - External area,,Site QA,Waterproofing,Regent Street,Level 6,External area,
,,Level 7,grouping,Level 7,,,,,
,,Level 7 - 701 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,701,Laundry
,,Level 7 - 701 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 7,701,Ensuite
,,Level 7 - 701 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,701,Bathroom
,,Level 7 - 702 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,702,Laundry
,,Level 7 - 702 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,702,Bathroom
,,Level 7 - 703 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,703,Laundry
,,Level 7 - 703 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,703,Bathroom
,,Level 7 - 704 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,704,Laundry
,,Level 7 - 704 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,704,Bathroom
,,Level 7 - 705 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,705,Laundry
,,Level 7 - 705 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,705,Bathroom
,,Level 7 - 706 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,706,Laundry
,,Level 7 - 706 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 7,706,Ensuite
,,Level 7 - 706 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,706,Bathroom
,,Level 7 - 707 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,707,Laundry
,,Level 7 - 707 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 7,707,Ensuite
,,Level 7 - 707 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,707,Bathroom
,,Level 7 - 708 - Laundry,,Site QA,Waterproofing,Regent Street,Level 7,708,Laundry
,,Level 7 - 708 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 7,708,Bathroom
,,Level 7 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 7,Garbage Room,
,,Level 8,grouping,Level 8,,,,,
,,Level 8 - 801 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,801,Laundry
,,Level 8 - 801 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 8,801,Ensuite
,,Level 8 - 801 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,801,Bathroom
,,Level 8 - 802 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,802,Laundry
,,Level 8 - 802 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,802,Bathroom
,,Level 8 - 803 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,803,Laundry
,,Level 8 - 803 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,803,Bathroom
,,Level 8 - 804 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,804,Laundry
,,Level 8 - 804 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,804,Bathroom
,,Level 8 - 805 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,805,Laundry
,,Level 8 - 805 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,805,Bathroom
,,Level 8 - 806 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,806,Laundry
,,Level 8 - 806 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 8,806,Ensuite
,,Level 8 - 806 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,806,Bathroom
,,Level 8 - 807 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,807,Laundry
,,Level 8 - 807 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 8,807,Ensuite
,,Level 8 - 807 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,807,Bathroom
,,Level 8 - 808 - Laundry,,Site QA,Waterproofing,Regent Street,Level 8,808,Laundry
,,Level 8 - 808 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 8,808,Bathroom
,,Level 8 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 8,Garbage Room,
,,Level 9,grouping,Level 9,,,,,
,,Level 9 - 901 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,901,Laundry
,,Level 9 - 901 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 9,901,Ensuite
,,Level 9 - 901 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,901,Bathroom
,,Level 9 - 902 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,902,Laundry
,,Level 9 - 902 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,902,Bathroom
,,Level 9 - 903 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,903,Laundry
,,Level 9 - 903 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,903,Bathroom
,,Level 9 - 904 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,904,Laundry
,,Level 9 - 904 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,904,Bathroom
,,Level 9 - 905 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,905,Laundry
,,Level 9 - 905 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,905,Bathroom
,,Level 9 - 906 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,906,Laundry
,,Level 9 - 906 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 9,906,Ensuite
,,Level 9 - 906 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,906,Bathroom
,,Level 9 - 907 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,907,Laundry
,,Level 9 - 907 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 9,907,Ensuite
,,Level 9 - 907 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,907,Bathroom
,,Level 9 - 908 - Laundry,,Site QA,Waterproofing,Regent Street,Level 9,908,Laundry
,,Level 9 - 908 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 9,908,Bathroom
,,Level 9 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 9,Garbage Room,
,,Level 10,grouping,Level 10,,,,,
,,Level 10 - 1001 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1001,Laundry
,,Level 10 - 1001 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 10,1001,Ensuite
,,Level 10 - 1001 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1001,Bathroom
,,Level 10 - 1002 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1002,Laundry
,,Level 10 - 1002 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1002,Bathroom
,,Level 10 - 1003 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1003,Laundry
,,Level 10 - 1003 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1003,Bathroom
,,Level 10 - 1004 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1004,Laundry
,,Level 10 - 1004 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1004,Bathroom
,,Level 10 - 1005 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1005,Laundry
,,Level 10 - 1005 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1005,Bathroom
,,Level 10 - 1006 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1006,Laundry
,,Level 10 - 1006 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 10,1006,Ensuite
,,Level 10 - 1006 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1006,Bathroom
,,Level 10 - 1007 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1007,Laundry
,,Level 10 - 1007 - Ensuite,,Site QA,Waterproofing,Regent Street,Level 10,1007,Ensuite
,,Level 10 - 1007 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1007,Bathroom
,,Level 10 - 1008 - Laundry,,Site QA,Waterproofing,Regent Street,Level 10,1008,Laundry
,,Level 10 - 1008 - Bathroom,,Site QA,Waterproofing,Regent Street,Level 10,1008,Bathroom
,,Level 10 - Garbage Room,,Site QA,Waterproofing,Regent Street,Level 10,Garbage Room,
,,Level 11,grouping,Level 11,,,,,
,,Level 11 - Plant room - Plant room 1,,Site QA,Waterproofing,Regent Street,Level 11,Plant room,Plant room 1
,,Level 11 - Plant room - Plant room 2,,Site QA,Waterproofing,Regent Street,Level 11,Plant room,Plant room 2
,,Level 11 - Plant room - Plant room 3,,Site QA,Waterproofing,Regent Street,Level 11,Plant room,Plant room 3
,,Level 11 - Plant room - Hot water plant,,Site QA,Waterproofing,Regent Street,Level 11,Plant room,Hot water plant
,,Level 11 - Planter Box - Planter Box 1,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 1
,,Level 11 - Planter Box - Planter Box 2,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 2
,,Level 11 - Planter Box - Planter Box 3,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 3
,,Level 11 - Planter Box - Planter Box 4,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 4
,,Level 11 - Planter Box - Planter Box 5,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 5
,,Level 11 - Planter Box - Planter Box 6,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 6
,,Level 11 - Planter Box - Planter Box 7,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 7
,,Level 11 - Planter Box - Planter Box 8,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 8
,,Level 11 - Planter Box - Planter Box 9,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 9
,,Level 11 - Planter Box - Planter Box 10,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 10
,,Level 11 - Planter Box - Planter Box 11,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 11
,,Level 11 - Planter Box - Planter Box 12,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 12
,,Level 11 - Planter Box - Planter Box 13,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 13
,,Level 11 - Planter Box - Planter Box 14,,Site QA,Waterproofing,Regent Street,Level 11,Planter Box,Planter Box 14
,,Roof,grouping,Roof,,,,,
,,Roof - Roof Area,,Site QA,Waterproofing,Regent Street,Roof,Roof Area,
,,Roof - Lift Overrun,,Site QA,Waterproofing,Regent Street,Roof,Lift Overrun,
,Columns,,,,,,,,
,,Checked Moisture content before waterproofing,,Checked Moisture content in concrete before waterproofing,,,,,
,,All joints cleaned & sealed with coving/fillet,,Confirm all joints are cleaned and sealed with coving/fillet between floor and wall junctions. Joints widths for sealing no more than 5mm,,,,,
,,Appl. of 1st/2nd coat of RLA PU850 (oil base),,Confirm application of 1st coat & 2nd coat of RLA PU850 (oil base),,,,,
,,Appl. of 1st/2nd coat of RLA PU850 (oil base) to floors,,Confirm application of 1st coat & 2nd coat of RLA PU850 (oil base) to the floors,,,,,
,,Appl. of 1st coat/2nd coat of RLA WPM (water base) to walls,,Confirm application of 1st coat & 2nd coat of RLA WPM (water base) to the walls.,,,,,
,,Appl. of bond breaker single component (Sikaflex),,Confirm application of bond breaker single component (Sikaflex),,,,,
,,Appl. of primer (Uniprime) to walls,,Confirm application of primer (Uniprime) to the walls.,,,,,
,,Appl. of Sikaflex to sides,,Confirm application of Sikaflex to the sides.,,,,,
,,Appl. of two-part water-based (Moisture Seal Primer) to floors,,Confirm application of two-part water-based (Moisture Seal Primer) to the floors.,,,,,
,,Appl. of two-part water-based (Moisture Seal Primer),,Confirm application of two-part water-based (Moisture Seal Primer). Primer must be completely dry prior to application of sealant and membrane.,,,,,
,,Base substrate dry/clean/smooth surfaces for Appl. of membrane,,"Confirm base substrate is dry, clean, and smooth surfaces for application of membrane. Moisture content to meet the manufacturer’s recommendation and the material data sheet.",,,,,
,,Edge to drip groove with Appl. of Moisture seal/2 Part Cementitious,,Confirm edge to drip groove with the application of Moisture seal and 2 Part Cementitious,,,,,
,,Falls to drainage outlets in floor substrate 1:100 min,,Confirm falls to drainage outlets in floor substrate 1:100 minimum,,,,,
,,Membrane thickness is min 1000 microns,,Confirm membrane thickness is minimum 1000 microns,,,,,
,,Membrane wall upturns are max 150mm & 100mm above FFL,,Confirm membrane wall upturns are maximum 150mm and 100mm above FFL (floor finish level),,,,,
,,Sand cement screed Waterproof on top of sand,,Confirm sand cement screed Waterproof on top of sand & cement with Moisture seal and 2 Part Cementitious,,,,,
,,Substrate details as per drawing & specs,,"Confirm substrate details are as per drawing and specifications. i.e., falls to drains, flashing rebates, hobs, angles have been constructed properly to enable membrane systems to work as per manufacturer's specifications.",,,,,
,,Substrate clean & empty from any materials that impact adhesion,,"Confirm substrate is clean and empty from any coating, sharp edges, rough concrete, oils, grease, spray marks and any other materials that will impact adhesion",,,,,
,,Appl. of 2 Part membrane with bandage tape,,Confirm the application of 2 Part membrane with bandage tape.,,,,,
,,Appl. of Moisture seal primer,,Confirm the application of Moisture seal primer,,,,,
,,Current manufacturer's product spec & materials,,"Current manufacturer's product Specification and materials confirmed (RLA, Sika)",,,,,
,,Day completion as per time stamped photos,,Day completion as per time stamped photos,,,,,
,,Flood tested for 24 hours,,Flood tested for 24 hours,,,,,
,,Membrane Appl. as per manufacturer specs & AUS Standards,,Membrane application as per manufacturer specifications and Australian Standards,,,,,
,,Pre-waterproofing surface preparation,,Pre-waterproofing surface preparation,,,,,
,,Water stops (3mm) supply/install laser square as spec,,Water stops (3mm) supply/install laser square as specified,,,,,
,,,,,,,,,
Victoria Street Progress,,,,,,,,,
,Scope,,,Site QA,Waterproofing,Victoria Street,,,
,Rows,,,,,,,,
,,Basements,grouping,Basements,,,,,
,,Basement 03 - Car Wash Bay,,Site QA,Waterproofing,Victoria Street,Basement 03 - Car Wash Bay,,
,,Basement 02 - Plant room,,Site QA,Waterproofing,Victoria Street,Basement 02 - Plant room,,
,,Basement 01 - Basement 01 - Plant room,,Site QA,Waterproofing,Victoria Street,Basement 01,Basement 01,Plant room
,,Basement 01 - Basement 01 - Bulky Waste Room,,Site QA,Waterproofing,Victoria Street,Basement 01,Basement 01,Bulky Waste Room
,,Basement 01 - Basement 01 - Bin Room,,Site QA,Waterproofing,Victoria Street,Basement 01,Basement 01,Bin Room
,,Ground Floor,grouping,Ground Floor,,,,,
,,Ground Floor - G01 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G01,Laundry
,,Ground Floor - G01 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G01,Bathroom
,,Ground Floor - G02 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G02,Laundry
,,Ground Floor - G02 - Ensuite,,Site QA,Waterproofing,Victoria Street,Ground Floor,G02,Ensuite
,,Ground Floor - G02 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G02,Bathroom
,,Ground Floor - G03 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G03,Laundry
,,Ground Floor - G03 - Ensuite,,Site QA,Waterproofing,Victoria Street,Ground Floor,G03,Ensuite
,,Ground Floor - G03 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G03,Bathroom
,,Ground Floor - G04 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G04,Laundry
,,Ground Floor - G04 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G04,Bathroom
,,Ground Floor - G05-L - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G05-L,Laundry
,,Ground Floor - G05-L - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G05-L,Bathroom
,,Ground Floor - G06-L - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G06-L,Laundry
,,Ground Floor - G06-L - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G06-L,Bathroom
,,Ground Floor - G07 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G07,Laundry
,,Ground Floor - G07 - Ensuite,,Site QA,Waterproofing,Victoria Street,Ground Floor,G07,Ensuite
,,Ground Floor - G07 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G07,Bathroom
,,Ground Floor - G08 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G08,Laundry
,,Ground Floor - G08 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G08,Bathroom
,,Ground Floor - G09 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G09,Laundry
,,Ground Floor - G09 - Ensuite,,Site QA,Waterproofing,Victoria Street,Ground Floor,G09,Ensuite
,,Ground Floor - G09 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G09,Bathroom
,,Ground Floor - G10 - Laundry,,Site QA,Waterproofing,Victoria Street,Ground Floor,G10,Laundry
,,Ground Floor - G10 - Ensuite,,Site QA,Waterproofing,Victoria Street,Ground Floor,G10,Ensuite
,,Ground Floor - G10 - Bathroom,,Site QA,Waterproofing,Victoria Street,Ground Floor,G10,Bathroom
,,Ground Floor - Lift Pit - Lift Pit 1,,Site QA,Waterproofing,Victoria Street,Ground Floor,Lift Pit,Lift Pit 1
,,Ground Floor - Lift Pit - Lift Pit 2,,Site QA,Waterproofing,Victoria Street,Ground Floor,Lift Pit,Lift Pit 2
,,Ground Floor - Garbage Room,,Site QA,Waterproofing,Victoria Street,Ground Floor,Garbage Room,
,,Ground Floor - Planter Box - Planter box 1,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 1
,,Ground Floor - Planter Box - Planter box 2,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 2
,,Ground Floor - Planter Box - Planter box 3,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 3
,,Ground Floor - Planter Box - Planter box 4,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 4
,,Ground Floor - Planter Box - Planter box 5,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 5
,,Ground Floor - Planter Box - Planter box 6,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 6
,,Ground Floor - Planter Box - Planter box 7,,Site QA,Waterproofing,Victoria Street,Ground Floor,Planter Box,Planter box 7
,,Ground Floor - External area,,Site QA,Waterproofing,Victoria Street,Ground Floor,External area,
,,Level 1,grouping,Level 1,,,,,
,,Level 1 - 101 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,101,Laundry
,,Level 1 - 101 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,101,Ensuite
,,Level 1 - 101 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,101,Bathroom
,,Level 1 - 102 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,102,Laundry
,,Level 1 - 102 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,102,Ensuite
,,Level 1 - 102 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,102,Bathroom
,,Level 1 - 103 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,103,Laundry
,,Level 1 - 103 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,103,Ensuite
,,Level 1 - 103 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,103,Bathroom
,,Level 1 - 104 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,104,Laundry
,,Level 1 - 104 - Ensuite,,Site QA,Waterproofing,Victoria Street,Level 1,104,Ensuite
,,Level 1 - 104 - Bathroom,,Site QA,Waterproofing,Victoria Street,Level 1,104,Bathroom
,,Level 1 - 105 - Laundry,,Site QA,Waterproofing,Victoria Street,Level 1,105,Laundry
