"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"de8f3ae9-a915-4614-8397-fe4fc091ba6c","","not-started","","folder","FALSE","FALSE","Site QA"
"f5e27e60-86f5-4332-97e0-8dae764fd965","","not-started","","folder","TRUE","FALSE","Site QA","Building A > Level 1"
"3e972125-bb0a-4532-a0b7-228227a67762","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMGE-124.1"
"7bbb2491-b7f1-444a-b997-d3d7adf035e6","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMGE-126"
"9b6432be-c86c-494f-bdbe-c334ce313f8e","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - FQSM-016.1"
"17b19246-ff11-4c2b-927d-6e92e62810dd","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - FQBS-051"
"a2dc5fb7-37e8-4bb7-88a8-86250c5ef7ac","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMHA-027.2"
"3fd25a58-38fa-46ed-b9ee-a4dac16856e6","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMOP-028"
"48c230ec-3957-4235-9919-8cab961291e9","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMOP-069"
"ae1fd75b-68a1-41c1-8ca2-a4b04d1d9eae","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMOP-071"
"627bf84d-5d6e-4a43-8640-5565b2005a84","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMOP-076"
"a7d53705-e97f-4788-a413-c4cdbcef9a9b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.235 - MMOP-085.2"
"0c21ff44-c79c-4d84-8317-8c0d169a9628","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.236 - MMGE-048"
"256b5c15-e083-42c6-92a3-ecabae1f5952","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.237 - FIHR-023"
"f87b9451-2212-4e48-b11a-d898ec1eb204","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - FQSM-039"
"9b50e6b5-3c0c-4311-b03a-38f3bace7490","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMGE-014"
"7aa31db1-be52-48f6-a571-58d216ebfc7a","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMGE-045"
"5d77ad11-89ba-4026-8423-de50c543352b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMGE-048"
"1ff89c75-f2ee-476f-b9c2-e2d4d5a642f5","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - mmge-614.1"
"28f6768a-d4a5-4511-9418-88d3cc1a0ac6","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMGE-119.2"
"b2b6bcd7-9b73-4da8-a13f-493c7c0055e5","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMGE-124.1"
"ee3241e1-a7bf-49a0-ad0e-17cb54697ae0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMGE-126"
"402fd051-e862-445e-b12f-cd5086c61ab0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - FQSM-016.1"
"14b8ef30-c33c-4b5d-8c80-d5a89c0b228c","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - FQBS-051"
"4aa87d94-e6db-4c0d-8f48-260b615262e6","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMHA-027.2"
"825a9c7c-bba7-4aa4-bc9b-bd1a360b6c54","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMOP-028"
"e3d8daf8-b33f-4187-9b70-64e7fe6bed74","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMOP-069"
"7f128393-5890-4e78-a310-edc329603a62","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMOP-071"
"697b5614-0375-49a3-a3cb-71c6fb4c5828","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMOP-076"
"119ac678-bddf-4da9-b55b-46fbbaaa023b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.242 - MMOP-085.2"
"9db9ed73-9d9d-46de-bd1b-d5eca7f9e3b0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.243 - MMGE-048"
"d58bb98a-9e7c-43e6-be66-1b6819c42be7","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.245 - MMGE-048"
"aa50bb8a-b40f-41ac-89d4-6a42b1de63aa","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.245 - FQSM-016.3"
"edca569f-31dc-4823-9c4f-85f1675544a8","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.245 - MMGE-614.3"
"fe68485c-b90f-4ab3-b269-7c7bea422448","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.245 - MMOP-085.2"
"7b04d1ba-ad0f-49b1-a7fd-66ad688b7467","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.246 - MMGE-048"
"b4fe3001-0e2d-4d0e-813d-9f25e5892fba","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.246 - FQSM-016.3"
"cffb6e12-7c72-49c9-aa0b-67749e0d1f68","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.246 - MMGE-614.3"
"77b87479-4fd6-4617-9dd4-3fd0002e31da","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.246 - MMOP-085.2"
"c1bea366-8902-4104-ab97-a3dd01b1913d","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - FQSM-039"
"cc2aa152-5b88-42ec-ab77-19afd2042e95","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - MMGE-045"
"30e2e756-74a6-4745-b1e8-096cf3d47f38","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - MMGE-048"
"c822a57c-609d-41f3-b4e1-98edb3e282e1","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - mmge-614.1"
"601a671f-e097-43a2-87b4-50c9087abbdc","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - MMGE-126"
"c159a329-3552-4078-9680-bf3336554e08","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - FQSM-016.1"
"f9891449-9ce8-45cd-9efd-c22eb69afc26","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - FQBS-051"
"a7f5ded0-0e10-4895-ac08-c725db4c8a55","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - MMHA-027.2"
"a461676c-d3e4-4b15-aa34-0be860735e05","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - MMOP-071"
"7df1a04a-9ee2-4f93-ac85-c6c8f03ffee1","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.247 - MMOP-085.2"
"e6d2d38f-a949-4ca6-9180-5b9ad1f25397","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.248 - MMGE-048"
"95377b1e-60ef-4bf8-9369-e6637898eb13","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.249 - MMHA-027.2"
"2b6e68d7-1108-4cb7-a35d-a2ed37419dda","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.251 - FQSM-016.1"
"99f942c9-7d40-48a7-b41f-78505ac4aa85","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.252 - FIHR-023"
"aff2dafa-e670-4fdb-8d60-2155bbe57fa0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.254 - MMGE-048"
"0a0aecba-ebfc-411c-bf2a-0b2038c27e11","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - FQSM-039"
"1edb437d-f0ae-4757-a04e-3e5164bf86ef","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - MMGE-045"
"6649a42e-0f17-4f6b-961b-bafb774a0ba0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - MMGE-048"
"1d3fbf4d-38ac-4faf-b1b3-0b9655b75d9a","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - mmge-614.1"
"7ef3a250-6c07-4666-b1a6-c3c1adbd8dfa","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - MMGE-126"
"f4594a01-efac-4e4f-a630-42083a836e53","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - FQSM-016.1"
"0041bdd9-d286-42f4-b8be-d561ee121697","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - FQBS-051"
"cfa580a2-5d1a-4ee1-bb29-3bcbccf04ccc","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - MMHA-027.2"
"7bb85d74-1114-45ff-addd-27f65fa73809","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - MMOP-071"
"edc554ae-7f43-4f0a-8569-4252e654cf2f","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.255 - MMOP-085.2"
"ae4763e1-7c96-490b-8d0b-ead030ffed8b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.256 - MMGE-048"
"17de126f-5a4c-4b41-87c5-fbb28c5beb2f","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.256 - FQSM-016.3"
"d7dc0a36-aaf2-40b3-97ec-63b1c6962032","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.256 - MMGE-614.3"
"a71bceeb-4455-4039-bcc2-cd8ca9850fc8","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.256 - MMOP-085.2"
"dc7bba59-1658-4cca-b716-215cb1cd0c28","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.272 - MMGE-048"
"d8868ff0-ecd9-49f6-a1ef-7c9637ac5ebf","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.272 - FQSM-016.3"
"79d229ec-4b72-4e18-94c1-496137e5d95c","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.272 - MMGE-614.3"
"8f386048-0e47-47cc-ae96-cd57ff05a1e7","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.272 - MMOP-085.2"
"b7262749-5cba-4864-b5a4-95051a129764","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - FQSM-039"
"361ccb1f-0fad-4e61-adfd-40e72ee3fec9","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMGE-014"
"3aa92912-ef37-45e6-92f3-47da43ad0b31","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMGE-045"
"e3e13595-0342-48a2-888e-ccb7f8eefd59","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMGE-048"
"bfda72fe-232e-4f9a-be17-25639da6b581","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - mmge-614.1"
"8cc7f52a-025c-4a51-a038-a5f78d48fdc3","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMGE-119.2"
"f0b258f5-0642-4942-8bb8-5c924ec4a2cb","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMGE-124.1"
"c87c8f7a-6001-40f7-afca-3618ce139cf0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMGE-126"
"d5206e3c-aa6c-48bb-b01d-3e91ebae285f","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - FQSM-016.1"
"dcd9370a-6c87-432f-b8b5-ca8527d87a25","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - FQBS-051"
"ed31f6c8-6e31-4bbb-9a59-59d02f23417c","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMOP-028"
"a92736ec-53fb-4264-b3f1-d1fe50ceba5d","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMOP-069"
"486a330e-c411-4ebd-b4aa-51c73669e915","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMOP-071"
"feea5e05-e231-4772-9314-df00af03b3c8","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMOP-076"
"28dde28e-5f71-4a35-8fec-14fdb671155d","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.273 - MMOP-085.2"
"38e63c74-9961-4b34-ad97-8350bd1759f1","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.274 - MMGE-048"
"ca5ad7ca-fd12-4d8d-8324-13e7fa6f0b79","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.277 - FIHR-023"
"0d08f2bc-5720-4811-bb32-f3ef6d75b87b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.278 - MMHA-027.2"
"50e2648d-8921-4acf-9495-04fffe6bb996","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.280 - MMGE-048"
"0feda421-a291-4b5b-9d74-ef7fc38690d6","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - FQSM-039"
"614c41fe-2725-4584-a986-42f44bfca029","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMGE-014"
"d39bc57a-0694-454e-b4e2-61b0a58524b6","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMGE-045"
"fa9ebfc7-9734-43e7-899a-9aa0637231b1","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMGE-048"
"cee33736-d399-4dc1-bab8-df0e4022952b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - mmge-614.1"
"4e99d017-fcdd-45c2-8cdc-4c5b336ddf43","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMGE-119.2"
"c54eeb03-177f-45e3-93b2-f0c3f701a30c","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMGE-124.1"
"724fa36a-a0fe-40e8-839c-d8ffc534c3af","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMGE-126"
"72c1187a-f724-4364-8f29-a510c6d8600b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - FQSM-016.1"
"ec63d3a1-ce85-4d0c-bf0f-5fd51b1f772d","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - FQBS-051"
"0b412a8e-b033-4190-9a85-b33feeb9be82","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMOP-028"
"884a585a-3fdd-4478-9a23-d72a10be4c58","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMOP-069"
"d7d0854e-cf5c-43b3-acc3-129f1bbd319d","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMOP-071"
"9695b02a-352d-4712-b8b9-88440454613c","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMOP-076"
"d2a9542f-37d3-4080-95d5-582a2e8fccc0","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.281 - MMOP-085.2"
"7c81dead-3ec0-4fcb-9ee6-bdacc820f70b","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.282 - FQSM-016.1"
"5d9c5940-7282-4140-9723-b89385d877b9","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.283 - MMGE-048"
"048cf5cb-d638-403f-8b28-7eed12f0d14f","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.283 - FQSM-016.3"
"e08490bc-f00b-483d-9c68-10e2850b2289","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.283 - MMGE-614.3"
"f2b8b3bb-0698-40c2-a4f5-f0e32288bfa2","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.283 - MMOP-085.2"
"d40b54fb-6d5d-40e7-8471-e4e86cc038d9","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.284 - MMGE-048"
"ce648e8a-0e22-4c4d-b185-3dd9bc4a6787","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.284 - FQSM-016.3"
"fa7c400d-617e-437a-97db-5a3f1ed34a5a","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.284 - MMGE-614.3"
"0b2d1f79-16ba-48e4-b1f3-167aaa5ef796","","not-started","Equipment Commissioning","checklist","FALSE","FALSE","Site QA","Building B > Level 2","02.B.284 - MMOP-085.2"
