"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"fc307097-fcc7-4317-8d8a-fbe503769d51","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record"
"13a27e3c-1b47-4ee2-a5f3-f59e5fe4db56","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation"
"b0359b49-a872-41b0-96a9-eeb51b9339eb","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation","L00"
"b951d708-992a-4e13-a7db-bd3b6108ca4f","","work-in-progress","","folder","TRUE","FALSE","Inspection & Test Record","Installation","L00","Dry Fire"
"ca28a28d-8ec1-41f2-95c9-8cee2f8a9b99","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05","Wet","PFS-QA-ITP-FSV-WFC-PD-L05-0002 - PART 2"
"5b88a358-2603-47ca-925e-46139d03e4fe","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05","Wet","PFS-QA-ITP-FSV-WFC-PD-L05-0003 - PART 3"
"36274ffb-b0e9-465b-ad7f-1056812f4fe0","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05","Wet","PFS-QA-ITP-FSV-WFC-PD-L05-0004 - CASINO DRIVE"
"81f69d88-1a9f-47fe-8f7b-72bb71573f89","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05","Wet","PFS-QA-ITP-FSV-WFC-PD-L05-0005"
"a041f919-141b-4293-921f-24c309188c4c","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L05M"
"fd12d737-1ef9-4386-83aa-2b5ef485a767","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L05M","Dry"
"51bd7801-6456-4982-bd44-0365065f54dc","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Dry","PFS-QA-ITP-FSV-DFC-PD-L05M-0001 - EXISTING CARPARK"
"482d5cff-0cb6-4361-ac4c-f6393e61e81f","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Dry","PFS-QA-ITP-FSV-DFC-PD-L05M-0002 - PART 2"
"af7bed9a-f521-4173-abed-ceae4a8c4db9","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Dry","PFS-QA-ITP-FSV-DFC-PD-L05M-0003 - PART 3"
"01b3272f-3f8a-4369-9512-9e16950c9619","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Dry","PFS-QA-ITP-FSV-DFC-PD-L05M-0004 - CASINO DRIVE"
"2f0dd77b-9c2f-4e26-b8c1-72ff7ad5b32e","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Dry","PFS-QA-ITP-FSV-DFC-PD-L05M-0005"
"cd0a3026-14b4-4e7b-8458-046a08e67199","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L05M","Wet"
"dd4def59-b848-4646-972b-53fa54bdfa70","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Wet","PFS-QA-ITP-FSV-WFC-PD-L05M-0001 - EXISTING CARPARK"
"d16fc5fa-5af8-4ad3-9a68-ea664024836d","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Wet","PFS-QA-ITP-FSV-WFC-PD-L05M-0002 - PART 2"
"0c89f5d8-f0c3-4b9b-b1e0-08221167508e","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Wet","PFS-QA-ITP-FSV-WFC-PD-L05M-0003 - PART 3"
"cb7b053e-ce9a-4455-92c3-8bbf8ae5863c","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Wet","PFS-QA-ITP-FSV-WFC-PD-L05M-0004 - CASINO DRIVE"
"5a982477-45f3-465e-9c1d-e2a2ec669e6f","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L05M","Wet","PFS-QA-ITP-FSV-WFC-PD-L05M-0005"
"fd1d288a-b995-48f5-a3b6-6a36830a0c4e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L06"
"f8de98b2-9020-4a20-82c1-9c40c8368184","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L06","Dry"
"b51eeb8b-0b71-431c-86fb-4cc75ba41b55","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L06","Dry","PFS-QA-ITP-FSV-DFC-T-L06-0001 - LOBBY"
"4ae09c13-f801-47d1-a599-e95770e3cf8a","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L06","Wet"
"23d3be68-1652-409d-9c64-7ab8cde4a02a","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L06","Wet","PFS-QA-ITP-FSV-WFC-T-L06-0001 - LOBBY"
"e70358b0-e3c7-4d02-8268-e63c59ad1b60","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L07"
"74e68427-dcec-485f-bd83-a51d736abc55","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L07","Dry"
"b9ee9c2f-e17c-4a4b-b34d-3ad66ca9cdee","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L07","Dry","PFS-QA-ITP-FSV-DFC-T-L07-0001 - DAY SPA"
"0a0afa7e-5964-4076-9a51-a30526ee1560","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L07","Wet"
"b9df2530-9b4d-4ea3-9b56-32513248c543","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L07","Wet","PFS-QA-ITP-FSV-WFC-T-L07-0001 - DAY SPA"
"4eb47f06-04c5-498e-b4b8-e3f2babe80dc","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L08"
"189a12f6-3bc5-4967-9a83-01b559bbaba2","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L08","Dry"
"64be419d-f64b-4210-becb-6c0f64f84fff","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L08","Dry","PFS-QA-ITP-FSV-DFC-T-L08-0001 - HOTEL/OVERRUN"
"0e388a93-bfd8-4ee1-80e0-423f0cd0bb98","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L08","Wet"
"74b640d6-1a59-4f30-a9eb-0f48957577bf","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L08","Wet","PFS-QA-ITP-FSV-WFC-T-L08-0001 - HOTEL/OVERRUN"
"87c62ba6-d4d4-41fd-b66a-90bb40dd5a94","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L09"
"bf4e86ca-e239-4443-9d97-b23806ad92c0","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L09","Dry"
"9b792b1d-462e-42a9-a018-1e1c89f04990","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L09","Dry","PFS-QA-ITP-FSV-DFC-T-L09-0001 - HOTEL"
"e50fc4b2-4813-4dd7-9453-9122df446e7d","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L09","Wet"
"05763be1-02f0-4608-9a85-d90829e3fc41","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L09","Wet","PFS-QA-ITP-FSV-WFC-T-L09-0001 - HOTEL"
"31a217a3-1841-492e-8583-87da26a8e27a","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L10"
"8a33a08e-999d-4a45-bdb5-69a7765c93fb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L10","Dry"
"4219d672-2d6c-45ce-81ac-10d84c342d99","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L10","Dry","PFS-QA-ITP-FSV-DFC-T-L10-0001"
"09afa542-7a8e-4309-baab-508017688475","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L10","Wet"
"673c0717-e5b0-43c2-a41f-126c74875ee1","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L10","Wet","PFS-QA-ITP-FSV-WFC-T-L10-0001"
"48488eb0-4173-46cd-9e20-109f4f5d63c0","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L11"
"5dba8b7f-7e7c-4575-90ab-057eb91297ec","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L11","Dry"
"85dae750-23f3-4989-ba31-609a30dc5b7f","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L11","Dry","PFS-QA-ITP-FSV-DFC-T-L11-0001"
"aaca35e4-234e-4e73-864d-683b5921de8f","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L11","Wet"
"4c873a57-fd8a-4b71-977f-1e2d4532bb45","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L11","Wet","PFS-QA-ITP-FSV-WFC-T-L11-0001"
"fb0c5522-82a9-4098-a934-0f2db138e723","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L12"
"12b7691a-5061-448b-9f45-a3e2cdbf3802","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L12","Dry"
"f7146a65-721e-4a16-a28d-c18870efc88c","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L12","Dry","PFS-QA-ITP-FSV-DFC-T-L12-0001"
"378d130a-a5fe-434c-a87a-df3c0738a8de","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L12","Wet"
"4d0ed0ef-753b-412c-b0ba-c5ec7844bfcc","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L12","Wet","PFS-QA-ITP-FSV-WFC-T-L12-0001"
"bbdb8632-b648-4578-bdcf-b7d27d374271","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L13"
"db528fca-1086-4f62-8d29-173ff30c927e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L13","Dry"
"3de92c7d-0470-46c5-8ce8-8938125350b3","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L13","Dry","PFS-QA-ITP-FSV-DFC-T-L13-0001"
"dfc87b66-05b6-4598-8838-163787b2ce0e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L13","Wet"
"8e26c8fa-2472-4d6d-9674-7c7589d7fc60","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L13","Wet","PFS-QA-ITP-FSV-WFC-T-L13-0001"
"6bc261cf-c3d0-493e-8806-8c21e25067d9","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L14"
"aa30b969-c10f-488c-a1d3-733bf8665716","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L14","Dry"
"ab2bb72b-63af-4f4f-9b5c-5037b8b761fe","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L14","Dry","PFS-QA-ITP-FSV-DFC-T-L14-0001"
"aab975c2-111f-4830-beb9-e9387012beae","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L14","Wet"
"a7833b6a-6ec1-44f7-858e-c26087f6196f","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L14","Wet","PFS-QA-ITP-FSV-WFC-T-L14-0001"
"c713d243-f762-4132-a39c-13de61620545","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L15"
"d0052cd7-72ae-4dca-a4af-2f803b7beaf2","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L15","Dry"
"a6e10b0f-59be-48f0-a4b6-1a4cbfde5e24","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L15","Dry","PFS-QA-ITP-FSV-DFC-T-L15-0001"
"021c2460-ea7e-4969-8058-e4cc1c7b76b5","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L15","Wet"
"b8af6680-14ae-44e2-8aa4-468d1a833022","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L15","Wet","PFS-QA-ITP-FSV-WFC-T-L15-0001"
"2264fe65-64af-4b5d-994b-77e13115e1c0","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L16"
"08939ec4-92dc-4dcd-b695-7c7dbd09ac83","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L16","Dry"
"4c192f4d-a617-4e0c-b583-449acf3278e4","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L16","Dry","PFS-QA-ITP-FSV-DFC-T-L16-0001"
"34d849e3-e301-48e1-aabd-b49322e4d339","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L16","Wet"
"4191a84b-db89-4a5b-9721-444a721cfedf","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L16","Wet","PFS-QA-ITP-FSV-WFC-T-L16-0001"
"28dd8983-2654-4242-a34d-9c3e416e9d4c","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L17"
"94f70ccd-e5df-4740-9c1f-86f398b7c468","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L17","Dry"
"41d78586-a618-4bfa-950f-db1c2a6805b4","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L17","Dry","PFS-QA-ITP-FSV-DFC-T-L17-0001"
"a19fcba6-2ed3-4ad1-b7d8-c4691c98694f","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L17","Wet"
"bffcc275-2c2b-434b-ad89-8dce3095f454","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L17","Wet","PFS-QA-ITP-FSV-WFC-T-L17-0001"
"a466ec52-18d2-4f0c-b013-a13bbab3870c","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L18"
"5cabe784-1b47-4e5d-8dea-c8168813d8d3","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L18","Dry"
"f3759cbb-d991-4e91-a4e1-7754ffeb37c9","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L18","Dry","PFS-QA-ITP-FSV-DFC-T-L18-0001"
"2119b093-fb0a-45f2-9ca3-4c2c1e132fa2","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L18","Wet"
"5b496898-dd74-403d-bf0b-3cc74172d090","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L18","Wet","PFS-QA-ITP-FSV-WFC-T-L18-0001"
"a3d48e48-8573-4ae2-8ea7-9d2c810515a0","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L19"
"2485a755-0998-4996-8423-6f56ac55cc71","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L19","Dry"
"60191881-2cad-4e43-91f3-a84b120413b4","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L19","Dry","PFS-QA-ITP-FSV-DFC-T-L19-0001"
"74f4502b-fc27-4413-9265-cda34f87f626","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L19","Wet"
"e9007c06-0b31-4125-9a49-63a3c67a1d1e","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L19","Wet","PFS-QA-ITP-FSV-WFC-T-L19-0001"
"d0bd6768-4d52-4924-b3da-7f00e83ea0ac","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L20"
"4935c016-d677-43eb-bbac-07955b3dcbd0","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L20","Dry"
"24866a4d-a8aa-4f94-948e-f54ef31eedc0","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L20","Dry","PFS-QA-ITP-FSV-DFC-T-L20-0001 - HOTEL"
"30f3dc1a-b0ed-4638-8bc2-5b826607e7e6","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L20","Wet"
"468c7b47-5dee-402c-b592-e35ce4c6934f","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L20","Wet","PFS-QA-ITP-FSV-WFC-T-L20-0001 - HOTEL"
"bdfac675-f9b9-4bc4-a385-4f74c5f65a64","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L21"
"f4dda715-5b59-45a3-b939-c3c8d0a9728b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L21","Dry"
"11df7d92-698f-4d69-aefe-dc57c3dd0c55","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L21","Dry","PFS-QA-ITP-FSV-DFC-T-L21-0001 - HOTEL/PLANT"
"6ec9fb9c-4733-4c92-b89e-152a31ac9842","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L21","Wet"
"bec70881-e5aa-4062-9895-ace6f1e9f8df","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L21","Wet","PFS-QA-ITP-FSV-WFC-T-L21-0001 - HOTEL/PLANT"
"540a4851-7563-46a6-bdee-baea0e88f177","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L22"
"96540ce8-f187-43bd-8c30-5a32f52ac890","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L22","Dry"
"ce975c6d-0226-4010-8373-c086f5575e8c","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L22","Dry","PFS-QA-ITP-FSV-DFC-T-L22-0001 - RECREATION DECK"
"ddf44ec2-22e6-4d11-a03b-15e149600b00","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L22","Wet"
"6df689df-84f8-4b32-a05a-4ab92758cd87","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L22","Wet","PFS-QA-ITP-FSV-WFC-T-L22-0001 - RECREATION DECK"
"02fa2213-4203-4b46-8efe-f1e0d7e2e401","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L23"
"d588dcab-8f28-4e45-8b29-4960f0104d43","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L23","Dry"
"945c8494-f2e2-481b-a210-82b7d143e27e","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L23","Dry","PFS-QA-ITP-FSV-DFC-T-L23-0001 - AMENITIES/RESIDENTIAL"
"1d4a92ce-21fb-4f26-ba25-e47953683faa","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L23","Wet"
"dcbde066-0eef-4a8d-b28e-394c3a69e925","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L23","Wet","PFS-QA-ITP-FSV-WFC-T-L23-0001 - AMENITIES/RESIDENTIAL"
"da6a3a93-62e8-420f-8e85-4c486a0a9a67","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L24"
"2068bb38-7263-439b-ae1c-5c31907d7d31","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L24","Dry"
"236f84f2-5189-4675-aec8-717764c4793d","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L24","Dry","PFS-QA-ITP-FSV-DFC-T-L24-0001 - LOWER RESIDENTIAL"
"d5496625-7ee9-4b00-b182-95cf8699aae9","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L24","Wet"
"9c6c85dd-f988-4fe2-b78d-6fadec9c47a2","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L24","Wet","PFS-QA-ITP-FSV-WFC-T-L24-0001 - LOWER RESIDENTIAL"
"b30a9fc6-4fc1-4def-8aa9-14c968da2108","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L25"
"464044e6-bda7-4857-8aac-008d16bebb00","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L25","Dry"
"c9529756-f35a-4d1e-867b-5126d4b8b9dd","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L25","Dry","PFS-QA-ITP-FSV-DFC-T-L25-0001"
"47a01ae7-d94f-472e-8143-c0a03d698838","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L25","Wet"
"bde242c6-be0c-47da-9d81-0df509c70864","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L25","Wet","PFS-QA-ITP-FSV-WFC-T-L25-0001"
"4c9cf207-1353-40af-8835-4ed5dff6ee42","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L26"
"d0bd042e-c8ad-4c35-a471-3e6742a7da5b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L26","Dry"
"27a9b04e-dd4f-4ac3-b516-71403d735ed5","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L26","Dry","PFS-QA-ITP-FSV-DFC-T-L26-0001"
"753f79ca-983e-4e38-993e-e34d8a835962","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L26","Wet"
"920e4b70-af71-40a3-967e-1705b942763d","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L26","Wet","PFS-QA-ITP-FSV-WFC-T-L26-0001"
"d4b0810b-1b90-454f-8db5-5dcc6b875060","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L27"
"eaf99a1d-b4cc-4578-b347-7df695eb66fa","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L27","Dry"
"1d964809-1f12-4886-ba53-01af88d80327","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L27","Dry","PFS-QA-ITP-FSV-DFC-T-L27-0001"
"49388987-5a2c-4ad9-98dc-09744716b8db","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L27","Wet"
"17597892-185e-4051-9514-d7e6684b3f20","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L27","Wet","PFS-QA-ITP-FSV-WFC-T-L27-0001"
"a1971e0f-35e7-4bb8-932b-9be123cf305f","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L28"
"3e667509-bebc-4398-8ed7-609f6add88b7","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L28","Dry"
"17fffe21-6c4c-408e-9a31-6a876b212901","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L28","Dry","PFS-QA-ITP-FSV-DFC-T-L28-0001"
"555a9146-72df-4e49-8216-bb0cc368d5eb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L28","Wet"
"ca09c0d6-10cd-4da8-bc71-15ec5c8248ef","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L28","Wet","PFS-QA-ITP-FSV-WFC-T-L28-0001"
"ac978fcd-77d1-4604-a3c9-fa3ada80b618","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L29"
"8b42a3bd-18e2-4aec-ad97-fb130b4a9580","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L29","Dry"
"7452f0a1-a9b0-4351-a62b-b91113b086bc","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L29","Dry","PFS-QA-ITP-FSV-DFC-T-L29-0001"
"56116c39-d5c8-474b-8e6f-65d87fc5becb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L29","Wet"
"54cfb8a9-f0ae-4f72-8356-1b6cf573c5bf","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L29","Wet","PFS-QA-ITP-FSV-WFC-T-L29-0001"
"9e468023-b342-4910-87ee-6e9c25b85a42","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L30"
"880c24ef-a592-4d52-8d6a-b20c531f547b","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L30","Dry"
"d653a825-98b5-4cc0-bf5c-8c7be8f0128a","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L30","Dry","PFS-QA-ITP-FSV-DFC-T-L30-0001"
"9ad8dc6e-0857-429d-84e0-e2ce6ece66ce","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L30","Wet"
"7d013435-ed2f-4528-a510-90e0fc6fb6ec","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L30","Wet","PFS-QA-ITP-FSV-WFC-T-L30-0001"
"8ca1ca35-4e1f-47c6-a3ab-74a12b26e9bb","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L31"
"42570006-fade-4212-a55f-8194a3fff90e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L31","Dry"
"a7c3d080-0769-4c90-a0c1-25705f73e825","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L31","Dry","PFS-QA-ITP-FSV-DFC-T-L31-0001"
"1ffd59ff-c705-42c4-82b3-d17f27678239","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L31","Wet"
"5ca849db-8082-4ea4-89bc-82cb85be3ec3","","not-started","Sprinkler System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L31","Wet","PFS-QA-ITP-FSV-WFC-T-L31-0001"
"f21142c9-67b4-4585-8150-ef08a6912424","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L32"
"7464f7f2-bfaa-4020-bed1-608fac357086","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L32","Dry"
"5bc8430f-10ce-4be5-8d76-f41e0aefb8a7","","not-started","Fire Detection System Commissioning","checklist","FALSE","FALSE","Inspection & Test Record","Commissioning","L32","Dry","PFS-QA-ITP-FSV-DFC-T-L32-0001"
"567c89b3-d08c-40b0-8cc5-f9f8bf73ba4e","","not-started","","folder","TRUE","FALSE","Inspection & Test Record","Commissioning","L32","Wet"
