"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"44bbb0c1-05c7-5268-8a7d-cd916fc74baa","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","D302.06","Installed / Fixed As Per Shop Drawings"
"632d4e0f-98a7-5812-a062-8477fccd2deb","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","D302.06","Airseals Completed (photo)"
"295937b2-1c91-5c34-9d2a-1d68e4d0c2e2","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","D302.06","Site Glazing Completed"
"34aefd49-975e-5342-b0bc-ee188b934f9e","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","D302.06","Trade clean/protected"
"abe79bba-9cfd-51f6-8998-cd7b6fca006b","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W302.01"
"281de99f-ea51-49cf-abf8-20bc9b24a030","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W302.01","Opening and sill acceptable. All elements approved as per drawings"
"7fab34e9-d0bb-50a2-ab1e-10b5c7c0c00a","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W302.01","Opening wrapped & prepared correctly by others"
"a35db542-8fd9-553b-a6a6-39950888cbc1","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W302.01","External flashings installed as per shop drawings"
"681e8f64-3de9-51e1-96d6-b01256ea1779","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W302.01","Installed / Fixed As Per Shop Drawings"
"252ad5b8-8b16-5e28-b3ec-4cd3cdcaffef","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W302.01","Airseals Completed (photo)"
"2a3bfa74-3c2a-5bec-9849-f38367442ae0","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W302.01","Site Glazing Completed"
"c1683d77-97b0-5365-ad86-2c26040db896","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W302.01","Trade clean/protected"
"1f0cef40-3ded-5bd0-b168-e48b3c3ea9f0","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W302.02"
"3dd74f07-c7a7-4c86-a239-a54b982b4f06","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W302.02","Opening and sill acceptable. All elements approved as per drawings"
"41f7931c-9c80-568d-bc53-ed9d7fb85c40","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W302.02","Opening wrapped & prepared correctly by others"
"5255582c-abf2-53a6-9b6c-830579c75d80","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W302.02","External flashings installed as per shop drawings"
"86c68a20-6d60-5982-bab0-3a8d412cf036","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W302.02","Installed / Fixed As Per Shop Drawings"
"be55d496-7bad-5809-bc45-7af7d6166da0","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W302.02","Airseals Completed (photo)"
"4a64d6a1-161a-5462-8f66-d65a3af6e5a7","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W302.02","Site Glazing Completed"
"a583bb4f-1952-5d0d-97cf-7425b6064022","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W302.02","Trade clean/protected"
"bfe738a7-842a-55d3-a9b3-51ad57fdecd9","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","D301.07"
"298b41e2-9c17-4e69-95ac-527e2ec4e764","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","D301.07","Opening and sill acceptable. All elements approved as per drawings"
"f4f63853-07ac-5bfb-8e0e-54fb1420db0f","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","D301.07","Opening wrapped & prepared correctly by others"
"565a30e3-3223-5dc1-a1ea-463ff2469fdf","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","D301.07","External flashings installed as per shop drawings"
"87a4dc9d-fad0-57ad-bc57-076d6e5a8a4b","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","D301.07","Installed / Fixed As Per Shop Drawings"
"4b0a414a-c3b9-500a-98f0-597bc972b470","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","D301.07","Airseals Completed (photo)"
"6a3ff620-8f55-53e0-a710-93d14da303f7","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","D301.07","Site Glazing Completed"
"4e5aca49-6440-5612-93f5-6fbf6c7be704","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","D301.07","Trade clean/protected"
"ddbfcc9d-324b-53c1-a99d-3410d7321829","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W301.01"
"1c52309c-40ab-455b-bde5-1af2d9bd65b9","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W301.01","Opening and sill acceptable. All elements approved as per drawings"
"caa32b59-7f76-5fad-b4db-42bcd9b6cc2f","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W301.01","Opening wrapped & prepared correctly by others"
"ddb2aa09-8a6e-5904-92d9-66f5eb707a85","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W301.01","External flashings installed as per shop drawings"
"a52d80ff-12bf-55d5-8a3b-8e948f91a92e","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W301.01","Installed / Fixed As Per Shop Drawings"
"af87cb56-74f1-589b-bd2e-c470c7c7647d","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W301.01","Airseals Completed (photo)"
"da078c4c-58f4-594d-b7db-97ba2b4def78","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W301.01","Site Glazing Completed"
"b3318609-8444-5c2c-a8ec-d0efa5d05b79","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W301.01","Trade clean/protected"
"f6e6a491-9e30-51cb-b2ed-7d2607a8b9d8","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W301.02"
"2cb8eac7-1e63-4904-91a8-c162e7603e29","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W301.02","Opening and sill acceptable. All elements approved as per drawings"
"d3b41ef4-f0d1-5f1f-a5ac-459f9a92c876","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W301.02","Opening wrapped & prepared correctly by others"
"80814f29-4851-5047-92f7-2f6c2357c2c8","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W301.02","External flashings installed as per shop drawings"
"ebaf2650-e6c5-5824-a95b-22b9b3a03881","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W301.02","Installed / Fixed As Per Shop Drawings"
"a9912eb2-71e1-5494-aa53-6717225d87d9","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W301.02","Airseals Completed (photo)"
"6ae64957-bec0-5679-95ad-60d617223fa6","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W301.02","Site Glazing Completed"
"37d739f2-2c30-5765-9da2-f67478d9ff3e","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W301.02","Trade clean/protected"
"500f883f-69fb-514d-8d69-a8fb5e250930","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W310.01"
"cc9fe879-6c60-4d92-ae55-c4ace82ff79b","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W310.01","Opening and sill acceptable. All elements approved as per drawings"
"d235e81d-055b-5c29-8f2f-55c39a0fb71d","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W310.01","Opening wrapped & prepared correctly by others"
"4683f41b-03b9-5f0b-ae93-b8e2c50bd737","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W310.01","External flashings installed as per shop drawings"
"d33506a9-6f02-53fd-9f17-25ae26fe5c83","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W310.01","Installed / Fixed As Per Shop Drawings"
"052f0ec3-b5d1-5b73-bef7-2ffceb600c18","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W310.01","Airseals Completed (photo)"
"b6ae9cdb-484f-5e8c-8638-e026a05b53f3","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W310.01","Site Glazing Completed"
"14c13b80-bef6-52bb-bc50-739e274daf8a","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W310.01","Trade clean/protected"
"8e366fe3-a3b4-5aac-b720-28184f1f17d9","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W306.01"
"f1288656-dfe6-4a11-9573-49a370ed1ac3","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W306.01","Opening and sill acceptable. All elements approved as per drawings"
"6bc390b2-fa18-58b3-943c-edb3082b0967","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W306.01","Opening wrapped & prepared correctly by others"
"45f4490a-4159-5a82-bbee-717d5459dd96","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W306.01","External flashings installed as per shop drawings"
"3fc3c295-423d-5902-99a6-55486f31d86b","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W306.01","Installed / Fixed As Per Shop Drawings"
"8671d716-a0a6-5fba-9e12-439dd6909f1f","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W306.01","Airseals Completed (photo)"
"de178be7-ebdc-53dc-ac49-51332f856c49","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W306.01","Site Glazing Completed"
"74503f13-b049-5379-8b98-8b88f7094f6a","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W306.01","Trade clean/protected"
"bb7ef662-e7a0-59e3-afbe-340ea2b9c03c","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W306.02"
"7193ce6f-969f-49fe-a60d-52b3becaf0ed","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W306.02","Opening and sill acceptable. All elements approved as per drawings"
"86298a52-b7c7-5e7b-8861-41be1021c418","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W306.02","Opening wrapped & prepared correctly by others"
"6068911a-2652-58e0-9dec-2deb3acf4cdb","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W306.02","External flashings installed as per shop drawings"
"019f86d4-1a74-5622-a3d6-b5d901e40487","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W306.02","Installed / Fixed As Per Shop Drawings"
"8dfa7d55-f356-5db6-9ac9-6195e29d7316","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W306.02","Airseals Completed (photo)"
"b014bfe2-bbee-534d-82de-140c8eb03890","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W306.02","Site Glazing Completed"
"10abe28d-35a4-5dc4-80f5-f1dc70d056a1","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W306.02","Trade clean/protected"
"072a0f19-07e1-5480-8e4a-c82cbe77c112","","checklist-flat","fail","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","D306.07"
"bf4009fc-3e01-4ec7-b1e9-674f700b2ff7","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","D306.07","Opening and sill acceptable. All elements approved as per drawings"
"22946b35-25ba-5d0f-a08e-717594f8d44b","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","D306.07","Opening wrapped & prepared correctly by others"
"345f2ed4-3f5e-5247-bc98-b179880999e3","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","D306.07","External flashings installed as per shop drawings"
"1fda810a-33f5-5b4d-a968-ac3e5c3385af","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","D306.07","Installed / Fixed As Per Shop Drawings"
"c106db81-56c8-509e-9413-f64631279a49","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","D306.07","Airseals Completed (photo)"
"4188218b-9ea2-5f5e-94ce-b2ee4c078c98","","checkpoint-status","fail","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","D306.07","Site Glazing Completed"
"28879d26-7ce0-581e-9562-3858f72faca2","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","D306.07","Trade clean/protected"
"1a871e65-f318-5f71-91f3-254467687479","","checklist-flat","work-in-progress","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140","checklist-flat","FALSE","FALSE","Level 3","W305.01"
"7a415228-c63d-4ad4-a6b3-e8b2c2e7c3f8","","checkpoint-status","not-started","","","TRUE","TRUE","Level 3","W305.01","Opening and sill acceptable. All elements approved as per drawings"
"73ce9edd-212b-5e73-9fe1-d88d9a4d3af0","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:92288b58-a6ec-4876-8a75-6d4326362513","","TRUE","TRUE","Level 3","W305.01","Opening wrapped & prepared correctly by others"
"f28fad6f-d111-53bc-b3ff-a01b663cfe5e","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:5df6826c-1f31-4c46-8283-3246745e5bf4","","TRUE","TRUE","Level 3","W305.01","External flashings installed as per shop drawings"
"c1c2ee2e-70d9-57fd-84b3-ee200cf0da55","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:848a87c1-4057-4d37-8f8e-72790400e63f","","TRUE","TRUE","Level 3","W305.01","Installed / Fixed As Per Shop Drawings"
"0b52c4f1-7224-5ee2-a700-07b08cc36253","","checkpoint-status","pass","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:d2c07c0a-8e78-4d41-9d46-b9ab179c3191","","TRUE","TRUE","Level 3","W305.01","Airseals Completed (photo)"
"d415411e-23dc-5813-b584-69cb031701d9","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:4c13f7a1-83c2-4c03-aa03-a3f6b18c9465","","TRUE","TRUE","Level 3","W305.01","Site Glazing Completed"
"5e3e7b4c-4b95-5a77-8b42-aa81ddcca7ed","","checkpoint-status","not-started","1e2a48e5852a729e845ac2978a102e0adf2600614b608976c17715dc51670140:07e1b957-0622-4a47-91f8-eb45b8abab47","","TRUE","TRUE","Level 3","W305.01","Trade clean/protected"
