"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"8c386a6d-c87d-48f2-9d7c-1ed813dbb8d4","","folder-normal","fail","","step","FALSE","FALSE","Zone 1"
"3beed634-fa11-4f11-89db-8d2343eadac7","","folder-normal","fail","","step","TRUE","FALSE","Zone 1","Eastbound"
"6425aa4f-219c-47c7-9566-d7f4b90dfe64","","folder-normal","work-in-progress","","step","TRUE","FALSE","Zone 1","Eastbound","Utilities"
"3a23b95e-f700-41a2-a78b-82d1e5034171","","checklist-sectioned","pass","ITP - Shared Services Trench","checklist","FALSE","FALSE","Zone 1","Eastbound","Utilities","ITP - Shared Services Trench CH1890-1910"
"0180ae6a-7112-56f7-94c7-9c485034ed93","","checkpoint-group","pass","","","FALSE","FALSE","Zone 1","Eastbound","Utilities","ITP - Shared Services Trench CH1890-1910","Setout, Materials and Preparation"
"f064d832-20d5-5fab-b87b-1ca99267cc68","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","AUTHORITY HOLDPOINT"
"817239bd-2bd7-5328-8872-9f264b830d45","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","900.24 - Site Acceptance Testing"
"dc902dc0-e2fb-5099-8e92-d12d7ff0932b","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","AUTHORITY HOLDPOINT"
"4182cb2b-61d8-55bb-a509-99174d3bfb59","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","900.25 - Electrical certificate of compliance and record of inspection"
"adc8669d-eb08-5b5a-af1c-3b3883186933","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","AUTHORITY HOLDPOINT"
"3fb9012d-5750-5192-8b54-622ed8a560ec","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","900.26 - Commissioning"
"15f6f1ac-31ca-5579-946f-4736a2d4de5e","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","AUTHORITY HOLDPOINT"
"9d04401d-3261-51d6-aa54-eb75c672d6ab","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","900.27 - Commissioning"
"2d91058d-d3c0-5150-85d9-6c471dd8642d","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Construction and Finshing","AUTHORITY HOLDPOINT"
"f8379499-01b8-524f-b1d0-d12a96d90834","","checkpoint-group","not-started","","","FALSE","FALSE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out"
"31cca334-4c75-5f42-98d5-474641178ae5","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","900.28 - Collate above documentation"
"079536f7-9f19-5a33-8b4a-f73cb0bb8303","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","AUTHORITY HOLDPOINT"
"5473fe27-d4c2-5f32-a760-bb265a9d6e80","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","900.29 - Controller cabinet documents"
"da44d53e-0f77-5f85-b777-caf0cadbc4cf","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","AUTHORITY HOLDPOINT"
"4bf2ce95-2eec-56f4-93b8-adb3b79ef346","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","900.30 - As-built drawings"
"a330a668-33c1-55d2-a587-75d7bbf7f2b6","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","AUTHORITY HOLDPOINT"
"f9949523-cb60-507c-91df-999557de2805","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","Client Final Inspection - Contractor"
"abf88967-b744-5811-8c37-cdb2f8291793","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","Add Signature"
"6fb305a8-dd22-5e11-bd8a-7e8a45c693ee","","checkpoint-status","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","Client Final Inspection - BBO Engineer"
"f02a0208-b430-5850-8230-2288250e03ef","","holdpoint","not-started","","","TRUE","TRUE","Zone 1","Basley","Traffic Signals","ITP - Traffic Signals - Basley Intersection","Close Out","Add Signature"
"d92f9bb0-9842-468d-b8a3-0e035605e7db","","folder-normal","fail","","step","FALSE","FALSE","Zone 2"
"8bf21de1-3018-4cae-b7ef-592b39cec4c4","","folder-normal","fail","","step","TRUE","FALSE","Zone 2","Eastbound"
"d7f56cbc-cf47-4145-94c7-339a294ff1f4","","folder-normal","fail","","step","TRUE","FALSE","Zone 2","Eastbound","Utilities"
"94be8551-531d-4c96-b2c0-82c3338518c9","","checklist-sectioned","pass","ITP - Shared Services Trench","checklist","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518"
"801c2180-d38a-52ca-ba09-4d64c9f6120d","","checkpoint-group","pass","","","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation"
"a40b215e-c304-578c-aa1a-8bde3c73c47d","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.1 - Method Statement Development / Job Safety & Environmental Analysis"
"8f683b5a-b5f1-5614-8d1a-57fbb2ce5443","","holdpoint","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","HOLD POINT"
"e856a717-1090-5614-b219-f253ee47c979","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.2 - Drawings and Specifications"
"9e42bb09-7e44-592a-af45-a63473577598","","holdpoint","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","HOLD POINT"
"e82829e6-a4a2-5b66-a34c-3d6ebcdbb80a","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.3 - Ducting / Piping"
"cd82e8b3-10a6-5733-852b-758cac2dd663","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.4 - Service Pits / Chambers"
"611e2804-c7cc-5824-84ca-6bd992efdec0","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.5 - Tape / Mag Slab"
"968bb077-233f-5cd7-9923-32995e5858eb","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.6 - Survey Set Out"
"fccd9161-6f60-582c-b26b-012be3b825b1","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Setout, Materials and Preparation","100.7 - Sediment Controls are in place for the particular section"
"f57b1d53-344c-5048-a8d3-bbbb04f13058","","checkpoint-group","pass","","","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing"
"9d8460e9-2e40-5586-8290-a8065c0dc9ad","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.8 - Excavation of trench"
"cf134069-fb27-50bd-88c9-d16ef542356e","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.9 - Installation of Ducts"
"d738678d-1be4-50fd-92b3-d24a85da7fd3","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.10 - Installation of Ducts"
"39f85d99-dfb5-57d2-b7f7-90faf3c2eb14","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.11 - Installation of Ducts"
"e47891ac-dcd9-54d8-a735-21bbc4347601","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.12 - Installation of Ducts"
"8ff1d870-51fd-59e7-9bb9-ca2154f9950b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.13"
"e5727a1d-23ba-5144-a002-8f16c7f0b928","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","HOLD POINT"
"76931126-9355-55ea-a9d0-0125f1d919d6","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.14"
"49d69b18-1a3f-58fc-9d1c-a6de965dc09d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.15 - Pavement Layer Construction"
"45558f1f-6ba7-5b1b-a92a-ada609a9a83d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.15.1 - Pavement Layer Construction"
"e0dea26c-b141-54a7-b926-238cc6638925","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.15.2 - Pavement Layer Construction"
"4c81d19e-933f-5b3d-8a84-c8d239f38ed6","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Construction and Finishing","100.16 - Finished Surface"
"5e3e68f8-221e-5acd-8ec2-bcd246d420d5","","checkpoint-group","not-applicable","","","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out"
"d2a8a77e-647c-5cef-82e9-bc8e2a87941b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out","100.17 - Collate above documentation"
"a7f51295-a106-5051-9d38-784744b869d8","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out","HOLD POINT"
"3bee0524-3a29-58e9-a3f8-8a78f8b8c84b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out","100.18 - As-built drawings"
"aab6d605-6e44-500d-aaaf-67e2223e687d","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out","HOLD POINT"
"145f4a44-4d5e-5543-9528-eac668aff99a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out","Client Final Inspection - the signature below verifies that this ITP has been completed in accordance with NZTA Specifications and verifies lot compliance."
"b2641154-63f5-55e1-aef2-b0cb04517f20","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2494-2518","Close Out","Add Signature"
"72044ef0-2d5f-49a2-a6b9-13672ff808dd","","checklist-sectioned","pass","ITP - Shared Services Trench","checklist","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536"
"1baa3763-8d5a-5afc-b48b-997dca71ecf2","","checkpoint-group","not-applicable","","","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation"
"259b0715-3208-58b4-8e04-8a638b9301be","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.1 - Method Statement Development / Job Safety & Environmental Analysis"
"9113397a-0f3d-5995-81a9-2693cda45a9c","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","HOLD POINT"
"de2249a0-5b95-577c-971b-3791e113ae43","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.2 - Drawings and Specifications"
"a3774441-f467-5b71-82ba-2c0cb01c2f4f","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","HOLD POINT"
"c7f2c876-bbf1-5ab2-aed6-c2b1a6569ad8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.3 - Ducting / Piping"
"ccf9b70d-74d8-5f7d-8e7e-18e0887138f8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.4 - Service Pits / Chambers"
"a7ba1f20-63a9-5a3d-ac40-fa30d70dfd95","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.5 - Tape / Mag Slab"
"f5b36fc3-b72d-5a15-952d-4f7144cc1c84","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.6 - Survey Set Out"
"ba4e789c-686b-5d9b-9ceb-275a2bfd6030","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Setout, Materials and Preparation","100.7 - Sediment Controls are in place for the particular section"
"fb175360-3b4b-5ae9-a66e-9ff25a0bc9ff","","checkpoint-group","pass","","","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing"
"d97d8c3d-f966-59b5-a681-cf7e9a83782f","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.8 - Excavation of trench"
"f35cc7b7-358e-5867-b066-c88f05adb5ec","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.9 - Installation of Ducts"
"b43c327e-932f-5e57-8128-465fb1a9ce90","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.10 - Installation of Ducts"
"6cdd7171-c27f-578f-898e-9a0a91243256","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.11 - Installation of Ducts"
"33c571d9-1bf9-59a0-8ff2-a4b09b1e7c0e","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.12 - Installation of Ducts"
"c0c8d977-0f57-547b-b8fd-be1e5c5802b7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.13"
"b7552b86-ba1c-5d89-8258-53169e8c06fc","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","HOLD POINT"
"26bf40c6-7614-5aa1-937e-13329d22211d","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.14"
"9d35407d-8a09-5d02-b4fb-7f5e8b85120b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.15 - Pavement Layer Construction"
"7ba67db3-b9af-5664-95e0-421eceb443ad","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.15.1 - Pavement Layer Construction"
"4b4410df-caf2-56f2-96f5-af72d41199fb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.15.2 - Pavement Layer Construction"
"7fcb9fd8-8bf0-5e8d-abd3-7dd721b22ca7","","checkpoint-status","pass","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Construction and Finishing","100.16 - Finished Surface"
"91f8b7e7-0d45-56f8-825d-fbd162affd2d","","checkpoint-group","not-applicable","","","FALSE","FALSE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Close Out"
"f67fc064-16dc-5f5e-8723-f83dccb15638","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Close Out","100.17 - Collate above documentation"
"5755df9f-ce4a-5273-a6f0-b4f012204e04","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Close Out","HOLD POINT"
"6035b200-3483-5223-872b-3288be885f56","","checkpoint-status","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Close Out","100.18 - As-built drawings"
"5cb9e0f0-ccf2-59d7-aa46-7779c159cda6","","holdpoint","not-applicable","","","TRUE","TRUE","Zone 2","Eastbound","Utilities","ITP - Shared Services Trench CH2518-2536","Close Out","HOLD POINT"
